0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	8.09016994370000e-01    1.00000000000000e+02	 0.00000000000000e+00	0.00000000000000e+00		1.00004999875006e+02
3.00000000000000e-02    	2.99985001124906e-02 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -5.02443707949077e-28	-3.58900624128475e-53		1.00004999875006e+02
6.00000000000000e-02    	5.99970002249813e-02 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -8.03891249860583e-27	-9.18766870325409e-51		1.00004999875006e+02
9.00000000000000e-02    	8.99955003374719e-02 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -4.06960486986780e-26	-2.35464363189085e-49		1.00004999875006e+02
1.20000000000000e-01    	1.19994000449963e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.28616621416602e-25	-2.35193239174914e-48		1.00004999875006e+02
1.50000000000000e-01    	1.49992500562453e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.13998125307359e-25	-1.40182786006418e-47		1.00004999875006e+02
1.80000000000000e-01    	1.79991000674944e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -6.51091379329390e-25	-6.02746092893179e-47		1.00004999875006e+02
2.10000000000000e-01    	2.09989500787434e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.20619912547246e-24	-2.06870454723455e-46		1.00004999875006e+02
2.40000000000000e-01    	2.39988000899925e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.05767462748922e-24	-6.02037845317306e-46		1.00004999875006e+02
2.70000000000000e-01    	2.69986501012416e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.29592026960405e-24	-1.54466291493857e-45		1.00004999875006e+02
3.00000000000000e-01    	2.99985001124906e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -5.02338615516168e-24	-3.58825576858963e-45		1.00004999875006e+02
3.30000000000000e-01    	3.29983501237397e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -7.35456870541500e-24	-7.69156332643733e-45		1.00004999875006e+02
3.60000000000000e-01    	3.59982001349888e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.04160092582107e-23	-1.54281145230352e-44		1.00004999875006e+02
3.90000000000000e-01    	3.89980501462379e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.43462926666145e-23	-2.92684316001493e-44		1.00004999875006e+02
4.20000000000000e-01    	4.19979001574870e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.92960458976404e-23	-5.29500852845178e-44		1.00004999875006e+02
4.50000000000000e-01    	4.49977501687361e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.54279366308151e-23	-9.19522153854039e-44		1.00004999875006e+02
4.80000000000000e-01    	4.79976001799851e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.29166718569586e-23	-1.54092581786888e-43		1.00004999875006e+02
5.10000000000000e-01    	5.09974501912342e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -4.19489964766495e-23	-2.50266653935469e-43		1.00004999875006e+02
5.40000000000000e-01    	5.39973002024832e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -5.27236918995215e-23	-3.95349689760405e-43		1.00004999875006e+02
5.70000000000000e-01    	5.69971502137323e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -6.54515746420943e-23	-6.09284197445715e-43		1.00004999875006e+02
6.00000000000000e-01    	5.99970002249813e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -8.03554949262886e-23	-9.18376615717048e-43		1.00004999875006e+02
6.30000000000000e-01    	6.29968502362303e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -9.76703352785302e-23	-1.35682849020400e-42		1.00004999875006e+02
6.60000000000000e-01    	6.59967002474793e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.17643009128100e-22	-1.96852886499977e-42		1.00004999875006e+02
6.90000000000000e-01    	6.89965502587284e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.40532459405692e-22	-2.80913604985743e-42		1.00004999875006e+02
7.20000000000000e-01    	7.19964002699774e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.66609657141872e-22	-3.94847836442455e-42		1.00004999875006e+02
7.50000000000000e-01    	7.49962502812264e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.96157600065924e-22	-5.47330490161257e-42		1.00004999875006e+02
7.80000000000000e-01    	7.79961002924755e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.29471311204365e-22	-7.49041879252394e-42		1.00004999875006e+02
8.10000000000000e-01    	8.09959503037245e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.66857837479222e-22	-1.01302268954229e-41		1.00004999875006e+02
8.40000000000000e-01    	8.39958003149735e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.08636248306598e-22	-1.35507412710221e-41		1.00004999875006e+02
8.70000000000000e-01    	8.69956503262225e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.55137634195202e-22	-1.79420692457542e-41		1.00004999875006e+02
9.00000000000000e-01    	8.99955003374716e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -4.06705105345320e-22	-2.35314303039310e-41		1.00004999875006e+02
9.30000000000000e-01    	9.29953503487206e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -4.63693790246645e-22	-3.05887394882433e-41		1.00004999875006e+02
9.60000000000000e-01    	9.59952003599696e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -5.26470834277126e-22	-3.94327984269767e-41		1.00004999875006e+02
9.90000000000000e-01    	9.89950503712187e-01 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -5.95415398300765e-22	-5.04381365441428e-41		1.00004999875006e+02
1.02000000000000e+00    	1.01994900382468e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -6.70918657267193e-22	-6.40425464471387e-41		1.00004999875006e+02
1.05000000000000e+00    	1.04994750393717e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -7.53383798804934e-22	-8.07553589223251e-41		1.00004999875006e+02
1.08000000000000e+00    	1.07994600404966e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -8.43226021827836e-22	-1.01166504411431e-40		1.00004999875006e+02
1.11000000000000e+00    	1.10994450416215e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -9.40872535130836e-22	-1.25956409270687e-40		1.00004999875006e+02
1.14000000000000e+00    	1.13994300427464e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.04676255598739e-21	-1.55906776557519e-40		1.00004999875006e+02
1.17000000000000e+00    	1.16994150438713e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.16134730874806e-21	-1.91912302523824e-40		1.00004999875006e+02
1.20000000000000e+00    	1.19994000449963e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.28509002343896e-21	-2.34993381431209e-40		1.00004999875006e+02
1.23000000000000e+00    	1.22993850461212e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.41846593436068e-21	-2.86309852739043e-40		1.00004999875006e+02
1.26000000000000e+00    	1.25993700472461e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.56196227868597e-21	-3.47175846151328e-40		1.00004999875006e+02
1.29000000000000e+00    	1.28993550483710e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.71607829505771e-21	-4.19075781444609e-40		1.00004999875006e+02
1.32000000000000e+00    	1.31993400494959e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -1.88132522218827e-21	-5.03681581433377e-40		1.00004999875006e+02
1.35000000000000e+00    	1.34993250506208e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.05822629745797e-21	-6.02871157863813e-40		1.00004999875006e+02
1.38000000000000e+00    	1.37993100517457e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.24731675551214e-21	-7.18748231459993e-40		1.00004999875006e+02
1.41000000000000e+00    	1.40992950528707e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.44914382686048e-21	-8.53663548783278e-40		1.00004999875006e+02
1.44000000000000e+00    	1.43992800539956e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.66426673647407e-21	-1.01023755999593e-39		1.00004999875006e+02
1.47000000000000e+00    	1.46992650551205e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -2.89325670238650e-21	-1.19138462305843e-39		1.00004999875006e+02
1.50000000000000e+00    	1.49992500562454e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.13669693428940e-21	-1.40033880131299e-39		1.00004999875006e+02
1.53000000000000e+00    	1.52992350573703e+00 	 -5.87785252290000e-01   8.09016994370000e-01 	1.00000000000000e+02	 -3.39518263213185e-21	-1.64068132285107e-39		1.00004999875006e+02
