0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	5.87785252290000e-01    1.00000000000000e+02	 0.00000000000000e+00	0.00000000000000e+00		1.00004999875006e+02
3.00000000000000e-02    	2.99985001124906e-02 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.54640239838021e-27	1.13302722627240e-52		1.00004999875006e+02
6.00000000000000e-02    	5.99970002249813e-02 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.47424980911812e-26	2.90055777216772e-50		1.00004999875006e+02
9.00000000000000e-02    	8.99955003374719e-02 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.25259198896691e-25	7.43380973775970e-49		1.00004999875006e+02
1.20000000000000e-01    	1.19994000449963e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.95881880329518e-25	7.42542214025155e-48		1.00004999875006e+02
1.50000000000000e-01    	1.49992500562453e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -9.66510829429959e-25	4.42589455992262e-47		1.00004999875006e+02
1.80000000000000e-01    	1.79991000674944e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.00416169256682e-24	1.90305281627629e-46		1.00004999875006e+02
2.10000000000000e-01    	2.09989500787434e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.71296592315259e-24	6.53168103358140e-46		1.00004999875006e+02
2.40000000000000e-01    	2.39988000899925e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -6.33417122936654e-24	1.90090474058399e-45		1.00004999875006e+02
2.70000000000000e-01    	2.69986501012416e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.01461420217999e-23	4.87730980638194e-45		1.00004999875006e+02
3.00000000000000e-01    	2.99985001124906e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.54643598609459e-23	1.13302652389392e-44		1.00004999875006e+02
3.30000000000000e-01    	3.29983501237397e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.26414239050610e-23	2.42874191180551e-44		1.00004999875006e+02
3.60000000000000e-01    	3.59982001349888e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.20670513577595e-23	4.87180238532836e-44		1.00004999875006e+02
3.90000000000000e-01    	3.89980501462379e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -4.41680779154032e-23	9.24243325602489e-44		1.00004999875006e+02
4.20000000000000e-01    	4.19979001574870e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -5.94084582148135e-23	1.67210520645330e-43		1.00004999875006e+02
4.50000000000000e-01    	4.49977501687361e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -7.82892662804809e-23	2.90381667798120e-43		1.00004999875006e+02
4.80000000000000e-01    	4.79976001799851e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.01348695972412e-22	4.86629903764162e-43		1.00004999875006e+02
5.10000000000000e-01    	5.09974501912342e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.29162061433025e-22	7.90369389403389e-43		1.00004999875006e+02
5.40000000000000e-01    	5.39973002024832e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.62341797536591e-22	1.24858637271261e-42		1.00004999875006e+02
5.70000000000000e-01    	5.69971502137323e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.01537460334229e-22	1.92427512749377e-42		1.00004999875006e+02
6.00000000000000e-01    	5.99970002249813e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.47435727500958e-22	2.90053515055660e-42		1.00004999875006e+02
6.30000000000000e-01    	6.29968502362303e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.00760398784420e-22	4.28540956140653e-42		1.00004999875006e+02
6.60000000000000e-01    	6.59967002474793e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.62272396451477e-22	6.21754921632379e-42		1.00004999875006e+02
6.90000000000000e-01    	6.89965502587284e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -4.32769765735478e-22	8.87279161687639e-42		1.00004999875006e+02
7.20000000000000e-01    	7.19964002699774e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -5.13087675283117e-22	1.24717482608766e-41		1.00004999875006e+02
7.50000000000000e-01    	7.49962502812264e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -6.04098417602253e-22	1.72884986518634e-41		1.00004999875006e+02
7.80000000000000e-01    	7.79961002924755e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -7.06711409509280e-22	2.36604937510606e-41		1.00004999875006e+02
8.10000000000000e-01    	8.09959503037245e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -8.21873192575145e-22	3.19997762237403e-41		1.00004999875006e+02
8.40000000000000e-01    	8.39958003149735e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -9.50567433572886e-22	4.28056293999858e-41		1.00004999875006e+02
8.70000000000000e-01    	8.69956503262225e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.09381492492415e-21	5.66787714376307e-41		1.00004999875006e+02
9.00000000000000e-01    	8.99955003374716e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.25267358514832e-21	7.43372157433724e-41		1.00004999875006e+02
9.30000000000000e-01    	9.29953503487206e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.42823845930708e-21	9.66339232750752e-41		1.00004999875006e+02
9.60000000000000e-01    	9.59952003599696e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.62164171945197e-21	1.24576376917408e-40		1.00004999875006e+02
9.90000000000000e-01    	9.89950503712187e-01 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.83405266507026e-21	1.59348212689617e-40		1.00004999875006e+02
1.02000000000000e+00    	1.01994900382468e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.06667772353463e-21	2.02333047113624e-40		1.00004999875006e+02
1.05000000000000e+00    	1.04994750393717e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.32076045053408e-21	2.55140644632776e-40		1.00004999875006e+02
1.08000000000000e+00    	1.07994600404966e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.59758153054506e-21	3.19635573555778e-40		1.00004999875006e+02
1.11000000000000e+00    	1.10994450416215e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -2.89845877727077e-21	3.97968503543006e-40		1.00004999875006e+02
1.14000000000000e+00    	1.13994300427464e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.22474713408420e-21	4.92610302239804e-40		1.00004999875006e+02
1.17000000000000e+00    	1.16994150438713e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.57783867447530e-21	6.06389093222269e-40		1.00004999875006e+02
1.20000000000000e+00    	1.19994000449963e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -3.95916260249860e-21	7.42530441989738e-40		1.00004999875006e+02
1.23000000000000e+00    	1.22993850461212e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -4.37018525322051e-21	9.04700841304910e-40		1.00004999875006e+02
1.26000000000000e+00    	1.25993700472461e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -4.81241009316436e-21	1.09705467174929e-39		1.00004999875006e+02
1.29000000000000e+00    	1.28993550483710e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -5.28737772075611e-21	1.32428481793291e-39		1.00004999875006e+02
1.32000000000000e+00    	1.31993400494959e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -5.79666586677221e-21	1.59167712536269e-39		1.00004999875006e+02
1.35000000000000e+00    	1.34993250506208e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -6.34188939478846e-21	1.90516888754130e-39		1.00004999875006e+02
1.38000000000000e+00    	1.37993100517457e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -6.92470030162200e-21	2.27141155743298e-39		1.00004999875006e+02
1.41000000000000e+00    	1.40992950528707e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -7.54678771778094e-21	2.69783788200869e-39		1.00004999875006e+02
1.44000000000000e+00    	1.43992800539956e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -8.20987790790559e-21	3.19273366314036e-39		1.00004999875006e+02
1.47000000000000e+00    	1.46992650551205e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -8.91573427122465e-21	3.76531435269762e-39		1.00004999875006e+02
1.50000000000000e+00    	1.49992500562454e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -9.66615734199310e-21	4.42580669423647e-39		1.00004999875006e+02
1.53000000000000e+00    	1.52992350573703e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.04629847899417e-20	5.18553562827734e-39		1.00004999875006e+02
1.56000000000000e+00    	1.55992200584952e+00 	 8.09016994370000e-01   5.87785252290000e-01 	1.00000000000000e+02	 -1.13080914207185e-20	6.05701668270434e-39		1.00004999875006e+02
