0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    1.00000000000000e+02	 0.00000000000000e+00	0.00000000000000e+00		1.00004999875006e+02
3.00000000000000e-02    	2.99985001124906e-02 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -9.55736818844183e-28	-4.13139850161102e-53		1.00004999875006e+02
6.00000000000000e-02    	5.99970002249813e-02 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.52919472287284e-26	-1.05763858769945e-50		1.00004999875006e+02
9.00000000000000e-02    	8.99955003374719e-02 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -7.74162833617329e-26	-2.71060499692007e-49		1.00004999875006e+02
1.20000000000000e-01    	1.19994000449963e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.44676215696519e-25	-2.70754053455559e-48		1.00004999875006e+02
1.50000000000000e-01    	1.49992500562453e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -5.97360218985105e-25	-1.61381559226747e-47		1.00004999875006e+02
1.80000000000000e-01    	1.79991000674944e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.23869895816407e-24	-6.93909304223235e-47		1.00004999875006e+02
2.10000000000000e-01    	2.09989500787434e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.29486647420854e-24	-2.38163861183029e-46		1.00004999875006e+02
2.40000000000000e-01    	2.39988000899925e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.91498136999375e-24	-6.93122940481598e-46		1.00004999875006e+02
2.70000000000000e-01    	2.69986501012416e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -6.27110799611305e-24	-1.77839933409148e-45		1.00004999875006e+02
3.00000000000000e-01    	2.99985001124906e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -9.55825763657837e-24	-4.13131248841478e-45		1.00004999875006e+02
3.30000000000000e-01    	3.29983501237397e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.39943896947821e-23	-8.85581144667937e-45		1.00004999875006e+02
3.60000000000000e-01    	3.59982001349888e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.98204128792755e-23	-1.77637921217847e-44		1.00004999875006e+02
3.90000000000000e-01    	3.89980501462379e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.73001863894093e-23	-3.37001137003443e-44		1.00004999875006e+02
4.20000000000000e-01    	4.19979001574870e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.67205211012013e-23	-6.09688027398770e-44		1.00004999875006e+02
4.50000000000000e-01    	4.49977501687361e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -4.83911807528530e-23	-1.05879598865771e-43		1.00004999875006e+02
4.80000000000000e-01    	4.79976001799851e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -6.26448831307220e-23	-1.77435661283297e-43		1.00004999875006e+02
5.10000000000000e-01    	5.09974501912342e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -7.98373012546707e-23	-2.88184920580165e-43		1.00004999875006e+02
5.40000000000000e-01    	5.39973002024832e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.00347064564936e-22	-4.55259225535852e-43		1.00004999875006e+02
5.70000000000000e-01    	5.69971502137323e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.24575760106352e-22	-7.01627099799373e-43		1.00004999875006e+02
6.00000000000000e-01    	5.99970002249813e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.52947933713728e-22	-1.05758758848249e-42		1.00004999875006e+02
6.30000000000000e-01    	6.29968502362303e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.85911091198422e-22	-1.56253433981458e-42		1.00004999875006e+02
6.60000000000000e-01    	6.59967002474793e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.23935699533452e-22	-2.26702073203120e-42		1.00004999875006e+02
6.90000000000000e-01    	6.89965502587284e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.67515188039051e-22	-3.23515852072617e-42		1.00004999875006e+02
7.20000000000000e-01    	7.19964002699774e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.17165949567981e-22	-4.54738414686023e-42		1.00004999875006e+02
7.50000000000000e-01    	7.49962502812264e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.73427341691519e-22	-6.30362851058619e-42		1.00004999875006e+02
7.80000000000000e-01    	7.79961002924755e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -4.36861687885063e-22	-8.62692768090777e-42		1.00004999875006e+02
8.10000000000000e-01    	8.09959503037245e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -5.08054278712926e-22	-1.16675136760559e-41		1.00004999875006e+02
8.40000000000000e-01    	8.39958003149735e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -5.87613373014034e-22	-1.56074261143269e-41		1.00004999875006e+02
8.70000000000000e-01    	8.69956503262225e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -6.76170199087081e-22	-2.06656871998542e-41		1.00004999875006e+02
9.00000000000000e-01    	8.99955003374716e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -7.74378955877318e-22	-2.71040841726326e-41		1.00004999875006e+02
9.30000000000000e-01    	9.29953503487206e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -8.82916814160310e-22	-3.52336050164998e-41		1.00004999875006e+02
9.60000000000000e-01    	9.59952003599696e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.00248391772778e-21	-4.54215748838830e-41		1.00004999875006e+02
9.90000000000000e-01    	9.89950503712187e-01 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.13380338457245e-21	-5.80995423603068e-41		1.00004999875006e+02
1.02000000000000e+00    	1.01994900382468e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.27762130807486e-21	-7.37719663567983e-41		1.00004999875006e+02
1.05000000000000e+00    	1.04994750393717e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.43470675817883e-21	-9.30257560807729e-41		1.00004999875006e+02
1.08000000000000e+00    	1.07994600404966e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.60585178259216e-21	-1.16540718206485e-40		1.00004999875006e+02
1.11000000000000e+00    	1.10994450416215e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.79187140796670e-21	-1.45100967021398e-40		1.00004999875006e+02
1.14000000000000e+00    	1.13994300427464e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -1.99360364108187e-21	-1.79607354996415e-40		1.00004999875006e+02
1.17000000000000e+00    	1.16994150438713e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.21190947002974e-21	-2.21090982889787e-40		1.00004999875006e+02
1.20000000000000e+00    	1.19994000449963e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.44767286540130e-21	-2.70727850159187e-40		1.00004999875006e+02
1.23000000000000e+00    	1.22993850461212e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.70180078147124e-21	-3.29854708120390e-40		1.00004999875006e+02
1.26000000000000e+00    	1.25993700472461e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -2.97522315738318e-21	-3.99986179954903e-40		1.00004999875006e+02
1.29000000000000e+00    	1.28993550483710e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.26889291833308e-21	-4.82833213334362e-40		1.00004999875006e+02
1.32000000000000e+00    	1.31993400494959e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.58378597675673e-21	-5.80322933092936e-40		1.00004999875006e+02
1.35000000000000e+00    	1.34993250506208e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -3.92090123351483e-21	-6.94619963043032e-40		1.00004999875006e+02
1.38000000000000e+00    	1.37993100517457e+00 	 3.09016994370000e-01   -9.51056516300000e-01 	1.00000000000000e+02	 -4.28126057907647e-21	-8.28149287692473e-40		1.00004999875006e+02
