0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    1.00000000000000e+02	 0.00000000000000e+00	0.00000000000000e+00		1.00004999875006e+02
3.00000000000000e-02    	2.99985001124906e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -1.22587299478769e-32	-7.17526273407061e-63		1.00004999875006e+02
6.00000000000000e-02    	5.99970002249813e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -3.92277811268383e-31	-7.34749942741775e-60		1.00004999875006e+02
9.00000000000000e-02    	8.99955003374719e-02 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -2.97885889488774e-30	-4.23693776013045e-58		1.00004999875006e+02
1.20000000000000e-01    	1.19994000449963e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -1.25528859521979e-29	-7.52383745076261e-57		1.00004999875006e+02
1.50000000000000e-01    	1.49992500562453e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -3.83083659654079e-29	-7.00711906146818e-56		1.00004999875006e+02
1.80000000000000e-01    	1.79991000674944e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -9.53234692866584e-29	-4.33862308513606e-55		1.00004999875006e+02
2.10000000000000e-01    	2.09989500787434e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -2.06031569660231e-28	-2.02684148827367e-54		1.00004999875006e+02
2.40000000000000e-01    	2.39988000899925e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -4.01692283911784e-28	-7.70440708749260e-54		1.00004999875006e+02
2.70000000000000e-01    	2.69986501012416e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -7.23862511300250e-28	-2.50186812245483e-53		1.00004999875006e+02
3.00000000000000e-01    	2.99985001124906e-01 	 -1.00000000000000e+00   1.22464679910000e-16 	1.00000000000000e+02	 -1.22586747250895e-27	-7.17528715611711e-53		1.00004999875006e+02
