0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-7.34788079490000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.83840505856241e-13 	 3.00000000000160e+00   -7.34788079490000e-16 	8.03574645698182e-11	 3.19667840706499e-10	2.79068513797045e-36		1.00000000000000e+00
6.00000000000000e-02    	1.50812635224469e-11 	 3.00000000010137e+00   -7.34788079490000e-16 	1.23911481172226e-09	 1.00923095405477e-08	1.35033686648431e-33		1.00000000000000e+00
9.00000000000000e-02    	1.09558129760095e-10 	 3.00000000113571e+00   -7.34788079490000e-16 	5.89021942887100e-09	 7.49632272174639e-08	4.71438095285318e-32		1.00000000000000e+00
1.20000000000000e-01    	4.33131293549423e-10 	 3.00000000623538e+00   -7.34788079490000e-16 	1.69748006957586e-08	 3.06278842152384e-07	5.44963300777933e-31		1.00000000000005e+00
1.50000000000000e-01    	1.21325853673599e-09 	 3.00000002308852e+00   -7.34788079490000e-16 	3.64901264142230e-08	 8.98031320318499e-07	3.33473454730914e-30		1.00000000000040e+00
1.80000000000000e-01    	2.70112258002724e-09 	 3.00000006646457e+00   -7.34788079490000e-16 	6.37108708861431e-08	 2.12667737066781e-06	1.31237227673803e-29		1.00000000000226e+00
2.10000000000000e-01    	5.06216425916768e-09 	 3.00000016043850e+00   -7.34788079489999e-16 	9.33486640538248e-08	 4.33105970793399e-06	3.57600747597140e-29		1.00000000000938e+00
2.40000000000000e-01    	8.21390393936150e-09 	 3.00000033970374e+00   -7.34788079489998e-16 	1.13925501555769e-07	 7.87180634118043e-06	6.46026844700365e-29		1.00000000003099e+00
2.70000000000000e-01    	1.16216831813782e-08 	 3.00000064937744e+00   -7.34788079489996e-16 	1.06640489715937e-07	 1.30719164200315e-05	4.18130465269857e-29		1.00000000008544e+00
3.00000000000000e-01    	1.40710619070623e-08 	 3.00000114278902e+00   -7.34788079489997e-16 	4.49861488498277e-08	 2.01425731877456e-05	-2.17160535186233e-28		1.00000000020286e+00
3.30000000000000e-01    	1.34426141097637e-08 	 3.00000187689615e+00   -7.34788079490015e-16 	-1.04678906349805e-07	 2.91003601725586e-05	-1.13507550703594e-27		1.00000000042342e+00
3.60000000000000e-01    	6.52003859925335e-09 	 3.00000290518566e+00   -7.34788079490080e-16 	-3.81466212787779e-07	 3.96838091236118e-05	-3.49385635906536e-27		1.00000000078747e+00
3.90000000000000e-01    	-1.11347628548506e-08 	 3.00000426817397e+00   -7.34788079490251e-16 	-8.27157258918418e-07	 5.12784110247090e-05	-8.50434077900365e-27		1.00000000131508e+00
4.20000000000000e-01    	-4.52061047586253e-08 	 3.00000598190546e+00   -7.34788079490632e-16 	-1.48232113924264e-06	 6.28597411841225e-05	-1.77343605235733e-26		1.00000000197677e+00
4.50000000000000e-01    	-1.02518071288373e-07 	 3.00000802513464e+00   -7.34788079491374e-16 	-2.38150716838741e-06	 7.29640953146211e-05	-3.27989817008580e-26		1.00000000266472e+00
4.80000000000000e-01    	-1.90773059565944e-07 	 3.00001032614619e+00   -7.34788079492669e-16 	-3.54776887132046e-06	 7.96949659595987e-05	-5.47559232244409e-26		1.00000000318194e+00
5.10000000000000e-01    	-3.18120245367335e-07 	 3.00001275039069e+00   -7.34788079494725e-16 	-4.98686620254553e-06	 8.07718235610016e-05	-8.32467274757304e-26		1.00000000327448e+00
5.40000000000000e-01    	-4.92550508717889e-07 	 3.00001509027040e+00   -7.34788079497703e-16 	-6.68157036939254e-06	 7.36250770449499e-05	-1.15576508661639e-25		1.00000000273265e+00
5.70000000000000e-01    	-7.21128052960566e-07 	 3.00001705847968e+00   -7.34788079501643e-16 	-8.58655700583154e-06	 5.55379032704870e-05	-1.46103987355119e-25		1.00000000157909e+00
6.00000000000000e-01    	-1.00908420346229e-06 	 3.00001828627149e+00   -7.34788079506369e-16 	-1.06244151641256e-05	 2.38320308331596e-05	-1.66465313080873e-25		1.00000000034042e+00
6.30000000000000e-01    	-1.35881502180572e-06 	 3.00001832787761e+00   -7.34788079511434e-16 	-1.26833166610409e-05	 -2.39092399781129e-05	-1.67208052036383e-25		1.00000000036626e+00
6.60000000000000e-01    	-1.76884057415220e-06 	 3.00001667205151e+00   -7.34788079516132e-16 	-1.46168753350394e-05	 -8.95912553212210e-05	-1.41292784621468e-25		1.00000000412012e+00
6.90000000000000e-01    	-2.23279884519866e-06 	 3.00001276133608e+00   -7.34788079519648e-16 	-1.62466689537235e-05	 -1.74345384174344e-04	-8.95793841416465e-26		1.00000001533013e+00
7.20000000000000e-01    	-2.73855997396614e-06 	 3.00000601919580e+00   -7.34788079521399e-16 	-1.73677870219979e-05	 -2.78270346766451e-04	-2.78531565567024e-26		1.00000003886801e+00
7.50000000000000e-01    	-3.26755497914830e-06 	 2.99999588461596e+00   -7.34788079521591e-16 	-1.77575964941137e-05	 -4.00196345080570e-04	5.76722682157933e-27		1.00000008023622e+00
7.80000000000000e-01    	-3.79441551624587e-06 	 2.99998185318791e+00   -7.34788079521988e-16 	-1.71876809811725e-05	 -5.37491871707762e-04	-5.50845147816834e-26		1.00000014459645e+00
8.10000000000000e-01    	-4.28701557940553e-06 	 2.99996352310222e+00   -7.34788079526798e-16 	-1.54386140278660e-05	 -6.85932905195170e-04	-3.07056180827324e-25		1.00000023537112e+00
8.40000000000000e-01    	-4.70699093254956e-06 	 2.99994064389927e+00   -7.34788079543544e-16 	-1.23168933979516e-05	 -8.39652734212020e-04	-8.72775576962221e-25		1.00000035258415e+00
8.70000000000000e-01    	-5.01078675355070e-06 	 2.99991316531785e+00   -7.34788079583666e-16 	-7.67302581629569e-06	 -9.91187857731199e-04	-1.88833784737447e-24		1.00000049125600e+00
9.00000000000000e-01    	-5.15124907377354e-06 	 2.99988128317727e+00   -7.34788079662637e-16 	-1.41945786186678e-06	 -1.13163133103881e-03	-3.48203854886017e-24		1.00000064029554e+00
9.30000000000000e-01    	-5.07973321851509e-06 	 2.99984547896308e+00   -7.34788079799312e-16 	6.45314668407712e-06	 -1.25089969632786e-03	-5.74583755043764e-24		1.00000078239554e+00
9.60000000000000e-01    	-4.74865635746023e-06 	 2.99980654969320e+00   -7.34788080014359e-16 	1.58628275426969e-05	 -1.33811346028093e-03	-8.70350099762206e-24		1.00000089539923e+00
9.90000000000000e-01    	-4.11437659778257e-06 	 2.99976562474364e+00   -7.34788080327767e-16 	2.66278474576166e-05	 -1.38208424093223e-03	-1.22817990096712e-23		1.00000095543249e+00
1.02000000000000e+00    	-3.14024370843434e-06 	 2.99972416662684e+00   -7.34788080755633e-16 	3.84638672490433e-05	 -1.37189454544966e-03	-1.62929176903175e-23		1.00000094178661e+00
1.05000000000000e+00    	-1.79964229913490e-06 	 2.99968395324338e+00   -7.34788081306696e-16 	5.09873126261710e-05	 -1.29754904833515e-03	-2.04367115315871e-23		1.00000084311626e+00
1.08000000000000e+00    	-7.88415308713532e-08 	 2.99964703986272e+00   -7.34788081979338e-16 	6.37248352234908e-05	 -1.15066963126469e-03	-2.43300150675296e-23		1.00000066405051e+00
1.11000000000000e+00    	2.02052180031401e-06 	 2.99961570000857e+00   -7.34788082759909e-16 	7.61281216493108e-05	 -9.25200741043956e-04	-2.75666586798093e-23		1.00000043089586e+00
1.14000000000000e+00    	4.47946901839117e-06 	 2.99959234549711e+00   -7.34788083623308e-16 	8.75927610902265e-05	 -6.18087221714705e-04	-2.98062194853263e-23		1.00000019485213e+00
1.17000000000000e+00    	7.26031225622223e-06 	 2.99957942705693e+00   -7.34788084536553e-16 	9.74795652471270e-05	 -2.29884039552272e-04	-3.08825218404153e-23		1.00000003117447e+00
1.20000000000000e+00    	1.03059432021857e-05 	 2.99957931819391e+00   -7.34788085465700e-16 	1.05136739235674e-04	 2.34743459249329e-04	-3.09156301638711e-23		1.00000003307911e+00
1.23000000000000e+00    	1.35397836385225e-05 	 2.99959418619049e+00   -7.34788086385909e-16 	1.09921670732045e-04	 7.66668726808525e-04	-3.04050872924986e-23		1.00000029993181e+00
1.26000000000000e+00    	1.68663763157790e-05 	 2.99962585527981e+00   -7.34788087293710e-16 	1.11221804653838e-04	 1.35213892133584e-03	-3.02791349668877e-23		1.00000092032455e+00
1.29000000000000e+00    	2.01725921024572e-05 	 2.99967566804157e+00   -7.34788088219778e-16 	1.08474984998715e-04	 1.97282587894276e-03	-3.18761191773939e-23		1.00000195190248e+00
1.32000000000000e+00    	2.33294549959928e-05 	 2.99974435186144e+00   -7.34788089239913e-16 	1.01190578969780e-04	 2.60611536009985e-03	-3.68411834313998e-23		1.00000340103262e+00
1.35000000000000e+00    	2.61946374274119e-05 	 2.99983189781573e+00   -7.34788090481566e-16 	8.89734033069174e-05	 3.22564673546118e-03	-4.69337309281981e-23		1.00000520634301e+00
1.38000000000000e+00    	2.86157435899130e-05 	 2.99993745953617e+00   -7.34788092123394e-16 	7.15526911764330e-05	 3.80210367016639e-03	-6.37578887626117e-23		1.00000723052991e+00
1.41000000000000e+00    	3.04345603432677e-05 	 3.00005927943466e+00   -7.34788094385924e-16 	4.88178578833652e-05	 4.30424367150541e-03	-8.84470327083283e-23		1.00000926440547e+00
1.44000000000000e+00    	3.14924907215116e-05 	 3.00019464910182e+00   -7.34788097512663e-16 	2.08615366464716e-05	 4.70014114308069e-03	-1.21351021976687e-22		1.00001104581998e+00
1.47000000000000e+00    	3.16373702694403e-05 	 3.00033990973019e+00   -7.34788101742618e-16 	-1.19716934333310e-05	 4.95860546465048e-03	-1.61787279757867e-22		1.00001229388017e+00
1.50000000000000e+00    	3.07317814340700e-05 	 3.00049049706857e+00   -7.34788107277121e-16 	-4.90350497771104e-05	 5.05072324945031e-03	-2.07920466973835e-22		1.00001275602353e+00
1.53000000000000e+00    	2.86628156032581e-05 	 3.00064103372194e+00   -7.34788114245702e-16 	-8.93346370244115e-05	 4.95146297967700e-03	-2.56827349762773e-22		1.00001226240798e+00
1.56000000000000e+00    	2.53529899866660e-05 	 3.00078546962461e+00   -7.34788122677163e-16 	-1.31499067380543e-04	 4.64127131605580e-03	-3.04782337024907e-22		1.00001077928762e+00
1.59000000000000e+00    	2.07717286100681e-05 	 3.00091726930240e+00   -7.34788132482609e-16 	-1.73774081170263e-04	 4.10758409367277e-03	-3.47766120563234e-22		1.00000845118655e+00
1.62000000000000e+00    	1.49465021257851e-05 	 3.00102964218539e+00   -7.34788143456646e-16 	-2.14052358050277e-04	 3.34617185272722e-03	-3.82158510826056e-22		1.00000562132644e+00
1.65000000000000e+00    	7.97244330626404e-06 	 3.00111580983148e+00   -7.34788155301151e-16 	-2.49946473141998e-04	 2.36224011699195e-03	-4.05532963427185e-22		1.00000282132182e+00
