0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.83840505590208e-13 	 -2.99999999999840e+00   3.67394039740000e-16 	-8.03574644714703e-11	 3.19667840758081e-10	-1.39534256923082e-36		1.00000000000000e+00
6.00000000000000e-02    	-1.50812629698957e-11 	 -2.99999999989863e+00   3.67394039740000e-16 	-1.23911471075284e-09	 1.00923095659581e-08	-6.75168435098051e-34		1.00000000000000e+00
9.00000000000000e-02    	-1.09558083415793e-10 	 -2.99999999886429e+00   3.67394039740000e-16 	-5.89021382825625e-09	 7.49632281340348e-08	-2.35719050730113e-32		1.00000000000000e+00
1.20000000000000e-01    	-4.33130249654064e-10 	 -2.99999999376462e+00   3.67394039740000e-16 	-1.69747070302781e-08	 3.06278853308763e-07	-2.72481660674290e-31		1.00000000000005e+00
1.50000000000000e-01    	-1.21324716303891e-09 	 -2.99999997691148e+00   3.67394039740000e-16 	-3.64893204902728e-08	 8.98031394196781e-07	-1.66736740788041e-30		1.00000000000040e+00
1.80000000000000e-01    	-2.70104474924904e-09 	 -2.99999993353543e+00   3.67394039740000e-16 	-6.37063491578437e-08	 2.12667769943567e-06	-6.56186227435371e-30		1.00000000000226e+00
2.10000000000000e-01    	-5.06177994240434e-09 	 -2.99999983956147e+00   3.67394039740000e-16 	-9.33299057020434e-08	 4.33106080637255e-06	-1.78800404578426e-29		1.00000000000938e+00
2.40000000000000e-01    	-8.21241697180042e-09 	 -2.99999966029618e+00   3.67394039739999e-16 	-1.13863527168895e-07	 7.87180927818950e-06	-3.23013440726414e-29		1.00000000003099e+00
2.70000000000000e-01    	-1.16169313722079e-08 	 -2.99999935062234e+00   3.67394039739998e-16 	-1.06469579532336e-07	 1.30719229497111e-05	-2.09064830619992e-29		1.00000000008544e+00
3.00000000000000e-01    	-1.40580680490975e-08 	 -2.99999885721048e+00   3.67394039739999e-16 	-4.45803396469540e-08	 2.01425855318727e-05	1.08580526153950e-28		1.00000000020286e+00
3.30000000000000e-01    	-1.34114520505182e-08 	 -2.99999812310287e+00   3.67394039740008e-16 	1.05525881318463e-07	 2.91003802437700e-05	5.67538724764205e-28		1.00000000042342e+00
3.60000000000000e-01    	-6.45334551889490e-09 	 -2.99999709481264e+00   3.67394039740040e-16 	3.83041140797142e-07	 3.96838373083607e-05	1.74693083564448e-27		1.00000000078748e+00
3.90000000000000e-01    	1.12637176717515e-08 	 -2.99999573182338e+00   3.67394039740126e-16 	8.29786538203197e-07	 5.12784453804539e-05	4.25217597864972e-27		1.00000000131508e+00
4.20000000000000e-01    	4.54332732021464e-08 	 -2.99999401809080e+00   3.67394039740316e-16 	1.48627124907237e-06	 6.28597790209733e-05	8.86718932130013e-27		1.00000000197678e+00
4.50000000000000e-01    	1.02884587339691e-07 	 -2.99999197486041e+00   3.67394039740687e-16 	2.38682726972814e-06	 7.29641403792251e-05	1.63995017185584e-26		1.00000000266473e+00
4.80000000000000e-01    	1.91316006925011e-07 	 -2.99998967384710e+00   3.67394039741335e-16 	3.55411187638438e-06	 7.96950453177947e-05	2.73779709961486e-26		1.00000000318197e+00
5.10000000000000e-01    	3.18858742471302e-07 	 -2.99998724959880e+00   3.67394039742363e-16 	4.99337443312104e-06	 8.07720180990981e-05	4.16233756736221e-26		1.00000000327453e+00
5.40000000000000e-01    	4.93471007877548e-07 	 -2.99998490970944e+00   3.67394039743852e-16 	6.68696445963016e-06	 7.36255675820445e-05	5.77883066611268e-26		1.00000000273272e+00
5.70000000000000e-01    	7.22177515055852e-07 	 -2.99998294147700e+00   3.67394039745821e-16 	8.58960219377565e-06	 5.55390301610352e-05	7.30522068145564e-26		1.00000000157918e+00
