0.00000000000000e+00    	0.00000000000000e+00 	 -2.42705098310000e+00  	-1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.91435191558437e-13 	 -2.42705098309840e+00   -1.76335575690000e+00 	-6.50105543716813e-11	 3.19667840753679e-10	6.69712920215253e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.22009979853367e-11 	 -2.42705098299863e+00   -1.76335575690000e+00 	-1.00246484917005e-09	 1.00923095635481e-08	3.24055923021810e-18		1.00000000000000e+00
9.00000000000000e-02    	-8.86343468910420e-11 	 -2.42705098196429e+00   -1.76335575690000e+00 	-4.76528254914900e-09	 7.49632280466329e-08	1.13136441998690e-16		1.00000000000000e+00
1.20000000000000e-01    	-3.50409632638910e-10 	 -2.42705097686462e+00   -1.76335575690000e+00 	-1.37328174886042e-08	 3.06278852243926e-07	1.30781137368129e-15		1.00000000000005e+00
1.50000000000000e-01    	-9.81536484662684e-10 	 -2.42705096001148e+00   -1.76335575690000e+00 	-2.95204033023318e-08	 8.98031387143504e-07	8.00274797283387e-15		1.00000000000040e+00
1.80000000000000e-01    	-2.18518366313341e-09 	 -2.42705091663543e+00   -1.76335575690000e+00 	-5.15390869845069e-08	 2.12667766804461e-06	3.14945163668602e-14		1.00000000000226e+00
2.10000000000000e-01    	-4.09502927335604e-09 	 -2.42705082266147e+00   -1.76335575690000e+00 	-7.55036880436029e-08	 4.33106070148808e-06	8.58175940681837e-14		1.00000000000938e+00
2.40000000000000e-01    	-6.64384287406077e-09 	 -2.42705064339619e+00   -1.76335575689999e+00 	-9.21116109738115e-08	 7.87180899774293e-06	1.55034532900433e-13		1.00000000003099e+00
2.70000000000000e-01    	-9.39784119075202e-09 	 -2.42705033372236e+00   -1.76335575689999e+00 	-8.61193842665430e-08	 1.30719223262034e-05	1.00343416006060e-13		1.00000000008544e+00
3.00000000000000e-01    	-1.13719755605808e-08 	 -2.42704984031053e+00   -1.76335575689999e+00 	-3.60275218925767e-08	 2.01425843531461e-05	-5.21146500704340e-13		1.00000000020286e+00
3.30000000000000e-01    	-1.08471184208874e-08 	 -2.42704910620296e+00   -1.76335575690004e+00 	8.54530530102069e-08	 2.91003783271868e-05	-2.72397712120922e-12		1.00000000042342e+00
3.60000000000000e-01    	-5.21450177804669e-09 	 -2.42704807791280e+00   -1.76335575690019e+00 	3.10037054190316e-07	 3.96838346170203e-05	-8.38462723323241e-12		1.00000000078745e+00
3.90000000000000e-01    	9.12484320398430e-09 	 -2.42704671492364e+00   -1.76335575690060e+00 	6.71562224422727e-07	 5.12784420998524e-05	-2.04088908701764e-11		1.00000000131496e+00
4.20000000000000e-01    	3.67779621636304e-08 	 -2.42704500119116e+00   -1.76335575690152e+00 	1.20279543145240e-06	 6.28597754079662e-05	-4.25592841192265e-11		1.00000000197640e+00
4.50000000000000e-01    	8.32703397193168e-08 	 -2.42704295796088e+00   -1.76335575690330e+00 	1.93149106916969e-06	 7.29641360760213e-05	-7.87116789004438e-11		1.00000000266375e+00
4.80000000000000e-01    	1.54829679117033e-07 	 -2.42704065694774e+00   -1.76335575690641e+00 	2.87594139454821e-06	 7.96950377398008e-05	-1.31404425587090e-10		1.00000000317978e+00
5.10000000000000e-01    	2.58032547917512e-07 	 -2.42703823269981e+00   -1.76335575691134e+00 	4.04034443184036e-06	 8.07719995223088e-05	-1.99777346409715e-10		1.00000000327022e+00
5.40000000000000e-01    	3.99314150735845e-07 	 -2.42703589281137e+00   -1.76335575691849e+00 	5.41038028184286e-06	 7.36255207397362e-05	-2.77363355167125e-10		1.00000000272499e+00
5.70000000000000e-01    	5.84353817221697e-07 	 -2.42703392458114e+00   -1.76335575692794e+00 	6.94942090511312e-06	 5.55389225523021e-05	-3.50624722501801e-10		1.00000000156643e+00
6.00000000000000e-01    	8.17361583224052e-07 	 -2.42703269674402e+00   -1.76335575693928e+00 	8.59579412378245e-06	 2.38341364682118e-05	-3.99490225948781e-10		1.00000000032098e+00
6.30000000000000e-01    	1.10030328128343e-06 	 -2.42703265504924e+00   -1.76335575695144e+00 	1.02614768112675e-05	 -2.39052851099033e-05	-4.01276225401622e-10		1.00000000033838e+00
6.60000000000000e-01    	1.43211163339343e-06 	 -2.42703431071636e+00   -1.76335575696271e+00 	1.18325083817916e-05	 -8.95844165569456e-05	-3.39089196036378e-10		1.00000000408269e+00
6.90000000000000e-01    	1.80793794728453e-06 	 -2.42703822116769e+00   -1.76335575697115e+00 	1.31713038569996e-05	 -1.74334388222582e-04	-2.14990388574310e-10		1.00000001528298e+00
7.20000000000000e-01    	2.21850254275788e-06 	 -2.42704496289821e+00   -1.76335575697535e+00 	1.41209217118607e-05	 -2.78253788886524e-04	-6.68549762243819e-11		1.00000003881228e+00
7.50000000000000e-01    	2.64960188554103e-06 	 -2.42705509688081e+00   -1.76335575697581e+00 	1.45112239332253e-05	 -4.00172882200763e-04	1.38532655644516e-11		1.00000008017445e+00
7.80000000000000e-01    	3.08182703824320e-06 	 -2.42706912748813e+00   -1.76335575697676e+00 	1.41667713868648e-05	 -5.37460496247170e-04	-1.32108199195980e-10		1.00000014453223e+00
8.10000000000000e-01    	3.49054233837590e-06 	 -2.42708745650845e+00   -1.76335575698831e+00 	1.29162375389756e-05	 -6.85893270646054e-04	-7.36640155689754e-10		1.00000023530818e+00
8.40000000000000e-01    	3.84616624558836e-06 	 -2.42711033440499e+00   -1.76335575702848e+00 	1.06030981263840e-05	 -8.39605476949140e-04	-2.09398040494736e-09		1.00000035252483e+00
8.70000000000000e-01    	4.11478894610503e-06 	 -2.42713781147595e+00   -1.76335575712474e+00 	7.09735092058936e-06	 -9.91134835971687e-04	-4.53068179026765e-09		1.00000049119920e+00
9.00000000000000e-01    	4.25915387729351e-06 	 -2.42716969197719e+00   -1.76335575731422e+00 	2.30801352488545e-06	 -1.13157568879661e-03	-8.35458631733415e-09		1.00000064023423e+00
9.30000000000000e-01    	4.24002228151512e-06 	 -2.42720549453467e+00   -1.76335575764215e+00 	-3.80389423974308e-06	 -1.25084566506904e-03	-1.37863574517119e-08		1.00000078231437e+00
9.60000000000000e-01    	4.01792966827126e-06 	 -2.42724442226767e+00   -1.76335575815813e+00 	-1.12122853598191e-05	 -1.33806583942385e-03	-2.08830391853927e-08		1.00000089527255e+00
9.90000000000000e-01    	3.55532828587354e-06 	 -2.42728534594247e+00   -1.76335575891012e+00 	-1.98134568613828e-05	 -1.38204755209052e-03	-2.94689417624809e-08		1.00000095522355e+00
1.02000000000000e+00    	2.81908767507299e-06 	 -2.42732680316455e+00   -1.76335575993674e+00 	-2.94149404296744e-05	 -1.37187193051853e-03	-3.90934287127334e-08		1.00000094144847e+00
1.05000000000000e+00    	1.78329384745426e-06 	 -2.42736701609183e+00   -1.76335576125898e+00 	-3.97269768719328e-05	 -1.29754106783797e-03	-4.90363055976390e-08		1.00000084259517e+00
1.08000000000000e+00    	4.32245767243538e-07 	 -2.42740392941926e+00   -1.76335576287293e+00 	-5.03581732885631e-05	 -1.15067320045325e-03	-5.83781401563817e-08		1.00000066329216e+00
1.11000000000000e+00    	-1.23650285726862e-06 	 -2.42743526946719e+00   -1.76335576474586e+00 	-6.08171371558509e-05	 -9.25208496719215e-04	-6.61442735100656e-08		1.00000042985465e+00
1.14000000000000e+00    	-3.20926338302655e-06 	 -2.42745862413449e+00   -1.76335576681752e+00 	-7.05219103483205e-05	 -6.18087621762049e-04	-7.15178133566780e-08		1.00000019350281e+00
1.17000000000000e+00    	-5.45375195017504e-06 	 -2.42747154229574e+00   -1.76335576900878e+00 	-7.88187467956845e-05	 -2.29862443063034e-04	-7.41000589835423e-08		1.00000002952457e+00
1.20000000000000e+00    	-7.91734488696044e-06 	 -2.42747164998527e+00   -1.76335577123819e+00 	-8.50111201092651e-05	 2.34802608281355e-04	-7.41793447287577e-08		1.00000003117958e+00
1.23000000000000e+00    	-1.05263574200636e-05 	 -2.42745677947936e+00   -1.76335577344615e+00 	-8.83988002313577e-05	 7.66778679156162e-04	-7.29548948403787e-08		1.00000029788190e+00
1.26000000000000e+00    	-1.31866285909011e-05 	 -2.42742510623084e+00   -1.76335577562439e+00 	-8.83254675020915e-05	 1.35230666605238e-03	-7.26550212972386e-08		1.00000091826693e+00
1.29000000000000e+00    	-1.57856263728997e-05 	 -2.42737528759645e+00   -1.76335577784657e+00 	-8.42317921073909e-05	 1.97304799162000e-03	-7.64925002845736e-08		1.00000195000479e+00
1.32000000000000e+00    	-1.81961721055134e-05 	 -2.42730659649593e+00   -1.76335578029470e+00 	-7.57094291956379e-05	 2.60637439590876e-03	-8.84165268021652e-08		1.00000339945393e+00
1.35000000000000e+00    	-2.02817285806270e-05 	 -2.42721904261675e+00   -1.76335578327476e+00 	-6.25502492039469e-05	 3.22590901253865e-03	-1.12650381583392e-07		1.00000520518720e+00
1.38000000000000e+00    	-2.19030162846255e-05 	 -2.42711347358470e+00   -1.76335578721566e+00 	-4.47846298202680e-05	 3.80231925424387e-03	-1.53044200538848e-07		1.00000722979256e+00
1.41000000000000e+00    	-2.29255403885768e-05 	 -2.42699164869858e+00   -1.76335579264677e+00 	-2.27030202756155e-05	 4.30434916807637e-03	-2.12317479030195e-07		1.00000926392571e+00
1.44000000000000e+00    	-2.32274557298620e-05 	 -2.42685627840231e+00   -1.76335580015260e+00 	3.14362133963551e-06	 4.70006552616085e-03	-2.91308208994705e-07		1.00001104525196e+00
1.47000000000000e+00    	-2.27070983729690e-05 	 -2.42671102364418e+00   -1.76335581030677e+00 	3.19665557117459e-05	 4.95827865256842e-03	-3.88375521256117e-07		1.00001229269905e+00
1.50000000000000e+00    	-2.12894965829713e-05 	 -2.42656045063432e+00   -1.76335582359242e+00 	6.27840869322992e-05	 5.05008654497103e-03	-4.99111319173806e-07		1.00001275357677e+00
1.53000000000000e+00    	-1.89312576550977e-05 	 -2.42640993822126e+00   -1.76335584032023e+00 	9.44839817901442e-05	 4.95047992131851e-03	-6.16496721054329e-07		1.00001225801440e+00
1.56000000000000e+00    	-1.56234115940239e-05 	 -2.42626553711027e+00   -1.76335586055909e+00 	1.25895782858857e-04	 4.63993705485666e-03	-7.31588278564103e-07		1.00001077237506e+00
1.59000000000000e+00    	-1.13920615155563e-05 	 -2.42613378236793e+00   -1.76335588409535e+00 	1.55862984981453e-04	 4.10593122938166e-03	-8.34739497138156e-07		1.00000844144698e+00
1.62000000000000e+00    	-6.29700860210005e-06 	 -2.42602146301168e+00   -1.76335591043582e+00 	1.83304177639256e-04	 3.34427082683738e-03	-9.17263914041944e-07		1.00000560885858e+00
1.65000000000000e+00    	-4.28835640719828e-07 	 -2.42593535487396e+00   -1.76335593886483e+00 	2.07253282065447e-04	 2.36019281306977e-03	-9.73341433896368e-07		1.00000280672855e+00
1.68000000000000e+00    	6.09481218906713e-06 	 -2.42588192524979e+00   -1.76335596855864e+00 	2.26872085202030e-04	 1.16913494993098e-03	-1.00187850930855e-06		1.00000070917399e+00
1.71000000000000e+00    	1.31328766274864e-05 	 -2.42586701997256e+00   -1.76335599875073e+00 	2.41433183803776e-04	 -2.02879471937773e-04	-1.00797526962024e-06		1.00000004972554e+00
1.74000000000000e+00    	2.05236267225834e-05 	 -2.42589554539660e+00   -1.76335602893064e+00 	2.50277598395030e-04	 -1.71929827880656e-03	-1.00364691614442e-06		1.00000150931209e+00
1.77000000000000e+00    	2.80858759198290e-05 	 -2.42597115917957e+00   -1.76335605904955e+00 	2.52757739622801e-04	 -3.33357643601276e-03	-1.00750469527510e-06		1.00000558829406e+00
1.80000000000000e+00    	3.56184678636367e-05 	 -2.42609598464121e+00   -1.76335608969836e+00 	2.48181907937605e-04	 -4.99021040102290e-03	-1.04322609877886e-06		1.00001248181970e+00
1.83000000000000e+00    	4.28983643451675e-05 	 -2.42627036373192e+00   -1.76335612222150e+00 	2.35779821383871e-04	 -6.62626824978760e-03	-1.13682528951872e-06		1.00002198127058e+00
