0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
8.70000000000000e-01    	-1.52519004227232e-06 	 9.26964150846596e-01   -2.85316954926368e+00 	-2.03210003308074e-06	 -9.91167605287414e-04	-7.33177758085453e-09		1.00000049120855e+00
9.00000000000000e-01    	-1.55688850138386e-06 	 9.26932269332184e-01   -2.85316954957030e+00 	3.12152094465153e-09	 -1.13161007772350e-03	-1.35196680350637e-08		1.00000064027048e+00
9.30000000000000e-01    	-1.52003850475092e-06 	 9.26896465750799e-01   -2.85316955010096e+00 	2.53370573480271e-06	 -1.25087905836891e-03	-2.23093869218579e-08		1.00000078235211e+00
9.60000000000000e-01    	-1.40030879726778e-06 	 9.26857537067945e-01   -2.85316955093593e+00 	5.51895960493614e-06	 -1.33809527074655e-03	-3.37932237277259e-08		1.00000089526431e+00
9.90000000000000e-01    	-1.18507166840238e-06 	 9.26816612605299e-01   -2.85316955215281e+00 	8.88617473147589e-06	 -1.38207022662932e-03	-4.76868580133042e-08		1.00000095509808e+00
1.02000000000000e+00    	-8.64333179549628e-07 	 9.26775154830260e-01   -2.85316955381409e+00 	1.25331394131938e-05	 -1.37188590598465e-03	-6.32610624365816e-08		1.00000094111357e+00
1.05000000000000e+00    	-4.31544698471306e-07 	 9.26734941621077e-01   -2.85316955595373e+00 	1.63334742589276e-05	 -1.29754599709719e-03	-7.93504385334853e-08		1.00000084194585e+00
1.08000000000000e+00    	1.15780435051350e-07 	 9.26698028260832e-01   -2.85316955856542e+00 	2.01441356206101e-05	 -1.15067098905754e-03	-9.44672195166982e-08		1.00000066222454e+00
1.11000000000000e+00    	7.75694047473754e-07 	 9.26666688332822e-01   -2.85316956159618e+00 	2.38139405648610e-05	 -9.25203694274189e-04	-1.07034300952902e-07		1.00000042828440e+00
1.14000000000000e+00    	1.54169291690582e-06 	 9.26643333762124e-01   -2.85316956494854e+00 	2.71916205678222e-05	 -6.18087360481354e-04	-1.15729863552060e-07		1.00000019138567e+00
1.17000000000000e+00    	2.40281316733597e-06 	 9.26630415428953e-01   -2.85316956849443e+00 	3.01318222329147e-05	 -2.29875770299581e-04	-1.19908705870907e-07		1.00000002687541e+00
1.20000000000000e+00    	3.34385667636398e-06 	 9.26630307014875e-01   -2.85316957210206e+00 	3.24977275386167e-05	 2.34766079557609e-04	-1.20037160826880e-07		1.00000002808561e+00
1.23000000000000e+00    	4.34563558509601e-06 	 9.26645175970948e-01   -2.85316957567499e+00 	3.41595939817352e-05	 7.66710760570927e-04	-1.18055200463878e-07		1.00000029450610e+00
1.26000000000000e+00    	5.38511365680455e-06 	 9.26676846650294e-01   -2.85316957919977e+00 	3.49894710006732e-05	 1.35220303900653e-03	-1.17567606305233e-07		1.00000091483825e+00
1.29000000000000e+00    	6.43534795393878e-06 	 9.26726661656916e-01   -2.85316958279554e+00 	3.48535022301777e-05	 1.97291077308844e-03	-1.23771766747751e-07		1.00000194679396e+00
1.32000000000000e+00    	7.46519403573621e-06 	 9.26795348259814e-01   -2.85316958675670e+00 	3.36043640500182e-05	 2.60621436740407e-03	-1.43056459456561e-07		1.00000339673553e+00
1.35000000000000e+00    	8.43882841121075e-06 	 9.26882897243493e-01   -2.85316959157822e+00 	3.10772578504168e-05	 3.22574698955671e-03	-1.82254058516486e-07		1.00000520319120e+00
1.38000000000000e+00    	9.31525099939671e-06 	 9.26988461759236e-01   -2.85316959795392e+00 	2.70931962607952e-05	 3.80218609496503e-03	-2.47593687728251e-07		1.00000722865047e+00
1.41000000000000e+00    	1.00480379967579e-05 	 9.27110283565355e-01   -2.85316960674018e+00 	2.14728796758730e-05	 4.30428404662488e-03	-3.43475980145854e-07		1.00000926361827e+00
1.44000000000000e+00    	1.05856967614375e-05 	 9.27245653475102e-01   -2.85316961888264e+00 	1.40631328391338e-05	 4.70011232899515e-03	-4.71258440379611e-07		1.00001104556595e+00
1.47000000000000e+00    	1.08730028033975e-05 	 9.27390911862980e-01   -2.85316963530937e+00 	4.77570295476037e-06	 4.95848067722922e-03	-6.28288896420404e-07		1.00001229320135e+00
1.50000000000000e+00    	1.08536524064900e-05 	 9.27541493729138e-01   -2.85316965680214e+00 	-6.36456257159189e-06	 5.05048004708759e-03	-8.07438518612647e-07		1.00001275361361e+00
1.53000000000000e+00    	1.04744300747509e-05 	 9.27692021122816e-01   -2.85316968386381e+00 	-1.91681298957261e-05	 4.95108740833627e-03	-9.97354176407462e-07		1.00001225674235e+00
1.56000000000000e+00    	9.69086969060039e-06 	 9.27836443733291e-01   -2.85316971660606e+00 	-3.32343994397660e-05	 4.64076149220335e-03	-1.18356778225665e-06		1.00001076882859e+00
1.59000000000000e+00    	8.47410147287210e-06 	 9.27968226241177e-01   -2.85316975468353e+00 	-4.79208343772763e-05	 4.10695243598866e-03	-1.35047187561608e-06		1.00000843464270e+00
1.62000000000000e+00    	6.81826102413950e-06 	 9.28080578668453e-01   -2.85316979729850e+00 	-6.23380547065569e-05	 3.34544523562729e-03	-1.48401014031199e-06		1.00000559793036e+00
1.65000000000000e+00    	4.74754436326067e-06 	 9.28166723568634e-01   -2.85316984329321e+00 	-7.53795797644545e-05	 2.36145742997639e-03	-1.57476230260575e-06		1.00000279107898e+00
1.68000000000000e+00    	2.32178446652656e-06 	 9.28220191565025e-01   -2.85316989133499e+00 	-8.57910723336335e-05	 1.17041577353872e-03	-1.62095521249770e-06		1.00000068861767e+00
1.71000000000000e+00    	-3.60640425388321e-07 	 9.28235134589447e-01   -2.85316994018354e+00 	-9.22782951049535e-05	 -2.01655052071094e-04	-1.63083856625215e-06		1.00000002459135e+00
1.74000000000000e+00    	-3.16363265519580e-06 	 9.28206644316180e-01   -2.85316998901295e+00 	-9.36461734590627e-05	 -1.71818640260754e-03	-1.62385402690066e-06		1.00000148046728e+00
1.77000000000000e+00    	-5.91866685359938e-06 	 9.28131061847530e-01   -2.85317003774429e+00 	-8.89543634811762e-05	 -3.33260106154313e-03	-1.63012012246249e-06		1.00000555705725e+00
1.80000000000000e+00    	-8.43474728833472e-06 	 9.28006263804124e-01   -2.85317008733393e+00 	-7.76687897284152e-05	 -4.98934954852651e-03	-1.68795653297711e-06		1.00001244974461e+00
1.83000000000000e+00    	-1.05125525364515e-05 	 9.27831909704947e-01   -2.85317013995777e+00 	-5.97850398988840e-05	 -6.62544497100298e-03	-1.83946517918230e-06		1.00002194980845e+00
1.86000000000000e+00    	-1.19615535093527e-05 	 9.27609635962322e-01   -2.85317019903796e+00 	-3.58994036705095e-05	 -8.17247049301222e-03	-2.12453656286605e-06		1.00003339472602e+00
1.89000000000000e+00    	-1.26182143841304e-05 	 9.27343183000306e-01   -2.85317026907482e+00 	-7.20742037342107e-06	 -9.55900938688222e-03	-2.57400520411474e-06		1.00004568631590e+00
1.92000000000000e+00    	-1.23628972762826e-05 	 9.27038443920412e-01   -2.85317035527314e+00 	2.45818758125915e-05	 -1.07134242143085e-02	-3.20297399784197e-06		1.00005738738981e+00
1.95000000000000e+00    	-1.11329095871054e-05 	 9.26703425727759e-01   -2.85317046298570e+00 	5.74159418777049e-05	 -1.15668902078652e-02	-4.00549910848522e-06		1.00006689589333e+00
1.98000000000000e+00    	-8.92934409440994e-06 	 9.26348117294466e-01   -2.85317059703275e+00 	8.91388822239774e-05	 -1.20565695363718e-02	-4.95182066775645e-06		1.00007268177830e+00
2.01000000000000e+00    	-5.81599832622937e-06 	 9.25984261847605e-01   -2.85317076098937e+00 	1.17773697203073e-04	 -1.21287987739796e-02	-5.98910852818435e-06		1.00007355812771e+00
2.04000000000000e+00    	-1.90968529329936e-06 	 9.25625035686753e-01   -2.85317095655518e+00 	1.41806941242832e-04	 -1.17421522342462e-02	-7.04626698151786e-06		1.00006894677215e+00
2.07000000000000e+00    	2.63744737231534e-06 	 9.25284638923994e-01   -2.85317118312920e+00 	1.60429341565481e-04	 -1.08702393185087e-02	-8.04274494290942e-06		1.00005909220661e+00
2.10000000000000e+00    	7.66156433938783e-06 	 9.24977808169667e-01   -2.85317143770029e+00 	1.73685990165839e-04	 -9.50409493725515e-03	-8.90060229197624e-06		1.00004517801278e+00
2.13000000000000e+00    	1.30134410256451e-05 	 9.24719265139970e-01   -2.85317171513087e+00 	1.82497751937768e-04	 -7.65402859916514e-03	-9.55839212404796e-06		1.00002930834580e+00
2.16000000000000e+00    	1.85831696351109e-05 	 9.24523119010953e-01   -2.85317200885989e+00 	1.88531488785294e-04	 -5.35081013624496e-03	-9.98485271918477e-06		1.00001433330375e+00
2.19000000000000e+00    	2.43186785420103e-05 	 9.24402243836647e-01   -2.85317231198466e+00 	1.93919167090304e-04	 -2.64608846774376e-03	-1.01900813907685e-05		1.00000351974014e+00
2.22000000000000e+00    	3.02338573822619e-05 	 9.24367655296587e-01   -2.85317261861152e+00 	2.00852107988691e-04	 3.88035559742713e-04	-1.02318828762140e-05		1.00000009550892e+00
2.25000000000000e+00    	3.64032614165049e-05 	 9.24427913208388e-01   -2.85317292530035e+00 	2.11102640345592e-04	 3.66033051422672e-03	-1.02154030796417e-05		1.00000672132149e+00
2.28000000000000e+00    	4.29422735147195e-05 	 9.24588577379811e-01   -2.85317323238283e+00 	2.25546665663995e-04	 7.06266202100316e-03	-1.02849703743611e-05		1.00002496577431e+00
2.31000000000000e+00    	4.99740197599705e-05 	 9.24851744245346e-01   -2.85317354491791e+00 	2.43772642489067e-04	 1.04730985803425e-02	-1.06081968928828e-05		1.00005487116033e+00
2.34000000000000e+00    	5.75869278194546e-05 	 9.25215690170059e-01   -2.85317387306913e+00 	2.63861636039352e-04	 1.37598251678182e-02	-1.13536978937930e-05		1.00009469678652e+00
2.37000000000000e+00    	6.57891618813410e-05 	 9.25674644270039e-01   -2.85317423174903e+00 	2.82407454031552e-04	 1.67857526185303e-02	-1.26650707073184e-05		1.00014091077475e+00
2.40000000000000e+00    	7.44678173495361e-05 	 9.26218709214861e-01   -2.85317463947200e+00 	2.94815926868058e-04	 1.94136727643612e-02	-1.46348117407930e-05		1.00018847114972e+00
2.43000000000000e+00    	8.33613211982000e-05 	 9.26833943019372e-01   -2.85317511647762e+00 	2.95881100737787e-04	 2.15117774676887e-02	-1.72824270922349e-05		1.00023139543514e+00
2.46000000000000e+00    	9.20527012389789e-05 	 9.27502608682767e-01   -2.85317568231493e+00 	2.80588885569548e-04	 2.29593359154016e-02	-2.05409464974786e-05		1.00026357039419e+00
2.49000000000000e+00    	9.99891942755671e-05 	 9.28203592099561e-01   -2.85317635319428e+00 	2.45052632349098e-04	 2.36523095193689e-02	-2.42553034563018e-05		1.00027970707433e+00
2.52000000000000e+00    	1.06530218631620e-04 	 9.28912982285154e-01   -2.85317713949645e+00 	1.87447983846626e-04	 2.35086770970977e-02	-2.81946248810268e-05		1.00027630874201e+00
2.55000000000000e+00    	1.11021421319559e-04 	 9.29604801817603e-01   -2.85317804386133e+00 	1.08793416537891e-04	 2.24732434940093e-02	-3.20785218569666e-05		1.00025249789150e+00
2.58000000000000e+00    	1.12887889117498e-04 	 9.30251869515774e-01   -2.85317906024784e+00 	1.34237614175335e-05	 2.05217111583378e-02	-3.56152300692843e-05		1.00021054887334e+00
2.61000000000000e+00    	1.11735372558305e-04 	 9.30826771643358e-01   -2.85318017425988e+00 	-9.09704144630456e-05	 1.76638057265182e-02	-3.85472302415400e-05		1.00015599772948e+00
2.64000000000000e+00    	1.07445238298661e-04 	 9.31302912217892e-01   -2.85318136487459e+00 	-1.93814829075715e-04	 1.39452639580380e-02	-4.06981404376024e-05		1.00009725007490e+00
2.67000000000000e+00    	1.00247507392322e-04 	 9.31655607302895e-01   -2.85318260750567e+00 	-2.82642326453550e-04	 9.44851724400485e-03	-4.20135620619484e-05		1.00004467706695e+00
2.70000000000000e+00    	9.07572585905915e-05 	 9.31863182707646e-01   -2.85318387811125e+00 	-3.44528218696211e-04	 4.29193914397316e-03	-4.25884704352255e-05		1.00000927058457e+00
2.73000000000000e+00    	7.99631038294707e-05 	 9.31908029864790e-01   -2.85318515784554e+00 	-3.67813616128652e-04	 -1.37242644131866e-03	-4.26748447492470e-05		1.00000101033066e+00
2.76000000000000e+00    	6.91622273782859e-05 	 9.31777571621300e-01   -2.85318643759350e+00 	-3.43891157158827e-04	 -7.36267772895608e-03	-4.26655378651871e-05		1.00002716418346e+00
2.79000000000000e+00    	5.98440340751458e-05 	 9.31465089183059e-01   -2.85318772165314e+00 	-2.68785347527022e-04	 -1.34723550579952e-02	-4.30536927045871e-05		1.00009078510403e+00
2.82000000000000e+00    	5.35327680397856e-05 	 9.30970364250630e-01   -2.85318902986594e+00 	-1.44255736212587e-04	 -1.94770939340385e-02	-4.43709031143078e-05		1.00018967199557e+00
2.85000000000000e+00    	5.16072285286600e-05 	 9.30300096774773e-01   -2.85319039765324e+00 	2.18084146394233e-05	 -2.51424162946393e-02	-4.71112027664258e-05		1.00031602196116e+00
2.88000000000000e+00    	5.51215210709777e-05 	 9.29468068392977e-01   -2.85319187368322e+00 	2.15849574460980e-04	 -3.02323755407743e-02	-5.16511714707913e-05		1.00045691850760e+00
2.91000000000000e+00    	6.46534203385682e-05 	 9.28495033458119e-01   -2.85319351523785e+00 	4.19989267471160e-04	 -3.45187204857183e-02	-5.81783419984445e-05		1.00059568350042e+00
2.94000000000000e+00    	8.02056139537362e-05 	 9.27408332146601e-01   -2.85319538172183e+00 	6.14155325020324e-04	 -3.77902172614900e-02	-6.66402133431164e-05		1.00071398618604e+00
2.97000000000000e+00    	1.01179694281442e-04 	 9.26241231871264e-01   -2.85319752709787e+00 	7.78750122078947e-04	 -3.98617662531041e-02	-7.67243421676289e-05		1.00079447078169e+00
3.00000000000000e+00    	1.26433782293297e-04 	 9.25032012946770e-01   -2.85319999228871e+00 	8.97511870122083e-04	 -4.05829678827500e-02	-8.78763194763972e-05		1.00082355614363e+00
3.03000000000000e+00    	1.54423187712155e-04 	 9.23822821744114e-01   -2.85320279870947e+00 	9.60154550877452e-04	 -3.98458175257784e-02	-9.93573589110351e-05		1.00079399525724e+00
3.06000000000000e+00    	1.83411007898050e-04 	 9.22658319911699e-01   -2.85320594405626e+00 	9.64361183981877e-04	 -3.75912364430712e-02	-1.10337358724497e-04		1.00070677184885e+00
3.09000000000000e+00    	2.11723715150079e-04 	 9.21584162868070e-01   -2.85320940126859e+00 	9.16756205780369e-04	 -3.38141657386898e-02	-1.20013415600005e-04		1.00057196275419e+00
3.12000000000000e+00    	2.38017280729520e-04 	 9.20645346238962e-01   -2.85321312121599e+00 	8.32594979272094e-04	 -2.85669631623013e-02	-1.27738684644410e-04		1.00040830710060e+00
3.15000000000000e+00    	2.61513835781895e-04 	 9.19884466483727e-01   -2.85321703916298e+00 	7.34073575871149e-04	 -2.19608542259582e-02	-1.33143007855334e-04		1.00024138872045e+00
3.18000000000000e+00    	2.82168630420229e-04 	 9.19339951993372e-01   -2.85322108449458e+00 	6.47363746065976e-04	 -1.41652116653892e-02	-1.36225608061260e-04		1.00010054037520e+00
3.21000000000000e+00    	3.00733017912291e-04 	 9.19044332468234e-01   -2.85322519260941e+00 	5.98691867537196e-04	 -5.40448528652466e-03	-1.37401922303431e-04		1.00001479277681e+00
3.24000000000000e+00    	3.18691495966545e-04 	 9.19022625032211e-01   -2.85322931740092e+00 	6.09974489014250e-04	 4.04731053838401e-03	-1.37491555491410e-04		1.00000838581254e+00
3.27000000000000e+00    	3.38068538965527e-04 	 9.19290922010886e-01   -2.85323344244624e+00 	6.94660469120087e-04	 1.38745187025883e-02	-1.37642103336856e-04		1.00009649722801e+00
3.30000000000000e+00    	3.61121855286221e-04 	 9.19855264297435e-01   -2.85323758899414e+00 	8.54476550739132e-04	 2.37299803795088e-02	-1.39193340740421e-04		1.00028189100562e+00
3.33000000000000e+00    	3.89959489227092e-04 	 9.20710873669013e-01   -2.85324181913494e+00 	1.07770671991028e-03	 3.32470385639059e-02	-1.43496525932179e-04		1.00055312083682e+00
3.36000000000000e+00    	4.26134986505219e-04 	 9.21841797465181e-01   -2.85324623313669e+00 	1.33945295258161e-03	 4.20529017469403e-02	-1.51712495508633e-04		1.00088474046527e+00
3.39000000000000e+00    	4.70284113519913e-04 	 9.23220992514321e-01   -2.85325096076602e+00 	1.60404727022099e-03	 4.97827698839650e-02	-1.64618024292300e-04		1.00123969370179e+00
3.42000000000000e+00    	5.21866080648228e-04 	 9.24810847002126e-01   -2.85325614734568e+00 	1.82945529606913e-03	 5.60940983264566e-02	-1.82451298440849e-04		1.00157372572478e+00
3.45000000000000e+00    	5.79061452850649e-04 	 9.26564114695526e-01   -2.85326193617811e+00 	1.97318456968942e-03	 6.06804182066906e-02	-2.04823839186241e-04		1.00184132903564e+00
3.48000000000000e+00    	6.38859420222618e-04 	 9.28425219998625e-01   -2.85326844964008e+00 	1.99894042714756e-03	 6.32842244499105e-02	-2.30718273280969e-04		1.00200246609376e+00
3.51000000000000e+00    	6.97341702354620e-04 	 9.30331886490063e-01   -2.85327577162597e+00 	1.88309949282094e-03	 6.37085514607175e-02	-2.58580148876543e-04		1.00202913752875e+00
3.54000000000000e+00    	7.50142501493019e-04 	 9.32217044296235e-01   -2.85328393403737e+00 	1.62001912438996e-03	 6.18269442939587e-02	-2.86499076595089e-04		1.00191081318869e+00
3.57000000000000e+00    	7.93036926233096e-04 	 9.34010978355025e-01   -2.85329290968095e+00 	1.22527748819115e-03	 5.75915709965471e-02	-3.12461395416857e-04		1.00165781981019e+00
3.60000000000000e+00    	8.22587136315357e-04 	 9.35643684115140e-01   -2.85330261327063e+00 	7.36139281741854e-04	 5.10391995035900e-02	-3.34644748012183e-04		1.00130197931199e+00
3.63000000000000e+00    	8.36758849914969e-04 	 9.37047393471187e-01   -2.85331291127594e+00 	2.08855794707550e-04	 4.22946934774655e-02	-3.51715737019470e-04		1.00089410449910e+00
3.66000000000000e+00    	8.35413628783979e-04 	 9.38159217911455e-01   -2.85332364017756e+00 	-2.87183002741461e-04	 3.15716023288341e-02	-3.63086610466985e-04		1.00049836600545e+00
3.69000000000000e+00    	8.20587428420681e-04 	 9.38923828045162e-01   -2.85333463138474e+00 	-6.77954313064621e-04	 1.91693835162359e-02	-3.69087169476366e-04		1.00018401362538e+00
3.72000000000000e+00    	7.96485644388389e-04 	 9.39296053906878e-01   -2.85334573979908e+00 	-8.94995341351370e-04	 5.46685372502728e-03	-3.71015124971909e-04		1.00001541246050e+00
3.75000000000000e+00    	7.69159823758156e-04 	 9.39243258317720e-01   -2.85335687200323e+00 	-8.85903623684576e-04	 -9.08834438779092e-03	-3.71042528472220e-04		1.00004175937883e+00
3.78000000000000e+00    	7.45878494976507e-04 	 9.38747318102422e-01   -2.85336800957352e+00 	-6.23526779465322e-04	 -2.39941525270551e-02	-3.71976756333516e-04		1.00028808175837e+00
3.81000000000000e+00    	7.34257173693690e-04 	 9.37806055533592e-01   -2.85337922328008e+00 	-1.12242969525730e-04	 -3.87118743522336e-02	-3.76898957214843e-04		1.00074910135716e+00
3.84000000000000e+00    	7.41260134644667e-04 	 9.36433999298854e-01   -2.85339067502766e+00 	6.09946035470120e-04	 -5.26864166089102e-02	-3.88726251889113e-04		1.00138722861706e+00
3.87000000000000e+00    	7.72217933198603e-04 	 9.34662415650107e-01   -2.85340260617720e+00 	1.47419493553340e-03	 -6.53678103549141e-02	-4.09761049997477e-04		1.00213536599874e+00
3.90000000000000e+00    	8.30011859799567e-04 	 9.32538622387614e-01   -2.85341531304544e+00 	2.38839537733318e-03	 -7.62327454039030e-02	-4.41297433635442e-04		1.00290444741646e+00
3.93000000000000e+00    	9.14557416141605e-04 	 9.30124662496618e-01   -2.85342911247077e+00 	3.24871191194175e-03	 -8.48049881874264e-02	-4.83349018867941e-04		1.00359487532412e+00
3.96000000000000e+00    	1.02267796431208e-03 	 9.27495454064960e-01   -2.85344430195789e+00 	3.95359235015037e-03	 -9.06738642918417e-02	-5.34546452308789e-04		1.00411038551446e+00
3.99000000000000e+00    	1.14840581276510e-03 	 9.24736539933944e-01   -2.85346111982579e+00 	4.41837176513932e-03	 -9.35103699881554e-02	-5.92229406494720e-04		1.00437247176535e+00
4.02000000000000e+00    	1.28369087612356e-03 	 9.21941536436334e-01   -2.85347971093547e+00 	4.58845775777266e-03	 -9.30808103239877e-02	-6.52731957368913e-04		1.00433336958112e+00
4.05000000000000e+00    	1.41944403420853e-03 	 9.19209337262377e-01   -2.85350010306356e+00 	4.44919691353424e-03	 -8.92580424971172e-02	-7.11835068542483e-04		1.00398570717553e+00
4.08000000000000e+00    	1.54679724757012e-03 	 9.16641083544374e-01   -2.85352219795652e+00 	4.03083377235452e-03	 -8.20303784384974e-02	-7.65337551635413e-04		1.00336723902529e+00
4.11000000000000e+00    	1.65842683033846e-03 	 9.14336883388764e-01   -2.85354577963910e+00 	3.40745275515107e-03	 -7.15079777902188e-02	-8.09678175030299e-04		1.00255955294470e+00
4.14000000000000e+00    	1.74976176292956e-03 	 9.12392268646978e-01   -2.85357054067275e+00 	2.68943618456262e-03	 -5.79262120203576e-02	-8.42527440332142e-04		1.00168028280410e+00
4.17000000000000e+00    	1.81988998728835e-03 	 9.10894421434500e-01   -2.85359612475608e+00 	2.00978405402524e-03	 -4.16451255039007e-02	-8.63260052908331e-04		1.00086917273343e+00
4.20000000000000e+00    	1.87198997329928e-03 	 9.09918283986539e-01   -2.85362218142302e+00 	1.50559745291795e-03	 -2.31439153296622e-02	-8.73222040034378e-04		1.00026929881768e+00
4.23000000000000e+00    	1.91316089232845e-03 	 9.09522764909909e-01   -2.85364842594919e+00 	1.29702051776448e-03	 -3.00944718590778e-03	-8.75724201011007e-04		1.00000575294718e+00
4.26000000000000e+00    	1.95360609230871e-03 	 9.09747341754107e-01   -2.85367469552385e+00 	1.46675599807124e-03	 1.80816949488091e-02	-8.75728607738505e-04		1.00016491938379e+00
4.29000000000000e+00    	2.00523386185356e-03 	 9.10609397714076e-01   -2.85370099203058e+00 	2.04364349248495e-03	 3.93873008570239e-02	-8.79244780339014e-04		1.00077785198260e+00
