0.00000000000000e+00    	0.00000000000000e+00 	 -2.85316954890000e+00  	9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.60159665682963e-13 	 -2.85316954889840e+00   9.27050983120000e-01 	-7.64244902161198e-11	 3.19667840755873e-10	-3.52088918340195e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.43431334076910e-11 	 -2.85316954879863e+00   9.27050983120000e-01 	-1.17846811758644e-09	 1.00923095653064e-08	-1.70366280827939e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.04195928001204e-10 	 -2.85316954776429e+00   9.27050983120000e-01 	-5.60192610570599e-09	 7.49632281113829e-08	-5.94793475278413e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.11931320676088e-10 	 -2.85316954266462e+00   9.27050983120000e-01 	-1.61439034331947e-08	 3.06278853034841e-07	-6.87557129811741e-16		1.00000000000005e+00
1.50000000000000e-01    	-1.15386634125844e-09 	 -2.85316952581148e+00   9.27050983120000e-01 	-3.47033862696925e-08	 8.98031392386193e-07	-4.20729361703674e-15		1.00000000000040e+00
1.80000000000000e-01    	-2.56884430233645e-09 	 -2.85316948243543e+00   9.27050983120000e-01 	-6.05882277456781e-08	 2.12667769138385e-06	-1.65576472890052e-14		1.00000000000226e+00
2.10000000000000e-01    	-4.81402938707956e-09 	 -2.85316938846147e+00   9.27050983119999e-01 	-8.87615557986564e-08	 4.33106077947903e-06	-4.51169798101307e-14		1.00000000000938e+00
2.40000000000000e-01    	-7.81043627910123e-09 	 -2.85316920919619e+00   9.27050983119997e-01 	-1.08289132994814e-07	 7.87180920629246e-06	-8.15064780206895e-14		1.00000000003099e+00
2.70000000000000e-01    	-1.10482420084794e-08 	 -2.85316889952235e+00   9.27050983119995e-01 	-1.01254406455222e-07	 1.30719227898797e-05	-5.27536483652667e-14		1.00000000008544e+00
3.00000000000000e-01    	-1.33696993539419e-08 	 -2.85316840611049e+00   9.27050983119997e-01 	-4.23884974203380e-08	 2.01425852297307e-05	2.73982983118918e-13		1.00000000020286e+00
3.30000000000000e-01    	-1.27542866916818e-08 	 -2.85316767200289e+00   9.27050983120020e-01 	1.00381788199431e-07	 2.91003797525061e-05	1.43207974529874e-12		1.00000000042342e+00
3.60000000000000e-01    	-6.13586537410624e-09 	 -2.85316664371268e+00   9.27050983120101e-01 	3.64332278127633e-07	 3.96838366185129e-05	4.40806009749934e-12		1.00000000078747e+00
3.90000000000000e-01    	1.07155851017365e-08 	 -2.85316528072345e+00   9.27050983120317e-01 	7.89238165334077e-07	 5.12784445395562e-05	1.07295906611302e-11		1.00000000131505e+00
4.20000000000000e-01    	4.32151640431339e-08 	 -2.85316356699089e+00   9.27050983120798e-01 	1.41362449279655e-06	 6.28597780948502e-05	2.23747435859124e-11		1.00000000197668e+00
4.50000000000000e-01    	9.78580157046917e-08 	 -2.85316152376053e+00   9.27050983121734e-01 	2.27013760495016e-06	 7.29641392761897e-05	4.13811857966864e-11		1.00000000266446e+00
4.80000000000000e-01    	1.81965602954197e-07 	 -2.85315922274727e+00   9.27050983123368e-01 	3.38031614785739e-06	 7.96950433755004e-05	6.90834078929251e-11		1.00000000318136e+00
5.10000000000000e-01    	3.03270725678407e-07 	 -2.85315679849906e+00   9.27050983125962e-01 	4.74914005638629e-06	 8.07720133381215e-05	1.05029189902710e-10		1.00000000327334e+00
5.40000000000000e-01    	4.69341293915676e-07 	 -2.85315445860993e+00   9.27050983129720e-01 	6.35981238106396e-06	 7.36255555774453e-05	1.45818589277596e-10		1.00000000273058e+00
5.70000000000000e-01    	6.86857236359100e-07 	 -2.85315249037806e+00   9.27050983134690e-01 	8.16927054485025e-06	 5.55390025837989e-05	1.84334412888743e-10		1.00000000157566e+00
6.00000000000000e-01    	9.60769916611639e-07 	 -2.85315126253739e+00   9.27050983140653e-01 	1.01049222300826e-05	 2.38343017974198e-05	2.10024614227907e-10		1.00000000033509e+00
6.30000000000000e-01    	1.29338768108418e-06 	 -2.85315122083565e+00   9.27050983147043e-01 	1.20630530619668e-05	 -2.39049745840099e-05	2.10963716787876e-10		1.00000000035848e+00
6.60000000000000e-01    	1.68344330253028e-06 	 -2.85315287649028e+00   9.27050983152971e-01 	1.39092616300669e-05	 -8.95838795960333e-05	1.78270260013061e-10		1.00000000410937e+00
6.90000000000000e-01    	2.12520793905951e-06 	 -2.85315678692087e+00   9.27050983157408e-01 	1.54811523039528e-05	 -1.74333524852052e-04	1.13027813160167e-10		1.00000001531592e+00
7.20000000000000e-01    	2.60772102591852e-06 	 -2.85316352861921e+00   9.27050983159617e-01 	1.65933738769243e-05	 -2.78252488810507e-04	3.51482587829185e-11		1.00000003884989e+00
7.50000000000000e-01    	3.11420602248196e-06 	 -2.85317366255492e+00   9.27050983159859e-01 	1.70449516044369e-05	 -4.00171039964391e-04	-7.28362858499136e-12		1.00000008021369e+00
7.80000000000000e-01    	3.62173849008659e-06 	 -2.85318769309781e+00   9.27050983160358e-01 	1.66287398963379e-05	 -5.37458032735213e-04	6.94499040936450e-11		1.00000014456882e+00
8.10000000000000e-01    	4.10122638639224e-06 	 -2.85320602203447e+00   9.27050983166426e-01 	1.51427350002237e-05	 -6.85890158645894e-04	3.87264824703101e-10		1.00000023533728e+00
8.40000000000000e-01    	4.51775375872285e-06 	 -2.85322889982843e+00   9.27050983187546e-01 	1.24029333825155e-05	 -8.39601766418745e-04	1.10084918864620e-09		1.00000035254242e+00
8.70000000000000e-01    	4.83132910079775e-06 	 -2.85325637678079e+00   9.27050983238154e-01 	8.25739131825634e-06	 -9.91130672805095e-04	2.38187990586996e-09		1.00000049120398e+00
9.00000000000000e-01    	4.99806888972547e-06 	 -2.85328825715332e+00   9.27050983337767e-01 	2.60111147084647e-06	 -1.13157131985249e-03	4.39219729477588e-09		1.00000064023000e+00
9.30000000000000e-01    	4.97183480842073e-06 	 -2.85332405958072e+00   9.27050983510168e-01 	-4.60867770353447e-06	 -1.25084142260906e-03	7.24781004515160e-09		1.00000078231245e+00
9.60000000000000e-01    	4.70632850834783e-06 	 -2.85336298719304e+00   9.27050983781430e-01 	-1.33374044685718e-05	 -1.33806210033915e-03	1.09787083560481e-08		1.00000089529363e+00
9.90000000000000e-01    	4.15762832444902e-06 	 -2.85340391076775e+00   9.27050984176768e-01 	-2.34589539332694e-05	 -1.38204467151333e-03	1.54925286565715e-08		1.00000095529844e+00
1.02000000000000e+00    	3.28712566638518e-06 	 -2.85344536791958e+00   9.27050984716489e-01 	-3.47434211995600e-05	 -1.37187015531900e-03	2.05523607282090e-08		1.00000094161697e+00
1.05000000000000e+00    	2.06478290187417e-06 	 -2.85348558081106e+00   9.27050985411619e-01 	-4.68481801800115e-05	 -1.29754044228267e-03	2.57795800508853e-08		1.00000084290262e+00
1.08000000000000e+00    	4.72588867675941e-07 	 -2.85352249413433e+00   9.27050986260115e-01 	-5.93139416974716e-05	 -1.15067348266846e-03	3.06908163663186e-08		1.00000066378358e+00
1.11000000000000e+00    	-1.49196550635959e-06 	 -2.85355383419754e+00   9.27050987244757e-01 	-7.15676774364745e-05	 -9.25209108960441e-04	3.47736642021540e-08		1.00000043056682e+00
1.14000000000000e+00    	-3.81262577702748e-06 	 -2.85357718887717e+00   9.27050988333882e-01 	-8.29342748296325e-05	 -6.18087658204012e-04	3.75986603277481e-08		1.00000019445521e+00
1.17000000000000e+00    	-6.45161306326709e-06 	 -2.85359010701669e+00   9.27050989485880e-01 	-9.26584618938241e-05	 -2.29860754578283e-04	3.89561990934418e-08		1.00000003071078e+00
1.20000000000000e+00    	-9.34768648431595e-06 	 -2.85359021461434e+00   9.27050990657934e-01 	-9.99378324797241e-05	 2.34807242691467e-04	3.89978751592526e-08		1.00000003256101e+00
1.23000000000000e+00    	-1.24153611986554e-05 	 -2.85357534391176e+00   9.27050991818715e-01 	-1.03966701830616e-04	 7.66787299531104e-04	3.83541750861746e-08		1.00000029938587e+00
1.26000000000000e+00    	-1.55455854956638e-05 	 -2.85354367033715e+00   9.27050992963868e-01 	-1.03989098973989e-04	 1.35231982084178e-03	3.81966208167915e-08		1.00000091979089e+00
1.29000000000000e+00    	-1.86081058763826e-05 	 -2.85349385124228e+00   9.27050994132129e-01 	-9.93576127661880e-05	 1.97306541174186e-03	4.02143097105939e-08		1.00000195142762e+00
1.32000000000000e+00    	-2.14556271750096e-05 	 -2.85342515957084e+00   9.27050995419184e-01 	-8.95932878462140e-05	 2.60639471163321e-03	4.64835040718923e-08		1.00000340065439e+00
1.35000000000000e+00    	-2.39297118273931e-05 	 -2.85333760507026e+00   9.27050996985911e-01 	-7.44406023726409e-05	 3.22592957962319e-03	5.92245568018778e-08		1.00000520606798e+00
1.38000000000000e+00    	-2.58681735570926e-05 	 -2.85323203546503e+00   9.27050999057796e-01 	-5.39110445460559e-05	 3.80233615301308e-03	8.04616258854146e-08		1.00000723030718e+00
1.41000000000000e+00    	-2.71135293940337e-05 	 -2.85311021018820e+00   9.27051001913161e-01 	-2.83091815116764e-05	 4.30435742304561e-03	1.11624418262366e-07		1.00000926410421e+00
1.44000000000000e+00    	-2.75219091603179e-05 	 -2.85297483984335e+00   9.27051005859300e-01 	1.76348775587405e-06	 4.70005956414003e-03	1.53153426137083e-07		1.00001104522052e+00
1.47000000000000e+00    	-2.69717139737145e-05 	 -2.85282958554676e+00   9.27051011197793e-01 	3.54292181111798e-05	 4.95825297641414e-03	2.04185877590478e-07		1.00001229268837e+00
1.50000000000000e+00    	-2.53712916368868e-05 	 -2.85267901366223e+00   9.27051018182629e-01 	7.15784179518339e-05	 5.05003655354955e-03	2.62404149704007e-07		1.00001275391503e+00
1.53000000000000e+00    	-2.26649739389902e-05 	 -2.85252850315219e+00   9.27051026977148e-01 	1.08933447401080e-04	 4.95040276144865e-03	3.24118047083308e-07		1.00001225910191e+00
1.56000000000000e+00    	-1.88370009033099e-05 	 -2.85238410477190e+00   9.27051037617547e-01 	1.46124230183785e-04	 4.63983235707402e-03	3.84625608700677e-07		1.00001077464032e+00
1.59000000000000e+00    	-1.39131236239017e-05 	 -2.85225235355559e+00   9.27051049991501e-01 	1.81765682785805e-04	 4.10580156529030e-03	4.38855335369952e-07		1.00000844528706e+00
1.62000000000000e+00    	-7.95999558252392e-06 	 -2.85214003839843e+00   9.27051063839702e-01 	2.14526006891498e-04	 3.34412173875165e-03	4.82240538061810e-07		1.00000561457016e+00
1.65000000000000e+00    	-1.08278158100199e-06 	 -2.85205393492751e+00   9.27051078785895e-01 	2.43175822162537e-04	 2.36003231016335e-03	5.11721541944680e-07		1.00000281443966e+00
1.68000000000000e+00    	6.57832603276692e-06 	 -2.85200051017313e+00   9.27051094397016e-01 	2.66611093458405e-04	 1.16897243773939e-03	5.26723589719705e-07		1.00000071878890e+00
1.71000000000000e+00    	1.48518514259455e-05 	 -2.85198560968453e+00   9.27051110270070e-01 	2.83847624955568e-04	 -2.03034767316791e-04	5.29928080095062e-07		1.00000006089643e+00
1.74000000000000e+00    	2.35382293531080e-05 	 -2.85201413956549e+00   9.27051126136698e-01 	2.93990955059742e-04	 -1.71943922694420e-03	5.27651750180072e-07		1.00000152144995e+00
1.77000000000000e+00    	3.24118496782557e-05 	 -2.85208975731617e+00   9.27051141971235e-01 	2.96191836505284e-04	 -3.33369999852854e-03	5.29678908042897e-07		1.00000560062710e+00
1.80000000000000e+00    	4.12217432193708e-05 	 -2.85221458624899e+00   9.27051158084318e-01 	2.89602929509043e-04	 -4.99031937961780e-03	5.48457187973154e-07		1.00001249350079e+00
1.83000000000000e+00    	4.96912238604372e-05 	 -2.85238896850154e+00   9.27051175182730e-01 	2.73355616752558e-04	 -6.62637243428286e-03	5.97662626346390e-07		1.00002199152583e+00
1.86000000000000e+00    	5.75173778312501e-05 	 -2.85261127123097e+00   9.27051194378088e-01 	2.46575881700408e-04	 -8.17350632584195e-03	6.90253677194227e-07		1.00003343294402e+00
1.89000000000000e+00    	6.43718102052572e-05 	 -2.85287775940869e+00   9.27051217132277e-01 	2.08454300684800e-04	 -9.56036029318668e-03	8.36248987355667e-07		1.00004572092621e+00
1.92000000000000e+00    	6.99044009514869e-05 	 -2.85318254675305e+00   9.27051245136135e-01 	1.58377323966115e-04	 -1.07153342003236e-02	1.04055970834513e-06		1.00005742008721e+00
1.95000000000000e+00    	7.37518774574168e-05 	 -2.85351763379597e+00   9.27051280128764e-01 	9.61158408859079e-05	 -1.15696124743679e-02	1.30126289622783e-06		1.00006693034654e+00
1.98000000000000e+00    	7.55526981901159e-05 	 -2.85387303897064e+00   9.27051323676555e-01 	2.20539641011234e-05	 -1.20603319782966e-02	1.60870067237486e-06		1.00007272340385e+00
2.01000000000000e+00    	7.49690361518801e-05 	 -2.85423702505056e+00   9.27051376941670e-01 	-6.25719330715679e-05	 -1.21337678134779e-02	1.94572004206297e-06		1.00007361341072e+00
2.04000000000000e+00    	7.17155907170916e-05 	 -2.85459641939576e+00   9.27051440477260e-01 	-1.55464243479592e-04	 -1.17484008738913e-02	2.28923060175711e-06		1.00006902216670e+00
2.07000000000000e+00    	6.55936537047099e-05 	 -2.85493702239711e+00   9.27051514089179e-01 	-2.53130959540515e-04	 -1.08777256544901e-02	2.61306374259653e-06		1.00005919274687e+00
2.10000000000000e+00    	5.65274868170732e-05 	 -2.85524409437508e+00   9.27051596800167e-01 	-3.50872610202918e-04	 -9.51265671550695e-03	2.89189110799668e-06		1.00004530585256e+00
2.13000000000000e+00    	4.45988563671969e-05 	 -2.85550290710046e+00   9.27051686941815e-01 	-4.42924180061976e-04	 -7.66339766834375e-03	3.10573538470334e-06		1.00002946149366e+00
2.16000000000000e+00    	3.00747584404181e-05 	 -2.85569934218972e+00   9.27051782382732e-01 	-5.22769573998063e-04	 -5.36064796281478e-03	3.24442198978751e-06		1.00001450481737e+00
2.19000000000000e+00    	1.34231738264170e-05 	 -2.85582051504332e+00   9.27051880880019e-01 	-5.83622432143017e-04	 -2.65604052727438e-03	3.31121475421137e-06		1.00000369758186e+00
2.22000000000000e+00    	-4.68772452711072e-06 	 -2.85585539994318e+00   9.27051980518182e-01 	-6.19039733586307e-04	 3.78272252621806e-04	3.32488437687140e-06		1.00000026315554e+00
2.25000000000000e+00    	-2.34100721208612e-05 	 -2.85579542965281e+00   9.27052080178741e-01 	-6.23607637481986e-04	 3.65093565195035e-03	3.31959364151620e-06		1.00000685909080e+00
2.28000000000000e+00    	-4.17575088004892e-05 	 -2.85563504164263e+00   9.27052179968876e-01 	-5.93617043978883e-04	 7.05362713599909e-03	3.34224706601754e-06		1.00002505271025e+00
2.31000000000000e+00    	-5.86653486756725e-05 	 -2.85537214314787e+00   9.27052281532142e-01 	-5.27634012146611e-04	 1.04641808536177e-02	3.44732076903407e-06		1.00005488723893e+00
2.34000000000000e+00    	-7.30651128400752e-05 	 -2.85500846883579e+00   9.27052388171137e-01 	-4.26871146439698e-04	 1.37505305029252e-02	3.68961418151668e-06		1.00009462518389e+00
2.37000000000000e+00    	-8.39661867311628e-05 	 -2.85454980795784e+00   9.27052504731708e-01 	-2.95282317905516e-04	 1.67753554048807e-02	4.11578412997732e-06		1.00014073997490e+00
2.40000000000000e+00    	-9.05354683895385e-05 	 -2.85400608236872e+00   9.27052637229660e-01 	-1.39334201060381e-04	 1.94012748594166e-02	4.75586027882781e-06		1.00018819674240e+00
2.43000000000000e+00    	-9.21651197799024e-05 	 -2.85339126241796e+00   9.27052792240211e-01 	3.25489890497769e-05	 2.14964028744889e-02	5.61612890546771e-06		1.00023102152829e+00
2.46000000000000e+00    	-8.85191913419595e-05 	 -2.85272311405792e+00   9.27052976112302e-01 	2.10821991745159e-04	 2.29400512669459e-02	6.67475610562503e-06		1.00026311060770e+00
2.49000000000000e+00    	-7.95520281959390e-05 	 -2.85202277712687e+00   9.27053194107689e-01 	3.85842447978512e-04	 2.36283548168959e-02	7.88127641174658e-06		1.00027918507178e+00
2.52000000000000e+00    	-6.54948195711644e-05 	 -2.85131418129344e+00   9.27053449591707e-01 	5.48949212785792e-04	 2.34795872127345e-02	9.16060826278356e-06		1.00027575820113e+00
2.55000000000000e+00    	-4.68110289237014e-05 	 -2.85062331236956e+00   9.27053743413047e-01 	6.93438925422457e-04	 2.24389396160699e-02	1.04216204194400e-05		1.00025196174626e+00
2.58000000000000e+00    	-2.41261637857785e-05 	 -2.84997734757419e+00   9.27054073599787e-01 	8.15283638839377e-04	 2.04825431993439e-02	1.15695427608802e-05		1.00021007763228e+00
2.61000000000000e+00    	1.85828173059690e-06 	 -2.84940368395804e+00   9.27054435467121e-01 	9.13456057072309e-04	 1.76205318688500e-02	1.25207945937368e-05		1.00015564673809e+00
2.64000000000000e+00    	3.04535760731324e-05 	 -2.84892888971248e+00   9.27054822180651e-01 	9.89776983997898e-04	 1.38989616139092e-02	1.32182092911839e-05		1.00009707577172e+00
2.67000000000000e+00    	6.10604797686912e-05 	 -2.84857761351374e+00   9.27055225752889e-01 	1.04826761431641e-03	 9.40042987086123e-03	1.36442785250298e-05		1.00004473256596e+00
2.70000000000000e+00    	9.32198805615917e-05 	 -2.84837149218876e+00   9.27055638378157e-01 	1.09406918842561e-03	 4.24327423960142e-03	1.38300155496279e-05		1.00000960123137e+00
2.73000000000000e+00    	1.26626317371266e-04 	 -2.84832810132471e+00   9.27056053943073e-01 	1.13207295153500e-03	 -1.42072290250482e-03	1.38574001090127e-05		1.00000165011602e+00
2.76000000000000e+00    	1.61098699837977e-04 	 -2.84845999621204e+00   9.27056469498213e-01 	1.16547094874107e-03	 -7.41013793212556e-03	1.38541178933651e-05		1.00002813393356e+00
2.79000000000000e+00    	1.96509547943198e-04 	 -2.84877389084426e+00   9.27056886452536e-01 	1.19447951163476e-03	 -1.35191616400902e-02	1.39803786118153e-05		1.00009209311353e+00
2.82000000000000e+00    	2.32681820577791e-04 	 -2.84927001988787e+00   9.27057311264140e-01 	1.21549133690546e-03	 -1.95241749650660e-02	1.44088538484733e-05		1.00019131721630e+00
2.85000000000000e+00    	2.69269621410014e-04 	 -2.84994172230496e+00   9.27057755451823e-01 	1.22087287584823e-03	 -2.51914381200381e-02	1.53000289750206e-05		1.00031799909790e+00
2.88000000000000e+00    	3.05644431394689e-04 	 -2.85077527600786e+00   9.27058234838373e-01 	1.19954250681360e-03	 -3.02856218485103e-02	1.67762964282239e-05		1.00045922359406e+00
2.91000000000000e+00    	3.40810859924496e-04 	 -2.85175000153696e+00   9.27058768047894e-01 	1.13835064292617e-03	 -3.45788626236870e-02	1.88987285322398e-05		1.00059831797765e+00
2.94000000000000e+00    	3.73374489701338e-04 	 -2.85283864070535e+00   9.27059374399958e-01 	1.02415134201791e-03	 -3.78599986255839e-02	2.16505100873177e-05		1.00071695741136e+00
2.97000000000000e+00    	4.01579055983064e-04 	 -2.85400800493067e+00   9.27060071454252e-01 	8.46326152266828e-04	 -3.99436397534369e-02	2.49304241049286e-05		1.00079778739076e+00
3.00000000000000e+00    	4.23421415640461e-04 	 -2.85521987866802e+00   9.27060872542423e-01 	5.99415601046379e-04	 -4.06787373664402e-02	2.85586074061823e-05		1.00082721774959e+00
3.03000000000000e+00    	4.36841537322041e-04 	 -2.85643215631506e+00   9.27061784664284e-01 	2.85450053390883e-04	 -3.99563393373271e-02	3.22951568984032e-05		1.00079797740501e+00
3.06000000000000e+00    	4.39972483318820e-04 	 -2.85760018564775e+00   9.27062807114040e-01 	-8.44373035265988e-05	 -3.77162345818227e-02	3.58702725670621e-05		1.00071100861706e+00
3.09000000000000e+00    	4.31423680157733e-04 	 -2.85867828600790e+00   9.27063931135522e-01 	-4.89480180675983e-04	 -3.39522028903452e-02	3.90227134519992e-05		1.00057633051893e+00
3.12000000000000e+00    	4.10561389722029e-04 	 -2.85962140355533e+00   9.27065140786844e-01 	-9.00082935847386e-04	 -2.87155909350785e-02	4.15416822586032e-05		1.00041261339397e+00
