t	x	y	px	py
0.000000	0.000000	5.000000	0.000000	0.000000
0.750000	0.000000	5.000006	0.000000	0.000040
1.500000	0.000000	5.000120	0.000000	0.000267
2.250000	0.000000	5.000112	0.000000	-0.000819
3.000000	0.000006	4.997417	0.000030	-0.007764
3.750000	0.000097	4.986247	0.000269	-0.023181
4.500000	0.000477	4.962617	0.000730	-0.038216
5.250000	0.000996	4.934809	0.000443	-0.029758
6.000000	0.001108	4.929921	0.000323	0.025410
6.750000	0.003328	4.983545	0.007460	0.122151
7.500000	0.014289	5.109342	0.022437	0.211836
8.250000	0.033572	5.277137	0.026663	0.230923
9.000000	0.047303	5.417551	0.008009	0.126563
9.750000	0.049298	5.427346	0.007234	-0.120280
10.500000	0.077976	5.233683	0.087205	-0.417623
11.250000	0.178584	4.875756	0.237475	-0.689166
12.000000	0.373382	4.413308	0.498922	-0.998921
12.750000	0.675835	3.894613	0.854393	-1.307206
13.500000	1.028301	3.365305	0.812532	-1.274780
14.250000	1.302470	2.858288	0.345950	-0.831806
15.000000	1.393311	2.540381	0.006155	-0.110950
15.750000	1.448418	2.758290	0.273591	0.739717
16.500000	1.721815	3.261063	0.941713	1.372380
17.250000	2.111880	3.790798	1.028400	1.434155
18.000000	2.411071	4.303549	0.331888	0.814724
18.750000	2.474896	4.518465	0.023103	-0.214958
19.500000	2.641244	4.110368	0.724331	-1.203604
20.250000	3.026162	3.581776	1.186454	-1.540425
21.000000	3.349213	3.065851	0.303095	-0.778582
21.750000	3.417017	3.056947	0.288555	0.759677
22.500000	3.751972	3.571870	1.393730	1.669569
23.250000	4.174455	4.096502	0.881029	1.327425
24.000000	4.338033	4.465941	0.002653	-0.072848
24.750000	4.544010	4.047260	1.070909	-1.463495
25.500000	4.963021	3.521053	1.028251	-1.434051
26.250000	5.135737	3.186585	0.050199	0.316857
27.000000	5.424542	3.665098	1.519520	1.743284
27.750000	5.881281	4.181702	1.104083	1.485990
28.500000	6.056494	4.518121	0.051330	-0.320406
29.250000	6.351742	4.035651	1.435842	-1.694604
30.000000	6.746478	3.513382	0.444136	-0.942482
30.750000	6.892986	3.640527	0.935793	1.368059
31.500000	7.358938	4.152068	1.847064	1.922011
32.250000	7.695236	4.646727	0.094587	0.434942
33.000000	7.896714	4.314716	1.303430	-1.614578
33.750000	8.317579	3.791583	0.664438	-1.152769
34.500000	8.481621	3.865247	0.993723	1.409768
35.250000	8.963860	4.370198	2.026102	2.013008
36.000000	9.300118	4.855220	0.051045	0.319516
36.750000	9.540933	4.471762	1.474237	-1.717112
37.500000	9.924786	3.956632	0.234780	-0.685244
38.250000	10.149271	4.258181	1.715705	1.852407
39.000000	10.660235	4.751781	1.686647	1.836653
39.750000	10.885066	5.085672	0.143654	-0.536011
40.500000	11.249893	4.577228	1.476603	-1.718489
41.250000	11.483583	4.257002	0.209797	0.647760
42.000000	11.898855	4.757629	2.539649	2.253730
42.750000	12.378946	5.258262	0.735603	1.212933
43.500000	12.549735	5.206064	0.998613	-1.413233
44.250000	12.958986	4.681162	0.598215	-1.093814
45.000000	13.160885	4.848796	1.496702	1.730146
45.750000	13.686881	5.332656	2.295605	2.142711
46.500000	14.010180	5.798050	0.011736	0.153204
47.250000	14.282111	5.369044	1.379765	-1.661183
48.000000	14.529713	5.001229	0.110049	0.469146
48.750000	14.920506	5.492761	2.686832	2.318116
49.500000	15.441091	5.977737	1.231737	1.569546
50.250000	15.609443	6.190546	0.346868	-0.832908
51.000000	15.974048	5.666659	0.856343	-1.308697
51.750000	16.139335	5.663968	0.821967	1.282160
52.500000	16.637905	6.155751	2.946186	2.427421
53.250000	17.114088	6.654794	0.693906	1.178054
54.000000	17.231569	6.786150	0.375883	-0.867044
54.750000	17.568302	6.262576	0.603236	-1.098395
55.500000	17.697782	6.305726	0.645717	1.136412
56.250000	18.171804	6.804419	2.988882	2.444947
57.000000	18.686586	7.291126	1.146630	1.514352
57.750000	18.942402	7.783819	0.310158	0.787602
58.500000	19.176526	8.268509	0.901484	1.342746
59.250000	19.657052	8.770474	2.689594	2.319308
60.000000	20.162539	9.264141	1.258121	1.586267
60.750000	20.522920	9.793128	1.070776	1.463405
61.500000	21.001345	10.298709	2.461690	2.218869
62.250000	21.505502	10.794733	1.431781	1.692206
63.000000	21.913881	11.322572	1.374169	1.657811
63.750000	22.406037	11.824738	2.291117	2.140615
64.500000	22.896324	12.327997	1.434747	1.693958
65.250000	23.332894	12.850839	1.651175	1.817237
66.000000	23.832055	13.350865	2.095185	2.047039
66.750000	24.309346	13.860285	1.473196	1.716505
67.500000	24.767436	14.377080	1.831172	1.913725
68.250000	25.264960	14.878259	1.910580	1.954779
69.000000	25.735439	15.390844	1.565758	1.769609
69.750000	26.208413	15.902515	1.895391	1.946993
70.500000	26.699599	16.406713	1.787706	1.890876
71.250000	27.169734	16.919654	1.669766	1.827439
72.000000	27.650514	17.428358	1.879573	1.938852
72.750000	28.135197	17.935453	1.735993	1.863326
73.500000	28.608454	18.447250	1.745942	1.868658
74.250000	29.091608	18.955028	1.835725	1.916103
75.000000	29.572137	19.463905	1.732660	1.861537
75.750000	30.048874	19.974338	1.783148	1.888464
76.500000	30.531535	20.482341	1.798485	1.896568
77.250000	31.010446	20.991899	1.748666	1.870116
78.000000	31.489480	21.501409	1.791886	1.893085
78.750000	31.970872	22.009947	1.778561	1.886033
79.500000	32.449701	22.519543	1.764773	1.878709
80.250000	32.929731	23.028647	1.787904	1.890981
81.000000	33.410139	23.537594	1.772359	1.882742
81.750000	33.889399	24.047015	1.774142	1.883689
82.500000	34.369624	24.556039	1.781944	1.887827
83.250000	34.849557	25.065184	1.772745	1.882947
84.000000	35.329204	25.574446	1.777532	1.885488
84.750000	35.809323	26.083513	1.778135	1.885807
85.500000	36.289128	26.592711	1.774661	1.883964
86.250000	36.768976	27.101890	1.777868	1.885666
87.000000	37.248965	27.611012	1.776623	1.885006
87.750000	37.728785	28.120203	1.776034	1.884693
88.500000	38.208695	28.629356	1.777346	1.885389
89.250000	38.688611	29.138508	1.776353	1.884862
90.000000	39.168470	29.647683	1.776616	1.885002
90.750000	39.648383	30.156836	1.776905	1.885155
91.500000	40.128274	30.665998	1.776471	1.884925
92.250000	40.608157	31.175163	1.776747	1.885071
93.000000	41.088060	31.684320	1.776707	1.885050
93.750000	41.567947	32.193483	1.776598	1.884993
94.500000	42.047839	32.702644	1.776727	1.885061
95.250000	42.527735	33.211804	1.776657	1.885024
96.000000	43.007624	33.720967	1.776659	1.885025
96.750000	43.487518	34.230128	1.776693	1.885043
97.500000	43.967411	34.739289	1.776659	1.885025
98.250000	44.447303	35.248450	1.776675	1.885033
99.000000	44.927196	35.757611	1.776676	1.885034
99.750000	45.407088	36.266772	1.776667	1.885029
100.500000	45.886980	36.775934	1.776675	1.885033
101.250000	46.366873	37.285095	1.776672	1.885031
102.000000	46.846765	37.794256	1.776671	1.885031
102.750000	47.326658	38.303417	1.776673	1.885032
103.500000	47.806550	38.812578	1.776672	1.885031
104.250000	48.286443	39.321740	1.776672	1.885032
105.000000	48.766335	39.830901	1.776672	1.885032
105.750000	49.246228	40.340062	1.776672	1.885032
106.500000	49.726120	40.849223	1.776672	1.885032
107.250000	50.206013	41.358384	1.776672	1.885032
108.000000	50.685905	41.867546	1.776672	1.885032
108.750000	51.165798	42.376707	1.776672	1.885032
109.500000	51.645690	42.885868	1.776672	1.885032
110.250000	52.125583	43.395029	1.776672	1.885032
111.000000	52.605475	43.904190	1.776672	1.885032
111.750000	53.085368	44.413352	1.776672	1.885032
112.500000	53.565260	44.922513	1.776672	1.885032
113.250000	54.045153	45.431674	1.776672	1.885032
114.000000	54.525045	45.940835	1.776672	1.885032
114.750000	55.004938	46.449996	1.776672	1.885032
115.500000	55.484830	46.959158	1.776672	1.885032
116.250000	55.964723	47.468319	1.776672	1.885032
117.000000	56.444615	47.977480	1.776672	1.885032
117.750000	56.924508	48.486641	1.776672	1.885032
118.500000	57.404400	48.995802	1.776672	1.885032
