t	x	y	px	py
0.000000	0.000000	9.000000	0.000000	0.000000
0.750000	0.000000	9.000004	0.000000	0.000023
1.500000	0.000000	9.000068	0.000000	0.000152
2.250000	0.000000	9.000064	0.000000	-0.000468
3.000000	0.000002	8.998525	0.000010	-0.004435
3.750000	0.000032	8.992143	0.000088	-0.013242
4.500000	0.000156	8.978643	0.000238	-0.021817
5.250000	0.000324	8.962787	0.000143	-0.016898
6.000000	0.000361	8.960120	0.000109	0.014742
6.750000	0.001096	8.991032	0.002455	0.070076
7.500000	0.004701	9.063570	0.007184	0.119864
8.250000	0.010628	9.157473	0.007331	0.121083
9.000000	0.013768	9.223752	0.000884	0.042049
9.750000	0.014814	9.201754	0.005919	-0.108799
10.500000	0.028775	9.062330	0.034971	-0.264465
11.250000	0.064594	8.836882	0.061882	-0.351800
12.000000	0.107986	8.589326	0.053207	-0.326211
12.750000	0.130721	8.412470	0.007909	-0.125773
13.500000	0.137027	8.457584	0.036318	0.269510
14.250000	0.215952	8.773564	0.226141	0.672520
15.000000	0.415289	9.238798	0.521536	1.021309
15.750000	0.713022	9.756941	0.762492	1.234902
16.500000	1.031556	10.281070	0.654761	1.144344
17.250000	1.283459	10.780245	0.366139	0.855732
18.000000	1.429494	11.196322	0.138153	0.525647
18.750000	1.471717	11.425755	0.006376	0.112921
19.500000	1.481767	11.345623	0.049456	-0.314502
20.250000	1.557751	11.030671	0.185612	-0.609281
21.000000	1.722350	10.594504	0.412118	-0.907875
21.750000	2.009703	10.082189	0.898387	-1.340438
22.500000	2.399874	9.552673	1.127713	-1.501808
23.250000	2.740199	9.028226	0.501977	-1.001975
24.000000	2.857163	8.682756	0.002182	-0.066056
24.750000	2.963550	8.991323	0.529183	1.028769
25.500000	3.311289	9.517355	1.083710	1.472216
26.250000	3.659697	10.043783	0.555252	1.053804
27.000000	3.792244	10.415362	0.011697	0.152951
27.750000	3.859490	10.182364	0.349375	-0.835913
28.500000	4.175930	9.666369	1.179073	-1.535626
29.250000	4.585607	9.138793	0.943661	-1.373798
30.000000	4.785136	8.713339	0.010196	-0.142803
30.750000	4.934496	9.057166	0.821239	1.281592
31.500000	5.342985	9.584030	1.284925	1.603075
32.250000	5.673094	10.101075	0.332023	0.814890
33.000000	5.733211	10.199814	0.149014	-0.545920
33.750000	6.010416	9.706348	1.157949	-1.521808
34.500000	6.418281	9.178832	0.871648	-1.320339
35.250000	6.565353	8.876765	0.060098	0.346693
36.000000	6.838964	9.354457	1.342387	1.638528
36.750000	7.285131	9.874754	1.184517	1.539166
37.500000	7.540976	10.352152	0.093071	0.431443
38.250000	7.634263	10.152609	0.582025	-1.078911
39.000000	8.013203	9.625494	1.198107	-1.547971
39.750000	8.284564	9.148663	0.046204	-0.303986
40.500000	8.446079	9.476154	0.999320	1.413732
41.250000	8.900371	9.992671	1.696185	1.841839
42.000000	9.280347	10.513776	0.465612	0.965000
42.750000	9.361732	10.718414	0.079634	-0.399083
43.500000	9.618898	10.239969	1.054001	-1.451896
44.250000	9.967666	9.716060	0.400070	-0.894506
45.000000	10.057633	9.741074	0.407932	0.903252
45.750000	10.442209	10.259403	1.824264	1.910112
46.500000	10.912948	10.770883	1.190968	1.543352
47.250000	11.193228	11.272091	0.261071	0.722594
48.000000	11.250742	11.493181	0.014976	-0.173066
48.750000	11.429058	11.080029	0.766619	-1.238240
49.500000	11.756297	10.555630	0.485530	-0.985423
50.250000	11.834078	10.409533	0.106541	0.461608
51.000000	12.063345	10.877179	1.027098	1.433247
51.750000	12.524485	11.390949	1.922157	1.960692
52.500000	12.964590	11.909852	0.910625	1.349537
53.250000	13.263491	12.428040	0.622017	1.115362
54.000000	13.618079	12.953995	1.339210	1.636588
54.750000	14.078840	13.470007	1.587587	1.781902
55.500000	14.491491	13.995933	0.936368	1.368480
56.250000	14.850487	14.525598	1.052994	1.451202
57.000000	15.275811	15.050320	1.515290	1.740856
57.750000	15.715565	15.572390	1.228602	1.567547
58.500000	16.106237	16.102081	1.051576	1.450225
59.250000	16.512486	16.630194	1.341803	1.638172
60.000000	16.948057	17.153546	1.339538	1.636788
60.750000	17.360360	17.681079	1.138660	1.509079
61.500000	17.764576	18.209743	1.243509	1.577028
62.250000	18.189898	18.735243	1.333548	1.633125
63.000000	18.610719	19.261547	1.216934	1.560086
63.750000	19.019909	19.789665	1.217130	1.560211
64.500000	19.438269	20.316414	1.295189	1.609465
65.250000	19.859882	20.842625	1.256369	1.585162
66.000000	20.274017	21.370055	1.225535	1.565589
66.750000	20.689858	21.897224	1.266046	1.591255
67.500000	21.109692	22.423750	1.265730	1.591056
68.250000	21.526501	22.950771	1.240420	1.575068
69.000000	21.942328	23.477948	1.253269	1.583205
69.750000	22.360534	24.004746	1.262548	1.589055
70.500000	22.778174	24.531636	1.250135	1.581224
71.250000	23.194657	25.058711	1.250698	1.581580
72.000000	23.612052	25.585641	1.257825	1.586080
72.750000	24.029687	26.112532	1.253996	1.583664
73.500000	24.446672	26.639528	1.251723	1.582228
74.250000	24.863836	27.166495	1.255045	1.584326
75.000000	25.281286	27.693416	1.254721	1.584122
75.750000	25.698495	28.220376	1.253005	1.583038
76.500000	26.115661	28.747343	1.254021	1.583680
77.250000	26.532982	29.274285	1.254476	1.583967
78.000000	26.950252	29.801235	1.253700	1.583477
78.750000	27.367462	30.328195	1.253830	1.583559
79.500000	27.784728	30.855146	1.254182	1.583782
80.250000	28.201999	31.382096	1.253943	1.583631
81.000000	28.619238	31.909051	1.253874	1.583587
81.750000	29.036490	32.436004	1.254031	1.583686
82.500000	29.453753	32.962956	1.253991	1.583661
83.250000	29.871004	33.489909	1.253931	1.583623
84.000000	30.288255	34.016862	1.253980	1.583654
84.750000	30.705511	34.543814	1.253986	1.583658
85.500000	31.122765	35.070767	1.253959	1.583641
86.250000	31.540018	35.597720	1.253969	1.583647
87.000000	31.957272	36.124673	1.253977	1.583652
87.750000	32.374527	36.651625	1.253969	1.583647
88.500000	32.791780	37.178578	1.253969	1.583647
89.250000	33.209034	37.705531	1.253973	1.583649
90.000000	33.626288	38.232484	1.253971	1.583648
90.750000	34.043542	38.759437	1.253970	1.583648
91.500000	34.460796	39.286389	1.253971	1.583648
92.250000	34.878049	39.813342	1.253971	1.583648
93.000000	35.295303	40.340295	1.253970	1.583648
93.750000	35.712557	40.867248	1.253971	1.583648
94.500000	36.129811	41.394200	1.253971	1.583648
95.250000	36.547065	41.921153	1.253971	1.583648
