t	x	y	px	py
0.000000	0.000000	10.000000	0.000000	0.000000
0.750000	0.000000	10.000003	0.000000	0.000019
1.500000	0.000000	10.000057	0.000000	0.000126
2.250000	0.000000	10.000053	0.000000	-0.000387
3.000000	0.000001	9.998780	0.000007	-0.003668
3.750000	0.000022	9.993503	0.000060	-0.010950
4.500000	0.000106	9.982339	0.000163	-0.018039
5.250000	0.000222	9.969232	0.000097	-0.013961
6.000000	0.000247	9.967037	0.000074	0.012203
6.750000	0.000750	9.992615	0.001679	0.057952
7.500000	0.003216	10.052662	0.004895	0.098945
8.250000	0.007228	10.130014	0.004871	0.098702
9.000000	0.009249	10.182981	0.000481	0.031014
9.750000	0.010063	10.161402	0.004498	-0.094848
10.500000	0.020149	10.042322	0.024482	-0.221278
11.250000	0.044443	9.854963	0.038942	-0.279076
12.000000	0.068947	9.666914	0.023064	-0.214772
12.750000	0.075389	9.582671	0.000118	0.015383
13.500000	0.090325	9.713116	0.059181	0.344037
14.250000	0.172485	10.039773	0.198796	0.630549
15.000000	0.341015	10.480313	0.397853	0.892024
15.750000	0.597086	10.982040	0.643848	1.134767
16.500000	0.909702	11.504857	0.740103	1.216637
17.250000	1.210962	12.024476	0.576458	1.073740
18.000000	1.449086	12.517172	0.368154	0.858084
18.750000	1.618376	12.959530	0.227608	0.674697
19.500000	1.729664	13.335221	0.125218	0.500436
20.250000	1.784170	13.606604	0.035977	0.268243
21.000000	1.792120	13.691917	0.000940	-0.043365
21.750000	1.807131	13.554915	0.048685	-0.312042
22.500000	1.860906	13.282692	0.101100	-0.449667
23.250000	1.935150	12.965960	0.109724	-0.468453
24.000000	1.996318	12.676819	0.057415	-0.338867
24.750000	2.010906	12.560253	0.002882	0.075926
25.500000	2.066880	12.812805	0.218066	0.660404
26.250000	2.279508	13.286208	0.587038	1.083548
27.000000	2.585200	13.807140	0.719649	1.199707
27.750000	2.871234	14.321454	0.484017	0.983887
28.500000	3.059392	14.777974	0.208585	0.645888
29.250000	3.133410	15.085508	0.035348	0.265888
30.000000	3.139606	15.140083	0.004847	-0.098462
30.750000	3.155500	14.991659	0.035111	-0.264996
31.500000	3.176408	14.818613	0.012827	-0.160168
32.250000	3.181830	14.834779	0.030172	0.245652
33.000000	3.264275	15.154158	0.251844	0.709710
33.750000	3.475684	15.628620	0.535462	1.034855
34.500000	3.760713	16.143257	0.644413	1.135265
35.250000	4.037529	16.654726	0.500180	1.000180
36.000000	4.250419	17.131689	0.302986	0.778442
36.750000	4.387530	17.539810	0.156010	0.558587
37.500000	4.456471	17.843032	0.055534	0.333269
38.250000	4.475750	18.004540	0.006977	0.118123
39.000000	4.477038	18.040091	0.000001	0.001495
39.750000	4.477195	18.049424	0.001383	0.052599
40.500000	4.485647	18.153443	0.029680	0.243640
41.250000	4.530906	18.402108	0.105850	0.460109
42.000000	4.630390	18.760342	0.202800	0.636868
42.750000	4.781768	19.185335	0.304656	0.780584
43.500000	4.977676	19.650911	0.400960	0.895499
44.250000	5.205663	20.138676	0.464947	0.964310
45.000000	5.446842	20.634086	0.473680	0.973325
45.750000	5.682662	21.126506	0.439191	0.937220
46.500000	5.903016	21.609580	0.393634	0.887281
47.250000	6.107393	22.081791	0.358154	0.846349
48.000000	6.300542	22.545575	0.338136	0.822358
48.750000	6.488287	23.005053	0.331664	0.814449
49.500000	6.675516	23.464109	0.335036	0.818579
50.250000	6.865553	23.925438	0.344411	0.829953
51.000000	7.060078	24.390306	0.356085	0.843901
51.750000	7.259264	24.858734	0.366775	0.856475
52.500000	7.462141	25.329898	0.374185	0.865084
53.250000	7.667151	25.802610	0.377489	0.868895
54.000000	7.872736	26.275735	0.377282	0.868656
54.750000	8.077772	26.748466	0.374975	0.865997
55.500000	8.281727	27.220416	0.372053	0.862616
56.250000	8.484580	27.691564	0.369572	0.859735
57.000000	8.686620	28.162117	0.368026	0.857935
57.750000	8.888239	28.632359	0.367444	0.857257
58.500000	9.089780	29.102544	0.367583	0.857418
59.250000	9.291464	29.572835	0.368104	0.858025
60.000000	9.493382	30.043297	0.368706	0.858727
60.750000	9.695523	30.513924	0.369192	0.859292
61.500000	9.897818	30.984664	0.369478	0.859626
62.250000	10.100189	31.455459	0.369574	0.859737
63.000000	10.302569	31.926262	0.369537	0.859694
63.750000	10.504920	32.397042	0.369437	0.859578
64.500000	10.707228	32.867792	0.369330	0.859454
65.250000	10.909498	33.338513	0.369250	0.859360
66.000000	11.111743	33.809216	0.369207	0.859310
66.750000	11.313977	34.279911	0.369195	0.859296
67.500000	11.516211	34.750606	0.369203	0.859306
68.250000	11.718451	35.221305	0.369220	0.859325
69.000000	11.920697	35.692009	0.369236	0.859344
69.750000	12.122948	36.162717	0.369247	0.859357
70.500000	12.325203	36.633428	0.369252	0.859363
71.250000	12.527459	37.104139	0.369253	0.859364
72.000000	12.729715	37.574850	0.369252	0.859363
72.750000	12.931971	38.045561	0.369250	0.859360
73.500000	13.134225	38.516271	0.369248	0.859357
74.250000	13.336479	38.986980	0.369246	0.859356
75.000000	13.538732	39.457689	0.369246	0.859355
75.750000	13.740985	39.928399	0.369246	0.859355
76.500000	13.943238	40.399108	0.369246	0.859355
77.250000	14.145491	40.869817	0.369246	0.859356
78.000000	14.347745	41.340526	0.369246	0.859356
78.750000	14.549998	41.811235	0.369247	0.859356
79.500000	14.752252	42.281945	0.369247	0.859356
80.250000	14.954505	42.752654	0.369247	0.859356
81.000000	15.156759	43.223364	0.369247	0.859356
81.750000	15.359012	43.694073	0.369246	0.859356
82.500000	15.561266	44.164782	0.369246	0.859356
83.250000	15.763519	44.635492	0.369246	0.859356
84.000000	15.965773	45.106201	0.369246	0.859356
84.750000	16.168026	45.576910	0.369246	0.859356
85.500000	16.370280	46.047619	0.369246	0.859356
86.250000	16.572533	46.518329	0.369246	0.859356
87.000000	16.774787	46.989038	0.369246	0.859356
87.750000	16.977040	47.459747	0.369246	0.859356
88.500000	17.179293	47.930457	0.369246	0.859356
89.250000	17.381547	48.401166	0.369246	0.859356
90.000000	17.583800	48.871875	0.369246	0.859356
90.750000	17.786054	49.342585	0.369246	0.859356
91.500000	17.988307	49.813294	0.369246	0.859356
92.250000	18.190561	50.284003	0.369246	0.859356
93.000000	18.392814	50.754713	0.369246	0.859356
93.750000	18.595068	51.225422	0.369246	0.859356
94.500000	18.797321	51.696131	0.369246	0.859356
95.250000	18.999575	52.166841	0.369246	0.859356
96.000000	19.201828	52.637550	0.369246	0.859356
96.750000	19.404082	53.108259	0.369246	0.859356
97.500000	19.606335	53.578969	0.369246	0.859356
98.250000	19.808589	54.049678	0.369246	0.859356
99.000000	20.010842	54.520387	0.369246	0.859356
99.750000	20.213096	54.991097	0.369246	0.859356
100.500000	20.415349	55.461806	0.369246	0.859356
101.250000	20.617603	55.932515	0.369246	0.859356
102.000000	20.819856	56.403225	0.369246	0.859356
102.750000	21.022109	56.873934	0.369246	0.859356
103.500000	21.224363	57.344643	0.369246	0.859356
104.250000	21.426616	57.815353	0.369246	0.859356
105.000000	21.628870	58.286062	0.369246	0.859356
105.750000	21.831123	58.756771	0.369246	0.859356
106.500000	22.033377	59.227481	0.369246	0.859356
107.250000	22.235630	59.698190	0.369246	0.859356
108.000000	22.437884	60.168899	0.369246	0.859356
108.750000	22.640137	60.639609	0.369246	0.859356
109.500000	22.842391	61.110318	0.369246	0.859356
110.250000	23.044644	61.581027	0.369246	0.859356
111.000000	23.246898	62.051737	0.369246	0.859356
111.750000	23.449151	62.522446	0.369246	0.859356
112.500000	23.651405	62.993155	0.369246	0.859356
113.250000	23.853658	63.463865	0.369246	0.859356
114.000000	24.055912	63.934574	0.369246	0.859356
114.750000	24.258165	64.405283	0.369246	0.859356
115.500000	24.460418	64.875993	0.369246	0.859356
116.250000	24.662672	65.346702	0.369246	0.859356
117.000000	24.864925	65.817411	0.369246	0.859356
117.750000	25.067179	66.288121	0.369246	0.859356
118.500000	25.269432	66.758830	0.369246	0.859356
119.250000	25.471686	67.229539	0.369246	0.859356
120.000000	25.673939	67.700249	0.369246	0.859356
120.750000	25.876193	68.170958	0.369246	0.859356
121.500000	26.078446	68.641667	0.369246	0.859356
122.250000	26.280700	69.112377	0.369246	0.859356
123.000000	26.482953	69.583086	0.369246	0.859356
123.750000	26.685207	70.053795	0.369246	0.859356
124.500000	26.887460	70.524505	0.369246	0.859356
125.250000	27.089714	70.995214	0.369246	0.859356
126.000000	27.291967	71.465923	0.369246	0.859356
126.750000	27.494221	71.936633	0.369246	0.859356
127.500000	27.696474	72.407342	0.369246	0.859356
128.250000	27.898727	72.878051	0.369246	0.859356
129.000000	28.100981	73.348761	0.369246	0.859356
129.750000	28.303234	73.819470	0.369246	0.859356
130.500000	28.505488	74.290179	0.369246	0.859356
131.250000	28.707741	74.760889	0.369246	0.859356
132.000000	28.909995	75.231598	0.369246	0.859356
132.750000	29.112248	75.702307	0.369246	0.859356
133.500000	29.314502	76.173017	0.369246	0.859356
134.250000	29.516755	76.643726	0.369246	0.859356
135.000000	29.719009	77.114435	0.369246	0.859356
135.750000	29.921262	77.585145	0.369246	0.859356
136.500000	30.123516	78.055854	0.369246	0.859356
137.250000	30.325769	78.526563	0.369246	0.859356
138.000000	30.528023	78.997273	0.369246	0.859356
138.750000	30.730276	79.467982	0.369246	0.859356
139.500000	30.932530	79.938691	0.369246	0.859356
140.250000	31.134783	80.409401	0.369246	0.859356
141.000000	31.337037	80.880110	0.369246	0.859356
141.750000	31.539290	81.350819	0.369246	0.859356
142.500000	31.741543	81.821529	0.369246	0.859356
143.250000	31.943797	82.292238	0.369246	0.859356
144.000000	32.146050	82.762947	0.369246	0.859356
144.750000	32.348304	83.233657	0.369246	0.859356
145.500000	32.550557	83.704366	0.369246	0.859356
146.250000	32.752811	84.175075	0.369246	0.859356
147.000000	32.955064	84.645785	0.369246	0.859356
147.750000	33.157318	85.116494	0.369246	0.859356
148.500000	33.359571	85.587203	0.369246	0.859356
149.250000	33.561825	86.057913	0.369246	0.859356
