t	x	y	px	py
0.000000	0.000000	-11.000000	0.000000	0.000000
0.750000	0.000000	-10.999998	0.000000	0.000015
1.500000	0.000000	-10.999954	0.000000	0.000102
2.250000	0.000000	-10.999957	0.000000	-0.000313
3.000000	0.000001	-11.000989	0.000004	-0.002972
3.750000	0.000014	-11.005264	0.000039	-0.008868
4.500000	0.000070	-11.014299	0.000106	-0.014589
5.250000	0.000145	-11.024901	0.000064	-0.011313
6.000000	0.000161	-11.026758	0.000046	0.009635
6.750000	0.000482	-11.006343	0.001077	0.046408
7.500000	0.002079	-10.958017	0.003178	0.079727
8.250000	0.004675	-10.895735	0.003090	0.078607
9.000000	0.005879	-10.855330	0.000178	0.018879
9.750000	0.006675	-10.880298	0.004092	-0.090469
10.500000	0.014930	-10.988605	0.019082	-0.195358
11.250000	0.033065	-11.151293	0.027510	-0.234565
12.000000	0.049737	-11.307065	0.014692	-0.171417
12.750000	0.053863	-11.375719	0.000006	0.003476
13.500000	0.060571	-11.288805	0.026640	0.230826
14.250000	0.099438	-11.056642	0.084465	0.411010
15.000000	0.174074	-10.739805	0.133719	0.517144
15.750000	0.271880	-10.382773	0.163301	0.571491
16.500000	0.381752	-10.007750	0.178124	0.596865
17.250000	0.497105	-9.625109	0.184360	0.607223
18.000000	0.614352	-9.239913	0.185491	0.609083
18.750000	0.730837	-8.855741	0.180923	0.601536
19.500000	0.841439	-8.479712	0.160581	0.566711
20.250000	0.927881	-8.142212	0.086400	0.415693
21.000000	0.949245	-8.024146	0.020895	-0.204427
21.750000	1.090954	-8.410282	0.555934	-1.054452
22.500000	1.402263	-8.932430	0.700233	-1.183412
23.250000	1.622323	-9.404791	0.148867	-0.545650
24.000000	1.646530	-9.477415	0.035904	0.267971
24.750000	1.720844	-9.167150	0.183099	0.605143
25.500000	1.882119	-8.734403	0.420695	0.917274
26.250000	2.206740	-8.216415	1.332207	1.632303
27.000000	2.676328	-7.703689	1.632973	1.807193
27.750000	3.032896	-7.186374	0.349245	0.835757
28.500000	3.111342	-7.150411	0.340109	-0.824754
29.250000	3.448512	-7.671375	1.049908	-1.449074
30.000000	3.704656	-8.146725	0.062427	-0.353345
30.750000	3.811879	-7.891160	0.644866	1.135663
31.500000	4.239081	-7.373141	1.980982	1.990468
32.250000	4.684247	-6.858072	0.710060	1.191687
33.000000	4.813160	-6.786051	0.508892	-1.008853
33.750000	5.204593	-7.311184	1.235517	-1.571952
34.500000	5.426848	-7.715120	0.007367	0.121384
35.250000	5.691422	-7.264962	1.604939	1.791613
36.000000	6.178716	-6.759589	1.411968	1.680457
36.750000	6.377239	-6.486570	0.256462	-0.716187
37.500000	6.763175	-7.001583	1.584286	-1.780048
38.250000	7.059581	-7.466680	0.007062	-0.118841
39.000000	7.323702	-7.044636	1.742793	1.866973
39.750000	7.803916	-6.537432	1.092771	1.478358
40.500000	7.991393	-6.490323	0.878748	-1.325706
41.250000	8.447911	-7.005571	1.496074	-1.729783
42.000000	8.660148	-7.294687	0.237549	0.689274
42.750000	9.062699	-6.786417	2.042326	2.021052
43.500000	9.435629	-6.294440	0.056141	0.335086
44.250000	9.729138	-6.703187	1.962187	-1.981003
45.000000	10.174655	-7.214921	0.531309	-1.030834
45.750000	10.372803	-7.037213	1.400671	1.673721
46.500000	10.844620	-6.526236	1.109537	1.489656
47.250000	11.055843	-6.541736	1.215443	-1.559130
48.000000	11.549252	-7.043402	1.732354	-1.861372
48.750000	11.778026	-7.330471	0.293733	0.766463
49.500000	12.190927	-6.818107	1.784269	1.889057
50.250000	12.453978	-6.484381	0.241699	-0.695268
51.000000	12.884072	-6.986558	2.391406	-2.186964
51.750000	13.301157	-7.489887	0.235411	-0.686164
52.500000	13.532871	-7.183569	1.585044	1.780474
53.250000	13.934645	-6.671007	0.225333	0.671316
54.000000	14.200212	-7.007171	2.089866	-2.044439
54.750000	14.713903	-7.498310	1.388723	-1.666567
55.500000	14.903385	-7.680646	0.500225	1.000225
56.250000	15.314768	-7.158317	1.223299	1.564160
57.000000	15.513183	-7.059434	0.781863	-1.250490
57.750000	16.002900	-7.556625	2.566858	-2.265771
58.500000	16.424854	-8.061995	0.327198	-0.808948
59.250000	16.597518	-7.859026	1.128960	1.502638
60.000000	16.964848	-7.340638	0.234559	0.684922
60.750000	17.179005	-7.636450	1.668217	-1.826591
61.500000	17.707362	-8.119447	2.221644	-2.107911
62.250000	18.063420	-8.621407	0.196508	-0.626911
63.000000	18.197906	-8.427278	0.861515	1.312642
63.750000	18.532522	-7.908519	0.246023	0.701460
64.500000	18.678796	-8.134454	0.999059	-1.413548
65.250000	19.177317	-8.629657	2.667466	-2.309747
66.000000	19.648305	-9.134479	0.839087	-1.295444
66.750000	19.887507	-9.624598	0.372591	-0.863240
67.500000	20.180020	-10.133000	1.264573	-1.590329
68.250000	20.675679	-10.632963	2.283882	-2.137233
69.000000	21.136189	-11.145180	1.004771	-1.417583
69.750000	21.497606	-11.674546	1.194253	-1.545479
