t	x	y	px	py
0.000000	0.000000	19.000000	0.000000	0.000000
0.750000	0.000000	19.000000	0.000000	0.000001
1.500000	0.000000	19.000004	0.000000	0.000009
2.250000	0.000000	19.000004	0.000000	-0.000028
3.000000	0.000000	18.999910	0.000000	-0.000270
3.750000	0.000000	18.999522	0.000000	-0.000805
4.500000	0.000001	18.998702	0.000001	-0.001325
5.250000	0.000001	18.997740	0.000001	-0.001025
6.000000	0.000001	18.997577	0.000000	0.000890
6.750000	0.000004	18.999449	0.000009	0.004243
7.500000	0.000017	19.003861	0.000026	0.007235
8.250000	0.000038	19.009491	0.000025	0.007012
9.000000	0.000048	19.013047	0.000001	0.001568
9.750000	0.000054	19.010763	0.000032	-0.008056
10.500000	0.000119	19.001111	0.000145	-0.017020
11.250000	0.000250	18.987103	0.000173	-0.018596
12.000000	0.000332	18.976229	0.000035	-0.008371
12.750000	0.000345	18.977024	0.000066	0.011481
13.500000	0.000537	18.993445	0.000487	0.031213
14.250000	0.001029	19.020550	0.000723	0.038032
15.000000	0.001439	19.045149	0.000288	0.023995
15.750000	0.001503	19.051984	0.000030	-0.007789
16.500000	0.001788	19.032716	0.000899	-0.042398
17.250000	0.002856	18.992907	0.001763	-0.059384
18.000000	0.003980	18.952038	0.000960	-0.043814
18.750000	0.004237	18.935274	0.000005	0.003069
19.500000	0.004717	18.959088	0.001764	0.059405
20.250000	0.007113	19.018474	0.004360	0.093379
21.000000	0.010306	19.087487	0.003478	0.083400
21.750000	0.011723	19.132036	0.000440	0.029654
22.500000	0.011915	19.126727	0.000974	-0.044126
23.250000	0.014110	19.070727	0.004932	-0.099316
24.000000	0.018306	18.991634	0.005224	-0.102216
24.750000	0.020620	18.934357	0.000844	-0.041079
25.500000	0.020975	18.940621	0.001827	0.060456
26.250000	0.025534	19.020843	0.010932	0.147864
27.000000	0.035994	19.145058	0.015541	0.176300
27.750000	0.045601	19.263965	0.008925	0.133606
28.500000	0.048789	19.329638	0.000656	0.036218
29.250000	0.049289	19.315442	0.002511	-0.070867
30.000000	0.053676	19.235662	0.008648	-0.131513
30.750000	0.059787	19.140469	0.005960	-0.109181
31.500000	0.061568	19.094403	0.000003	-0.002476
32.250000	0.063934	19.145391	0.009524	0.138017
33.000000	0.077991	19.287641	0.028207	0.237516
33.750000	0.101767	19.473397	0.034016	0.260830
34.500000	0.122934	19.648693	0.021777	0.208696
35.250000	0.132480	19.765251	0.004978	0.099779
36.000000	0.133478	19.793545	0.000219	-0.020910
36.750000	0.135120	19.746512	0.004247	-0.092158
37.500000	0.138235	19.678469	0.002720	-0.073759
38.250000	0.138858	19.658633	0.000524	0.032379
39.000000	0.143349	19.734738	0.014582	0.170774
39.750000	0.162235	19.899567	0.036473	0.270084
40.500000	0.192863	20.109374	0.045553	0.301839
41.250000	0.223264	20.318433	0.036301	0.269449
42.000000	0.243013	20.487357	0.017461	0.186875
42.750000	0.250112	20.587586	0.003467	0.083270
43.500000	0.250909	20.617660	0.000015	0.005421
44.250000	0.250935	20.612480	0.000020	-0.006379
45.000000	0.251191	20.626688	0.001498	0.054740
45.750000	0.255493	20.703820	0.011876	0.154116
46.500000	0.270330	20.850406	0.028528	0.238864
47.250000	0.295394	21.040853	0.038686	0.278160
48.000000	0.323126	21.240986	0.036011	0.268370
48.750000	0.345282	21.420273	0.023994	0.219064
49.500000	0.358020	21.556503	0.011167	0.149449
50.250000	0.363227	21.643581	0.003922	0.088571
51.000000	0.365227	21.698009	0.002099	0.064789
51.750000	0.367238	21.752603	0.003927	0.088623
52.500000	0.372287	21.838462	0.010508	0.144972
53.250000	0.383725	21.967841	0.020660	0.203273
54.000000	0.402027	22.131323	0.028457	0.238568
54.750000	0.423515	22.308260	0.029245	0.241848
55.500000	0.443065	22.477177	0.023483	0.216716
56.250000	0.457335	22.621808	0.015332	0.175111
57.000000	0.466174	22.735936	0.009073	0.134709
57.750000	0.471711	22.826613	0.006406	0.113186
58.500000	0.476553	22.911545	0.007127	0.119392
59.250000	0.483097	23.009993	0.010965	0.148087
