t	x	y	px	py
0.000000	0.000000	14.000000	0.000000	0.000000
0.750000	0.000000	14.000001	0.000000	0.000007
1.500000	0.000000	14.000022	0.000000	0.000048
2.250000	0.000000	14.000020	0.000000	-0.000148
3.000000	0.000000	13.999533	0.000001	-0.001404
3.750000	0.000003	13.997512	0.000009	-0.004192
4.500000	0.000016	13.993239	0.000024	-0.006902
5.250000	0.000032	13.988226	0.000014	-0.005337
6.000000	0.000036	13.987386	0.000011	0.004660
6.750000	0.000110	13.997165	0.000245	0.022147
7.500000	0.000470	14.020169	0.000712	0.037729
8.250000	0.001046	14.049543	0.000675	0.036733
9.000000	0.001308	14.068413	0.000040	0.008976
9.750000	0.001467	14.057422	0.000816	-0.040406
10.500000	0.003136	14.008501	0.003796	-0.087135
11.250000	0.006628	13.936346	0.004752	-0.097484
12.000000	0.008964	13.878289	0.001102	-0.046939
12.750000	0.009315	13.880082	0.001664	0.057692
13.500000	0.014538	13.965102	0.013748	0.165817
14.250000	0.029047	14.110758	0.023606	0.217285
15.000000	0.044761	14.262441	0.016177	0.179872
15.750000	0.050794	14.352900	0.001244	0.049885
16.500000	0.052373	14.323837	0.008312	-0.128931
17.250000	0.068458	14.173148	0.036281	-0.269373
18.000000	0.100679	13.958269	0.047928	-0.309605
18.750000	0.127951	13.760849	0.022039	-0.209948
19.500000	0.133102	13.695612	0.001762	0.059363
20.250000	0.154914	13.859660	0.075467	0.388502
21.000000	0.246374	14.203206	0.210621	0.649031
21.750000	0.415552	14.644897	0.383075	0.875299
22.500000	0.658937	15.140599	0.579310	1.076392
23.250000	0.951984	15.657976	0.674088	1.161110
24.000000	1.245442	16.175510	0.589127	1.085474
24.750000	1.500924	16.677793	0.449718	0.948386
25.500000	1.714624	17.156297	0.358445	0.846694
26.250000	1.903391	17.616550	0.322323	0.802898
27.000000	2.085986	18.071752	0.327247	0.809008
27.750000	2.277704	18.534366	0.364629	0.853966
28.500000	2.489549	19.011750	0.425910	0.922941
29.250000	2.725477	19.504158	0.490383	0.990336
30.000000	2.979368	20.006042	0.526208	1.025873
30.750000	3.237727	20.510064	0.518171	1.018009
31.500000	3.488422	21.010386	0.484385	0.984261
32.250000	3.727330	21.504536	0.452702	0.951528
33.000000	3.957787	21.993881	0.437617	0.935539
33.750000	4.186055	22.481928	0.439936	0.938014
34.500000	4.417398	22.971796	0.453271	0.952125
35.250000	4.654088	23.464731	0.468536	0.968025
36.000000	4.895248	23.960131	0.477959	0.977711
