t	x	y	px	py
0.000000	0.000000	-10.000000	0.000000	0.000000
0.750000	0.000000	-9.999997	0.000000	0.000019
1.500000	0.000000	-9.999943	0.000000	0.000126
2.250000	0.000000	-9.999947	0.000000	-0.000387
3.000000	0.000001	-10.001220	0.000007	-0.003667
3.750000	0.000022	-10.006494	0.000060	-0.010939
4.500000	0.000106	-10.017638	0.000162	-0.017997
5.250000	0.000221	-10.030719	0.000098	-0.013966
6.000000	0.000246	-10.033028	0.000070	0.011847
6.750000	0.000732	-10.007892	0.001635	0.057184
7.500000	0.003158	-9.948362	0.004846	0.098446
8.250000	0.007138	-9.871316	0.004802	0.097998
9.000000	0.009049	-9.820231	0.000328	0.025625
9.750000	0.010189	-9.849192	0.005985	-0.109410
10.500000	0.022533	-9.981115	0.029178	-0.241569
11.250000	0.050922	-10.183101	0.045920	-0.303052
12.000000	0.081394	-10.392279	0.033414	-0.258512
12.750000	0.094511	-10.526128	0.003432	-0.082845
13.500000	0.097936	-10.487608	0.018903	0.194437
14.250000	0.138072	-10.254932	0.103164	0.454233
15.000000	0.241059	-9.892054	0.224047	0.669398
15.750000	0.419965	-9.442021	0.432390	0.929936
16.500000	0.702058	-8.930360	0.807711	1.270992
17.250000	1.063196	-8.400592	0.947773	1.376788
18.000000	1.381307	-7.878791	0.490022	0.989972
18.750000	1.520049	-7.486266	0.039126	0.279735
19.500000	1.559756	-7.621654	0.222300	-0.666783
20.250000	1.816729	-8.115849	0.884183	-1.329799
21.000000	2.197387	-8.645925	0.997942	-1.412758
21.750000	2.502747	-9.162374	0.393126	-0.886709
22.500000	2.600427	-9.488025	0.005419	-0.104102
23.250000	2.663911	-9.253005	0.319638	0.799548
24.000000	2.961232	-8.741479	1.044392	1.445263
24.750000	3.351249	-8.211918	0.880262	1.326848
25.500000	3.555721	-7.771704	0.031461	0.250842
26.250000	3.662009	-8.045016	0.600640	-1.096029
27.000000	4.047062	-8.571224	1.381257	-1.662081
27.750000	4.436299	-9.097986	0.659641	-1.148600
28.500000	4.578830	-9.471643	0.003994	-0.089373
29.250000	4.699718	-9.151178	0.641021	1.132273
30.000000	5.077266	-8.623094	1.165724	1.526908
30.750000	5.372780	-8.122446	0.151851	0.551091
31.500000	5.473538	-8.309655	0.614853	-1.108921
32.250000	5.880813	-8.832683	1.630733	-1.805953
33.000000	6.295554	-9.356074	0.716587	-1.197152
33.750000	6.436754	-9.715699	0.000008	0.004117
34.500000	6.603693	-9.334668	0.851176	1.304742
35.250000	6.987676	-8.804979	0.877308	1.324619
36.000000	7.140399	-8.490069	0.046710	-0.305648
36.750000	7.399456	-8.957925	1.349313	-1.642749
37.500000	7.870725	-9.470073	1.565013	-1.769188
38.250000	8.215213	-9.986870	0.354520	-0.842045
39.000000	8.280496	-10.154341	0.092266	0.429573
39.750000	8.536785	-9.673392	0.996317	1.411607
40.500000	8.862321	-9.154891	0.302535	0.777862
41.250000	8.943817	-9.223635	0.402865	-0.897625
42.000000	9.323142	-9.741754	1.827568	-1.911841
42.750000	9.803208	-10.250000	1.321044	-1.625450
43.500000	10.113310	-10.763067	0.364703	-0.854052
44.250000	10.247814	-11.164919	0.113516	-0.476478
45.000000	10.275178	-11.259438	0.064858	0.360161
45.750000	10.485396	-10.805502	0.773456	1.243749
46.500000	10.781250	-10.291628	0.309261	0.786462
47.250000	10.832752	-10.239195	0.120736	-0.491398
48.000000	11.033805	-10.694193	0.794651	-1.260675
48.750000	11.469085	-11.213006	1.936035	-1.967758
49.500000	11.935681	-11.725597	1.158013	-1.521849
50.250000	12.267572	-12.250395	0.671840	-1.159172
51.000000	12.625029	-12.777197	1.332479	-1.632470
51.750000	13.088246	-13.292295	1.646351	-1.814581
52.500000	13.510060	-13.816865	0.988928	-1.406363
53.250000	13.878791	-14.346944	1.106925	-1.487901
54.000000	14.312012	-14.870105	1.564862	-1.769103
54.750000	14.755462	-15.391186	1.246173	-1.578717
55.500000	15.151410	-15.920567	1.104366	-1.486180
56.250000	15.568338	-16.447190	1.414103	-1.681727
57.000000	16.009559	-16.969160	1.354864	-1.646125
57.750000	16.424390	-17.496355	1.172528	-1.531358
58.500000	16.837779	-18.023809	1.318741	-1.624033
59.250000	17.271241	-18.547642	1.367134	-1.653562
60.000000	17.694983	-19.073413	1.239840	-1.574700
60.750000	18.110868	-19.600573	1.280641	-1.600400
61.500000	18.538069	-20.125724	1.343996	-1.639510
62.250000	18.964303	-20.651067	1.281449	-1.600906
63.000000	19.383754	-21.177657	1.275708	-1.597315
63.750000	19.807731	-21.703438	1.319651	-1.624593
64.500000	20.233601	-22.228864	1.298922	-1.611783
65.250000	20.655573	-22.755016	1.282755	-1.601721
66.000000	21.078540	-23.280988	1.304793	-1.615422
66.750000	21.503403	-23.806609	1.302658	-1.614099
67.500000	21.926614	-24.332537	1.290338	-1.606448
68.250000	22.349585	-24.858510	1.298451	-1.611491
69.000000	22.773689	-25.384274	1.301392	-1.613314
69.750000	23.197317	-25.910126	1.294966	-1.609326
70.500000	23.620538	-26.436053	1.296765	-1.610444
71.250000	24.044260	-26.961888	1.299514	-1.612150
72.000000	24.467945	-27.487730	1.296984	-1.610580
72.750000	24.891364	-28.013620	1.296800	-1.610465
73.500000	25.314948	-28.539481	1.298321	-1.611410
74.250000	25.738591	-29.065330	1.297601	-1.610963
75.000000	26.162112	-29.591202	1.297153	-1.610685
75.750000	26.585666	-30.117068	1.297786	-1.611078
76.500000	27.009268	-30.642925	1.297687	-1.611016
77.250000	27.432827	-31.168790	1.297403	-1.610840
78.000000	27.856384	-31.694656	1.297607	-1.610967
78.750000	28.279964	-32.220517	1.297646	-1.610991
79.500000	28.703533	-32.746380	1.297520	-1.610913
80.250000	29.127096	-33.272245	1.297567	-1.610942
81.000000	29.550668	-33.798107	1.297606	-1.610966
81.750000	29.974238	-34.323970	1.297562	-1.610939
82.500000	30.397805	-34.849834	1.297566	-1.610941
83.250000	30.821374	-35.375697	1.297585	-1.610953
84.000000	31.244943	-35.901560	1.297573	-1.610946
84.750000	31.668512	-36.427423	1.297570	-1.610944
85.500000	32.092080	-36.953287	1.297578	-1.610948
86.250000	32.515650	-37.479150	1.297575	-1.610947
87.000000	32.939218	-38.005013	1.297573	-1.610946
87.750000	33.362787	-38.530876	1.297575	-1.610947
88.500000	33.786356	-39.056740	1.297575	-1.610947
89.250000	34.209925	-39.582603	1.297574	-1.610946
90.000000	34.633493	-40.108466	1.297575	-1.610947
90.750000	35.057062	-40.634329	1.297575	-1.610947
91.500000	35.480631	-41.160193	1.297574	-1.610947
92.250000	35.904200	-41.686056	1.297575	-1.610947
93.000000	36.327769	-42.211919	1.297575	-1.610947
93.750000	36.751337	-42.737782	1.297575	-1.610947
94.500000	37.174906	-43.263646	1.297575	-1.610947
95.250000	37.598475	-43.789509	1.297575	-1.610947
96.000000	38.022044	-44.315372	1.297575	-1.610947
96.750000	38.445613	-44.841235	1.297575	-1.610947
97.500000	38.869182	-45.367098	1.297575	-1.610947
98.250000	39.292750	-45.892962	1.297575	-1.610947
99.000000	39.716319	-46.418825	1.297575	-1.610947
99.750000	40.139888	-46.944688	1.297575	-1.610947
100.500000	40.563457	-47.470551	1.297575	-1.610947
