t	x	y	px	py
0.000000	0.000000	-4.000000	0.000000	0.000000
0.750000	0.000000	-3.999993	0.000000	0.000043
1.500000	0.000000	-3.999869	0.000000	0.000292
2.250000	0.000000	-3.999878	0.000000	-0.000896
3.000000	0.000008	-4.002826	0.000036	-0.008494
3.750000	0.000116	-4.015041	0.000321	-0.025339
4.500000	0.000569	-4.040850	0.000870	-0.041725
5.250000	0.001188	-4.071231	0.000532	-0.032625
6.000000	0.001322	-4.076906	0.000361	0.026868
6.750000	0.003884	-4.019387	0.008676	0.131729
7.500000	0.016761	-3.883286	0.026721	0.231174
8.250000	0.040063	-3.699367	0.033179	0.257601
9.000000	0.057598	-3.540832	0.010900	0.147647
9.750000	0.060287	-3.527191	0.009363	-0.136841
10.500000	0.098422	-3.748637	0.119258	-0.488380
11.250000	0.230651	-4.148654	0.332264	-0.815186
12.000000	0.473529	-4.642674	0.647916	-1.138346
12.750000	0.798699	-5.167951	0.823091	-1.283036
13.500000	1.113780	-5.690751	0.577924	-1.075104
14.250000	1.324841	-6.163740	0.231986	-0.681155
15.000000	1.394263	-6.453298	0.011947	-0.154576
15.750000	1.415010	-6.338612	0.107618	0.463936
16.500000	1.573229	-5.915165	0.492147	0.992116
17.250000	1.899546	-5.392640	1.062390	1.457663
18.000000	2.287091	-4.862884	0.892562	1.336085
18.750000	2.534927	-4.376124	0.173120	0.588422
19.500000	2.577657	-4.373468	0.185402	-0.608937
20.250000	2.849018	-4.869449	1.036962	-1.440112
21.000000	3.246320	-5.398606	0.957070	-1.383525
21.750000	3.488587	-5.876365	0.117326	-0.484409
22.500000	3.546414	-5.765421	0.334592	0.818036
23.250000	3.878746	-5.248076	1.297838	1.611110
24.000000	4.284789	-4.721273	0.775377	1.245293
24.750000	4.415887	-4.438550	0.063705	-0.356946
25.500000	4.686820	-4.916440	1.293907	-1.608668
26.250000	5.119046	-5.439909	1.025259	-1.431963
27.000000	5.307286	-5.833692	0.000620	0.035214
27.750000	5.518661	-5.416784	1.146245	1.514097
28.500000	5.949148	-4.892804	1.069647	1.462633
29.250000	6.119210	-4.591219	0.106622	-0.461784
30.000000	6.446573	-5.088251	1.657717	-1.820833
30.750000	6.891390	-5.606517	0.855153	-1.307786
31.500000	7.023908	-5.793650	0.258693	0.719296
32.250000	7.388298	-5.278639	1.542835	1.756607
33.000000	7.735349	-4.773191	0.133927	0.517547
33.750000	7.936724	-5.090797	1.406312	-1.677088
34.500000	8.418019	-5.598803	1.498910	-1.731421
35.250000	8.647640	-5.992876	0.021177	0.205803
36.000000	8.947873	-5.518535	1.527025	1.747584
36.750000	9.317027	-5.006821	0.186689	0.611046
37.500000	9.530376	-5.315198	1.562694	-1.767877
38.250000	10.028004	-5.815776	1.608618	-1.793665
39.000000	10.258956	-6.194672	0.046339	0.304431
39.750000	10.582825	-5.705833	1.517072	1.741879
40.500000	10.885514	-5.243205	0.000761	0.039024
41.250000	11.187723	-5.687815	2.074590	-2.036954
42.000000	11.691715	-6.184062	1.304386	-1.615169
42.750000	11.870717	-6.427644	0.282777	0.752033
43.500000	12.248303	-5.908979	1.307627	1.617175
44.250000	12.451733	-5.652395	0.305522	-0.781694
45.000000	12.877617	-6.156923	2.519993	-2.244991
45.750000	13.360733	-6.657737	0.829511	-1.288030
46.500000	13.505018	-6.729258	0.602503	1.097728
