t	x	y	px	py
0.000000	0.000000	20.000000	0.000000	0.000000
0.750000	0.000000	20.000000	0.000000	0.000001
1.500000	0.000000	20.000003	0.000000	0.000006
2.250000	0.000000	20.000003	0.000000	-0.000019
3.000000	0.000000	19.999939	0.000000	-0.000183
3.750000	0.000000	19.999677	0.000000	-0.000545
4.500000	0.000000	19.999121	0.000000	-0.000897
5.250000	0.000001	19.998470	0.000000	-0.000694
6.000000	0.000001	19.998359	0.000000	0.000603
6.750000	0.000002	19.999627	0.000004	0.002872
7.500000	0.000008	20.002613	0.000012	0.004898
8.250000	0.000018	20.006425	0.000011	0.004746
9.000000	0.000022	20.008829	0.000001	0.001055
9.750000	0.000025	20.007275	0.000015	-0.005470
10.500000	0.000055	20.000726	0.000067	-0.011542
11.250000	0.000115	19.991228	0.000079	-0.012604
12.000000	0.000153	19.983855	0.000016	-0.005686
12.750000	0.000159	19.984369	0.000030	0.007723
13.500000	0.000246	19.995437	0.000222	0.021048
14.250000	0.000470	20.013719	0.000328	0.025621
15.000000	0.000655	20.030243	0.000128	0.015997
15.750000	0.000682	20.034621	0.000016	-0.005688
16.500000	0.000820	20.021224	0.000426	-0.029192
17.250000	0.001321	19.993931	0.000821	-0.040524
18.000000	0.001841	19.966125	0.000440	-0.029652
18.750000	0.001958	19.954833	0.000002	0.002151
19.500000	0.002176	19.970909	0.000798	0.039950
20.250000	0.003252	20.010759	0.001938	0.062257
21.000000	0.004646	20.056393	0.001463	0.054085
21.750000	0.005206	20.084145	0.000128	0.015977
22.500000	0.005321	20.077101	0.000603	-0.034716
23.250000	0.006503	20.035795	0.002517	-0.070946
24.000000	0.008554	19.980420	0.002429	-0.069696
24.750000	0.009575	19.942548	0.000312	-0.024985
25.500000	0.009757	19.949274	0.000973	0.044120
26.250000	0.011952	20.005234	0.005025	0.100254
27.000000	0.016527	20.087770	0.006322	0.112448
27.750000	0.020065	20.159928	0.002665	0.073004
28.500000	0.020769	20.188103	0.000000	-0.000846
29.250000	0.021486	20.159253	0.002610	-0.072244
30.000000	0.024673	20.090590	0.005225	-0.102223
30.750000	0.027819	20.022428	0.002418	-0.069543
31.500000	0.028383	20.000271	0.000136	0.016482
32.250000	0.030282	20.049362	0.006229	0.111612
33.000000	0.037987	20.155681	0.013617	0.165024
33.750000	0.048060	20.277737	0.011846	0.153923
34.500000	0.053865	20.369474	0.003608	0.084947
35.250000	0.054682	20.397609	0.000053	-0.010333
36.000000	0.055820	20.359578	0.003497	-0.083624
36.750000	0.059230	20.288289	0.004515	-0.095026
37.500000	0.061166	20.236235	0.000541	-0.032908
38.250000	0.061676	20.250771	0.002796	0.074777
39.000000	0.067805	20.344040	0.014308	0.169164
39.750000	0.081610	20.486377	0.021303	0.206411
40.500000	0.095951	20.631495	0.015811	0.177823
41.250000	0.103547	20.736302	0.004860	0.098595
42.000000	0.104795	20.774393	0.000011	0.004757
42.750000	0.105259	20.751697	0.001585	-0.056307
43.500000	0.106612	20.706755	0.001332	-0.051606
44.250000	0.106933	20.691256	0.000184	0.019196
45.000000	0.109008	20.742607	0.006995	0.118280
45.750000	0.118560	20.860457	0.018538	0.192549
46.500000	0.134375	21.012779	0.022611	0.212655
47.250000	0.149025	21.159366	0.015826	0.177908
48.000000	0.156863	21.266105	0.005620	0.106014
48.750000	0.158711	21.316019	0.000455	0.030152
49.500000	0.158777	21.319824	0.000069	-0.011733
50.250000	0.158820	21.312654	0.000003	0.002288
51.000000	0.159294	21.335552	0.002084	0.064556
51.750000	0.163427	21.412344	0.009810	0.140072
52.500000	0.174000	21.536912	0.018142	0.190485
53.250000	0.188392	21.682412	0.019519	0.197580
54.000000	0.200854	21.817797	0.013414	0.163793
54.750000	0.207817	21.918751	0.005627	0.106083
55.500000	0.210147	21.976575	0.001335	0.051678
56.250000	0.210659	22.003752	0.000379	0.027535
57.000000	0.211082	22.028593	0.001039	0.045581
57.750000	0.212923	22.079959	0.004509	0.094961
58.500000	0.218598	22.171139	0.010991	0.148262
59.250000	0.228887	22.294328	0.016163	0.179793
60.000000	0.241106	22.428598	0.015966	0.178694
60.750000	0.251293	22.551202	0.011097	0.148978
61.500000	0.257405	22.646098	0.005574	0.105582
62.250000	0.260208	22.710338	0.002402	0.069308
63.000000	0.261607	22.756028	0.001670	0.057790
63.750000	0.263180	22.804382	0.002880	0.075891
64.500000	0.266486	22.874190	0.006345	0.112653
65.250000	0.272941	22.971861	0.010990	0.148255
66.000000	0.282330	23.089722	0.013823	0.166269
66.750000	0.292463	23.212168	0.012954	0.160957
67.500000	0.300843	23.323533	0.009407	0.137161
68.250000	0.306413	23.414364	0.005732	0.107074
69.000000	0.309790	23.485224	0.003629	0.085195
69.750000	0.312285	23.546284	0.003328	0.081590
70.500000	0.315174	23.611906	0.004672	0.096664
71.250000	0.319599	23.692955	0.007353	0.121265
72.000000	0.326154	23.791576	0.010156	0.142523
72.750000	0.334289	23.901426	0.011416	0.151103
73.500000	0.342538	24.012037	0.010496	0.144886
74.250000	0.349540	24.113982	0.008255	0.128489
75.000000	0.354843	24.202769	0.006103	0.110481
75.750000	0.358888	24.280414	0.004940	0.099399
76.500000	0.362516	24.354000	0.004975	0.099751
77.250000	0.366574	24.431782	0.006053	0.110029
78.000000	0.371683	24.518965	0.007695	0.124055
78.750000	0.377963	24.615589	0.009078	0.134745
79.500000	0.384932	24.717350	0.009486	0.137740
80.250000	0.391792	24.818322	0.008831	0.132896
81.000000	0.397928	24.913845	0.007637	0.123589
81.750000	0.403196	25.002405	0.006579	0.114707
82.500000	0.407872	25.085888	0.006079	0.110264
83.250000	0.412422	25.168253	0.006231	0.111633
84.000000	0.417283	25.253353	0.006872	0.117237
84.750000	0.422696	25.343129	0.007659	0.123763
85.500000	0.428622	25.437026	0.008200	0.128064
86.250000	0.434778	25.532729	0.008271	0.128614
87.000000	0.440822	25.627553	0.007924	0.125886
87.750000	0.446529	25.719724	0.007410	0.121741
88.500000	0.451882	25.809004	0.007000	0.118323
89.250000	0.457021	25.896505	0.006848	0.117029
90.000000	0.462151	25.983919	0.006962	0.118003
90.750000	0.467433	26.072616	0.007238	0.120312
91.500000	0.472930	26.163086	0.007517	0.122616
92.250000	0.478593	26.254908	0.007673	0.123883
93.000000	0.484310	26.347159	0.007663	0.123800
93.750000	0.489971	26.438954	0.007533	0.122741
94.500000	0.495518	26.529833	0.007372	0.121429
95.250000	0.500961	26.619864	0.007262	0.120513
96.000000	0.506353	26.709471	0.007235	0.120289
96.750000	0.511753	26.799148	0.007279	0.120658
97.500000	0.517200	26.889212	0.007354	0.121278
98.250000	0.522701	26.979712	0.007417	0.121797
99.000000	0.528235	27.070488	0.007444	0.122019
99.750000	0.533776	27.161315	0.007436	0.121949
100.500000	0.539302	27.252023	0.007408	0.121722
101.250000	0.544806	27.342557	0.007381	0.121498
102.000000	0.550295	27.432960	0.007366	0.121374
102.750000	0.555778	27.523315	0.007364	0.121362
103.500000	0.561263	27.613689	0.007371	0.121418
104.250000	0.566754	27.704111	0.007379	0.121484
105.000000	0.572250	27.794574	0.007384	0.121525
105.750000	0.577748	27.885055	0.007385	0.121536
106.500000	0.583246	27.975537	0.007385	0.121530
107.250000	0.588744	28.066013	0.007384	0.121521
108.000000	0.594241	28.156483	0.007383	0.121516
108.750000	0.599737	28.246951	0.007383	0.121514
109.500000	0.605234	28.337419	0.007383	0.121514
110.250000	0.610731	28.427887	0.007383	0.121514
111.000000	0.616227	28.518355	0.007383	0.121514
111.750000	0.621724	28.608823	0.007383	0.121514
112.500000	0.627220	28.699291	0.007383	0.121514
113.250000	0.632717	28.789759	0.007383	0.121514
114.000000	0.638213	28.880227	0.007383	0.121514
114.750000	0.643710	28.970694	0.007383	0.121514
115.500000	0.649207	29.061162	0.007383	0.121514
116.250000	0.654703	29.151630	0.007383	0.121514
117.000000	0.660200	29.242098	0.007383	0.121514
117.750000	0.665696	29.332566	0.007383	0.121514
118.500000	0.671193	29.423034	0.007383	0.121514
119.250000	0.676689	29.513502	0.007383	0.121514
120.000000	0.682186	29.603970	0.007383	0.121514
120.750000	0.687683	29.694437	0.007383	0.121514
121.500000	0.693179	29.784905	0.007383	0.121514
122.250000	0.698676	29.875373	0.007383	0.121514
123.000000	0.704172	29.965841	0.007383	0.121514
123.750000	0.709669	30.056309	0.007383	0.121514
124.500000	0.715165	30.146777	0.007383	0.121514
125.250000	0.720662	30.237245	0.007383	0.121514
126.000000	0.726159	30.327713	0.007383	0.121514
126.750000	0.731655	30.418181	0.007383	0.121514
127.500000	0.737152	30.508648	0.007383	0.121514
128.250000	0.742648	30.599116	0.007383	0.121514
129.000000	0.748145	30.689584	0.007383	0.121514
129.750000	0.753642	30.780052	0.007383	0.121514
130.500000	0.759138	30.870520	0.007383	0.121514
131.250000	0.764635	30.960988	0.007383	0.121514
132.000000	0.770131	31.051456	0.007383	0.121514
132.750000	0.775628	31.141924	0.007383	0.121514
133.500000	0.781124	31.232392	0.007383	0.121514
134.250000	0.786621	31.322859	0.007383	0.121514
135.000000	0.792118	31.413327	0.007383	0.121514
135.750000	0.797614	31.503795	0.007383	0.121514
136.500000	0.803111	31.594263	0.007383	0.121514
137.250000	0.808607	31.684731	0.007383	0.121514
138.000000	0.814104	31.775199	0.007383	0.121514
138.750000	0.819600	31.865667	0.007383	0.121514
139.500000	0.825097	31.956135	0.007383	0.121514
140.250000	0.830594	32.046603	0.007383	0.121514
141.000000	0.836090	32.137070	0.007383	0.121514
141.750000	0.841587	32.227538	0.007383	0.121514
142.500000	0.847083	32.318006	0.007383	0.121514
143.250000	0.852580	32.408474	0.007383	0.121514
144.000000	0.858076	32.498942	0.007383	0.121514
144.750000	0.863573	32.589410	0.007383	0.121514
145.500000	0.869070	32.679878	0.007383	0.121514
146.250000	0.874566	32.770346	0.007383	0.121514
147.000000	0.880063	32.860813	0.007383	0.121514
147.750000	0.885559	32.951281	0.007383	0.121514
148.500000	0.891056	33.041749	0.007383	0.121514
149.250000	0.896552	33.132217	0.007383	0.121514
