t	x	y	px	py
0.000000	0.000000	-20.000000	0.000000	0.000000
0.750000	0.000000	-20.000000	0.000000	0.000001
1.500000	0.000000	-19.999997	0.000000	0.000006
2.250000	0.000000	-19.999997	0.000000	-0.000019
3.000000	0.000000	-20.000061	0.000000	-0.000183
3.750000	0.000000	-20.000323	0.000000	-0.000545
4.500000	0.000000	-20.000879	0.000000	-0.000897
5.250000	0.000001	-20.001530	0.000000	-0.000694
6.000000	0.000001	-20.001641	0.000000	0.000601
6.750000	0.000002	-20.000376	0.000004	0.002868
7.500000	0.000008	-19.997392	0.000012	0.004896
8.250000	0.000018	-19.993582	0.000011	0.004742
9.000000	0.000022	-19.991187	0.000001	0.001027
9.750000	0.000025	-19.992779	0.000015	-0.005541
10.500000	0.000055	-19.999393	0.000068	-0.011636
11.250000	0.000116	-20.008960	0.000081	-0.012699
12.000000	0.000155	-20.016425	0.000017	-0.005857
12.750000	0.000161	-20.016104	0.000027	0.007371
13.500000	0.000243	-20.005355	0.000212	0.020574
14.250000	0.000458	-19.987431	0.000316	0.025145
15.000000	0.000635	-19.971310	0.000118	0.015332
15.750000	0.000660	-19.967631	0.000024	-0.006935
16.500000	0.000819	-19.982187	0.000480	-0.030975
17.250000	0.001373	-20.010871	0.000899	-0.042403
18.000000	0.001948	-20.040138	0.000505	-0.031793
18.750000	0.002095	-20.053416	0.000001	-0.001145
19.500000	0.002252	-20.040340	0.000624	0.035340
20.250000	0.003143	-20.004130	0.001641	0.057281
21.000000	0.004316	-19.962268	0.001189	0.048774
21.750000	0.004724	-19.939146	0.000037	0.008588
22.500000	0.004941	-19.952862	0.001014	-0.045035
23.250000	0.006630	-20.002469	0.003405	-0.082528
24.000000	0.009378	-20.066534	0.003333	-0.081647
24.750000	0.010949	-20.114152	0.000789	-0.039725
25.500000	0.011105	-20.120294	0.000301	0.024532
26.250000	0.012274	-20.080137	0.003043	0.078015
27.000000	0.015189	-20.014201	0.004025	0.089726
27.750000	0.017222	-19.959874	0.001094	0.046787
28.500000	0.017456	-19.954065	0.000599	-0.034622
29.250000	0.019765	-20.010404	0.006196	-0.111317
30.000000	0.026242	-20.108296	0.010125	-0.142305
30.750000	0.032804	-20.206859	0.006399	-0.113130
31.500000	0.035240	-20.264866	0.000673	-0.036681
32.250000	0.035505	-20.258926	0.001269	0.050375
33.000000	0.038039	-20.198452	0.005234	0.102316
33.750000	0.041887	-20.122750	0.003916	0.088497
34.500000	0.043142	-20.083113	0.000035	0.008410
35.250000	0.044282	-20.117160	0.004895	-0.098940
36.000000	0.051913	-20.222302	0.015379	-0.175380
36.750000	0.064857	-20.360399	0.017646	-0.187860
37.500000	0.075208	-20.483621	0.009235	-0.135902
38.250000	0.078584	-20.551693	0.000923	-0.042963
39.000000	0.078844	-20.548621	0.001069	0.046233
39.750000	0.080792	-20.495334	0.003607	0.084930
40.500000	0.082861	-20.440265	0.001246	0.049915
41.250000	0.083161	-20.435960	0.001011	-0.044965
42.000000	0.087109	-20.509359	0.010985	-0.148225
42.750000	0.099558	-20.644258	0.021584	-0.207767
43.500000	0.115957	-20.799363	0.020950	-0.204693
44.250000	0.127931	-20.931712	0.010728	-0.146476
45.000000	0.132178	-21.009016	0.001761	-0.059339
45.750000	0.132493	-21.023467	0.000111	0.014900
46.500000	0.132887	-20.999744	0.000712	0.037742
47.250000	0.133125	-20.983291	0.000007	-0.003853
48.000000	0.134077	-21.016309	0.003858	-0.087837
48.750000	0.140559	-21.112951	0.014061	-0.167699
49.500000	0.154087	-21.253857	0.021339	-0.206585
50.250000	0.169476	-21.404199	0.018936	-0.194606
51.000000	0.180334	-21.530374	0.010037	-0.141686
51.750000	0.184753	-21.610139	0.002615	-0.072325
52.500000	0.185545	-21.642621	0.000199	-0.019961
53.250000	0.185597	-21.651145	0.000063	-0.011225
54.000000	0.185926	-21.671620	0.001261	-0.050228
54.750000	0.188556	-21.732723	0.006578	-0.114700
55.500000	0.196387	-21.839872	0.014450	-0.170002
56.250000	0.208928	-21.975792	0.018462	-0.192159
57.000000	0.221847	-22.113746	0.015541	-0.176299
57.750000	0.230921	-22.229319	0.008783	-0.132540
58.500000	0.235242	-22.308830	0.003336	-0.081684
59.250000	0.236746	-22.355717	0.001168	-0.048342
60.000000	0.237524	-22.389847	0.001196	-0.048912
60.750000	0.239058	-22.437216	0.003355	-0.081917
61.500000	0.243246	-22.515604	0.008255	-0.128490
62.250000	0.251438	-22.625573	0.013551	-0.164627
63.000000	0.262418	-22.752941	0.015366	-0.175308
63.750000	0.273003	-22.878004	0.012638	-0.158982
64.500000	0.280618	-22.984084	0.007831	-0.125146
65.250000	0.284927	-23.063885	0.004073	-0.090251
66.000000	0.287260	-23.122804	0.002525	-0.071068
66.750000	0.289180	-23.176390	0.002913	-0.076325
67.500000	0.292086	-23.242043	0.005182	-0.101807
68.250000	0.297274	-23.329689	0.008861	-0.133121
69.000000	0.305116	-23.437475	0.011973	-0.154745
69.750000	0.314371	-23.554568	0.012508	-0.158166
70.500000	0.322982	-23.667522	0.010388	-0.144136
71.250000	0.329549	-23.766209	0.007288	-0.120734
72.000000	0.334030	-23.847817	0.004953	-0.099530
72.750000	0.337310	-23.917773	0.004084	-0.090374
73.500000	0.340491	-23.986696	0.004666	-0.096606
74.250000	0.344579	-24.064695	0.006454	-0.113613
75.000000	0.350228	-24.156315	0.008707	-0.131959
75.750000	0.357338	-24.259065	0.010215	-0.142935
76.500000	0.365006	-24.365765	0.010174	-0.142645
77.250000	0.372116	-24.468528	0.008820	-0.132817
78.000000	0.378030	-24.562290	0.007098	-0.119148
78.750000	0.382815	-24.646704	0.005873	-0.108383
79.500000	0.387009	-24.725800	0.005529	-0.105162
80.250000	0.391279	-24.805591	0.006048	-0.109984
81.000000	0.396168	-24.890927	0.007131	-0.119423
81.750000	0.401905	-24.983318	0.008239	-0.128369
82.500000	0.408293	-25.080780	0.008820	-0.132814
83.250000	0.414831	-25.179375	0.008649	-0.131522
84.000000	0.421022	-25.275340	0.007946	-0.126062
84.750000	0.426634	-25.366732	0.007153	-0.119608
85.500000	0.431747	-25.454003	0.006642	-0.115259
86.250000	0.436641	-25.539409	0.006570	-0.114630
87.000000	0.441634	-25.625654	0.006883	-0.117326
87.750000	0.446940	-25.714553	0.007378	-0.121478
88.500000	0.452602	-25.806352	0.007801	-0.124909
89.250000	0.458487	-25.899938	0.007966	-0.126223
90.000000	0.464386	-25.993633	0.007848	-0.125288
90.750000	0.470127	-26.086075	0.007566	-0.123014
91.500000	0.475651	-26.176765	0.007287	-0.120719
92.250000	0.481009	-26.266097	0.007132	-0.119434
93.000000	0.486314	-26.354982	0.007139	-0.119493
93.750000	0.491672	-26.444309	0.007264	-0.120535
94.500000	0.497140	-26.534545	0.007423	-0.121843
95.250000	0.502712	-26.625629	0.007535	-0.122764
96.000000	0.508337	-26.717142	0.007564	-0.122997
96.750000	0.513955	-26.808594	0.007520	-0.122639
97.500000	0.519526	-26.899665	0.007445	-0.122026
98.250000	0.525043	-26.990304	0.007382	-0.121507
99.000000	0.530527	-27.080664	0.007355	-0.121281
99.750000	0.536003	-27.170970	0.007362	-0.121346
100.500000	0.541494	-27.261391	0.007389	-0.121569
101.250000	0.547006	-27.351985	0.007417	-0.121792
102.000000	0.552534	-27.442709	0.007432	-0.121917
102.750000	0.558069	-27.533483	0.007434	-0.121930
103.500000	0.563600	-27.624239	0.007427	-0.121876
104.250000	0.569126	-27.714947	0.007419	-0.121811
105.000000	0.574648	-27.805616	0.007414	-0.121770
105.750000	0.580166	-27.896266	0.007413	-0.121758
106.500000	0.585685	-27.986914	0.007413	-0.121764
107.250000	0.591205	-28.077568	0.007414	-0.121773
108.000000	0.596725	-28.168228	0.007415	-0.121778
108.750000	0.602245	-28.258890	0.007415	-0.121780
109.500000	0.607766	-28.349553	0.007415	-0.121780
110.250000	0.613286	-28.440215	0.007415	-0.121780
111.000000	0.618806	-28.530878	0.007415	-0.121780
111.750000	0.624327	-28.621540	0.007415	-0.121780
112.500000	0.629847	-28.712203	0.007415	-0.121780
113.250000	0.635368	-28.802865	0.007415	-0.121780
114.000000	0.640888	-28.893527	0.007415	-0.121780
114.750000	0.646408	-28.984190	0.007415	-0.121780
115.500000	0.651929	-29.074852	0.007415	-0.121780
116.250000	0.657449	-29.165515	0.007415	-0.121780
117.000000	0.662970	-29.256177	0.007415	-0.121780
117.750000	0.668490	-29.346840	0.007415	-0.121780
118.500000	0.674011	-29.437502	0.007415	-0.121780
119.250000	0.679531	-29.528164	0.007415	-0.121780
120.000000	0.685051	-29.618827	0.007415	-0.121780
120.750000	0.690572	-29.709489	0.007415	-0.121780
121.500000	0.696092	-29.800152	0.007415	-0.121780
122.250000	0.701613	-29.890814	0.007415	-0.121780
123.000000	0.707133	-29.981477	0.007415	-0.121780
123.750000	0.712653	-30.072139	0.007415	-0.121780
124.500000	0.718174	-30.162801	0.007415	-0.121780
125.250000	0.723694	-30.253464	0.007415	-0.121780
126.000000	0.729215	-30.344126	0.007415	-0.121780
126.750000	0.734735	-30.434789	0.007415	-0.121780
127.500000	0.740256	-30.525451	0.007415	-0.121780
128.250000	0.745776	-30.616114	0.007415	-0.121780
129.000000	0.751296	-30.706776	0.007415	-0.121780
129.750000	0.756817	-30.797438	0.007415	-0.121780
130.500000	0.762337	-30.888101	0.007415	-0.121780
131.250000	0.767858	-30.978763	0.007415	-0.121780
132.000000	0.773378	-31.069426	0.007415	-0.121780
132.750000	0.778898	-31.160088	0.007415	-0.121780
133.500000	0.784419	-31.250750	0.007415	-0.121780
134.250000	0.789939	-31.341413	0.007415	-0.121780
135.000000	0.795460	-31.432075	0.007415	-0.121780
135.750000	0.800980	-31.522738	0.007415	-0.121780
136.500000	0.806501	-31.613400	0.007415	-0.121780
137.250000	0.812021	-31.704063	0.007415	-0.121780
138.000000	0.817541	-31.794725	0.007415	-0.121780
138.750000	0.823062	-31.885387	0.007415	-0.121780
139.500000	0.828582	-31.976050	0.007415	-0.121780
140.250000	0.834103	-32.066712	0.007415	-0.121780
141.000000	0.839623	-32.157375	0.007415	-0.121780
141.750000	0.845143	-32.248037	0.007415	-0.121780
142.500000	0.850664	-32.338700	0.007415	-0.121780
143.250000	0.856184	-32.429362	0.007415	-0.121780
144.000000	0.861705	-32.520024	0.007415	-0.121780
144.750000	0.867225	-32.610687	0.007415	-0.121780
145.500000	0.872746	-32.701349	0.007415	-0.121780
146.250000	0.878266	-32.792012	0.007415	-0.121780
147.000000	0.883786	-32.882674	0.007415	-0.121780
147.750000	0.889307	-32.973337	0.007415	-0.121780
148.500000	0.894827	-33.063999	0.007415	-0.121780
149.250000	0.900348	-33.154661	0.007415	-0.121780
