t	x	y	px	py
0.000000	0.000000	17.000000	0.000000	0.000000
0.750000	0.000000	17.000000	0.000000	0.000003
1.500000	0.000000	17.000009	0.000000	0.000019
2.250000	0.000000	17.000008	0.000000	-0.000058
3.000000	0.000000	16.999816	0.000000	-0.000554
3.750000	0.000000	16.999019	0.000001	-0.001654
4.500000	0.000002	16.997333	0.000004	-0.002722
5.250000	0.000005	16.995356	0.000002	-0.002105
6.000000	0.000006	16.995022	0.000002	0.001832
6.750000	0.000017	16.998873	0.000038	0.008723
7.500000	0.000073	17.007941	0.000111	0.014869
8.250000	0.000162	17.019512	0.000104	0.014420
9.000000	0.000202	17.026844	0.000005	0.003289
9.750000	0.000229	17.022235	0.000134	-0.016400
10.500000	0.000498	17.002537	0.000605	-0.034796
11.250000	0.001047	16.973870	0.000727	-0.038140
12.000000	0.001394	16.951553	0.000148	-0.017183
12.750000	0.001449	16.953274	0.000284	0.023852
13.500000	0.002276	16.987317	0.002098	0.064777
14.250000	0.004403	17.043613	0.003167	0.079587
15.000000	0.006245	17.095769	0.001383	0.052589
15.750000	0.006572	17.113053	0.000058	-0.010755
16.500000	0.007564	17.077722	0.003323	-0.081526
17.250000	0.011707	16.999563	0.007137	-0.119477
18.000000	0.016459	16.915611	0.004400	-0.093813
18.750000	0.017746	16.876676	0.000000	-0.000985
19.500000	0.019510	16.920975	0.007011	0.118411
20.250000	0.029703	17.042519	0.019903	0.199514
21.000000	0.045675	17.195623	0.020711	0.203522
21.750000	0.056603	17.321571	0.007755	0.124541
22.500000	0.058483	17.365382	0.000080	-0.012629
23.250000	0.061537	17.304195	0.010373	-0.144032
24.000000	0.073706	17.170784	0.020230	-0.201148
24.750000	0.086184	17.035699	0.010434	-0.144461
25.500000	0.088750	16.986559	0.000403	0.028390
26.250000	0.096850	17.086452	0.028190	0.237447
27.000000	0.133242	17.312368	0.073156	0.382506
27.750000	0.194399	17.602339	0.100337	0.447967
28.500000	0.264625	17.911327	0.102188	0.452080
29.250000	0.328746	18.207749	0.081497	0.403726
30.000000	0.373949	18.459310	0.045491	0.301632
30.750000	0.393882	18.626984	0.011724	0.153127
31.500000	0.396718	18.683499	0.000011	0.004728
32.250000	0.397524	18.652835	0.002365	-0.068777
33.000000	0.398765	18.611104	0.000235	-0.021661
33.750000	0.400366	18.647113	0.008441	0.129927
34.500000	0.418601	18.806335	0.045517	0.301719
35.250000	0.466523	19.064531	0.090215	0.424771
36.000000	0.539346	19.378283	0.122400	0.494773
36.750000	0.626918	19.718839	0.139836	0.528840
37.500000	0.721122	20.070339	0.145841	0.540076
38.250000	0.816216	20.423262	0.143319	0.535386
39.000000	0.907846	20.770597	0.134025	0.517735
39.750000	0.992349	21.105918	0.119119	0.488097
40.500000	1.066537	21.422477	0.099918	0.447029
41.250000	1.128001	21.713235	0.078575	0.396421
42.000000	1.175868	21.972259	0.058328	0.341549
42.750000	1.211574	22.197879	0.042705	0.292250
43.500000	1.238832	22.396264	0.033964	0.260630
44.250000	1.262532	22.581803	0.032459	0.254790
45.000000	1.287487	22.771989	0.037324	0.273218
45.750000	1.317535	22.979885	0.046691	0.305585
46.500000	1.354699	23.209961	0.057570	0.339323
47.250000	1.398775	23.459361	0.066840	0.365623
48.000000	1.447854	23.721642	0.072527	0.380858
48.750000	1.499306	23.989751	0.074127	0.385037
49.500000	1.550606	24.257492	0.072217	0.380046
50.250000	1.599820	24.520117	0.067961	0.368677
51.000000	1.645837	24.774638	0.062724	0.354188
51.750000	1.688410	25.020050	0.057784	0.339952
52.500000	1.728053	25.257361	0.054100	0.328937
53.250000	1.765793	25.489221	0.052183	0.323057
54.000000	1.802856	25.719106	0.052071	0.322712
54.750000	1.840363	25.950290	0.053408	0.326828
55.500000	1.879095	26.185014	0.055584	0.333418
56.250000	1.919381	26.424140	0.057918	0.340346
57.000000	1.961119	26.667292	0.059841	0.345950
57.750000	2.003903	26.913287	0.061009	0.349312
58.500000	2.047183	27.160619	0.061336	0.350247
59.250000	2.090430	27.407865	0.060947	0.349133
60.000000	2.133248	27.653954	0.060095	0.346684
60.750000	2.175425	27.898306	0.059075	0.343730
61.500000	2.216939	28.140842	0.058149	0.341026
62.250000	2.257918	28.381900	0.057497	0.339107
63.000000	2.298574	28.622065	0.057195	0.338216
63.750000	2.339144	28.861987	0.057227	0.338309
64.500000	2.379823	29.102214	0.057504	0.339128
65.250000	2.420737	29.343093	0.057905	0.340309
66.000000	2.461927	29.584737	0.058310	0.341497
66.750000	2.503363	29.827060	0.058628	0.342427
67.500000	2.544968	30.069847	0.058810	0.342958
68.250000	2.586647	30.312837	0.058851	0.343076
69.000000	2.628312	30.555790	0.058778	0.342863
69.750000	2.669904	30.798539	0.058637	0.342452
70.500000	2.711392	31.041005	0.058478	0.341987
71.250000	2.752779	31.283193	0.058340	0.341585
72.000000	2.794089	31.525167	0.058249	0.341318
72.750000	2.835355	31.767023	0.058212	0.341209
73.500000	2.876614	32.008855	0.058221	0.341237
74.250000	2.917890	32.250737	0.058263	0.341358
75.000000	2.959199	32.492710	0.058317	0.341518
75.750000	3.000545	32.734784	0.058369	0.341670
76.500000	3.041921	32.976942	0.058407	0.341782
77.250000	3.083317	33.219154	0.058428	0.341841
78.000000	3.124721	33.461388	0.058431	0.341851
78.750000	3.166122	33.703614	0.058422	0.341823
79.500000	3.207515	33.945817	0.058406	0.341776
80.250000	3.248896	34.187988	0.058389	0.341727
81.000000	3.290267	34.430131	0.058375	0.341687
81.750000	3.331630	34.672253	0.058366	0.341662
82.500000	3.372989	34.914364	0.058363	0.341653
83.250000	3.414348	35.156474	0.058365	0.341656
84.000000	3.455709	35.398589	0.058368	0.341668
84.750000	3.497072	35.640712	0.058373	0.341681
85.500000	3.538439	35.882843	0.058377	0.341694
86.250000	3.579808	36.124981	0.058380	0.341702
87.000000	3.621179	36.367123	0.058382	0.341706
87.750000	3.662550	36.609266	0.058382	0.341707
88.500000	3.703920	36.851409	0.058381	0.341705
89.250000	3.745291	37.093550	0.058380	0.341701
90.000000	3.786660	37.335689	0.058379	0.341698
90.750000	3.828029	37.577826	0.058378	0.341696
91.500000	3.869397	37.819962	0.058378	0.341695
92.250000	3.910765	38.062097	0.058377	0.341694
93.000000	3.952133	38.304233	0.058378	0.341694
93.750000	3.993502	38.546368	0.058378	0.341695
94.500000	4.034870	38.788504	0.058378	0.341696
95.250000	4.076238	39.030641	0.058378	0.341696
96.000000	4.117607	39.272778	0.058378	0.341696
96.750000	4.158976	39.514914	0.058378	0.341697
97.500000	4.200344	39.757051	0.058378	0.341697
98.250000	4.241713	39.999188	0.058378	0.341697
99.000000	4.283082	40.241325	0.058378	0.341696
99.750000	4.324450	40.483462	0.058378	0.341696
100.500000	4.365819	40.725599	0.058378	0.341696
101.250000	4.407188	40.967735	0.058378	0.341696
102.000000	4.448556	41.209872	0.058378	0.341696
102.750000	4.489925	41.452009	0.058378	0.341696
103.500000	4.531293	41.694145	0.058378	0.341696
104.250000	4.572662	41.936282	0.058378	0.341696
105.000000	4.614031	42.178419	0.058378	0.341696
105.750000	4.655399	42.420555	0.058378	0.341696
