t	x	y	px	py
0.000000	0.000000	-14.000000	0.000000	0.000000
0.750000	0.000000	-13.999999	0.000000	0.000007
1.500000	0.000000	-13.999978	0.000000	0.000048
2.250000	0.000000	-13.999980	0.000000	-0.000148
3.000000	0.000000	-14.000467	0.000001	-0.001404
3.750000	0.000003	-14.002487	0.000009	-0.004190
4.500000	0.000016	-14.006756	0.000024	-0.006893
5.250000	0.000032	-14.011764	0.000014	-0.005338
6.000000	0.000036	-14.012627	0.000011	0.004587
6.750000	0.000108	-14.002939	0.000242	0.021989
7.500000	0.000466	-13.980042	0.000708	0.037628
8.250000	0.001039	-13.950733	0.000669	0.036577
9.000000	0.001293	-13.932271	0.000031	0.007836
9.750000	0.001481	-13.944795	0.000941	-0.043380
10.500000	0.003333	-13.996389	0.004147	-0.091075
11.250000	0.007116	-14.071474	0.005160	-0.101584
12.000000	0.009758	-14.133461	0.001474	-0.054293
12.750000	0.010085	-14.139948	0.000906	0.042564
13.500000	0.013839	-14.068496	0.010518	0.145041
14.250000	0.025417	-13.938194	0.018989	0.194881
15.000000	0.037533	-13.804890	0.010912	0.147730
15.750000	0.040517	-13.747760	0.000060	-0.010992
16.500000	0.046822	-13.833496	0.023942	-0.218824
17.250000	0.080266	-14.050063	0.069521	-0.372884
18.000000	0.139816	-14.336470	0.098631	-0.444142
18.750000	0.208689	-14.642769	0.098569	-0.444003
19.500000	0.268185	-14.929054	0.069396	-0.372547
20.250000	0.301292	-15.144411	0.022830	-0.213683
21.000000	0.306691	-15.218159	0.000238	0.021814
21.750000	0.314932	-15.117742	0.027875	0.236114
22.500000	0.346936	-14.904412	0.056493	0.336133
23.250000	0.384704	-14.672730	0.040952	0.286189
24.000000	0.398407	-14.541187	0.000649	0.036038
24.750000	0.412322	-14.656648	0.064169	-0.358244
25.500000	0.507755	-15.004236	0.243821	-0.698314
26.250000	0.703292	-15.467818	0.472140	-0.971740
27.000000	0.976163	-15.977538	0.651802	-1.141754
27.750000	1.274150	-16.496547	0.630539	-1.122978
28.500000	1.542025	-17.004356	0.477317	-0.977053
29.250000	1.758544	-17.484475	0.346002	-0.831868
30.000000	1.933016	-17.932312	0.268594	-0.732931
30.750000	2.080432	-18.353672	0.224783	-0.670496
31.500000	2.210578	-18.755275	0.196893	-0.627523
32.250000	2.328033	-19.140694	0.174996	-0.591602
33.000000	2.433922	-19.509964	0.153638	-0.554324
33.750000	2.527161	-19.859821	0.129824	-0.509557
34.500000	2.605361	-20.183780	0.102558	-0.452898
35.250000	2.665966	-20.472514	0.073359	-0.383038
36.000000	2.708089	-20.716198	0.046665	-0.305499
36.750000	2.734448	-20.910975	0.027911	-0.236266
37.500000	2.751216	-21.067568	0.019549	-0.197733
38.250000	2.765507	-21.212564	0.020822	-0.204069
39.000000	2.783928	-21.376460	0.030961	-0.248840
39.750000	2.812081	-21.577666	0.047831	-0.309294
40.500000	2.852553	-21.817057	0.065995	-0.363304
41.250000	2.903894	-22.084796	0.080000	-0.400000
42.000000	2.962155	-22.368681	0.087278	-0.417800
42.750000	3.022858	-22.657964	0.087811	-0.419072
43.500000	3.082084	-22.944000	0.082910	-0.407211
44.250000	3.136932	-23.220111	0.074495	-0.385991
45.000000	3.185755	-23.481720	0.064743	-0.359841
45.750000	3.228280	-23.726962	0.055777	-0.333998
46.500000	3.265530	-23.957356	0.049259	-0.313876
47.250000	3.299451	-24.177757	0.046068	-0.303540
48.000000	3.332363	-24.395013	0.046248	-0.304132
48.750000	3.366377	-24.615703	0.049133	-0.313474
49.500000	3.402955	-24.844139	0.053555	-0.327276
50.250000	3.442658	-25.081611	0.058165	-0.341070
51.000000	3.485183	-25.326900	0.061826	-0.351643
51.750000	3.529636	-25.577351	0.063894	-0.357475
52.500000	3.574888	-25.829904	0.064259	-0.358493
53.250000	3.619894	-26.081811	0.063227	-0.355603
54.000000	3.663898	-26.331074	0.061340	-0.350256
54.750000	3.706528	-26.576652	0.059196	-0.344082
55.500000	3.747787	-26.818486	0.057314	-0.338568
56.250000	3.787975	-27.057339	0.056040	-0.334784
57.000000	3.827555	-27.294483	0.055513	-0.333206
57.750000	3.867022	-27.531304	0.055679	-0.333703
58.500000	3.906781	-27.768953	0.056342	-0.335684
59.250000	3.947079	-28.008116	0.057239	-0.338345
60.000000	3.987984	-28.248971	0.058113	-0.340918
60.750000	4.029412	-28.491270	0.058773	-0.342851
61.500000	4.071181	-28.734506	0.059124	-0.343874
62.250000	4.113078	-28.978094	0.059163	-0.343986
63.000000	4.154913	-29.221513	0.058957	-0.343386
63.750000	4.196559	-29.464411	0.058612	-0.342381
64.500000	4.237958	-29.706631	0.058239	-0.341288
65.250000	4.279123	-29.948206	0.057926	-0.340370
66.000000	4.320115	-30.189302	0.057727	-0.339786
66.750000	4.361017	-30.430150	0.057658	-0.339583
67.500000	4.401913	-30.670978	0.057701	-0.339708
68.250000	4.442863	-30.911960	0.057817	-0.340050
69.000000	4.483904	-31.153191	0.057962	-0.340476
69.750000	4.525041	-31.394687	0.058096	-0.340869
70.500000	4.566255	-31.636397	0.058192	-0.341150
71.250000	4.607517	-31.878241	0.058239	-0.341287
72.000000	4.648795	-32.120127	0.058239	-0.341290
72.750000	4.690061	-32.361980	0.058206	-0.341193
73.500000	4.731298	-32.603755	0.058157	-0.341047
74.250000	4.772501	-32.845435	0.058106	-0.340898
75.000000	4.813673	-33.087029	0.058065	-0.340780
75.750000	4.854823	-33.328563	0.058042	-0.340710
76.500000	4.895963	-33.570068	0.058035	-0.340690
77.250000	4.937103	-33.811575	0.058041	-0.340709
78.000000	4.978251	-34.053102	0.058056	-0.340752
78.750000	5.019410	-34.294658	0.058073	-0.340802
79.500000	5.060579	-34.536245	0.058088	-0.340845
80.250000	5.101756	-34.777855	0.058097	-0.340874
81.000000	5.142939	-35.019477	0.058102	-0.340886
81.750000	5.184122	-35.261103	0.058101	-0.340885
82.500000	5.225304	-35.502726	0.058098	-0.340875
83.250000	5.266484	-35.744340	0.058093	-0.340861
84.000000	5.307660	-35.985946	0.058089	-0.340848
84.750000	5.348833	-36.227544	0.058085	-0.340838
85.500000	5.390005	-36.469137	0.058083	-0.340832
86.250000	5.431176	-36.710728	0.058083	-0.340831
87.000000	5.472347	-36.952319	0.058083	-0.340833
87.750000	5.513518	-37.193912	0.058085	-0.340836
88.500000	5.554691	-37.435507	0.058086	-0.340839
89.250000	5.595864	-37.677104	0.058087	-0.340842
90.000000	5.637037	-37.918703	0.058087	-0.340844
90.750000	5.678211	-38.160303	0.058088	-0.340845
91.500000	5.719385	-38.401902	0.058088	-0.340845
92.250000	5.760559	-38.643502	0.058087	-0.340844
93.000000	5.801733	-38.885101	0.058087	-0.340843
93.750000	5.842907	-39.126700	0.058087	-0.340843
94.500000	5.884080	-39.368298	0.058087	-0.340842
95.250000	5.925254	-39.609896	0.058087	-0.340842
96.000000	5.966427	-39.851493	0.058087	-0.340842
96.750000	6.007600	-40.093091	0.058087	-0.340842
97.500000	6.048774	-40.334689	0.058087	-0.340842
98.250000	6.089947	-40.576287	0.058087	-0.340842
99.000000	6.131120	-40.817885	0.058087	-0.340842
99.750000	6.172294	-41.059483	0.058087	-0.340842
100.500000	6.213467	-41.301082	0.058087	-0.340842
101.250000	6.254641	-41.542680	0.058087	-0.340842
102.000000	6.295814	-41.784278	0.058087	-0.340842
102.750000	6.336988	-42.025876	0.058087	-0.340842
103.500000	6.378161	-42.267474	0.058087	-0.340842
104.250000	6.419335	-42.509072	0.058087	-0.340842
105.000000	6.460508	-42.750671	0.058087	-0.340842
105.750000	6.501681	-42.992269	0.058087	-0.340842
106.500000	6.542855	-43.233867	0.058087	-0.340842
107.250000	6.584028	-43.475465	0.058087	-0.340842
108.000000	6.625202	-43.717063	0.058087	-0.340842
108.750000	6.666375	-43.958661	0.058087	-0.340842
109.500000	6.707549	-44.200259	0.058087	-0.340842
110.250000	6.748722	-44.441857	0.058087	-0.340842
111.000000	6.789896	-44.683456	0.058087	-0.340842
111.750000	6.831069	-44.925054	0.058087	-0.340842
112.500000	6.872242	-45.166652	0.058087	-0.340842
113.250000	6.913416	-45.408250	0.058087	-0.340842
114.000000	6.954589	-45.649848	0.058087	-0.340842
114.750000	6.995763	-45.891446	0.058087	-0.340842
115.500000	7.036936	-46.133044	0.058087	-0.340842
116.250000	7.078110	-46.374642	0.058087	-0.340842
117.000000	7.119283	-46.616241	0.058087	-0.340842
117.750000	7.160457	-46.857839	0.058087	-0.340842
118.500000	7.201630	-47.099437	0.058087	-0.340842
119.250000	7.242803	-47.341035	0.058087	-0.340842
120.000000	7.283977	-47.582633	0.058087	-0.340842
