t	x	y	px	py
0.000000	0.000000	-9.000000	0.000000	0.000000
0.750000	0.000000	-8.999996	0.000000	0.000023
1.500000	0.000000	-8.999932	0.000000	0.000152
2.250000	0.000000	-8.999936	0.000000	-0.000468
3.000000	0.000002	-9.001475	0.000010	-0.004434
3.750000	0.000032	-9.007853	0.000087	-0.013227
4.500000	0.000155	-9.021327	0.000237	-0.021762
5.250000	0.000323	-9.037149	0.000143	-0.016904
6.000000	0.000359	-9.039965	0.000102	0.014274
6.750000	0.001069	-9.009634	0.002385	0.069065
7.500000	0.004608	-8.937774	0.007105	0.119204
8.250000	0.010486	-8.844265	0.007223	0.120194
9.000000	0.013448	-8.780387	0.000616	0.035089
9.750000	0.014962	-8.812032	0.008193	-0.128009
10.500000	0.032450	-8.968236	0.042583	-0.291834
11.250000	0.074981	-9.212785	0.074359	-0.385641
12.000000	0.129220	-9.487498	0.075128	-0.387628
12.750000	0.171046	-9.729778	0.037708	-0.274620
13.500000	0.181978	-9.843295	0.000033	-0.008114
14.250000	0.196248	-9.719914	0.060359	0.347445
15.000000	0.284182	-9.384202	0.223834	0.669079
15.750000	0.478219	-8.922975	0.513325	1.013238
16.500000	0.788226	-8.402386	0.891679	1.335424
17.250000	1.143607	-7.872923	0.790382	1.257284
18.000000	1.397486	-7.377199	0.257059	0.717020
18.750000	1.448414	-7.181479	0.015864	-0.178125
19.500000	1.573326	-7.548280	0.499078	-0.999077
20.250000	1.911259	-8.072449	1.111894	-1.491237
21.000000	2.295147	-8.602047	0.830540	-1.288829
21.750000	2.541960	-9.092396	0.229744	-0.677855
22.500000	2.588478	-9.282677	0.013855	0.166465
23.250000	2.717251	-8.914339	0.539417	1.038669
24.000000	3.065030	-8.388319	1.099713	1.483046
24.750000	3.411292	-7.863254	0.483646	0.983510
25.500000	3.494719	-7.659773	0.071580	-0.378364
26.250000	3.726371	-8.123955	1.021278	-1.429180
27.000000	4.153289	-8.648597	1.327247	-1.629262
27.750000	4.494584	-9.169359	0.411452	-0.907141
28.500000	4.573774	-9.417778	0.019286	0.196397
29.250000	4.757470	-8.998689	0.825389	1.284826
30.000000	5.138695	-8.468865	0.938063	1.369718
30.750000	5.334903	-8.055546	0.001535	0.055404
31.500000	5.500851	-8.429455	0.907906	-1.347521
32.250000	5.940357	-8.949696	1.646582	-1.814708
33.000000	6.335064	-9.473331	0.591175	-1.087359
33.750000	6.457871	-9.816502	0.000018	-0.006011
34.500000	6.611302	-9.449145	0.773020	1.243398
35.250000	6.978776	-8.919426	0.805779	1.269471
36.000000	7.122188	-8.608487	0.036839	-0.271437
36.750000	7.355235	-9.062511	1.194877	-1.545883
37.500000	7.824442	-9.574789	1.745760	-1.868561
38.250000	8.214685	-10.097372	0.563979	-1.062054
39.000000	8.361829	-10.499221	0.046783	-0.305885
