t	x	y	px	py
0.000000	0.000000	-5.000000	0.000000	0.000000
0.750000	0.000000	-4.999994	0.000000	0.000040
1.500000	0.000000	-4.999880	0.000000	0.000267
2.250000	0.000000	-4.999888	0.000000	-0.000819
3.000000	0.000006	-5.002583	0.000030	-0.007763
3.750000	0.000097	-5.013746	0.000268	-0.023157
4.500000	0.000476	-5.037332	0.000727	-0.038122
5.250000	0.000992	-5.065081	0.000443	-0.029767
6.000000	0.001103	-5.070220	0.000303	0.024619
6.750000	0.003248	-5.017575	0.007252	0.120432
7.500000	0.014017	-4.892913	0.022191	0.210673
8.250000	0.033166	-4.725690	0.026415	0.229848
9.000000	0.046370	-4.588343	0.006805	0.116664
9.750000	0.048699	-4.593913	0.011716	-0.153076
10.500000	0.086177	-4.815594	0.110209	-0.469486
11.250000	0.205575	-5.200176	0.285502	-0.755648
12.000000	0.423049	-5.679223	0.556837	-1.055308
12.750000	0.730421	-6.200096	0.803434	-1.267623
13.500000	1.059075	-6.726206	0.690989	-1.175576
14.250000	1.317621	-7.228299	0.371837	-0.862366
15.000000	1.459430	-7.638417	0.118397	-0.486614
15.750000	1.487858	-7.809796	0.000452	0.030080
16.500000	1.528791	-7.595521	0.161562	0.568440
17.250000	1.713478	-7.145347	0.554613	1.053198
18.000000	2.050108	-6.620177	1.057439	1.454262
18.750000	2.426001	-6.090395	0.795309	1.261197
19.500000	2.646560	-5.621610	0.123229	0.496445
20.250000	2.688447	-5.673570	0.218255	-0.660689
21.000000	2.966294	-6.174212	1.034177	-1.438177
21.750000	3.363268	-6.703437	0.973213	-1.395144
22.500000	3.623518	-7.195526	0.183989	-0.606612
23.250000	3.666062	-7.207800	0.174295	0.590415
24.000000	3.936517	-6.713757	1.078256	1.468507
24.750000	4.344573	-6.185789	0.992695	1.409039
25.500000	4.551590	-5.757432	0.008036	0.126778
26.250000	4.713958	-6.115713	0.912230	-1.350726
27.000000	5.140485	-6.639757	1.387795	-1.666010
27.750000	5.468588	-7.152370	0.263188	-0.725517
28.500000	5.543635	-7.108390	0.397899	0.892075
29.250000	5.906003	-6.586421	1.363987	1.651658
30.000000	6.260039	-6.068192	0.296895	0.770578
30.750000	6.377957	-6.207752	0.728963	-1.207446
31.500000	6.811237	-6.727353	1.721500	-1.855532
32.250000	7.194838	-7.246483	0.402299	-0.896994
33.000000	7.290147	-7.237056	0.474637	0.974307
33.750000	7.672978	-6.712802	1.329341	1.630546
34.500000	7.945167	-6.251014	0.009598	0.138551
35.250000	8.174666	-6.654856	1.456600	-1.706810
36.000000	8.657067	-7.162519	1.539104	-1.754482
36.750000	8.932617	-7.632830	0.040231	-0.283660
37.500000	9.115846	-7.287279	1.098319	1.482106
38.250000	9.511033	-6.760266	0.617636	1.111428
39.000000	9.645125	-6.785439	0.682165	-1.168045
39.750000	10.098135	-7.296771	2.170344	-2.083432
40.500000	10.535926	-7.810825	0.616862	-1.110731
41.250000	10.643234	-7.923547	0.340115	0.824761
42.000000	10.999977	-7.401552	1.120186	1.496787
42.750000	11.193077	-7.067610	0.081391	-0.403462
43.500000	11.519347	-7.556361	1.962513	-1.981168
44.250000	12.027725	-8.051333	1.574249	-1.774401
45.000000	12.312194	-8.536593	0.110359	-0.469807
45.750000	12.434140	-8.312611	0.774110	1.244275
46.500000	12.783780	-7.785923	0.478989	0.978764
47.250000	12.889591	-7.823918	0.497058	-0.997054
48.000000	13.315782	-8.336199	2.355698	-2.170575
48.750000	13.817412	-8.832964	1.273921	-1.596196
49.500000	14.098215	-9.334460	0.295248	-0.768437
50.250000	14.219314	-9.721406	0.109619	-0.468229
51.000000	14.252185	-9.773157	0.145914	0.540210
51.750000	14.513096	-9.280396	0.770919	1.241708
52.500000	14.691492	-8.884189	0.000323	0.025428
53.250000	14.778501	-9.185946	0.348735	-0.835147
54.000000	15.115914	-9.699608	1.699806	-1.843804
54.750000	15.627720	-10.192956	2.015519	-2.007745
55.500000	16.041166	-10.714699	0.771756	-1.242382
56.250000	16.391508	-11.241738	1.303577	-1.614668
57.000000	16.875806	-11.747673	2.076755	-2.038016
57.750000	17.336060	-12.261856	1.136996	-1.507976
58.500000	17.726985	-12.791368	1.310915	-1.619207
59.250000	18.198577	-13.302873	1.926387	-1.962848
60.000000	18.664443	-13.816477	1.315218	-1.621862
60.750000	19.081298	-14.343390	1.384950	-1.664301
61.500000	19.547475	-14.857377	1.795726	-1.895113
62.250000	20.010965	-15.372342	1.403908	-1.675654
63.000000	20.443423	-15.896371	1.450421	-1.703186
63.750000	20.906316	-16.411766	1.700019	-1.843919
64.500000	21.366506	-16.928074	1.454846	-1.705782
65.250000	21.808447	-17.449870	1.494169	-1.728681
66.000000	22.268808	-17.966225	1.634682	-1.808138
66.750000	22.726480	-18.483449	1.487351	-1.724733
67.500000	23.174138	-19.003723	1.519417	-1.743225
68.250000	23.632530	-19.520759	1.592931	-1.784899
69.000000	24.088653	-20.038512	1.508682	-1.737056
69.750000	24.539660	-20.557832	1.532370	-1.750640
70.500000	24.996632	-21.075333	1.567983	-1.770866
71.250000	25.451936	-21.593355	1.522356	-1.744910
72.000000	25.904823	-22.112119	1.538232	-1.753985
72.750000	26.360853	-22.629920	1.554044	-1.762977
73.500000	26.815786	-23.148061	1.530717	-1.749696
74.250000	27.269674	-23.666523	1.540463	-1.755257
75.000000	27.725128	-24.184504	1.546768	-1.758845
75.750000	28.179922	-24.702689	1.535545	-1.752453
76.500000	28.634314	-25.220997	1.541067	-1.755601
77.250000	29.089438	-25.739080	1.543229	-1.756832
78.000000	29.544199	-26.257276	1.538166	-1.753948
78.750000	29.998827	-26.775512	1.541068	-1.755601
79.500000	30.453777	-27.293649	1.541631	-1.755922
80.250000	30.908540	-27.811844	1.539501	-1.754708
81.000000	31.363272	-28.330048	1.540918	-1.755516
81.750000	31.818135	-28.848212	1.540967	-1.755544
