r	y_f	p_y_max	w0=5|lambda=1|E0=-1|time=150
-10.100000	-10.604086	0.019658
-10.000000	-10.580815	0.021442
-9.900000	-10.567387	0.023362
-9.800000	-10.564693	0.025424
-9.700000	-10.573634	0.027633
-9.600000	-10.595108	0.029993
-9.500000	-10.629996	0.032506
-9.400000	-10.679142	0.035174
-9.300000	-10.743343	0.037996
-9.200000	-10.823330	0.040970
-9.100000	-10.919756	0.044091
-9.000000	-11.033187	0.047352
-8.900000	-11.164091	0.050742
-8.800000	-11.312837	0.054248
-8.700000	-11.479693	0.057855
-8.600000	-11.664832	0.061673
-8.500000	-11.868339	0.065983
-8.400000	-12.090226	0.070455
-8.300000	-12.330439	0.075070
-8.200000	-12.588883	0.080040
-8.100000	-12.865430	0.085610
-8.000000	-13.159938	0.091421
-7.900000	-13.472267	0.097457
-7.800000	-13.802286	0.103700
-7.700000	-14.149885	0.110124
-7.600000	-14.514978	0.116697
-7.500000	-14.897506	0.123377
-7.400000	-15.297439	0.130117
-7.300000	-15.714765	0.136857
-7.200000	-16.149494	0.143529
-7.100000	-16.601645	0.150053
-7.000000	-17.071239	0.156337
-6.900000	-17.558299	0.163264
-6.800000	-18.062834	0.172756
-6.700000	-18.584842	0.182378
-6.600000	-19.124303	0.192044
-6.500000	-19.681178	0.201648
-6.400000	-20.255407	0.211066
-6.300000	-20.846913	0.220150
-6.200000	-21.455602	0.228726
-6.100000	-22.081366	0.236596
-6.000000	-22.724082	0.244026
-5.900000	-23.383613	0.256971
-5.800000	-24.059803	0.269061
-5.700000	-24.752473	0.279939
-5.600000	-25.461422	0.289203
-5.500000	-26.186437	0.296393
-5.400000	-26.927343	0.303229
-5.300000	-27.684130	0.316836
-5.200000	-28.457216	0.329744
-5.100000	-29.247941	0.341668
-5.000000	-30.059427	0.361155
-4.900000	-30.897945	0.381096
-4.800000	-31.774972	0.399397
-4.700000	-32.710007	0.415494
-4.600000	-33.734049	0.430220
-4.500000	-34.892850	0.453266
-4.400000	-36.247028	0.471751
-4.300000	-37.860175	0.488347
-4.200000	-39.751022	0.507242
-4.100000	-41.760455	0.519472
-4.000000	-43.327917	0.527865
-3.900000	-43.587741	0.521870
-3.800000	-42.337186	0.504066
-3.700000	-40.386662	0.499487
-3.600000	-39.181275	0.542578
-3.500000	-80.508395	0.899836
-3.400000	-83.023738	0.997159
-3.300000	-83.634297	1.035830
-3.200000	-83.893017	1.052617
-3.100000	-84.000429	1.077837
-3.000000	-84.021157	1.085330
-2.900000	-83.983285	1.098686
-2.800000	-83.900843	1.114125
-2.700000	-83.781123	1.123903
-2.600000	-83.627507	1.130183
-2.500000	-83.440603	1.134513
-2.400000	-83.218484	1.138018
-2.300000	-82.956233	1.141539
-2.200000	-82.644496	1.145731
-2.100000	-82.265974	1.151121
-2.000000	-81.786278	1.158139
-1.900000	-81.124550	1.167113
-1.800000	-80.010894	1.178194
-1.700000	-75.216179	1.191168
-1.600000	-40.134153	1.204925
-1.500000	-74.219477	1.216026
-1.400000	-76.202762	1.214230
-1.300000	-75.045995	1.216121
-1.200000	-68.207241	1.206073
-1.100000	83.268020	1.341189
-1.000000	82.901540	1.306140
-0.900000	82.340630	1.314481
-0.800000	37.056905	1.289697
-0.700000	61.892627	1.305928
-0.600000	-47.901706	1.446841
-0.500000	-55.490408	1.463812
-0.400000	68.932838	1.255274
-0.300000	39.577937	1.264591
-0.200000	75.028520	1.271596
-0.100000	76.549574	1.272921
0.000000	77.184024	1.269914
0.100000	77.236648	1.263735
0.200000	75.947707	1.255396
0.300000	39.445021	1.245777
0.400000	80.494754	1.235626
0.500000	82.033806	1.225554
0.600000	82.685727	1.216043
0.700000	83.124177	1.207443
0.800000	83.469601	1.201279
0.900000	83.763324	1.198484
1.000000	84.023617	1.194155
1.100000	84.259693	1.188341
1.200000	84.476518	1.182689
1.300000	84.676792	1.180939
1.400000	84.861855	1.179643
1.500000	85.032118	1.178276
1.600000	85.187238	1.176097
1.700000	85.326121	1.172054
1.800000	85.446764	1.164639
1.900000	85.545867	1.151675
2.000000	85.618014	1.130452
2.100000	85.653913	1.132426
2.200000	85.636130	1.117906
2.300000	85.526610	1.101646
2.400000	85.215596	1.074734
2.500000	84.046348	1.009688
2.600000	72.567229	0.752270
2.700000	80.029254	0.981985
2.800000	80.752261	1.017051
2.900000	81.084452	1.030467
3.000000	81.297958	1.041388
3.100000	81.453598	1.043743
3.200000	81.568513	1.041312
3.300000	81.645420	1.037086
3.400000	81.679679	1.031180
3.500000	81.659927	1.021873
3.600000	81.564500	1.005377
3.700000	81.350106	0.992461
3.800000	80.914550	0.966900
3.900000	79.916819	0.922283
4.000000	74.562463	0.773031
4.100000	39.844615	0.537458
4.200000	36.924687	0.496060
4.300000	35.799869	0.466763
4.400000	35.015698	0.440055
4.500000	34.271420	0.412308
4.600000	33.495574	0.395188
4.700000	32.683479	0.389117
4.800000	31.849214	0.385002
4.900000	31.008545	0.375056
5.000000	30.173465	0.360569
5.100000	29.351448	0.352921
5.200000	28.546403	0.343591
5.300000	27.759914	0.331650
5.400000	26.992276	0.317703
5.500000	26.243197	0.302274
5.600000	25.512208	0.288076
5.700000	24.798866	0.279009
5.800000	24.102843	0.268924
5.900000	23.423935	0.258094
6.000000	22.762045	0.246758
6.100000	22.117161	0.235119
6.200000	21.489322	0.225794
6.300000	20.878601	0.215711
6.400000	20.285084	0.205044
6.500000	19.708859	0.197890
6.600000	19.150007	0.191229
6.700000	18.608595	0.184023
6.800000	18.084671	0.176424
6.900000	17.578268	0.168563
7.000000	17.089398	0.160555
7.100000	16.618062	0.152496
7.200000	16.164247	0.144469
7.300000	15.727937	0.136544
7.400000	15.309120	0.128776
7.500000	14.907791	0.121210
7.600000	14.523961	0.114702
7.700000	14.157662	0.108961
7.800000	13.808953	0.103226
7.900000	13.477917	0.097544
8.000000	13.164661	0.091955
8.100000	12.869311	0.086493
8.200000	12.592005	0.081186
8.300000	12.332881	0.076056
8.400000	12.092059	0.071119
8.500000	11.869635	0.066388
8.600000	11.665654	0.062128
8.700000	11.480104	0.058164
8.800000	11.312893	0.054331
8.900000	11.163846	0.050641
9.000000	11.032689	0.047107
9.100000	10.919050	0.043736
9.200000	10.822456	0.040534
9.300000	10.742339	0.037504
9.400000	10.678041	0.034715
9.500000	10.628826	0.032127
9.600000	10.593895	0.029678
9.700000	10.572399	0.027370
9.800000	10.563455	0.025201
9.900000	10.566162	0.023171
10.000000	10.579615	0.021275
10.100000	10.602920	0.019511
10.200000	10.635205	0.017872
10.300000	10.675630	0.016354
10.400000	10.723394	0.014950
10.500000	10.777743	0.013654
10.600000	10.837970	0.012461
10.700000	10.903423	0.011362
10.800000	10.973502	0.010353
10.900000	11.047659	0.009427
11.000000	11.125398	0.008578
11.100000	11.206271	0.007801
11.200000	11.289879	0.007090
11.300000	11.375863	0.006440
11.400000	11.463907	0.005846
11.500000	11.553731	0.005304
11.600000	11.645090	0.004810
11.700000	11.737767	0.004359
11.800000	11.831574	0.003949
11.900000	11.926348	0.003575
12.000000	12.021947	0.003235
12.100000	12.118248	0.002928
12.200000	12.215144	0.002651
12.300000	12.312546	0.002399
12.400000	12.410375	0.002170
12.500000	12.508564	0.001961
12.600000	12.607056	0.001771
12.700000	12.705803	0.001598
12.800000	12.804764	0.001442
12.900000	12.903904	0.001299
13.000000	13.003194	0.001170
13.100000	13.102607	0.001053
13.200000	13.202125	0.000947
13.300000	13.301728	0.000851
13.400000	13.401403	0.000764
13.500000	13.501137	0.000686
13.600000	13.600919	0.000615
13.700000	13.700742	0.000551
13.800000	13.800597	0.000493
13.900000	13.900480	0.000441
14.000000	14.000385	0.000395
14.100000	14.100308	0.000353
14.200000	14.200246	0.000315
14.300000	14.300196	0.000281
14.400000	14.400155	0.000250
14.500000	14.500123	0.000223
14.600000	14.600097	0.000198
14.700000	14.700077	0.000176
14.800000	14.800060	0.000157
14.900000	14.900047	0.000139
15.000000	15.000037	0.000123
15.100000	15.100028	0.000109
15.200000	15.200022	0.000097
15.300000	15.300017	0.000086
15.400000	15.400013	0.000076
15.500000	15.500010	0.000067
15.600000	15.600007	0.000059
15.700000	15.700005	0.000052
15.800000	15.800004	0.000046
15.900000	15.900003	0.000041
16.000000	16.000002	0.000036
16.100000	16.100001	0.000031
16.200000	16.200001	0.000028
16.300000	16.300001	0.000024
16.400000	16.400000	0.000021
16.500000	16.500000	0.000019
16.600000	16.600000	0.000016
16.700000	16.700000	0.000014
16.800000	16.800000	0.000012
16.900000	16.900000	0.000011
17.000000	17.000000	0.000010
17.100000	17.100000	0.000008
17.200000	17.200000	0.000007
17.300000	17.300000	0.000006
17.400000	17.400000	0.000005
17.500000	17.500000	0.000005
17.600000	17.600000	0.000004
17.700000	17.700000	0.000004
17.800000	17.800000	0.000003
17.900000	17.900000	0.000003
18.000000	18.000000	0.000002
18.100000	18.100000	0.000002
18.200000	18.200000	0.000002
18.300000	18.300000	0.000002
18.400000	18.400000	0.000001
18.500000	18.500000	0.000001
18.600000	18.600000	0.000001
18.700000	18.700000	0.000001
18.800000	18.800000	0.000001
18.900000	18.900000	0.000001
19.000000	19.000000	0.000001
19.100000	19.100000	0.000000
19.200000	19.200000	0.000000
19.300000	19.300000	0.000000
19.400000	19.400000	0.000000
19.500000	19.500000	0.000000
19.600000	19.600000	0.000000
19.700000	19.700000	0.000000
19.800000	19.800000	0.000000
19.900000	19.900000	0.000000
