t	x	y	px	py
0.000000	0.000000	1.000000	0.000000	0.000000
0.750000	0.000000	1.000008	0.000000	0.000050
1.500000	0.000000	1.000152	0.000000	0.000339
2.250000	0.000000	1.000142	0.000001	-0.001041
3.000000	0.000010	0.996717	0.000049	-0.009870
3.750000	0.000157	0.982521	0.000434	-0.029457
4.500000	0.000770	0.952507	0.001179	-0.048563
5.250000	0.001610	0.917127	0.000723	-0.038037
6.000000	0.001792	0.910543	0.000495	0.031475
6.750000	0.005287	0.977698	0.011839	0.153878
7.500000	0.022750	1.135680	0.036665	0.270795
8.250000	0.055297	1.351575	0.049377	0.314250
9.000000	0.084615	1.556314	0.025772	0.227034
9.750000	0.091074	1.633538	0.001354	-0.052043
10.500000	0.118356	1.453899	0.103822	-0.455680
11.250000	0.251064	1.055167	0.359983	-0.848508
12.000000	0.513513	0.552000	0.737289	-1.214322
12.750000	0.854373	0.024008	0.832294	-1.290189
13.500000	1.146876	-0.490836	0.420931	-0.917530
14.250000	1.268395	-0.862615	0.031753	-0.252004
15.000000	1.297485	-0.748175	0.157498	0.561246
15.750000	1.512100	-0.279734	0.748294	1.223351
16.500000	1.895855	0.248979	1.223796	1.564478
17.250000	2.263100	0.776406	0.608326	1.103020
18.000000	2.404806	1.155918	0.008984	0.134041
18.750000	2.509326	0.864169	0.563351	-1.061463
19.500000	2.875223	0.337221	1.188922	-1.542026
20.250000	3.213678	-0.183592	0.373039	-0.863758
21.000000	3.283922	-0.250329	0.223081	0.667954
21.750000	3.602117	0.257825	1.397050	1.671556
22.500000	4.039246	0.779977	1.019242	1.427755
23.250000	4.224062	1.167317	0.002290	-0.067669
24.000000	4.447962	0.738505	1.180069	-1.536274
24.750000	4.867715	0.212829	0.910175	-1.349203
25.500000	5.010875	-0.028752	0.164015	0.572738
26.250000	5.352890	0.475866	1.705148	1.846699
27.000000	5.799337	0.993254	0.827126	1.286177
27.750000	5.935184	1.114025	0.426405	-0.923477
28.500000	6.334339	0.593649	1.558442	-1.765470
29.250000	6.635814	0.120809	0.015809	-0.177814
30.000000	6.890169	0.531204	1.671040	1.828136
30.750000	7.367284	1.040129	1.150493	1.516900
31.500000	7.539824	1.194880	0.505014	-1.005002
32.250000	7.963322	0.676477	1.614746	-1.797079
