t	x	y	px	py
0.000000	0.000000	-15.000000	0.000000	0.000000
0.750000	0.000000	-14.999999	0.000000	0.000005
1.500000	0.000000	-14.999984	0.000000	0.000036
2.250000	0.000000	-14.999985	0.000000	-0.000111
3.000000	0.000000	-15.000350	0.000001	-0.001051
3.750000	0.000002	-15.001861	0.000005	-0.003135
4.500000	0.000009	-15.005056	0.000013	-0.005159
5.250000	0.000018	-15.008803	0.000008	-0.003994
6.000000	0.000020	-15.009447	0.000006	0.003439
6.750000	0.000061	-15.002190	0.000136	0.016467
7.500000	0.000261	-14.985045	0.000396	0.028157
8.250000	0.000582	-14.963122	0.000373	0.027324
9.000000	0.000723	-14.949348	0.000017	0.005813
9.750000	0.000828	-14.958720	0.000525	-0.032389
10.500000	0.001860	-14.997249	0.002302	-0.067859
11.250000	0.003948	-15.053111	0.002808	-0.074942
12.000000	0.005350	-15.098197	0.000720	-0.037941
12.750000	0.005526	-15.100511	0.000639	0.035750
13.500000	0.007842	-15.044065	0.006255	0.111850
14.250000	0.014503	-14.944819	0.010434	0.144456
15.000000	0.020762	-14.848853	0.004904	0.099032
15.750000	0.021909	-14.817793	0.000354	-0.026593
16.500000	0.026565	-14.894490	0.015552	-0.176363
17.250000	0.046300	-15.063029	0.037023	-0.272115
18.000000	0.075175	-15.267083	0.038585	-0.277795
18.750000	0.096364	-15.441718	0.017182	-0.185375
19.500000	0.101209	-15.517547	0.000036	-0.008489
20.250000	0.105317	-15.450959	0.016377	0.180981
21.000000	0.127591	-15.272466	0.042616	0.291945
21.750000	0.159172	-15.059503	0.038373	0.277030
22.500000	0.175152	-14.911209	0.004794	0.097919
23.250000	0.179527	-14.952645	0.024399	-0.220903
24.000000	0.230489	-15.212885	0.132377	-0.514542
24.750000	0.355483	-15.606050	0.275044	-0.741680
25.500000	0.553173	-16.072189	0.449347	-0.947994
26.250000	0.814265	-16.576965	0.609387	-1.103981
27.000000	1.106184	-17.094099	0.636949	-1.128671
27.750000	1.384904	-17.606484	0.535658	-1.035044
