t	x	y	px	py
0.000000	0.000000	-7.000000	0.000000	0.000000
0.750000	0.000000	-6.999995	0.000000	0.000031
1.500000	0.000000	-6.999906	0.000000	0.000210
2.250000	0.000000	-6.999912	0.000000	-0.000644
3.000000	0.000004	-7.002032	0.000019	-0.006106
3.750000	0.000060	-7.010813	0.000166	-0.018215
4.500000	0.000294	-7.029367	0.000449	-0.029974
5.250000	0.000613	-7.051170	0.000272	-0.023339
6.000000	0.000682	-7.055128	0.000190	0.019505
6.750000	0.002017	-7.013547	0.004502	0.094891
7.500000	0.008705	-6.915011	0.013583	0.164822
8.250000	0.020162	-6.784958	0.014823	0.172181
9.000000	0.026789	-6.688409	0.002178	0.065994
9.750000	0.028880	-6.716692	0.012082	-0.155447
10.500000	0.058174	-6.916057	0.077405	-0.393458
11.250000	0.139177	-7.243310	0.168141	-0.579898
12.000000	0.275068	-7.650712	0.283563	-0.753078
12.750000	0.476693	-8.119678	0.472698	-0.972315
13.500000	0.756841	-8.631777	0.722702	-1.202250
14.250000	1.085557	-9.157998	0.782940	-1.251351
15.000000	1.390649	-9.678457	0.569209	-1.066967
15.750000	1.623079	-10.167735	0.349250	-0.835763
16.500000	1.784669	-10.602713	0.212803	-0.652385
17.250000	1.887878	-10.966489	0.109064	-0.467042
18.000000	1.929592	-11.202233	0.015649	-0.176911
18.750000	1.935441	-11.181360	0.029583	0.243240
19.500000	2.005193	-10.882895	0.200545	0.633317
20.250000	2.194723	-10.426204	0.520898	1.020684
21.000000	2.511664	-9.904207	0.935995	1.368206
21.750000	2.872838	-9.374472	0.788725	1.255966
22.500000	3.113582	-8.888085	0.199414	0.631529
23.250000	3.150556	-8.790931	0.069195	-0.372009
24.000000	3.333364	-9.227124	0.689003	-1.173885
24.750000	3.704438	-9.755880	1.147742	-1.515085
25.500000	4.067173	-10.284040	0.650740	-1.140824
26.250000	4.261187	-10.737649	0.131888	-0.513591
27.000000	4.287092	-10.810421	0.058774	0.342854
27.750000	4.456702	-10.386956	0.643510	1.134469
28.500000	4.817116	-9.858603	1.068338	1.461738
29.250000	5.138460	-9.339850	0.359764	0.848250
30.000000	5.201629	-9.228995	0.133229	-0.516197
30.750000	5.460025	-9.714317	1.079641	-1.469450
31.500000	5.886421	-10.239320	1.268189	-1.592601
32.250000	6.221143	-10.759985	0.422920	-0.919696
33.000000	6.318380	-11.076593	0.000678	-0.036816
33.750000	6.425823	-10.763645	0.538308	1.037601
34.500000	6.774412	-10.237171	1.034452	1.438368
35.250000	7.067040	-9.731924	0.202820	0.636899
36.000000	7.134250	-9.817696	0.349694	-0.836295
36.750000	7.479146	-10.335610	1.466094	-1.712363
37.500000	7.928408	-10.855010	1.198736	-1.548378
38.250000	8.232014	-11.367053	0.338369	-0.822641
39.000000	8.319062	-11.677559	0.003530	-0.084024
39.750000	8.413154	-11.393297	0.492125	0.992094
40.500000	8.743087	-10.868974	0.888838	1.333295
41.250000	8.981945	-10.396752	0.076664	0.391570
42.000000	9.051395	-10.584641	0.372383	-0.862998
42.750000	9.394293	-11.102785	1.483451	-1.722470
43.500000	9.858919	-11.617550	1.413966	-1.681646
44.250000	10.213886	-12.142097	0.561542	-1.059756
45.000000	10.452369	-12.635755	0.479007	-0.978782
45.750000	10.757303	-13.153410	1.021011	-1.428993
46.500000	11.183616	-13.677939	1.463493	-1.710844
47.250000	11.596497	-14.204409	0.949900	-1.378333
48.000000	11.928757	-14.730925	0.759903	-1.232804
48.750000	12.286401	-15.259730	1.128100	-1.502065
49.500000	12.704587	-15.786409	1.281204	-1.600753
50.250000	13.101662	-16.315349	0.971278	-1.393756
51.000000	13.461035	-16.845193	0.941657	-1.372339
51.750000	13.845735	-17.375063	1.168255	-1.528565
52.500000	14.253189	-17.903393	1.151619	-1.517643
53.250000	14.639991	-18.433336	0.998991	-1.413500
54.000000	15.016013	-18.963647	1.045760	-1.446209
54.750000	15.409385	-19.493292	1.142705	-1.511757
55.500000	15.806566	-20.022678	1.089356	-1.476046
56.250000	16.191638	-20.552802	1.038647	-1.441282
57.000000	16.577090	-21.082914	1.085015	-1.473102
57.750000	16.970536	-21.612599	1.108534	-1.488982
58.500000	17.362029	-22.142409	1.073149	-1.465025
59.250000	17.748900	-22.672473	1.066652	-1.460584
60.000000	18.138104	-23.202420	1.090386	-1.476744
60.750000	18.529689	-23.732231	1.089122	-1.475888
61.500000	18.919311	-24.262157	1.074842	-1.466180
62.250000	19.307932	-24.792137	1.078911	-1.468953
63.000000	19.697975	-25.322039	1.086577	-1.474162
