t	x	y	px	py
0.000000	0.000000	-1.000000	0.000000	0.000000
0.750000	0.000000	-0.999992	0.000000	0.000050
1.500000	0.000000	-0.999848	0.000000	0.000339
2.250000	0.000000	-0.999858	0.000001	-0.001041
3.000000	0.000010	-1.003283	0.000049	-0.009869
3.750000	0.000157	-1.017476	0.000434	-0.029449
4.500000	0.000769	-1.047476	0.001178	-0.048533
5.250000	0.001608	-1.082837	0.000724	-0.038040
6.000000	0.001790	-1.089501	0.000487	0.031221
6.750000	0.005255	-1.022660	0.011754	0.153323
7.500000	0.022639	-0.865039	0.036560	0.270409
8.250000	0.055138	-0.649300	0.049309	0.314034
9.000000	0.084283	-0.445187	0.025246	0.224703
9.750000	0.090453	-0.372188	0.001929	-0.062105
10.500000	0.120429	-0.561327	0.112213	-0.473737
11.250000	0.259831	-0.968013	0.378684	-0.870269
12.000000	0.528000	-1.473908	0.747357	-1.222585
12.750000	0.866762	-2.001676	0.804562	-1.268512
13.500000	1.151714	-2.513961	0.404135	-0.899038
14.250000	1.273050	-2.888144	0.039286	-0.280307
15.000000	1.295029	-2.811210	0.117227	0.484205
15.750000	1.478341	-2.367036	0.623278	1.116493
16.500000	1.842280	-1.839490	1.210307	1.555832
17.250000	2.228368	-1.310742	0.755824	1.229491
18.000000	2.417312	-0.873926	0.052904	0.325281
18.750000	2.489899	-1.068392	0.430687	-0.928102
19.500000	2.834640	-1.591345	1.195388	-1.546214
20.250000	3.200189	-2.117980	0.543143	-1.042251
21.000000	3.292826	-2.336994	0.074005	0.384722
21.750000	3.543175	-1.865050	1.166370	1.527331
22.500000	3.981180	-1.342593	1.240535	1.575141
23.250000	4.233604	-0.879057	0.034294	0.261892
24.000000	4.399715	-1.214617	1.004608	-1.417468
24.750000	4.826590	-1.739232	1.179013	-1.535587
25.500000	5.036847	-2.139465	0.004854	0.098525
26.250000	5.288314	-1.695030	1.420608	1.685590
27.000000	5.744447	-1.178044	1.130080	1.503383
27.750000	5.913912	-0.913141	0.191586	-0.619009
28.500000	6.276968	-1.422753	1.676064	-1.830882
29.250000	6.660512	-1.937953	0.280626	-0.749167
30.000000	6.834764	-1.707687	1.223591	1.564347
30.750000	7.305083	-1.195613	1.440390	1.697286
31.500000	7.510583	-0.915056	0.251701	-0.709508
32.250000	7.908634	-1.426374	1.858969	-1.928195
33.000000	8.257658	-1.916442	0.049777	-0.315522
33.750000	8.526361	-1.518615	1.829742	1.912978
34.500000	8.987473	-1.007453	0.735067	1.212491
35.250000	9.188722	-1.125311	1.353796	-1.645476
36.000000	9.667912	-1.633714	1.290054	-1.606271
36.750000	9.871778	-1.715144	0.890979	1.334900
37.500000	10.348138	-1.208038	1.787844	1.890949
38.250000	10.589770	-0.965692	0.510795	-1.010737
39.000000	11.046707	-1.473314	2.023983	-2.011956
39.750000	11.321717	-1.811944	0.246991	0.702838
40.500000	11.753084	-1.307863	2.163656	2.080219
41.250000	12.057281	-0.926787	0.155667	-0.557973
42.000000	12.482282	-1.425261	2.284425	-2.137487
42.750000	12.805686	-1.834088	0.085659	0.413905
43.500000	13.217269	-1.340685	2.263147	2.127509
44.250000	13.532684	-0.962524	0.187982	-0.613159
45.000000	13.972932	-1.459768	2.377680	-2.180679
45.750000	14.286941	-1.825645	0.227517	0.674562
46.500000	14.730731	-1.325546	2.211580	2.103131
47.250000	15.019572	-1.062952	0.632193	-1.124449
48.000000	15.508436	-1.559550	2.239186	-2.116216
48.750000	15.790170	-1.773421	0.824211	1.283909
49.500000	16.280118	-1.273263	1.800055	1.897396
50.250000	16.553900	-1.228258	1.549737	-1.760532
51.000000	17.073292	-1.716212	1.599385	-1.788510
51.750000	17.346879	-1.687373	1.775124	1.884210
52.500000	17.837486	-1.187879	0.785828	1.253657
53.250000	18.143299	-1.432152	2.541234	-2.254433
54.000000	18.627108	-1.924392	0.413178	-0.909041
54.750000	18.951725	-1.591074	2.431961	2.205430
55.500000	19.314185	-1.178342	0.127671	-0.505314
56.250000	19.771200	-1.664157	2.761707	-2.350194
57.000000	20.101361	-1.984809	0.480980	0.980796
57.750000	20.579043	-1.485129	1.928373	1.963860
58.500000	20.873188	-1.455644	1.820007	-1.907882
59.250000	21.406714	-1.934655	1.603681	-1.790911
60.000000	21.699363	-1.861390	2.048335	2.024023
60.750000	22.158119	-1.364438	0.216936	0.658690
61.500000	22.526265	-1.751889	3.004283	-2.451238
62.250000	22.950370	-2.215577	0.001363	-0.052214
63.000000	23.353785	-1.750675	2.287128	2.138751
63.750000	23.661181	-1.590905	1.302106	-1.613757
64.500000	24.197502	-2.066740	2.258103	-2.125137
65.250000	24.496196	-2.134157	1.612542	1.795852
66.000000	24.977905	-1.632780	0.600063	1.095502
66.750000	25.320073	-1.938051	3.027939	-2.460869
67.500000	25.802922	-2.421186	0.246686	-0.702405
68.250000	26.155908	-2.036139	2.331782	2.159528
69.000000	26.471855	-1.814052	1.018261	-1.427068
69.750000	27.005250	-2.289139	2.643017	-2.299137
70.500000	27.312890	-2.450876	1.221834	1.563223
71.250000	27.794521	-1.946408	0.840588	1.296602
72.000000	28.124112	-2.200214	2.988426	-2.444760
72.750000	28.640899	-2.679294	0.640036	-1.131403
73.500000	28.960920	-2.386980	2.253406	2.122925
74.250000	29.283329	-2.103988	0.712636	-1.193847
75.000000	29.806381	-2.580700	3.001886	-2.450259
75.750000	30.131870	-2.859358	0.671545	1.158917
76.500000	30.599198	-2.350481	1.170143	1.529799
77.250000	30.909081	-2.522320	2.734349	-2.338524
78.000000	31.455064	-2.990498	1.306244	-1.616319
78.750000	31.743110	-2.856294	1.980810	1.990381
79.500000	32.093294	-2.449972	0.168594	-0.580678
80.250000	32.568235	-2.928753	3.376397	-2.598614
81.000000	32.979158	-3.382481	0.000201	0.020030
81.750000	33.363942	-2.905657	1.697122	1.842347
82.500000	33.647220	-2.886962	1.829018	-1.912599
83.250000	34.205689	-3.347956	2.495200	-2.233920
84.000000	34.488878	-3.522473	0.983985	1.402843
84.750000	34.924068	-3.006046	0.452842	0.951674
85.500000	35.248340	-3.322865	3.061694	-2.474547
86.250000	35.795045	-3.789555	1.264791	-1.590465
87.000000	36.050459	-3.701146	1.598004	1.787738
87.750000	36.379518	-3.279320	0.093888	-0.433330
88.500000	36.826696	-3.757022	3.484910	-2.640041
89.250000	37.327296	-4.239186	0.525266	-1.024954
90.000000	37.585882	-3.980255	1.599024	1.788308
90.750000	37.851458	-3.714847	0.538423	-1.037711
91.500000	38.355067	-4.195948	3.504002	-2.647263
92.250000	38.826910	-4.683459	0.351558	-0.838519
93.000000	39.071213	-4.395830	1.424963	1.688172
93.750000	39.312118	-4.151551	0.502834	-1.002829
94.500000	39.805747	-4.635968	3.530119	-2.657111
95.250000	40.307774	-5.120339	0.670621	-1.158120
96.000000	40.490091	-5.024360	1.085036	1.473116
96.750000	40.766563	-4.592464	0.022733	-0.213226
97.500000	41.127143	-5.061518	2.982101	-2.442171
98.250000	41.689576	-5.519190	1.902635	-1.950710
