t	x	y	px	py
0.000000	0.000000	16.000000	0.000000	0.000000
0.750000	0.000000	16.000001	0.000000	0.000004
1.500000	0.000000	16.000012	0.000000	0.000026
2.250000	0.000000	16.000011	0.000000	-0.000081
3.000000	0.000000	15.999744	0.000000	-0.000771
3.750000	0.000001	15.998635	0.000003	-0.002300
4.500000	0.000005	15.996290	0.000007	-0.003787
5.250000	0.000010	15.993539	0.000004	-0.002929
6.000000	0.000011	15.993077	0.000003	0.002551
6.750000	0.000033	15.998436	0.000074	0.012140
7.500000	0.000141	16.011054	0.000214	0.020688
8.250000	0.000314	16.027153	0.000202	0.020077
9.000000	0.000392	16.037386	0.000011	0.004654
9.750000	0.000442	16.031065	0.000257	-0.022655
10.500000	0.000959	16.003804	0.001163	-0.048239
11.250000	0.002017	15.964020	0.001408	-0.053069
12.000000	0.002690	15.932896	0.000291	-0.024106
12.750000	0.002798	15.935178	0.000550	0.033156
13.500000	0.004408	15.982625	0.004102	0.090580
14.250000	0.008593	16.061482	0.006332	0.112538
15.000000	0.012376	16.136230	0.003036	0.077919
15.750000	0.013158	16.164944	0.000028	-0.007476
16.500000	0.014718	16.121668	0.005613	-0.105953
17.250000	0.022127	16.017534	0.013392	-0.163658
18.000000	0.031541	15.899596	0.009638	-0.138836
18.750000	0.034750	15.835527	0.000172	-0.018533
19.500000	0.037278	15.884679	0.011395	0.150960
20.250000	0.055747	16.046739	0.039246	0.280165
21.000000	0.090047	16.268124	0.052290	0.323389
21.750000	0.123862	16.487967	0.037936	0.275450
22.500000	0.141184	16.644623	0.009701	0.139291
23.250000	0.143103	16.679095	0.001205	-0.049101
24.000000	0.150261	16.581346	0.020140	-0.200701
24.750000	0.170004	16.411805	0.029179	-0.241574
25.500000	0.185229	16.264037	0.008989	-0.134083
26.250000	0.187333	16.251107	0.006740	0.116105
27.000000	0.212621	16.434194	0.072951	0.381972
27.750000	0.291692	16.757806	0.164797	0.574102
28.500000	0.422962	17.159950	0.262881	0.725095
29.250000	0.604281	17.613426	0.380474	0.872323
30.000000	0.834980	18.102492	0.507762	1.007732
30.750000	1.101937	18.610229	0.583380	1.080167
31.500000	1.377302	19.121487	0.562223	1.060399
32.250000	1.635979	19.625553	0.489095	0.989035
33.000000	1.870814	20.117353	0.428179	0.925396
33.750000	2.089690	20.599515	0.401998	0.896658
34.500000	2.304891	21.079283	0.407260	0.902507
35.250000	2.526352	21.563103	0.433159	0.930762
36.000000	2.758831	22.053613	0.465008	0.964374
36.750000	3.001179	22.549643	0.487152	0.987068
37.500000	3.248057	23.048060	0.491190	0.991151
38.250000	3.493640	23.545805	0.481005	0.980821
39.000000	3.734793	24.041199	0.467095	0.966535
39.750000	3.971741	24.534282	0.457742	0.956810
40.500000	4.206664	25.026224	0.455598	0.954566
41.250000	4.441892	25.518339	0.458955	0.958076
42.000000	4.678753	26.011375	0.464249	0.963586
42.750000	4.917318	26.505360	0.468284	0.967765
43.500000	5.156830	26.999865	0.469615	0.969139
44.250000	5.396375	27.494389	0.468665	0.968158
45.000000	5.635390	27.988622	0.466817	0.966248
45.750000	5.873797	28.482520	0.465331	0.964708
46.500000	6.111840	28.976216	0.464764	0.964120
47.250000	6.349836	29.469885	0.464996	0.964361
48.000000	6.587987	29.963641	0.465574	0.964960
48.750000	6.826335	30.457506	0.466072	0.965476
49.500000	7.064811	30.951441	0.466288	0.965700
50.250000	7.303314	31.445392	0.466244	0.965655
51.000000	7.541775	31.939319	0.466080	0.965484
51.750000	7.780179	32.433215	0.465929	0.965328
52.500000	8.018543	32.927089	0.465858	0.965254
53.250000	8.256896	33.420956	0.465863	0.965260
54.000000	8.495259	33.914830	0.465906	0.965304
54.750000	8.733638	34.408711	0.465947	0.965347
55.500000	8.972028	34.902599	0.465968	0.965368
56.250000	9.210421	35.396489	0.465969	0.965369
57.000000	9.448812	35.890378	0.465958	0.965358
57.750000	9.687200	36.384264	0.465948	0.965348
58.500000	9.925584	36.878149	0.465942	0.965342
59.250000	10.163968	37.372034	0.465942	0.965341
60.000000	10.402352	37.865919	0.465944	0.965344
60.750000	10.640736	38.359804	0.465947	0.965346
61.500000	10.879122	38.853689	0.465948	0.965348
62.250000	11.117508	39.347575	0.465948	0.965348
63.000000	11.355893	39.841461	0.465948	0.965347
63.750000	11.594279	40.335346	0.465947	0.965347
64.500000	11.832664	40.829232	0.465947	0.965346
65.250000	12.071049	41.323117	0.465947	0.965346
66.000000	12.309435	41.817003	0.465947	0.965346
66.750000	12.547820	42.310888	0.465947	0.965347
67.500000	12.786205	42.804774	0.465947	0.965347
68.250000	13.024591	43.298659	0.465947	0.965347
69.000000	13.262976	43.792545	0.465947	0.965347
69.750000	13.501361	44.286430	0.465947	0.965347
70.500000	13.739747	44.780316	0.465947	0.965347
71.250000	13.978132	45.274201	0.465947	0.965347
72.000000	14.216517	45.768087	0.465947	0.965347
72.750000	14.454903	46.261972	0.465947	0.965347
73.500000	14.693288	46.755857	0.465947	0.965347
74.250000	14.931673	47.249743	0.465947	0.965347
75.000000	15.170059	47.743628	0.465947	0.965347
75.750000	15.408444	48.237514	0.465947	0.965347
76.500000	15.646829	48.731399	0.465947	0.965347
77.250000	15.885215	49.225285	0.465947	0.965347
78.000000	16.123600	49.719170	0.465947	0.965347
78.750000	16.361985	50.213056	0.465947	0.965347
79.500000	16.600371	50.706941	0.465947	0.965347
80.250000	16.838756	51.200827	0.465947	0.965347
81.000000	17.077141	51.694712	0.465947	0.965347
81.750000	17.315527	52.188598	0.465947	0.965347
82.500000	17.553912	52.682483	0.465947	0.965347
83.250000	17.792297	53.176369	0.465947	0.965347
84.000000	18.030683	53.670254	0.465947	0.965347
84.750000	18.269068	54.164140	0.465947	0.965347
85.500000	18.507453	54.658025	0.465947	0.965347
