t	x	y	px	py
0.000000	0.000000	13.000000	0.000000	0.000000
0.750000	0.000000	13.000002	0.000000	0.000009
1.500000	0.000000	13.000028	0.000000	0.000063
2.250000	0.000000	13.000026	0.000000	-0.000194
3.000000	0.000000	12.999388	0.000002	-0.001840
3.750000	0.000005	12.996741	0.000015	-0.005491
4.500000	0.000027	12.991143	0.000041	-0.009043
5.250000	0.000056	12.984574	0.000024	-0.006993
6.000000	0.000062	12.983476	0.000019	0.006112
6.750000	0.000188	12.996295	0.000421	0.029030
7.500000	0.000808	13.026435	0.001223	0.049456
8.250000	0.001799	13.064959	0.001167	0.048301
9.000000	0.002257	13.089934	0.000076	0.012301
9.750000	0.002516	13.076078	0.001356	-0.052075
10.500000	0.005324	13.012715	0.006444	-0.113527
11.250000	0.011317	12.918362	0.008336	-0.129121
12.000000	0.015546	12.840137	0.002203	-0.066373
12.750000	0.016141	12.838305	0.002454	0.070057
13.500000	0.024653	12.946164	0.023256	0.215664
14.250000	0.050012	13.137087	0.044158	0.297181
15.000000	0.082079	13.351630	0.040149	0.283369
15.750000	0.102066	13.520468	0.012972	0.161072
16.500000	0.104798	13.563687	0.001532	-0.055347
17.250000	0.116806	13.439122	0.037593	-0.274199
18.000000	0.160440	13.192382	0.083548	-0.408774
18.750000	0.225107	12.894752	0.097982	-0.442677
19.500000	0.283538	12.611052	0.062014	-0.352175
20.250000	0.304105	12.450314	0.001115	-0.047231
21.000000	0.324654	12.589009	0.097010	0.440478
21.750000	0.459646	12.989629	0.369946	0.860170
22.500000	0.716085	13.490985	0.662107	1.150745
23.250000	1.027684	14.013641	0.699732	1.182989
24.000000	1.307705	14.525890	0.479196	0.978975
24.750000	1.507095	14.992732	0.262908	0.725131
25.500000	1.622352	15.372483	0.112090	0.473477
26.250000	1.663229	15.605635	0.016274	0.180410
27.000000	1.666152	15.628668	0.005414	-0.104055
27.750000	1.679647	15.490744	0.028375	-0.238221
28.500000	1.696959	15.332607	0.011750	-0.153300
29.250000	1.700325	15.326582	0.014518	0.170400
30.000000	1.751450	15.581993	0.156551	0.559555
30.750000	1.906564	16.008278	0.377675	0.869109
31.500000	2.151234	16.504591	0.580285	1.077298
32.250000	2.437228	17.019736	0.616933	1.110795
33.000000	2.706542	17.528282	0.491042	0.991002
33.750000	2.926948	18.010865	0.349730	0.836337
34.500000	3.098566	18.455922	0.251890	0.709774
35.250000	3.232043	18.861214	0.185164	0.608546
36.000000	3.334170	19.224552	0.131734	0.513291
36.750000	3.406728	19.537429	0.083614	0.408936
37.500000	3.450700	19.785491	0.043104	0.293613
38.250000	3.471751	19.959249	0.017724	0.188275
39.000000	3.480684	20.073659	0.008695	0.131875
39.750000	3.487451	20.173849	0.011319	0.150461
40.500000	3.500528	20.311600	0.026596	0.230634
41.250000	3.529101	20.513592	0.054162	0.329125
42.000000	3.577795	20.774407	0.084357	0.410749
42.750000	3.644125	21.075368	0.108359	0.465529
43.500000	3.722489	21.399755	0.123590	0.497171
44.250000	3.807504	21.735999	0.130932	0.511726
45.000000	3.894925	22.076361	0.132047	0.513900
45.750000	3.981549	22.415369	0.128437	0.506828
46.500000	4.064960	22.748828	0.121349	0.492643
47.250000	4.143379	23.073350	0.111897	0.473068
48.000000	4.215626	23.386255	0.101205	0.449901
48.750000	4.281180	23.685777	0.090457	0.425340
49.500000	4.340250	23.971444	0.080823	0.402053
50.250000	4.393773	24.244463	0.073297	0.382876
51.000000	4.443268	24.507780	0.068500	0.370136
51.750000	4.490564	24.765597	0.066579	0.364907
52.500000	4.537464	25.022406	0.067208	0.366627
53.250000	4.585437	25.281932	0.069703	0.373371
54.000000	4.635420	25.546459	0.073196	0.382612
54.750000	4.687767	25.816714	0.076837	0.392013
55.500000	4.742335	26.092201	0.079968	0.399919
56.250000	4.798639	26.371692	0.082199	0.405459
57.000000	4.856046	26.653682	0.083405	0.408425
57.750000	4.913914	26.936710	0.083668	0.409067
58.500000	4.971701	27.219556	0.083194	0.407906
59.250000	5.029019	27.501347	0.082247	0.405579
60.000000	5.085652	27.781587	0.081095	0.402728
60.750000	5.141542	28.060131	0.079965	0.399912
61.500000	5.196759	28.337128	0.079024	0.397552
62.250000	5.251458	28.612926	0.078367	0.395896
63.000000	5.305833	28.887972	0.078020	0.395019
63.750000	5.360079	29.162713	0.077954	0.394853
64.500000	5.414355	29.437527	0.078104	0.395231
65.250000	5.468775	29.712676	0.078384	0.395940
66.000000	5.523396	29.988293	0.078715	0.396776
66.750000	5.578228	30.264400	0.079030	0.397567
67.500000	5.633245	30.540934	0.079282	0.398200
68.250000	5.688397	30.817781	0.079449	0.398620
69.000000	5.743628	31.094812	0.079530	0.398823
69.750000	5.798887	31.371906	0.079536	0.398839
70.500000	5.854131	31.648966	0.079489	0.398721
71.250000	5.909334	31.925932	0.079412	0.398528
72.000000	5.964484	32.202775	0.079327	0.398313
72.750000	6.019581	32.479494	0.079249	0.398118
73.500000	6.074633	32.756110	0.079189	0.397967
74.250000	6.129653	33.032653	0.079151	0.397871
75.000000	6.184655	33.309155	0.079134	0.397829
75.750000	6.239653	33.585645	0.079134	0.397829
76.500000	6.294655	33.862144	0.079146	0.397859
77.250000	6.349666	34.138667	0.079164	0.397904
78.000000	6.404689	34.415217	0.079182	0.397951
78.750000	6.459724	34.691794	0.079199	0.397992
79.500000	6.514769	34.968392	0.079211	0.398022
80.250000	6.569819	35.245005	0.079218	0.398041
81.000000	6.624873	35.521625	0.079221	0.398048
81.750000	6.679927	35.798247	0.079221	0.398047
82.500000	6.734981	36.074866	0.079218	0.398041
83.250000	6.790032	36.351482	0.079215	0.398033
84.000000	6.845081	36.628092	0.079212	0.398024
84.750000	6.900129	36.904697	0.079209	0.398017
85.500000	6.955174	37.181299	0.079207	0.398012
86.250000	7.010219	37.457898	0.079206	0.398009
87.000000	7.065263	37.734496	0.079205	0.398008
87.750000	7.120307	38.011094	0.079205	0.398008
88.500000	7.175352	38.287693	0.079206	0.398009
89.250000	7.230396	38.564292	0.079206	0.398010
90.000000	7.285441	38.840891	0.079207	0.398012
90.750000	7.340486	39.117492	0.079207	0.398013
91.500000	7.395532	39.394093	0.079207	0.398013
92.250000	7.450577	39.670694	0.079207	0.398014
93.000000	7.505623	39.947296	0.079208	0.398014
93.750000	7.560669	40.223897	0.079208	0.398014
94.500000	7.615714	40.500499	0.079207	0.398014
95.250000	7.670760	40.777100	0.079207	0.398014
96.000000	7.725805	41.053701	0.079207	0.398013
96.750000	7.780851	41.330303	0.079207	0.398013
97.500000	7.835896	41.606904	0.079207	0.398013
98.250000	7.890942	41.883505	0.079207	0.398013
99.000000	7.945987	42.160106	0.079207	0.398013
99.750000	8.001032	42.436707	0.079207	0.398013
100.500000	8.056078	42.713308	0.079207	0.398013
101.250000	8.111123	42.989909	0.079207	0.398013
