0.00000000000000e+00    	0.00000000000000e+00 	 5.00000000000000e+00  	-1.22464679910000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.41736351733214e-13 	 4.99999999999972e+00   -1.22464679910000e-15 	2.35399345886625e-11	 -5.61861435414509e-11	-1.43687881887712e-37		1.00000000000000e+00
6.00000000000000e-02    	4.41790881655008e-12 	 4.99999999998218e+00   -1.22464679910000e-15 	3.62986571604407e-10	 -1.77386612218834e-09	-6.95266698923343e-35		1.00000000000000e+00
9.00000000000000e-02    	3.20939782648080e-11 	 4.99999999980038e+00   -1.22464679910000e-15 	1.72548153289089e-09	 -1.31758473214826e-08	-2.42735881446122e-33		1.00000000000000e+00
1.20000000000000e-01    	1.26881446355671e-10 	 4.99999999890404e+00   -1.22464679910000e-15 	4.97258984021885e-09	 -5.38328383971110e-08	-2.80592828207189e-32		1.00000000000000e+00
1.50000000000000e-01    	3.55410751232793e-10 	 4.99999999594186e+00   -1.22464679910000e-15 	1.06893206318030e-08	 -1.57841708509774e-07	-1.71700115287317e-31		1.00000000000001e+00
1.80000000000000e-01    	7.91257287475563e-10 	 4.99999998831791e+00   -1.22464679910000e-15 	1.86628851088276e-08	 -3.73793642408276e-07	-6.75719385087409e-31		1.00000000000007e+00
2.10000000000000e-01    	1.48286123943388e-09 	 4.99999997180066e+00   -1.22464679910000e-15 	2.73431220621317e-08	 -7.61245058948266e-07	-1.84122881345447e-30		1.00000000000029e+00
2.40000000000000e-01    	2.40598814282464e-09 	 4.99999994029226e+00   -1.22464679910000e-15 	3.33652438137475e-08	 -1.38358146493056e-06	-3.32628841639524e-30		1.00000000000096e+00
2.70000000000000e-01    	3.40383605390171e-09 	 4.99999988586272e+00   -1.22464679910000e-15 	3.12168980928368e-08	 -2.29757457115833e-06	-2.15288485737851e-30		1.00000000000264e+00
3.00000000000000e-01    	4.12027775972948e-09 	 4.99999979913863e+00   -1.22464679910000e-15 	1.31250825621723e-08	 -3.54034284821092e-06	1.11812606128723e-29		1.00000000000627e+00
