0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.09814032780566e-12 	 -3.09016994357566e-01   -9.51056516300000e-01 	-3.47788457477202e-10	 2.04712026658554e-09	2.14175741978600e-20		1.00000000000000e+00
6.00000000000000e-02    	-6.47530687391220e-11 	 -3.09016993999565e-01   -9.51056516300000e-01 	-5.29816773669986e-09	 2.98494745531891e-08	1.64671317179496e-17		1.00000000000000e+00
9.00000000000000e-02    	-4.65393085859107e-10 	 -3.09016991811765e-01   -9.51056516300000e-01 	-2.48467718568030e-08	 1.32915233100460e-07	6.30153365650902e-16		1.00000000000001e+00
1.20000000000000e-01    	-1.81801399454922e-09 	 -3.09016984836698e-01   -9.51056516300000e-01 	-7.04731433104057e-08	 3.53027395235733e-07	7.48175960090958e-15		1.00000000000006e+00
1.50000000000000e-01    	-5.02197723757982e-09 	 -3.09016969536036e-01   -9.51056516299999e-01 	-1.48487313704813e-07	 6.79181453390087e-07	4.59485722855388e-14		1.00000000000024e+00
1.80000000000000e-01    	-1.09916293267879e-08 	 -3.09016944091360e-01   -9.51056516299996e-01 	-2.52242072588456e-07	 9.99960295659392e-07	1.79466608735401e-13		1.00000000000053e+00
2.10000000000000e-01    	-2.01489647655267e-08 	 -3.09016912078803e-01   -9.51056516299987e-01 	-3.54320405351758e-07	 1.06084696065121e-06	4.82086740700311e-13		1.00000000000063e+00
2.40000000000000e-01    	-3.16966542474691e-08 	 -3.09016887254944e-01   -9.51056516299966e-01 	-3.99910554740574e-07	 4.34060454604109e-07	8.54649824135887e-13		1.00000000000017e+00
2.70000000000000e-01    	-4.27252766051439e-08 	 -3.09016898971724e-01   -9.51056516299942e-01 	-3.02571323764778e-07	 -1.49215103289522e-06	5.44091224076764e-13		1.00000000000116e+00
3.00000000000000e-01    	-4.72430665597223e-08 	 -3.09016997548819e-01   -9.51056516299962e-01 	5.65359730724770e-08	 -5.49918744723260e-06	-2.69831449856557e-12		1.00000000001512e+00
3.30000000000000e-01    	-3.52454895732993e-08 	 -3.09017258793249e-01   -9.51056516300180e-01 	8.25109578723154e-07	 -1.24951679591131e-05	-1.36389698861395e-11		1.00000000007841e+00
3.60000000000000e-01    	8.03765305614945e-09 	 -3.09017786785139e-01   -9.51056516300935e-01 	2.17135775155667e-06	 -2.34423188174779e-05	-4.01705346553227e-11		1.00000000027713e+00
3.90000000000000e-01    	1.02570689573749e-07 	 -3.09018714058111e-01   -9.51056516302847e-01 	4.27074047604799e-06	 -3.92564336651320e-05	-9.24392782771295e-11		1.00000000077965e+00
4.20000000000000e-01    	2.73473054937812e-07 	 -3.09020198399865e-01   -9.51056516306829e-01 	7.28816092706121e-06	 -6.06831235172258e-05	-1.79109941605619e-10		1.00000000186778e+00
4.50000000000000e-01    	5.50387548770439e-07 	 -3.09022415683515e-01   -9.51056516313939e-01 	1.13564365990098e-05	 -8.81584396375947e-05	-2.99527803196064e-10		1.00000000395044e+00
4.80000000000000e-01    	9.66162437780803e-07 	 -3.09025548406957e-01   -9.51056516324927e-01 	1.65523342016645e-05	 -1.21663993059541e-04	-4.31400582253450e-10		1.00000000753805e+00
5.10000000000000e-01    	1.55479871666039e-06 	 -3.09029769952804e-01   -9.51056516339361e-01 	2.28718565525219e-05	 -1.60588688834433e-04	-5.15314478190661e-10		1.00000001315592e+00
5.40000000000000e-01    	2.34866956972481e-06 	 -3.09035224965816e-01   -9.51056516354272e-01 	3.02067923643375e-05	 -2.03610445276852e-04	-4.39734079264885e-10		1.00000002118483e+00
5.70000000000000e-01    	3.37508289505938e-06 	 -3.09042006653562e-01   -9.51056516362448e-01 	3.83247519449025e-05	 -2.48611621614012e-04	-3.25634768136009e-11		1.00000003163826e+00
6.00000000000000e-01    	4.65232594718038e-06 	 -3.09050132220587e-01   -9.51056516350652e-01 	4.68549873000115e-05	 -2.92641226335865e-04	9.33021393667639e-10		1.00000004391714e+00
6.30000000000000e-01    	6.18539927979019e-06 	 -3.09059518015669e-01   -9.51056516298335e-01 	5.52822117916546e-05	 -3.31935279584171e-04	2.71097731145335e-09		1.00000005661857e+00
6.60000000000000e-01    	7.96171019623619e-06 	 -3.09069956274571e-01   -9.51056516177563e-01 	6.29503757041689e-05	 -3.62003980556489e-04	5.52854184051234e-09		1.00000006750481e+00
6.90000000000000e-01    	9.94704842474835e-06 	 -3.09081095547606e-01   -9.51056515954939e-01 	6.90779112091673e-05	 -3.77790679952946e-04	9.50784158889278e-09		1.00000007374878e+00
7.20000000000000e-01    	1.20822032159990e-05 	 -3.09092426986743e-01   -9.51056515596131e-01 	7.27853361376011e-05	 -3.73903241033476e-04	1.45736769412448e-08		1.00000007255067e+00
7.50000000000000e-01    	1.42805963045424e-05 	 -3.09103278611156e-01   -9.51056515073116e-01 	7.31353187426284e-05	 -3.44913415581695e-04	2.03684929417456e-08		1.00000006215702e+00
7.80000000000000e-01    	1.64272947897735e-05 	 -3.09112819460844e-01   -9.51056514373503e-01 	6.91843918696373e-05	 -2.85714638473195e-04	2.62045914410290e-08		1.00000004320967e+00
8.10000000000000e-01    	1.83797289816279e-05 	 -3.09120075181935e-01   -9.51056513510301e-01 	6.00445213570047e-05	 -1.91923468460554e-04	3.10881997022486e-08		1.00000002021998e+00
8.40000000000000e-01    	1.99703716175159e-05 	 -3.09123956070824e-01   -9.51056512529479e-01 	4.49517556125094e-05	 -6.03051043135392e-05	3.38468287976869e-08		1.00000000282868e+00
8.70000000000000e-01    	2.10115380745262e-05 	 -3.09123297953658e-01   -9.51056511511906e-01 	2.33383004354818e-05	 1.10800683711523e-04	3.33780705125079e-08		1.00000000641073e+00
9.00000000000000e-01    	2.13023465331991e-05 	 -3.09116915519020e-01   -9.51056510566039e-01 	-5.09633075127106e-06	 3.21079933719996e-04	2.90141039114021e-08		1.00000005155915e+00
9.30000000000000e-01    	2.06377394900290e-05 	 -3.09103666889742e-01   -9.51056509808368e-01 	-4.03198597827939e-05	 5.67899677680787e-04	2.09638818285987e-08		1.00000016206785e+00
9.60000000000000e-01    	1.88193228562250e-05 	 -3.09082527357100e-01   -9.51056509330313e-01 	-8.19123272258914e-05	 8.46046672950947e-04	1.07594113285724e-08		1.00000036125224e+00
9.90000000000000e-01    	1.56676368565287e-05 	 -3.09052669355387e-01   -9.51056509152948e-01 	-1.29026273511159e-04	 1.14757699011496e-03	1.60156387080352e-09		1.00000066679014e+00
1.02000000000000e+00    	1.10353450406388e-05 	 -3.09013544978622e-01   -9.51056509174362e-01 	-1.80365929513835e-04	 1.46180058703484e-03	-1.51616662553893e-09		1.00000108469582e+00
1.05000000000000e+00    	4.82072379612358e-06 	 -3.08964966686632e-01   -9.51056509118128e-01 	-2.34188389496014e-04	 1.77542008338389e-03	7.97849364522952e-09		1.00000160347905e+00
1.08000000000000e+00    	-3.01923780834853e-06 	 -3.08907181365632e-01   -9.51056508494310e-01 	-2.88328608803518e-04	 2.07283640931596e-03	3.76051676308166e-08		1.00000218988969e+00
1.11000000000000e+00    	-1.24568553233282e-05 	 -3.08840932644748e-01   -9.51056506585956e-01 	-3.40248874062644e-04	 2.33662604390382e-03	9.47684069239801e-08		1.00000278779140e+00
1.14000000000000e+00    	-2.33836129318152e-05 	 -3.08767506362898e-01   -9.51056502473067e-01 	-3.87112265130435e-04	 2.54818548661582e-03	1.85343151081448e-07		1.00000332154709e+00
1.17000000000000e+00    	-3.56025743220851e-05 	 -3.08688754357569e-01   -9.51056495102120e-01 	-4.25878671917564e-04	 2.68852881022119e-03	3.12091947560593e-07		1.00000370477309e+00
1.20000000000000e+00    	-4.88239858394635e-05 	 -3.08607092322948e-01   -9.51056483402174e-01 	-4.53421201839685e-04	 2.73921409477794e-03	4.73195806836703e-07		1.00000385443501e+00
1.23000000000000e+00    	-6.26646442386552e-05 	 -3.08525468358835e-01   -9.51056466439032e-01 	-4.66660303259273e-04	 2.68336476778583e-03	6.61247556222036e-07		1.00000370910250e+00
1.26000000000000e+00    	-7.66515153576382e-05 	 -3.08447299986921e-01   -9.51056443588110e-01 	-4.62712551464993e-04	 2.50674293980084e-03	8.63068566692385e-07		1.00000324892663e+00
1.29000000000000e+00    	-9.02299930233120e-05 	 -3.08376378813557e-01   -9.51056414696574e-01 	-4.39050649273512e-04	 2.19882430164117e-03	1.06064816239521e-06		1.00000251379429e+00
1.32000000000000e+00    	-1.02777076315376e-04 	 -3.08316743617639e-01   -9.51056380198267e-01 	-3.93670605106718e-04	 1.75381859087207e-03	1.23336221119346e-06		1.00000161542755e+00
1.35000000000000e+00    	-1.13619609416176e-04 	 -3.08272524373121e-01   -9.51056341143315e-01 	-3.25261101646281e-04	 1.17157653868025e-03	1.36141113114543e-06		1.00000073919384e+00
1.38000000000000e+00    	-1.22057558950210e-04 	 -3.08247761498779e-01   -9.51056299110012e-01 	-2.33368659151834e-04	 4.58323981535035e-04	1.43015336791946e-06		1.00000013226192e+00
1.41000000000000e+00    	-1.27392084944660e-04 	 -3.08246206373538e-01   -9.51056255980378e-01 	-1.18550349040635e-04	 -3.72833249684160e-04	1.43474054807527e-06		1.00000007653043e+00
1.44000000000000e+00    	-1.28957882232298e-04 	 -3.08271110767122e-01   -9.51056213582109e-01 	1.74962992577114e-05	 -1.30168383631692e-03	1.38423906757026e-06		1.00000084734406e+00
1.47000000000000e+00    	-1.26158926109245e-04 	 -3.08325014213858e-01   -9.51056173226187e-01 	1.71838590344105e-04	 -2.30100559777776e-03	1.30430718535340e-06		1.00000266207494e+00
1.50000000000000e+00    	-1.18506358882552e-04 	 -3.08409539406138e-01   -9.51056135197179e-01 	3.40263021049817e-04	 -3.33700852411453e-03	1.23753619631956e-06		1.00000562568735e+00
1.53000000000000e+00    	-1.05656828179910e-04 	 -3.08525206317081e-01   -9.51056098277120e-01 	5.17292926626945e-04	 -4.37013953448452e-03	1.24078847969035e-06		1.00000968280965e+00
1.56000000000000e+00    	-8.74491760053154e-05 	 -3.08671275909684e-01   -9.51056059398199e-01 	6.96282330137783e-04	 -5.35624542640886e-03	1.37927334154235e-06		1.00001458698164e+00
1.59000000000000e+00    	-6.39370362951940e-05 	 -3.08845633906219e-01   -9.51056013519204e-01 	8.69595539737424e-04	 -6.24807254513940e-03	1.71765610142858e-06		1.00001989710699e+00
1.62000000000000e+00    	-3.54146930706218e-05 	 -3.09044724158988e-01   -9.51055953802439e-01 	1.02887645812399e-03	 -6.99706359482259e-03	2.30912250232903e-06		1.00002500843281e+00
1.65000000000000e+00    	-2.43354484066418e-06 	 -3.09263539695518e-01   -9.51055872131038e-01 	1.16540398322041e-03	 -7.55539467551638e-03	3.18391532296500e-06		1.00002922065572e+00
1.68000000000000e+00    	3.41932352921232e-05 	 -3.09495677551224e-01   -9.51055759953878e-01 	1.27052089154929e-03	 -7.87817996044537e-03	4.33930383938880e-06		1.00003183947395e+00
1.71000000000000e+00    	7.33997334690597e-05 	 -3.09733461120036e-01   -9.51055609383061e-01 	1.33611418507381e-03	 -7.92575821039806e-03	5.73312483861533e-06		1.00003230091692e+00
1.74000000000000e+00    	1.13891121315990e-04 	 -3.09968131036084e-01   -9.51055414406507e-01 	1.35511631013215e-03	 -7.66596518043452e-03	7.28285835608385e-06		1.00003030124862e+00
1.77000000000000e+00    	1.54182357670700e-04 	 -3.10190102645751e-01   -9.51055172026873e-01 	1.32199030421675e-03	 -7.07628935718882e-03	8.87163213062229e-06		1.00002591046839e+00
1.80000000000000e+00    	1.92650694692145e-04 	 -3.10389285041615e-01   -9.51054883109470e-01 	1.23315907959352e-03	 -6.14580566932306e-03	1.03616095398823e-05		1.00001964566503e+00
1.83000000000000e+00    	2.27599742626376e-04 	 -3.10555453511651e-01   -9.51054552725855e-01 	1.08734067210392e-03	 -4.87678303085063e-03	1.16140010283200e-05		1.00001248265077e+00
1.86000000000000e+00    	2.57331791298819e-04 	 -3.10678664214793e-01   -9.51054189822352e-01 	8.85757785534677e-04	 -3.28586694997585e-03	1.25136105756295e-05		1.00000579080576e+00
1.89000000000000e+00    	2.80224290130906e-04 	 -3.10749697041651e-01   -9.51053806124270e-01 	6.32201058256913e-04	 -1.40474809733826e-03	1.29945999657046e-05		1.00000118658142e+00
1.92000000000000e+00    	2.94805975099037e-04 	 -3.10760510085056e-01   -9.51053414300608e-01 	3.32940105058681e-04	 7.19758201955827e-04	1.30632621744654e-05		1.00000031453577e+00
1.95000000000000e+00    	2.99828182919339e-04 	 -3.10704687074601e-01   -9.51053025546942e-01 	-3.50724909884768e-06	 3.02627805184388e-03	1.28132662430271e-05		1.00000457925718e+00
1.98000000000000e+00    	2.94327432096424e-04 	 -3.10577857681692e-01   -9.51052646876461e-01 	-3.66721363294077e-04	 5.44012424792902e-03	1.24292398651161e-05		1.00001486468496e+00
2.01000000000000e+00    	2.77676326328024e-04 	 -3.10378069936965e-01   -9.51052278517179e-01 	-7.44804030863663e-04	 7.87522745555939e-03	1.21757663601333e-05		1.00003128655496e+00
2.04000000000000e+00    	2.49621120964909e-04 	 -3.10106094259913e-01   -9.51051911873394e-01 	-1.12483278365723e-03	 1.02367299702394e-02	1.23708335277592e-05		1.00005302661525e+00
2.07000000000000e+00    	2.10305694715507e-04 	 -3.09765639874820e-01   -9.51051528501505e-01 	-1.49330073162363e-03	 1.24241866439749e-02	1.33452803688620e-05		1.00007829220463e+00
2.10000000000000e+00    	1.60282951936934e-04 	 -3.09363466702175e-01   -9.51051100462782e-01 	-1.83650470629330e-03	 1.43352850194444e-02	1.53925023008627e-05		1.00010443123859e+00
2.13000000000000e+00    	1.00515606177783e-04 	 -3.08909379114561e-01   -9.51050592249070e-01 	-2.14086010369597e-03	 1.58699654919571e-02	1.87151520490281e-05		1.00012821149938e+00
2.16000000000000e+00    	3.23686627434858e-05 	 -3.08416092098352e-01   -9.51049964246475e-01 	-2.39314168366040e-03	 1.69347942146906e-02	2.33773278839795e-05		1.00014624677030e+00
