0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	-8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.01555679480479e-12 	 5.87785252302042e-01   -8.09016994370000e-01 	-3.35842657731019e-10	 2.03405694032893e-09	9.42733874127874e-20		1.00000000000000e+00
6.00000000000000e-02    	-6.38695841030223e-11 	 5.87785252697925e-01   -8.09016994370000e-01 	-5.28345808126187e-09	 3.46315107361314e-08	3.86207146579252e-17		1.00000000000000e+00
9.00000000000000e-02    	-4.72082562738208e-10 	 5.87785255505969e-01   -8.09016994370000e-01 	-2.56628462639164e-08	 1.81697161793878e-07	1.34361620417999e-15		1.00000000000002e+00
1.20000000000000e-01    	-1.90175873290497e-09 	 5.87785266108321e-01   -8.09016994370000e-01 	-7.57875127403724e-08	 5.80717177200995e-07	1.64663906913165e-14		1.00000000000017e+00
1.50000000000000e-01    	-5.44112662619265e-09 	 5.87785294553770e-01   -8.09016994369998e-01 	-1.67777875041239e-07	 1.39994052760835e-06	1.11810531360213e-13		1.00000000000099e+00
1.80000000000000e-01    	-1.24192212389375e-08 	 5.87785355911327e-01   -8.09016994369990e-01 	-3.04263839416707e-07	 2.79770091837022e-06	5.15382613692410e-13		1.00000000000396e+00
2.10000000000000e-01    	-2.40021095254888e-08 	 5.87785469180882e-01   -8.09016994369959e-01 	-4.70426819858795e-07	 4.86772212485898e-06	1.79656259708906e-12		1.00000000001196e+00
2.40000000000000e-01    	-4.05542914430795e-08 	 5.87785654424047e-01   -8.09016994369863e-01 	-6.26497628701280e-07	 7.57628683687281e-06	5.04551567137105e-12		1.00000000002890e+00
2.70000000000000e-01    	-6.07966668394472e-08 	 5.87785927979781e-01   -8.09016994369621e-01 	-7.01893342090395e-07	 1.06987317952132e-05	1.18698382771158e-11		1.00000000005748e+00
3.00000000000000e-01    	-8.08275858292231e-08 	 5.87786295869577e-01   -8.09016994369098e-01 	-5.92133108988476e-07	 1.37637080808425e-05	2.39600444838108e-11		1.00000000009489e+00
3.30000000000000e-01    	-9.31056472148226e-08 	 5.87786745755925e-01   -8.09016994368122e-01 	-1.59517647031346e-07	 1.60139036793429e-05	4.20642516423114e-11		1.00000000012824e+00
3.60000000000000e-01    	-8.55187881820045e-08 	 5.87787238072885e-01   -8.09016994366529e-01 	7.61703658819708e-07	 1.63914042026834e-05	6.45536828026634e-11		1.00000000013463e+00
3.90000000000000e-01    	-4.06808597099395e-08 	 5.87787697175127e-01   -8.09016994364255e-01 	2.35530519668586e-06	 1.35545604081933e-05	8.63711256066673e-11		1.00000000009464e+00
4.20000000000000e-01    	6.43980665418573e-08 	 5.87788003529024e-01   -8.09016994361430e-01 	4.80824197985815e-06	 5.93118890229781e-06	9.99086408180869e-11		1.00000000002915e+00
4.50000000000000e-01    	2.58129524555448e-07 	 5.87787988075463e-01   -8.09016994358399e-01 	8.29149005280094e-06	 -8.18973762647171e-06	9.99679744603832e-11		1.00000000006791e+00
4.80000000000000e-01    	5.73536339445698e-07 	 5.87787429912606e-01   -8.09016994355493e-01 	1.29375261512865e-05	 -3.05288935279464e-05	9.50045205425202e-11		1.00000000054970e+00
5.10000000000000e-01    	1.04673304768873e-06 	 5.87786058366641e-01   -8.09016994352359e-01 	1.88158258461158e-05	 -6.26542862244135e-05	1.25925747492240e-10		1.00000000213980e+00
5.40000000000000e-01    	1.71466286780130e-06 	 5.87783560335005e-01   -8.09016994346619e-01 	2.59081167118685e-05	 -1.05793655314133e-04	2.91560094355793e-10		1.00000000593176e+00
5.70000000000000e-01    	2.61211334227050e-06 	 5.87779593502502e-01   -8.09016994331708e-01 	3.40853858918267e-05	 -1.60632637951834e-04	7.76641745327988e-10		1.00000001348233e+00
6.00000000000000e-01    	3.76809526685865e-06 	 5.87773805656335e-01   -8.09016994293933e-01 	4.30887883141707e-05	 -2.27112505520805e-04	1.87437087549866e-09		1.00000002671837e+00
6.30000000000000e-01    	5.20173450186996e-06 	 5.87765859879265e-01   -8.09016994209074e-01 	5.25166187157247e-05	 -3.04243317874087e-04	3.99241250775546e-09		1.00000004766099e+00
6.60000000000000e-01    	6.91788969784859e-06 	 5.87755464905346e-01   -8.09016994039204e-01 	6.18193902817272e-05	 -3.89949463828612e-04	7.63004024592515e-09		1.00000007794111e+00
6.90000000000000e-01    	8.90276670590196e-06 	 5.87742409410145e-01   -8.09016993730761e-01 	7.03048030266870e-05	 -4.80964598276775e-04	1.33164701529616e-08		1.00000011813485e+00
7.20000000000000e-01    	1.11198483121981e-05 	 5.87726598511117e-01   -8.09016993215103e-01 	7.71539872703163e-05	 -5.72791845062458e-04	2.15072522119263e-08		1.00000016702160e+00
7.50000000000000e-01    	1.35064918394621e-05 	 5.87708090310051e-01   -8.09016992412717e-01 	8.14498750618802e-05	 -6.59742778241507e-04	3.24469022294950e-08		1.00000022094728e+00
7.80000000000000e-01    	1.59715631309216e-05 	 5.87687129954266e-01   -8.09016991241787e-01 	8.22178908734362e-05	 -7.35065165923795e-04	4.60204018472388e-08		1.00000027354025e+00
8.10000000000000e-01    	1.83944697412645e-05 	 5.87664178460000e-01   -8.09016989630942e-01 	7.84783725533468e-05	 -7.91164881327401e-04	6.16309009579108e-08		1.00000031605031e+00
8.40000000000000e-01    	2.06259254979191e-05 	 5.87639933459025e-01   -8.09016987534673e-01 	6.93092533044258e-05	 -8.19921949789957e-04	7.81518162059277e-08		1.00000033853783e+00
8.70000000000000e-01    	2.24907204214173e-05 	 5.87615339119869e-01   -8.09016984948445e-01 	5.39165881848042e-05	 -8.13094669262569e-04	9.40038855547059e-08		1.00000033201492e+00
9.00000000000000e-01    	2.37926830231800e-05 	 5.87591582771258e-01   -8.09016981919090e-01 	3.17095461872991e-05	 -7.62799430333146e-04	1.07397519885675e-07		1.00000029143420e+00
9.30000000000000e-01    	2.43219068302970e-05 	 5.87570076220816e-01   -8.09016978545210e-01 	2.37558510764610e-06	 -6.62047623824360e-04	1.16755748109321e-07		1.00000021915633e+00
9.60000000000000e-01    	2.38641727471369e-05 	 5.87552420408688e-01   -8.09016974962433e-01 	-3.40492243283844e-05	 -5.05315234100228e-04	1.21294019153897e-07		1.00000012825142e+00
9.90000000000000e-01    	2.22123397447227e-05 	 5.87540352844688e-01   -8.09016971309748e-01 	-7.71202477354119e-05	 -2.89115750824818e-04	1.21684827699673e-07		1.00000004476773e+00
1.02000000000000e+00    	1.91793078704376e-05 	 5.87535678218521e-01   -8.09016967676092e-01 	-1.25940350191394e-04	 -1.25432499452718e-05	1.20686255876294e-07		1.00000000800916e+00
1.05000000000000e+00    	1.46119922813952e-05 	 5.87540183605394e-01   -8.09016964030574e-01 	-1.79137267196791e-04	 3.22249781379881e-04	1.23575818556768e-07		1.00000006796755e+00
1.08000000000000e+00    	8.40559979754310e-06 	 5.87555540764516e-01   -8.09016960144761e-01 	-2.34866711289368e-04	 7.09675803111720e-04	1.38217359701074e-07		1.00000027940103e+00
1.11000000000000e+00    	5.17386080142453e-07 	 5.87583199089391e-01   -8.09016955520404e-01 	-2.90844258121609e-04	 1.14047122170167e-03	1.74610457039649e-07		1.00000069263227e+00
1.14000000000000e+00    	-9.02099338142477e-06 	 5.87624273755163e-01   -8.09016949339655e-01 	-3.44407227228477e-04	 1.60162193658446e-03	2.43835365619205e-07		1.00000134190371e+00
1.17000000000000e+00    	-2.00934304168802e-05 	 5.87679434456596e-01   -8.09016940455926e-01 	-3.92605648329574e-04	 2.07648069491424e-03	3.56410773395622e-07		1.00000223295321e+00
1.20000000000000e+00    	-3.24924408895285e-05 	 5.87748800778509e-01   -8.09016927441135e-01 	-4.32319198527372e-04	 2.54509387762019e-03	5.20215694202624e-07		1.00000333219595e+00
1.23000000000000e+00    	-4.59160775925878e-05 	 5.87831850631620e-01   -8.09016908698305e-01 	-4.60394965385024e-04	 2.98474592765828e-03	7.38269890138615e-07		1.00000456032576e+00
1.26000000000000e+00    	-5.99692060301785e-05 	 5.87927348272039e-01   -8.09016882637778e-01 	-4.73799295555546e-04	 3.37071878484420e-03	1.00679049197289e-06		1.00000579309918e+00
1.29000000000000e+00    	-7.41694513331250e-05 	 5.88033298165977e-01   -8.09016847901505e-01 	-4.69776045970057e-04	 3.67725186657669e-03	1.31401340425964e-06		1.00000687141267e+00
1.32000000000000e+00    	-8.79578894627956e-05 	 5.88146930341862e-01   -8.09016803605162e-01 	-4.46003393067411e-04	 3.87867588775718e-03	1.64025650368700e-06		1.00000762149514e+00
1.35000000000000e+00    	-1.00714328049199e-04 	 5.88264721887792e-01   -8.09016749554974e-01 	-4.00741976976770e-04	 3.95068178261141e-03	1.95958709137174e-06		1.00000788421118e+00
1.38000000000000e+00    	-1.11776823471946e-04 	 5.88382457920684e-01   -8.09016686388352e-01 	-3.32968418441381e-04	 3.87167485903583e-03	2.24323464659204e-06		1.00000755034110e+00
1.41000000000000e+00    	-1.20464926382079e-04 	 5.88495333712630e-01   -8.09016615587639e-01 	-2.42489865847724e-04	 3.62415477410694e-03	2.46457932192378e-06		1.00000659663086e+00
1.44000000000000e+00    	-1.26106042866898e-04 	 5.88598097767152e-01   -8.09016539326745e-01 	-1.30036828468854e-04	 3.19605462600336e-03	2.60518758526967e-06		1.00000511582768e+00
1.47000000000000e+00    	-1.28064235785723e-04 	 5.88685233568386e-01   -8.09016460131563e-01 	2.66728164326760e-06	 2.58196799688865e-03	2.66101977810828e-06		1.00000333328091e+00
1.50000000000000e+00    	-1.25770751550733e-04 	 5.88751175569564e-01   -8.09016380365571e-01 	1.52861099967765e-04	 1.78419162476988e-03	2.64767305035500e-06		1.00000160335535e+00
1.53000000000000e+00    	-1.18755514218298e-04 	 5.88790552845248e-01   -8.09016301588139e-01 	3.16726576791650e-04	 8.13513855546851e-04	2.60341994915278e-06		1.00000038106358e+00
1.56000000000000e+00    	-1.06678750699995e-04 	 5.88798451814324e-01   -8.09016223869143e-01 	4.89399996835610e-04	 -3.10314718630550e-04	2.58891570719001e-06		1.00000016790713e+00
1.59000000000000e+00    	-8.93617724365696e-05 	 5.88770687661210e-01   -8.09016145172593e-01 	6.65018498625212e-04	 -1.55848203527711e-03	2.68280394042493e-06		1.00000143556050e+00
1.62000000000000e+00    	-6.68157272320135e-05 	 5.88704072652838e-01   -8.09016060936818e-01 	8.36810299998933e-04	 -2.89342687370252e-03	2.97303716226911e-06		1.00000453607941e+00
