0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.16981410459629e-12 	 -1.36332829242560e-11   1.00000000000000e+00 	-3.60368256319171e-10	 -2.26426054979479e-09	-5.18072761964582e-20		1.00000000000000e+00
6.00000000000000e-02    	-6.76328986000287e-11 	 -4.24950000198364e-10   1.00000000000000e+00 	-5.55688987238064e-09	 -3.49149727282795e-08	-2.53436774845672e-17		1.00000000000000e+00
9.00000000000000e-02    	-4.91320289581399e-10 	 -3.08705728966265e-09   1.00000000000000e+00 	-2.64150447326543e-08	 -1.65970709778103e-07	-9.02751254846718e-16		1.00000000000001e+00
1.20000000000000e-01    	-1.94240139514573e-09 	 -1.22044785005437e-08   1.00000000000000e+00 	-7.61242712828976e-08	 -4.78303641295875e-07	-1.07793055481523e-14		1.00000000000012e+00
1.50000000000000e-01    	-5.44090110439686e-09 	 -3.41862549631127e-08   9.99999999999999e-01 	-1.63640008344819e-07	 -1.02818391408211e-06	-6.94227140841261e-14		1.00000000000054e+00
1.80000000000000e-01    	-1.21131451511342e-08 	 -7.61093952215652e-08   9.99999999999994e-01 	-2.85703796993768e-07	 -1.79514034758126e-06	-2.96866909155750e-13		1.00000000000165e+00
2.10000000000000e-01    	-2.27006283527748e-08 	 -1.42632999392166e-07   9.99999999999977e-01 	-4.18582635166314e-07	 -2.63005480865228e-06	-9.36046351609254e-13		1.00000000000355e+00
2.40000000000000e-01    	-3.68322050440314e-08 	 -2.31425178586982e-07   9.99999999999931e-01 	-5.10762152531295e-07	 -3.20924723210591e-06	-2.29355642753579e-12		1.00000000000528e+00
2.70000000000000e-01    	-5.21071341965158e-08 	 -3.27401418448422e-07   9.99999999999831e-01 	-4.77848214270452e-07	 -3.00243990885225e-06	-4.42971586835143e-12		1.00000000000462e+00
3.00000000000000e-01    	-6.30729541184961e-08 	 -3.96302320146299e-07   9.99999999999665e-01 	-2.00831822253147e-07	 -1.26187277765133e-06	-6.48303023377746e-12		1.00000000000082e+00
3.30000000000000e-01    	-6.02138388963157e-08 	 -3.78338312479311e-07   9.99999999999470e-01 	4.71344485874208e-07	 2.96150952488966e-06	-5.71140335187660e-12		1.00000000000450e+00
3.60000000000000e-01    	-2.90886536183652e-08 	 -1.82777853656447e-07   9.99999999999404e-01 	1.71430190635478e-06	 1.07708933341759e-05	3.27841652041988e-12		1.00000000005948e+00
3.90000000000000e-01    	5.02294707204832e-08 	 3.15564389281294e-07   9.99999999999825e-01 	3.71561073458494e-06	 2.33441062267395e-05	2.81299049506597e-11		1.00000000027938e+00
4.20000000000000e-01    	2.03260694175985e-07 	 1.27698573345703e-06   1.00000000000132e+00 	6.65729565538147e-06	 4.18233855572792e-05	7.57384827844830e-11		1.00000000089676e+00
4.50000000000000e-01    	4.60636563334456e-07 	 2.89384029069234e-06   1.00000000000459e+00 	1.06941959042438e-05	 6.71790912439621e-05	1.45147608012272e-10		1.00000000231370e+00
4.80000000000000e-01    	8.56921285054695e-07 	 5.38309733514937e-06   1.00000000001005e+00 	1.59293895252480e-05	 1.00055093878969e-04	2.15417887890767e-10		1.00000000513238e+00
5.10000000000000e-01    	1.42867168705730e-06 	 8.97411438928740e-06   1.00000000001697e+00 	2.23883201525696e-05	 1.40606319707105e-04	2.29002862731648e-10		1.00000001013569e+00
5.40000000000000e-01    	2.21172603887603e-06 	 1.38915755903501e-05   1.00000000002212e+00 	2.99936168732590e-05	 1.88341158175562e-04	7.34332767940262e-11		1.00000001818600e+00
5.70000000000000e-01    	3.23777561830508e-06 	 2.03339514655586e-05   1.00000000001789e+00 	3.85428442776558e-05	 2.41982925455837e-04	-4.33223411837342e-10		1.00000003002064e+00
6.00000000000000e-01    	4.53034212180121e-06 	 2.84482731697182e-05   9.99999999990094e-01 	4.76915362926888e-05	 2.99365155118984e-04	-1.54539605455475e-09		1.00000004594699e+00
6.30000000000000e-01    	6.10035451549698e-06 	 3.83024532375308e-05   9.99999999916017e-01 	5.69438335360495e-05	 3.57375031855300e-04	-3.57300107350973e-09		1.00000006547975e+00
6.60000000000000e-01    	7.94158594646259e-06 	 4.98567938890740e-05   9.99999999763325e-01 	6.56528438859668e-05	 4.11957733974128e-04	-6.83759800469048e-09		1.00000008700973e+00
6.90000000000000e-01    	1.00262697229946e-05 	 6.29366699814759e-05   9.99999999490732e-01 	7.30324692388917e-05	 4.58191812601002e-04	-1.15999322291502e-08		1.00000010763673e+00
7.20000000000000e-01    	1.23012577579803e-05 	 7.72086252051790e-05   9.99999999051212e-01 	7.81818848448407e-05	 4.90442089744750e-04	-1.79653818205073e-08		1.00000012332292e+00
7.50000000000000e-01    	1.46851099332206e-05 	 9.21622489380634e-05   9.99999998398161e-01 	8.01231284199034e-05	 5.02592055010004e-04	-2.57843590305953e-08		1.00000012950924e+00
7.80000000000000e-01    	1.70665036905698e-05 	 1.07100184704872e-04   9.99999997494309e-01 	7.78513760202875e-05	 4.88352598850328e-04	-3.45753154270371e-08		1.00000012227454e+00
8.10000000000000e-01    	1.93043258050328e-05 	 1.21138444240209e-04   9.99999996322153e-01 	7.03964901226506e-05	 4.41638411922620e-04	-4.35055564944395e-08		1.00000010000007e+00
8.40000000000000e-01    	2.12297502584697e-05 	 1.33218857379063e-04   9.99999994893642e-01 	5.68933827077577e-05	 3.56997820373220e-04	-5.14660968298619e-08		1.00000006534215e+00
8.70000000000000e-01    	2.26505170358861e-05 	 1.42134980927056e-04   9.99999993255849e-01 	3.66577227144559e-05	 2.30076556126578e-04	-5.72682542753939e-08		1.00000002713951e+00
9.00000000000000e-01    	2.33575087946551e-05 	 1.46572133166619e-04   9.99999991488775e-01 	9.26262905405935e-06	 5.80913266124408e-05	-5.99700296405785e-08		1.00000000173020e+00
9.30000000000000e-01    	2.31335810027760e-05 	 1.45161438864510e-04   9.99999989691651e-01 	-2.53886697565107e-05	 -1.59714615368240e-04	-5.93103886425941e-08		1.00000001307667e+00
9.60000000000000e-01    	2.17644446206895e-05 	 1.36546896295208e-04   9.99999987955268e-01 	-6.69995639280500e-05	 -4.21664090138481e-04	-5.61931966885624e-08		1.00000009114477e+00
9.90000000000000e-01    	1.90512396305895e-05 	 1.19463555039988e-04   9.99999986320191e-01 	-1.14831470069742e-04	 -7.23317846172063e-04	-5.31266098331692e-08		1.00000026818745e+00
1.02000000000000e+00    	1.48242853213173e-05 	 9.28239700693528e-05   9.99999984723936e-01 	-1.67674710949356e-04	 -1.05725583928896e-03	-5.44973103464404e-08		1.00000057295220e+00
1.05000000000000e+00    	8.95736221531683e-06 	 5.58092274165290e-05   9.99999982944015e-01 	-2.23842739820183e-04	 -1.41299543005905e-03	-6.65519182608020e-08		1.00000102333031e+00
1.08000000000000e+00    	1.38178263812234e-06 	 7.96007530266538e-06   9.99999980547313e-01 	-2.81192309682480e-04	 -1.77706944282703e-03	-9.69785643074881e-08		1.00000161852115e+00
1.11000000000000e+00    	-7.90054895268883e-06 	 -5.07369030841994e-05   9.99999976858789e-01 	-3.37170686128025e-04	 -2.13328069540055e-03	-1.54034388420821e-07		1.00000233228259e+00
1.14000000000000e+00    	-1.88058940631331e-05 	 -1.19773521516724e-04   9.99999970962926e-01 	-3.88889431284681e-04	 -2.46314166598706e-03	-2.45247868238893e-07		1.00000310914613e+00
1.17000000000000e+00    	-3.11600281017323e-05 	 -1.98060196800517e-04   9.99999961748958e-01 	-4.33222819582540e-04	 -2.74649869254817e-03	-3.75829029989941e-07		1.00000386546114e+00
1.20000000000000e+00    	-4.46928723242445e-05 	 -2.83887527706464e-04   9.99999948005289e-01 	-4.66927739654327e-04	 -2.96232987805589e-03	-5.47028768643643e-07		1.00000449669995e+00
1.23000000000000e+00    	-5.90369958148195e-05 	 -3.74914159613191e-04   9.99999928559840e-01 	-4.86781096298828e-04	 -3.08969517158472e-03	-7.54777810251461e-07		1.00000489157437e+00
1.26000000000000e+00    	-7.37304462273765e-05 	 -4.68185040744033e-04   9.99999902452342e-01 	-4.89730279997229e-04	 -3.10880645146712e-03	-9.88981004963244e-07		1.00000495224488e+00
1.29000000000000e+00    	-8.82242326972962e-05 	 -5.60183058943226e-04   9.99999869113462e-01 	-4.73052154422799e-04	 -3.00217544492753e-03	-1.23382097560199e-06		1.00000461840797e+00
1.32000000000000e+00    	-1.01894648838184e-04 	 -6.46915650060894e-04   9.99999828516335e-01 	-4.34516071363430e-04	 -2.75578859230407e-03	-1.46932232249703e-06		1.00000389158100e+00
1.35000000000000e+00    	-1.14060490163471e-04 	 -7.24036337046296e-04   9.99999781261157e-01 	-3.72546440445311e-04	 -2.36025110512965e-03	-1.67424290791116e-06		1.00000285478539e+00
1.38000000000000e+00    	-1.24005083702029e-04 	 -7.86999356402485e-04   9.99999728555081e-01 	-2.86380122761286e-04	 -1.81183803042701e-03	-1.83010881879039e-06		1.00000168238557e+00
1.41000000000000e+00    	-1.31002896419786e-04 	 -8.31243634267085e-04   9.99999672059356e-01 	-1.76213189477756e-04	 -1.11338858884307e-03	-1.92592911488834e-06		1.00000063534427e+00
1.44000000000000e+00    	-1.34350307328487e-04 	 -8.52400478862885e-04   9.99999613593622e-01 	-4.33303010656777e-05	 -2.74981752015043e-04	-1.96286522876417e-06		1.00000003874817e+00
1.47000000000000e+00    	-1.33399899609189e-04 	 -8.46517559060977e-04   9.99999554712016e-01 	1.09791807144102e-04	 6.85663838021830e-04	-1.95794599582006e-06		1.00000024109646e+00
