0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	7.04109613431808e-14 	 9.51056516300734e-01   3.09016994370000e-01 	1.16940319462955e-11	 1.46741152944161e-10	-2.47307370880895e-22		1.00000000000000e+00
6.00000000000000e-02    	2.19470312816763e-12 	 9.51056516346535e-01   3.09016994370000e-01 	1.80322370025371e-10	 4.63279989650264e-09	-1.19665330954016e-19		1.00000000000000e+00
9.00000000000000e-02    	1.59434646040186e-11 	 9.51056516821341e-01   3.09016994370000e-01 	8.57175239999230e-10	 3.44113140148811e-08	-4.17783127686514e-18		1.00000000000000e+00
1.20000000000000e-01    	6.30315299562106e-11 	 9.51056519162303e-01   3.09016994370000e-01 	2.47026345658166e-09	 1.40595034573531e-07	-4.82940341573780e-17		1.00000000000001e+00
1.50000000000000e-01    	1.76560000529584e-10 	 9.51056526898615e-01   3.09016994370000e-01 	5.31025739677942e-09	 4.12234635973606e-07	-2.95520426912333e-16		1.00000000000008e+00
1.80000000000000e-01    	3.93083806072748e-10 	 9.51056546810068e-01   3.09016994370000e-01 	9.27168151657705e-09	 9.76235548789088e-07	-1.16300959031331e-15		1.00000000000048e+00
2.10000000000000e-01    	7.36684744445454e-10 	 9.51056589948111e-01   3.09016994370000e-01 	1.35851899166038e-08	 1.98814107302954e-06	-3.16901778276604e-15		1.00000000000198e+00
2.40000000000000e-01    	1.19537807518518e-09 	 9.51056672238498e-01   3.09016994370000e-01 	1.65810454453878e-08	 3.61349493201640e-06	-5.72501733205018e-15		1.00000000000653e+00
2.70000000000000e-01    	1.69140203968031e-09 	 9.51056814391944e-01   3.09016994370000e-01 	1.55244412930169e-08	 6.00056762581046e-06	-3.70542195024324e-15		1.00000000001800e+00
3.00000000000000e-01    	2.04811671545843e-09 	 9.51057040888928e-01   3.09016994370000e-01 	6.55983291560601e-09	 9.24630134889767e-06	1.92445445259485e-14		1.00000000004275e+00
3.30000000000000e-01    	1.95725339065021e-09 	 9.51057377875460e-01   3.09016994370002e-01 	-1.52058354912946e-08	 1.33583085868195e-05	1.00589206523007e-13		1.00000000008922e+00
3.60000000000000e-01    	9.51001304075529e-10 	 9.51057849904277e-01   3.09016994370007e-01 	-5.54616600242229e-08	 1.82165639783579e-05	3.09621906789892e-13		1.00000000016592e+00
3.90000000000000e-01    	-1.61618984416745e-09 	 9.51058475574145e-01   3.09016994370023e-01 	-1.20286617675748e-07	 2.35389812580877e-05	7.53645840230020e-13		1.00000000027705e+00
4.20000000000000e-01    	-6.57123129378106e-09 	 9.51059262250099e-01   3.09016994370056e-01 	-2.15586497183820e-07	 2.88553057170396e-05	1.57160065224469e-12		1.00000000041634e+00
4.50000000000000e-01    	-1.49070314667451e-08 	 9.51060200179550e-01   3.09016994370122e-01 	-3.46396189067073e-07	 3.34936360099745e-05	2.90661188040021e-12		1.00000000056097e+00
4.80000000000000e-01    	-2.77446167500428e-08 	 9.51061256442196e-01   3.09016994370237e-01 	-5.16083491974495e-07	 3.65833990115257e-05	4.85241373608815e-12		1.00000000066931e+00
5.10000000000000e-01    	-4.62704851928090e-08 	 9.51062369274412e-01   3.09016994370419e-01 	-7.25503291850067e-07	 3.70777450754025e-05	7.37724105612781e-12		1.00000000068764e+00
5.40000000000000e-01    	-7.16485790952090e-08 	 9.51063443380745e-01   3.09016994370683e-01 	-9.72162163078158e-07	 3.37971420536023e-05	1.02422785760458e-11		1.00000000057160e+00
5.70000000000000e-01    	-1.04908210799109e-07 	 9.51064346877166e-01   3.09016994371032e-01 	-1.24946292766669e-06	 2.54944837072671e-05	1.29476076967283e-11		1.00000000032576e+00
6.00000000000000e-01    	-1.46811479520947e-07 	 9.51064910495716e-01   3.09016994371451e-01 	-1.54610615097178e-06	 1.09403734082701e-05	1.47520416941834e-11		1.00000000006104e+00
6.30000000000000e-01    	-1.97706104326009e-07 	 9.51064929613911e-01   3.09016994371900e-01 	-1.84573018083619e-06	 -1.09745022577788e-05	1.48179245003988e-11		1.00000000006192e+00
6.60000000000000e-01    	-2.57372065448828e-07 	 9.51064169553669e-01   3.09016994372316e-01 	-2.12687173751993e-06	 -4.11247194390300e-05	1.25214269006092e-11		1.00000000084788e+00
6.90000000000000e-01    	-3.24872836636595e-07 	 9.51062374425965e-01   3.09016994372628e-01 	-2.36332316119069e-06	 -8.00295731536674e-05	7.93870999855653e-12		1.00000000320516e+00
7.20000000000000e-01    	-3.98424079486279e-07 	 9.51059279585178e-01   3.09016994372783e-01 	-2.52494776351696e-06	 -1.27734352228864e-04	2.46853386648429e-12		1.00000000816122e+00
7.50000000000000e-01    	-4.75294158789968e-07 	 9.51054627510592e-01   3.09016994372800e-01 	-2.57898905631611e-06	 -1.83702083922417e-04	-5.11311676235559e-13		1.00000001687655e+00
7.80000000000000e-01    	-5.51751373367545e-07 	 9.51048186664688e-01   3.09016994372835e-01 	-2.49187173345879e-06	 -2.46724868435698e-04	4.88005633619821e-12		1.00000003043968e+00
8.10000000000000e-01    	-6.23072018388161e-07 	 9.51039772603956e-01   3.09016994373261e-01 	-2.23144291860620e-06	 -3.14863844882552e-04	2.72068322323288e-11		1.00000004957211e+00
8.40000000000000e-01    	-6.83621003490619e-07 	 9.51029270355334e-01   3.09016994374745e-01 	-1.76954484224332e-06	 -3.85426156812281e-04	7.73353572036263e-11		1.00000007427822e+00
8.70000000000000e-01    	-7.27012596895531e-07 	 9.51016656838021e-01   3.09016994378300e-01 	-1.08475130120417e-06	 -4.54986003111411e-04	1.67325369657887e-10		1.00000010350671e+00
9.00000000000000e-01    	-7.46353037768145e-07 	 9.51002021924473e-01   3.09016994385298e-01 	-1.65049185048717e-07	 -5.19454990949954e-04	3.08545541597415e-10		1.00000013491675e+00
9.30000000000000e-01    	-7.34559648542417e-07 	 9.50985586612660e-01   3.09016994397409e-01 	9.89786269019676e-07	 -5.74204610364221e-04	5.09144872098345e-10		1.00000016485594e+00
9.60000000000000e-01    	-6.84743397206666e-07 	 9.50967716738558e-01   3.09016994416465e-01 	2.36637773954220e-06	 -6.14240820183559e-04	7.71229665958550e-10		1.00000018864867e+00
9.90000000000000e-01    	-5.90634589400075e-07 	 9.50948930704651e-01   3.09016994444236e-01 	3.93671665411177e-06	 -6.34427600510254e-04	1.08831119040790e-09		1.00000020125692e+00
1.02000000000000e+00    	-4.47025641327328e-07 	 9.50929899843618e-01   3.09016994482150e-01 	5.65807131818205e-06	 -6.29753044039277e-04	1.44374694752061e-09		1.00000019831044e+00
1.05000000000000e+00    	-2.50201781684245e-07 	 9.50911440278354e-01   3.09016994530981e-01 	7.47388187606334e-06	 -5.95628304349635e-04	1.81093999939753e-09		1.00000017741445e+00
1.08000000000000e+00    	1.66914027018573e-09 	 9.50894495476223e-01   3.09016994590585e-01 	9.31556891699773e-06	 -5.28206683533060e-04	2.15593618147476e-09		1.00000013954453e+00
1.11000000000000e+00    	3.08212508869422e-07 	 9.50880109117554e-01   3.09016994659754e-01 	1.11050607751706e-05	 -4.24707516441448e-04	2.44274242117505e-09		1.00000009024989e+00
1.14000000000000e+00    	6.66605842961454e-07 	 9.50869388390815e-01   3.09016994736261e-01 	1.27577486586960e-05	 -2.83727478942455e-04	2.64119192088335e-09		1.00000004033202e+00
1.17000000000000e+00    	1.07142856947212e-06 	 9.50863458369140e-01   3.09016994817186e-01 	1.41855334857777e-05	 -1.05520678982474e-04	2.73656011968767e-09		1.00000000566792e+00
1.20000000000000e+00    	1.51460059019040e-06 	 9.50863408690080e-01   3.09016994899519e-01 	1.52996528482673e-05	 1.07771480558193e-04	2.73949074006933e-09		1.00000000592439e+00
