0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.35163673015256e-14 	 5.87785252290734e-01   8.09016994370000e-01 	7.22730921239885e-12	 1.46741152944920e-10	-6.47459102645062e-22		1.00000000000000e+00
6.00000000000000e-02    	1.35640115091511e-12 	 5.87785252336535e-01   8.09016994370000e-01 	1.11445357709319e-10	 4.63279989683000e-09	-3.13287903740276e-19		1.00000000000000e+00
9.00000000000000e-02    	9.85360489792058e-12 	 5.87785252811341e-01   8.09016994370000e-01 	5.29763658901715e-10	 3.44113140265983e-08	-1.09377042862691e-17		1.00000000000000e+00
1.20000000000000e-01    	3.89556699906415e-11 	 5.87785255152303e-01   8.09016994370000e-01 	1.52671055397904e-09	 1.40595034715961e-07	-1.26435423016231e-16		1.00000000000001e+00
1.50000000000000e-01    	1.09120539724464e-10 	 5.87785262888615e-01   8.09016994370000e-01 	3.28195202551967e-09	 4.12234636916433e-07	-7.73682523861819e-16		1.00000000000008e+00
1.80000000000000e-01    	2.42942287117412e-10 	 5.87785282800068e-01   8.09016994370000e-01 	5.73039636808742e-09	 9.76235552984206e-07	-3.04479864925647e-15		1.00000000000048e+00
2.10000000000000e-01    	4.55311683129651e-10 	 5.87785325938111e-01   8.09016994370000e-01 	8.39686414329932e-09	 1.98814108704488e-06	-8.29659631256476e-15		1.00000000000198e+00
2.40000000000000e-01    	7.38844128300433e-10 	 5.87785408228499e-01   8.09016994370000e-01 	1.02501436292956e-08	 3.61349496948950e-06	-1.49882900065849e-14		1.00000000000653e+00
2.70000000000000e-01    	1.04553516947111e-09 	 5.87785550381946e-01   8.09016994370000e-01 	9.60150911368014e-09	 6.00056770912081e-06	-9.70092008144455e-15		1.00000000001800e+00
3.00000000000000e-01    	1.26632856739780e-09 	 5.87785776878934e-01   8.09016994370000e-01 	4.07052591556130e-09	 9.24630150639150e-06	5.03828755344122e-14		1.00000000004275e+00
3.30000000000000e-01    	1.21090283227248e-09 	 5.87786113865471e-01   8.09016994370005e-01 	-9.36365169809537e-09	 1.33583088428990e-05	2.63345977702682e-13		1.00000000008922e+00
3.60000000000000e-01    	5.90434082238145e-10 	 5.87786585894298e-01   8.09016994370020e-01 	-3.42138419213483e-08	 1.82165643379539e-05	8.10600725847559e-13		1.00000000016592e+00
3.90000000000000e-01    	-9.93673053759836e-10 	 5.87787211564179e-01   8.09016994370059e-01 	-7.42354699706949e-08	 2.35389816964175e-05	1.97307055239321e-12		1.00000000027704e+00
4.20000000000000e-01    	-4.05210723305439e-09 	 5.87787998240146e-01   8.09016994370148e-01 	-1.33080930821391e-07	 2.88553061997852e-05	4.11450419894358e-12		1.00000000041632e+00
4.50000000000000e-01    	-9.19831172753243e-09 	 5.87788936169612e-01   8.09016994370320e-01 	-2.13870709268044e-07	 3.34936365849352e-05	7.60960922132761e-12		1.00000000056093e+00
4.80000000000000e-01    	-1.71252827895437e-08 	 5.87789992432281e-01   8.09016994370621e-01 	-3.18702172429251e-07	 3.65834000240084e-05	1.27037850309574e-11		1.00000000066922e+00
5.10000000000000e-01    	-2.85670406228925e-08 	 5.87791105264545e-01   8.09016994371097e-01 	-4.48124227805781e-07	 3.70777475573597e-05	1.93138695124121e-11		1.00000000068748e+00
5.40000000000000e-01    	-4.42442573121941e-08 	 5.87792179371002e-01   8.09016994371788e-01 	-6.00612847031859e-07	 3.37971483119379e-05	2.68146366088455e-11		1.00000000057130e+00
5.70000000000000e-01    	-6.47946747771898e-08 	 5.87793082867719e-01   8.09016994372702e-01 	-7.72089004740651e-07	 2.54944980842526e-05	3.38972833271813e-11		1.00000000032528e+00
6.00000000000000e-01    	-9.06902876888263e-08 	 5.87793646486907e-01   8.09016994373799e-01 	-9.55526875283353e-07	 1.09404031082602e-05	3.86213590424163e-11		1.00000000006030e+00
6.30000000000000e-01    	-1.22144787409651e-07 	 5.87793665606353e-01   8.09016994374974e-01 	-1.14070564044679e-06	 -1.09744464743651e-05	3.87938530527820e-11		1.00000000006087e+00
6.60000000000000e-01    	-1.59016422631415e-07 	 5.87792905548353e-01   8.09016994376064e-01 	-1.31416169887259e-06	 -4.11246229782730e-05	3.27815586256599e-11		1.00000000084648e+00
6.90000000000000e-01    	-2.00713138847966e-07 	 5.87791110424374e-01   8.09016994376880e-01 	-1.45939734960262e-06	 -8.00294180557906e-05	2.07838613270206e-11		1.00000000320342e+00
7.20000000000000e-01    	-2.46108449029813e-07 	 5.87788015589366e-01   8.09016994377286e-01 	-1.55739453890031e-06	 -1.27734118679997e-04	6.46274282166889e-12		1.00000000815922e+00
7.50000000000000e-01    	-2.93477719606040e-07 	 5.87783363523205e-01   8.09016994377331e-01 	-1.58746546666861e-06	 -1.83701752978531e-04	-1.33866992299333e-12		1.00000001687443e+00
7.80000000000000e-01    	-3.40465121879958e-07 	 5.87776922688877e-01   8.09016994377423e-01 	-1.52844411485109e-06	 -2.46724425884865e-04	1.27759024333776e-11		1.00000003043764e+00
8.10000000000000e-01    	-3.84091068635836e-07 	 5.87768508643171e-01   8.09016994378539e-01 	-1.36018430616217e-06	 -3.14863285837288e-04	7.12277045102294e-11		1.00000004957037e+00
8.40000000000000e-01    	-4.20808242898506e-07 	 5.87758006412977e-01   8.09016994382423e-01 	-1.06528358493427e-06	 -3.85425490248671e-04	2.02465049351013e-10		1.00000007427697e+00
