0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.93944515659634e-23 	 7.34348058842017e-13   -1.00000000000000e+00 	1.07699549193688e-20	 1.46741152945920e-10	8.00303463530929e-22		1.00000000000000e+00
6.00000000000000e-02    	5.88740841978913e-20 	 4.65352432125977e-11   -1.00000000000000e+00 	1.07349068595271e-17	 4.63279989735252e-09	3.87245145601679e-19		1.00000000000000e+00
9.00000000000000e-02    	4.90554732618206e-18 	 5.21340903421771e-10   -1.00000000000000e+00 	5.92252663053293e-16	 3.44113140455041e-08	1.35197460237916e-17		1.00000000000000e+00
1.20000000000000e-01    	1.10242824452339e-16 	 2.86230283173798e-09   -1.00000000000000e+00 	9.88631828459020e-15	 1.40595034946202e-07	1.56282777886708e-16		1.00000000000001e+00
1.50000000000000e-01    	1.19986606940418e-15 	 1.05986147292259e-08   -1.00000000000000e+00 	8.49904691385277e-14	 4.12234638441325e-07	9.56324196155306e-16		1.00000000000008e+00
1.80000000000000e-01    	8.20597529298152e-15 	 3.05100676773130e-08   -1.00000000000000e+00 	4.76620971104623e-13	 9.76235559770544e-07	3.76357813337995e-15		1.00000000000048e+00
2.10000000000000e-01    	4.05055480407949e-14 	 7.36481117263193e-08   -1.00000000000000e+00 	1.97667905335080e-12	 1.98814110971911e-06	1.02551571167319e-14		1.00000000000198e+00
2.40000000000000e-01    	1.56684171315326e-13 	 1.55938500686433e-07   -1.00000000000000e+00 	6.52932994258838e-12	 3.61349503011668e-06	1.85265454045698e-14		1.00000000000653e+00
2.70000000000000e-01    	5.00623017251224e-13 	 2.98091950753687e-07   -9.99999999999999e-01 	1.80037434812205e-11	 6.00056784391055e-06	1.19909956108982e-14		1.00000000001800e+00
3.00000000000000e-01    	1.36878716372403e-12 	 5.24588944072696e-07   -1.00000000000000e+00 	4.27433704181300e-11	 9.24630176120761e-06	-6.22766667965736e-14		1.00000000004275e+00
3.30000000000000e-01    	3.28231832682315e-12 	 8.61575491885110e-07   -1.00000000000000e+00 	8.92024158659288e-11	 1.33583092572237e-05	-3.25513562285571e-13		1.00000000008922e+00
3.60000000000000e-01    	7.02422139739478e-12 	 1.33360433342370e-06   -1.00000000000002e+00 	1.65854898874101e-10	 1.82165649197645e-05	-1.00195770016540e-12		1.00000000016592e+00
3.90000000000000e-01    	1.35806467681235e-11 	 1.95927423362963e-06   -1.00000000000007e+00 	2.76862104451741e-10	 2.35389824056138e-05	-2.43884958151152e-12		1.00000000027704e+00
4.20000000000000e-01    	2.39219002500739e-11 	 2.74595022353916e-06   -1.00000000000018e+00 	4.15897586472651e-10	 2.88553069808396e-05	-5.08580743278754e-12		1.00000000041631e+00
4.50000000000000e-01    	3.85923224977325e-11 	 3.68387971468516e-06   -1.00000000000040e+00 	5.60050933679137e-10	 3.34936375151900e-05	-9.40599533231935e-12		1.00000000056091e+00
4.80000000000000e-01    	5.71630963460566e-11 	 4.74014241964068e-06   -1.00000000000077e+00 	6.67557414269193e-10	 3.65834016621849e-05	-1.57027437544073e-11		1.00000000066917e+00
5.10000000000000e-01    	7.77387175427444e-11 	 5.85297476264641e-06   -1.00000000000136e+00 	6.84594694481167e-10	 3.70777515731968e-05	-2.38732589941288e-11		1.00000000068738e+00
5.40000000000000e-01    	9.68736164795430e-11 	 6.92708141805502e-06   -1.00000000000221e+00 	5.66676967800473e-10	 3.37971584380907e-05	-3.31447199890824e-11		1.00000000057112e+00
5.70000000000000e-01    	1.10400525907163e-10 	 7.83057861295752e-06   -1.00000000000334e+00 	3.18380704505712e-10	 2.54945213466705e-05	-4.18993590527162e-11		1.00000000032499e+00
