0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
2.40000000000000e+00    	-8.00834962360348e-05 	 9.30319135319861e-01   -2.85317613287012e+00 	-9.11587921228831e-04	 1.58507111368369e-02	-2.83734788745390e-05		1.00012603047873e+00
2.43000000000000e+00    	-1.06632156200329e-04 	 9.30752004086195e-01   -2.85317702723342e+00 	-8.51591575135004e-04	 1.28866228960164e-02	-3.11468419985146e-05		1.00008339213688e+00
2.46000000000000e+00    	-1.30726671045445e-04 	 9.31085181041835e-01   -2.85317799399404e+00 	-7.46820598271457e-04	 9.21514012108729e-03	-3.31706079427321e-05		1.00004273791111e+00
2.49000000000000e+00    	-1.50932690229464e-04 	 9.31298691705922e-01   -2.85317900883184e+00 	-5.91452528029757e-04	 4.92533007273632e-03	-3.43441179070380e-05		1.00001230486026e+00
2.52000000000000e+00    	-1.65668075498201e-04 	 9.31375701139932e-01   -2.85318004648278e+00 	-3.81680909617595e-04	 1.37138527378541e-04	-3.47103398345745e-05		1.00000008284605e+00
2.55000000000000e+00    	-1.73282632084838e-04 	 9.31303409649706e-01   -2.85318108534908e+00 	-1.16975632229478e-04	 -5.00127519939270e-03	-3.44723324159050e-05		1.00001251373433e+00
2.58000000000000e+00    	-1.72174338637254e-04 	 9.31073847506656e-01   -2.85318211226728e+00 	1.98786041664665e-04	 -1.03175657530781e-02	-3.39864515837863e-05		1.00005324499950e+00
2.61000000000000e+00    	-1.60934903780390e-04 	 9.30684526754599e-01   -2.85318312669013e+00 	5.56528552068463e-04	 -1.56205046155853e-02	-3.37299821722045e-05		1.00012214805302e+00
2.64000000000000e+00    	-1.38511268718126e-04 	 9.30138912290292e-01   -2.85318414352559e+00 	9.41721067097396e-04	 -2.07064006975316e-02	-3.42447914277083e-05		1.00021479845137e+00
2.67000000000000e+00    	-1.04364573086250e-04 	 9.29446681310089e-01   -2.85318519398912e+00 	1.33479630600729e-03	 -2.53664167326105e-02	-3.60627940601731e-05		1.00032256701504e+00
2.70000000000000e+00    	-5.86051329055301e-05 	 9.28623749333550e-01   -2.85318632406104e+00 	1.71230398482921e-03	 -2.93945085885961e-02	-3.96227909981453e-05		1.00043339143097e+00
2.73000000000000e+00    	-2.08191720234571e-06 	 9.27692051359693e-01   -2.85318759047344e+00 	2.04875372159997e-03	 -3.25956820084937e-02	-4.51908914591457e-05		1.00053319681039e+00
2.76000000000000e+00    	6.35917964261964e-05 	 9.26679077101400e-01   -2.85318905453684e+00 	2.31899198832456e-03	 -3.47942486759670e-02	-5.27976790938541e-05		1.00060782540032e+00
2.79000000000000e+00    	1.36088612443173e-04 	 9.25617168621743e-01   -2.85319077449685e+00 	2.50085811923978e-03	 -3.58417684024594e-02	-6.22042144848326e-05		1.00064523709600e+00
2.82000000000000e+00    	2.12496325937400e-04 	 9.24542596443316e-01   -2.85319279742593e+00 	2.57779184721489e-03	 -3.56243807922404e-02	-7.29058654174907e-05		1.00063767010487e+00
2.85000000000000e+00    	2.89519437307769e-04 	 9.23494436329676e-01   -2.85319515185059e+00 	2.54103266063352e-03	 -3.40692505332602e-02	-8.41781224662286e-05		1.00058341869373e+00
2.88000000000000e+00    	3.63735622407823e-04 	 9.22513274087007e-01   -2.85319784234960e+00 	2.39106798949316e-03	 -3.11498690573123e-02	-9.51625549240729e-05		1.00048790127834e+00
2.91000000000000e+00    	4.31880795517247e-04 	 9.21639770948794e-01   -2.85320084721242e+00 	2.13805563645416e-03	 -2.68899687631107e-02	-1.04984648931268e-04		1.00036376020114e+00
2.94000000000000e+00    	4.91129886769972e-04 	 9.20913128436510e-01   -2.85320411991890e+00 	1.80106250934777e-03	 -2.13658164438055e-02	-1.12889322548412e-04		1.00022985092551e+00
2.97000000000000e+00    	5.39337775307075e-04 	 9.20369499615518e-01   -2.85320759471327e+00 	1.40611647641918e-03	 -1.47066673399085e-02	-1.18375352745335e-04		1.00010913266529e+00
3.00000000000000e+00    	5.75206931688200e-04 	 9.20040403091412e-01   -2.85321119594774e+00 	9.83243982142932e-04	 -7.09319114496462e-03	-1.21307654709646e-04		1.00002564709356e+00
3.03000000000000e+00    	5.98355691601462e-04 	 9.19951205557498e-01   -2.85321485023639e+00 	5.62839192553256e-04	 1.24626280922492e-03	-1.21987036215174e-04		1.00000094241945e+00
3.06000000000000e+00    	6.09273426522663e-04 	 9.20119745942544e-01   -2.85321849988658e+00 	1.71852286141259e-04	 1.00416054417425e-02	-1.21161090846686e-04		1.00005043775455e+00
3.09000000000000e+00    	6.09164964397943e-04 	 9.20555176591746e-01   -2.85322211566910e+00 	-1.69634319702386e-04	 1.89890775320604e-02	-1.19967169462045e-04		1.00018029786306e+00
3.12000000000000e+00    	5.99704232534355e-04 	 9.21257092291363e-01   -2.85322570684795e+00 	-4.50876444048651e-04	 2.77612346022834e-02	-1.19808126870562e-04		1.00038537763714e+00
3.15000000000000e+00    	5.82733307537832e-04 	 9.22215005518557e-01   -2.85322932657839e+00 	-6.71519422687764e-04	 3.60184943072601e-02	-1.22172411652527e-04		1.00064868849991e+00
3.18000000000000e+00    	5.59954752853290e-04 	 9.23408207181163e-01   -2.85323307130611e+00 	-8.40953440336906e-04	 4.34217799328282e-02	-1.28420263487693e-04		1.00094264304554e+00
3.21000000000000e+00    	5.32669742453884e-04 	 9.24806029297748e-01   -2.85323707360120e+00 	-9.75949790771744e-04	 4.96457248485449e-02	-1.39565455937961e-04		1.00123207597053e+00
3.24000000000000e+00    	5.01610646151200e-04 	 9.26368503664652e-01   -2.85324148882385e+00 	-1.09683341255693e-03	 5.43918882880645e-02	-1.56085679082126e-04		1.00147875909468e+00
3.27000000000000e+00    	4.66904651765860e-04 	 9.28047392531790e-01   -2.85324647699651e+00 	-1.22270489107688e-03	 5.74014673113383e-02	-1.77793478888492e-04		1.00164687144086e+00
3.30000000000000e+00    	4.28186212847121e-04 	 9.29787556169299e-01   -2.85325218210130e+00 	-1.36642070908420e-03	 5.84670542775973e-02	-2.03793637915309e-04		1.00170869272124e+00
3.33000000000000e+00    	3.84853211806939e-04 	 9.31528618098334e-01   -2.85325871161044e+00 	-1.53014325506141e-03	 5.74430570538687e-02	-2.32542668460759e-04		1.00164968937157e+00
3.36000000000000e+00    	3.36437725357284e-04 	 9.33206889316704e-01   -2.85326611930586e+00 	-1.70226496453342e-03	 5.42544453201301e-02	-2.62012833290494e-04		1.00147217195174e+00
3.39000000000000e+00    	2.83040210424641e-04 	 9.34757513855927e-01   -2.85327439430401e+00 	-1.85638921952766e-03	 4.89034960367102e-02	-2.89948203653905e-04		1.00119682489284e+00
3.42000000000000e+00    	2.25758721077475e-04 	 9.36116794682712e-01   -2.85328345865232e+00 	-1.95281915959717e-03	 4.14741867564266e-02	-3.14185279070478e-04		1.00086163898022e+00
3.45000000000000e+00    	1.67035265145532e-04 	 9.37224647586736e-01   -2.85329317491043e+00 	-1.94267835498793e-03	 3.21338482929612e-02	-3.32997437105783e-04		1.00051810033232e+00
3.48000000000000e+00    	1.10842320002788e-04 	 9.38027110199803e-01   -2.85330336381913e+00 	-1.77439061716092e-03	 2.11316747806026e-02	-3.45413085710638e-04		1.00022488243959e+00
3.51000000000000e+00    	6.26459997140539e-05 	 9.38478806339774e-01   -2.85331383060343e+00 	-1.40182407566424e-03	 8.79374127572624e-03	-3.51454213467883e-04		1.00003970846983e+00
3.54000000000000e+00    	2.91091056105822e-05 	 9.38545239024840e-01   -2.85332439685686e+00 	-7.93021918916175e-04	 -4.48567057149048e-03	-3.52247206542339e-04		1.00001043704670e+00
3.57000000000000e+00    	1.75354474439729e-05 	 9.38204767936611e-01   -2.85333493360063e+00 	6.18205590073312e-05	 -1.82563821919638e-02	-3.49972418634969e-04		1.00016669700266e+00
3.60000000000000e+00    	3.51012409559164e-05 	 9.37450127867255e-01   -2.85334539033467e+00 	1.14453674201610e-03	 -3.20278739337318e-02	-3.47642184402533e-04		1.00051347593531e+00
3.63000000000000e+00    	8.79619567962420e-05 	 9.36289369085547e-01   -2.85335581497279e+00 	2.40654536530770e-03	 -4.52873538665800e-02	-3.48725433337629e-04		1.00102790045546e+00
3.66000000000000e+00    	1.80354417297937e-04 	 9.34746147174412e-01   -2.85336636059370e+00 	3.77056790882602e-03	 -5.75193357895010e-02	-3.56665365052520e-04		1.00166003133908e+00
3.69000000000000e+00    	3.13826529697013e-04 	 9.32859349749794e-01   -2.85337727681824e+00 	5.13667769144399e-03	 -6.82256012618987e-02	-3.74358636667867e-04		1.00233789625537e+00
3.72000000000000e+00    	4.86717385292128e-04 	 9.30682106322685e-01   -2.85338888599506e+00 	6.39217335890470e-03	 -7.69444847577576e-02	-4.03675237124613e-04		1.00297630907643e+00
3.75000000000000e+00    	6.93980524084328e-04 	 9.28280270661468e-01   -2.85340154677523e+00 	7.42415734412869e-03	 -8.32686510923637e-02	-4.45095529503063e-04		1.00348840774423e+00
3.78000000000000e+00    	9.27399335247770e-04 	 9.25730482328587e-01   -2.85341560964683e+00 	8.13325865027438e-03	 -8.68608580363501e-02	-4.97525952035114e-04		1.00379838916346e+00
3.81000000000000e+00    	1.17619396500531e-03 	 9.23117903777161e-01   -2.85343137029984e+00 	8.44672188349053e-03	 -8.74675141717982e-02	-5.58331128910685e-04		1.00385368698811e+00
3.84000000000000e+00    	1.42797077677792e-03 	 9.20533698338459e-01   -2.85344902720926e+00 	8.32909166206851e-03	 -8.49300562894306e-02	-6.23591991755598e-04		1.00363483254429e+00
3.87000000000000e+00    	1.66992268258009e-03 	 9.18072275880559e-01   -2.85346864960724e+00 	7.78892394686123e-03	 -7.91942179766252e-02	-6.88570571251424e-04		1.00316143547617e+00
3.90000000000000e+00    	1.89015342443071e-03 	 9.15828302870753e-01   -2.85349016115128e+00 	6.88032299797463e-03	 -7.03171265715333e-02	-7.48334650817501e-04		1.00249309081838e+00
3.93000000000000e+00    	2.07897238752064e-03 	 9.13893466740861e-01   -2.85351334312721e+00 	5.69862177354536e-03	 -5.84718885269455e-02	-7.98470848353411e-04		1.00172454976092e+00
3.96000000000000e+00    	2.22999164354033e-03 	 9.12353010420962e-01   -2.85353785893342e+00 	4.37019584590804e-03	 -4.39489925132144e-02	-8.35794565323009e-04		1.00097518006553e+00
3.99000000000000e+00    	2.34085935886930e-03 	 9.11282112546688e-01   -2.85356329886790e+00 	3.03721396811016e-03	 -2.71536009465708e-02	-8.58952713783123e-04		1.00037357047896e+00
4.02000000000000e+00    	2.41349096019334e-03 	 9.10742271516436e-01   -2.85358924102543e+00 	1.83901649310380e-03	 -8.59774990785898e-03	-8.68814966185190e-04		1.00003902830069e+00
4.05000000000000e+00    	2.45371711724224e-03 	 9.10777934732329e-01   -2.85361532083057e+00 	8.92628059091176e-04	 1.11132618606574e-02	-8.68566557072984e-04		1.00006252593620e+00
4.08000000000000e+00    	2.47035409490267e-03 	 9.11413667851332e-01   -2.85364129910852e+00 	2.75434273452589e-04	 3.13004225291553e-02	-8.63452992113744e-04		1.00049014880988e+00
4.11000000000000e+00    	2.47380464067435e-03 	 9.12652154903603e-01   -2.85366711748345e+00 	1.30597993593781e-05	 5.12358029131476e-02	-8.60181397498707e-04		1.00131206303667e+00
4.14000000000000e+00    	2.47439329096931e-03 	 9.14473246237030e-01   -2.85369293092830e+00 	7.48538564358556e-05	 7.01710752100824e-02	-8.66044792641348e-04		1.00245934353111e+00
4.17000000000000e+00    	2.48070255760399e-03 	 9.16834139726035e-01   -2.85371911053169e+00 	3.78184857947986e-04	 8.73676546014625e-02	-8.87889680778821e-04		1.00380976207767e+00
4.20000000000000e+00    	2.49818720778665e-03 	 9.19670627612638e-01   -2.85374621433370e+00 	8.01234074749777e-04	 1.02126242213129e-01	-9.31080033976598e-04		1.00520210815271e+00
4.23000000000000e+00    	2.52830011795988e-03 	 9.22899213432435e-01   -2.85377492925044e+00 	1.20252967308514e-03	 1.13813926925077e-01	-9.98614488687895e-04		1.00645717905464e+00
4.26000000000000e+00    	2.56827906812504e-03 	 9.26419838973660e-01   -2.85380599146880e+00 	1.44440173491684e-03	 1.21887746177381e-01	-1.09053018188000e-03		1.00740255023533e+00
4.29000000000000e+00    	2.61164264808024e-03 	 9.30118975206102e-01   -2.85384009551443e+00 	1.41702219903707e-03	 1.25914452990257e-01	-1.20368537994702e-03		1.00789776578889e+00
