0.00000000000000e+00    	0.00000000000000e+00 	 2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.38156825482048e-13 	 2.85316954890590e+00   -9.27050983120000e-01 	7.10857779795394e-11	 1.03628258768390e-09	4.12986137084270e-20		1.00000000000000e+00
6.00000000000000e-02    	1.20483041334026e-11 	 2.85316954913723e+00   -9.27050983120000e-01 	9.34834247455886e-10	 2.13126940062556e-08	1.55893179367003e-17		1.00000000000000e+00
9.00000000000000e-02    	7.50504642126142e-11 	 2.85316955103580e+00   -9.27050983120000e-01 	3.60058192003385e-09	 1.29189578259900e-07	5.28961561629485e-16		1.00000000000001e+00
1.20000000000000e-01    	2.42175464413928e-10 	 2.85316955914668e+00   -9.27050983120000e-01 	7.55684860333408e-09	 4.65525647577955e-07	6.45563544644970e-15		1.00000000000011e+00
1.50000000000000e-01    	5.02706009835828e-10 	 2.85316958340999e+00   -9.27050983119999e-01 	8.75789941286537e-09	 1.24825368774797e-06	4.40489332829235e-14		1.00000000000078e+00
1.80000000000000e-01    	6.48628920760353e-10 	 2.85316964128878e+00   -9.27050983119996e-01 	-2.16495943837727e-09	 2.75655815087395e-06	2.04902097232534e-13		1.00000000000380e+00
2.10000000000000e-01    	9.47107574733902e-11 	 2.85316975910437e+00   -9.27050983119984e-01 	-4.11328044387315e-08	 5.29394891570037e-06	7.22266631747396e-13		1.00000000001401e+00
2.40000000000000e-01    	-2.32613463849749e-09 	 2.85316997196644e+00   -9.27050983119945e-01 	-1.30992233036950e-07	 9.13200469880132e-06	2.05258016373938e-12		1.00000000004171e+00
2.70000000000000e-01    	-8.56287207670185e-09 	 2.85317032177524e+00   -9.27050983119845e-01 	-3.00804448743267e-07	 1.44390110148429e-05	4.88406003409829e-12		1.00000000010429e+00
3.00000000000000e-01    	-2.15069993919982e-08 	 2.85317085293454e+00   -9.27050983119629e-01 	-5.83918629737306e-07	 2.11999336832972e-05	9.95105991479621e-12		1.00000000022489e+00
3.30000000000000e-01    	-4.50768107997330e-08 	 2.85317160563474e+00   -9.27050983119223e-01 	-1.01481344973228e-06	 2.91359533476430e-05	1.75427265459330e-11		1.00000000042497e+00
3.60000000000000e-01    	-8.41896368684779e-08 	 2.85317260683215e+00   -9.27050983118560e-01 	-1.62481617373001e-06	 3.76329680964785e-05	2.67040789671129e-11		1.00000000070944e+00
3.90000000000000e-01    	-1.44591603587587e-07 	 2.85317385934108e+00   -9.27050983117635e-01 	-2.43693397247882e-06	 4.56889164721357e-05	3.43582207991379e-11		1.00000000104671e+00
4.20000000000000e-01    	-2.32523252195904e-07 	 2.85317532974756e+00   -9.27050983116570e-01 	-3.46014690957592e-06	 5.18893963535065e-05	3.48977107235715e-11		1.00000000135224e+00
4.50000000000000e-01    	-3.54211338145619e-07 	 2.85317693612131e+00   -9.27050983115685e-01 	-4.68360780701052e-06	 5.44198264059660e-05	2.10993030515934e-11		1.00000000149173e+00
4.80000000000000e-01    	-5.15191607404319e-07 	 2.85317853672130e+00   -9.27050983115505e-01 	-6.07126444743404e-06	 5.11203457825666e-05	-1.26538394253429e-11		1.00000000132507e+00
5.10000000000000e-01    	-7.19483499488741e-07 	 2.85317992103608e+00   -9.27050983116626e-01 	-7.55746024063355e-06	 3.95868646450588e-05	-6.40900477288680e-11		1.00000000081212e+00
5.40000000000000e-01    	-9.68654624184025e-07 	 2.85318080455293e+00   -9.27050983119342e-01 	-9.04407828963769e-06	 1.73183100581219e-05	-1.13688550357232e-10		1.00000000019086e+00
5.70000000000000e-01    	-1.26082952328447e-06 	 2.85318082859586e+00   -9.27050983122962e-01 	-1.03997691667371e-05	 -1.80936437012905e-05	-1.13473824140795e-10		1.00000000021777e+00
6.00000000000000e-01    	-1.58971262782596e-06 	 2.85317956640240e+00   -9.27050983124800e-01 	-1.14617425242767e-05	 -6.87399770553659e-05	2.32072159310409e-11		1.00000000242828e+00
6.30000000000000e-01    	-1.94370833906243e-06 	 2.85317653632330e+00   -9.27050983118916e-01 	-1.20405033603808e-05	 -1.36146267616592e-04	4.26555115308889e-10		1.00000000934039e+00
6.60000000000000e-01    	-2.30523055280641e-06 	 2.85317122263443e+00   -9.27050983094867e-01 	-1.19277704135559e-05	 -2.21015983813573e-04	1.26454950870230e-09		1.00000002449517e+00
6.90000000000000e-01    	-2.65029831418739e-06 	 2.85316310396310e+00   -9.27050983036846e-01 	-1.09076218888075e-05	 -3.22982682600442e-04	2.72160791299626e-09		1.00000005221839e+00
7.20000000000000e-01    	-2.94851212300765e-06 	 2.85315168877389e+00   -9.27050982923742e-01 	-8.77067045039293e-06	 -4.40390499085318e-04	4.95887564909160e-09		1.00000009701035e+00
7.50000000000000e-01    	-3.16349522417179e-06 	 2.85313655676410e+00   -9.27050982730651e-01 	-5.33077961275484e-06	 -5.70123035006864e-04	8.05746658153965e-09		1.00000016253433e+00
7.80000000000000e-01    	-3.25386480833164e-06 	 2.85311740442029e+00   -9.27050982432266e-01 	-4.43512081400210e-07	 -7.07500202894258e-04	1.19517319090067e-08		1.00000025027834e+00
8.10000000000000e-01    	-3.17476884245867e-06 	 2.85309409242590e+00   -9.27050982008261e-01 	5.97482511254913e-06	 -8.46260678110323e-04	1.63660678449329e-08		1.00000035809635e+00
8.40000000000000e-01    	-2.87998570464448e-06 	 2.85306669212619e+00   -9.27050981450279e-01 	1.39289630283699e-05	 -9.78644344425516e-04	2.07743274731182e-08		1.00000047896927e+00
8.70000000000000e-01    	-2.32453774584568e-06 	 2.85303552789013e+00   -9.27050980769529e-01 	2.33289075169997e-05	 -1.09558456684490e-03	2.44036555526941e-08		1.00000060042471e+00
9.00000000000000e-01    	-1.46771974504549e-06 	 2.85300121199671e+00   -9.27050980003350e-01 	3.39783198345131e-05	 -1.18701444986280e-03	2.63026293500278e-08		1.00000070507867e+00
9.30000000000000e-01    	-2.76393854553741e-07 	 2.85296466864503e+00   -9.27050979218592e-01 	4.55686095194498e-05	 -1.24228468332693e-03	2.54856320131178e-08		1.00000077267357e+00
9.60000000000000e-01    	1.27163999197995e-06 	 2.85292714386528e+00   -9.27050978509539e-01 	5.76799778827574e-05	 -1.25068345726262e-03	2.11511757511799e-08		1.00000078376774e+00
9.90000000000000e-01    	3.18441886555075e-06 	 2.85289019850305e+00   -9.27050977988410e-01 	6.97901184642982e-05	 -1.20204161541074e-03	1.29527255453086e-08		1.00000072488709e+00
