t	x	y	z	px	py	pz	gam	Ex	Ey	Ez	Bx	By	Bz
1.95000000e+00	-1.37885822e+00	1.99999848e+00	1.41363893e-12	-1.00000000e+00	1.92347423e-05	6.09757327e-12	1.41421356e+00	0.00000000e+00	1.79001784e-04	0.00000000e+00	-1.42445202e-05	0.00000000e+00	1.79001784e-04
2.00000000e+00	-1.41421356e+00	1.99999940e+00	1.81948782e-12	-1.00000000e+00	3.20701868e-05	1.69506956e-11	1.41421356e+00	0.00000000e+00	1.12632531e-04	0.00000000e+00	-8.96301469e-06	0.00000000e+00	1.12632531e-04
2.05000000e+00	-1.44956890e+00	2.00000065e+00	2.55142433e-12	-1.00000000e+00	3.71481705e-05	2.27436096e-11	1.41421356e+00	0.00000000e+00	6.39798615e-07	0.00000000e+00	-5.09135394e-08	0.00000000e+00	6.39798615e-07
2.10000000e+00	-1.48492424e+00	2.00000190e+00	3.28046757e-12	-1.00000000e+00	3.16648330e-05	1.65249093e-11	1.41421356e+00	0.00000000e+00	-1.29092285e-04	0.00000000e+00	1.02728278e-05	0.00000000e+00	-1.29092285e-04
2.15000000e+00	-1.52027958e+00	2.00000277e+00	3.64159022e-12	-1.00000000e+00	1.56807902e-05	4.05249849e-12	1.41421356e+00	0.00000000e+00	-2.38804372e-04	0.00000000e+00	1.90034218e-05	0.00000000e+00	-2.38804372e-04
2.20000000e+00	-1.55563492e+00	2.00000293e+00	3.67957643e-12	-1.00000000e+00	-7.46391567e-06	9.18186983e-13	1.41421356e+00	0.00000000e+00	-2.91380898e-04	0.00000000e+00	2.31873212e-05	0.00000000e+00	-2.91380898e-04
2.25000000e+00	-1.59099026e+00	2.00000223e+00	3.93677089e-12	-1.00000000e+00	-3.17129622e-05	1.65751809e-11	1.41421356e+00	0.00000000e+00	-2.62186437e-04	0.00000000e+00	2.08641105e-05	0.00000000e+00	-2.62186437e-04
2.30000000e+00	-1.62634560e+00	2.00000076e+00	4.95960601e-12	-9.99999999e-01	-4.97955616e-05	4.08663270e-11	1.41421356e+00	0.00000000e+00	-1.48606817e-04	0.00000000e+00	1.18257503e-05	0.00000000e+00	-1.48606817e-04
2.35000000e+00	-1.66170094e+00	1.99999886e+00	6.64828230e-12	-9.99999999e-01	-5.53215748e-05	5.04398070e-11	1.41421356e+00	0.00000000e+00	2.60685163e-05	0.00000000e+00	-2.07446780e-06	0.00000000e+00	2.60685163e-05
2.40000000e+00	-1.69705627e+00	1.99999704e+00	8.19719973e-12	-1.00000000e+00	-4.48885056e-05	3.32088876e-11	1.41421356e+00	0.00000000e+00	2.16418202e-04	0.00000000e+00	-1.72220389e-05	0.00000000e+00	2.16418202e-04
2.45000000e+00	-1.73241161e+00	1.99999586e+00	8.87431438e-12	-1.00000000e+00	-1.95379392e-05	6.29124201e-12	1.41421356e+00	0.00000000e+00	3.66124438e-04	0.00000000e+00	-2.91353173e-05	0.00000000e+00	3.66124438e-04
2.50000000e+00	-1.76776695e+00	1.99999576e+00	8.93695726e-12	-1.00000000e+00	1.49812731e-05	3.69889312e-12	1.41421356e+00	0.00000000e+00	4.24082122e-04	0.00000000e+00	-3.37474545e-05	0.00000000e+00	4.24082122e-04
2.55000000e+00	-1.80312229e+00	1.99999692e+00	9.61542041e-12	-9.99999999e-01	4.93785365e-05	4.01846949e-11	1.41421356e+00	0.00000000e+00	3.60922324e-04	0.00000000e+00	-2.87213302e-05	0.00000000e+00	3.60922324e-04
2.60000000e+00	-1.83847763e+00	1.99999913e+00	1.19263573e-11	-9.99999999e-01	7.32313886e-05	8.83851183e-11	1.41421356e+00	0.00000000e+00	1.80813322e-04	0.00000000e+00	-1.43886732e-05	0.00000000e+00	1.80813322e-04
2.65000000e+00	-1.87383297e+00	2.00000187e+00	1.54250143e-11	-9.99999999e-01	7.80427671e-05	1.00380632e-10	1.41421356e+00	0.00000000e+00	-7.57272317e-05	0.00000000e+00	6.02617600e-06	0.00000000e+00	-7.57272317e-05
2.70000000e+00	-1.90918831e+00	2.00000438e+00	1.83742312e-11	-9.99999999e-01	6.00746942e-05	5.94796429e-11	1.41421356e+00	0.00000000e+00	-3.39955573e-04	0.00000000e+00	2.70527458e-05	0.00000000e+00	-3.39955573e-04
2.75000000e+00	-1.94454365e+00	2.00000588e+00	1.94949350e-11	-1.00000000e+00	2.20544816e-05	8.01661506e-12	1.41421356e+00	0.00000000e+00	-5.32707681e-04	0.00000000e+00	4.23914058e-05	0.00000000e+00	-5.32707681e-04
2.80000000e+00	-1.97989899e+00	2.00000581e+00	1.96148607e-11	-1.00000000e+00	-2.69044825e-05	1.19300419e-11	1.41421356e+00	0.00000000e+00	-5.87468107e-04	0.00000000e+00	4.67490908e-05	0.00000000e+00	-5.87468107e-04
2.85000000e+00	-2.01525433e+00	2.00000401e+00	2.12332530e-11	-9.99999999e-01	-7.33463993e-05	8.86629609e-11	1.41421356e+00	0.00000000e+00	-4.72148717e-04	0.00000000e+00	3.75723258e-05	0.00000000e+00	-4.72148717e-04
2.90000000e+00	-2.05060966e+00	2.00000082e+00	2.60109867e-11	-9.99999998e-01	-1.03072555e-04	1.75093630e-10	1.41421356e+00	0.00000000e+00	-2.02705781e-04	0.00000000e+00	1.61308069e-05	0.00000000e+00	-2.02705781e-04
2.95000000e+00	-2.08596500e+00	1.99999704e+00	3.26564647e-11	-9.99999998e-01	-1.05363211e-04	1.82962562e-10	1.41421356e+00	0.00000000e+00	1.56487254e-04	0.00000000e+00	-1.24528784e-05	0.00000000e+00	1.56487254e-04
3.00000000e+00	-2.12132034e+00	1.99999374e+00	3.77901776e-11	-9.99999999e-01	-7.65964920e-05	9.66942975e-11	1.41421356e+00	0.00000000e+00	5.07036777e-04	0.00000000e+00	-4.03488310e-05	0.00000000e+00	5.07036777e-04
3.05000000e+00	-2.15667568e+00	1.99999193e+00	3.94535049e-11	-1.00000000e+00	-2.20947055e-05	8.04502412e-12	1.41421356e+00	0.00000000e+00	7.42823248e-04	0.00000000e+00	-5.91122343e-05	0.00000000e+00	7.42823248e-04
3.10000000e+00	-2.19203102e+00	1.99999232e+00	3.97410933e-11	-1.00000000e+00	4.45495083e-05	3.27087030e-11	1.41421356e+00	0.00000000e+00	7.81363564e-04	0.00000000e+00	-6.21791756e-05	0.00000000e+00	7.81363564e-04
3.15000000e+00	-2.22738636e+00	1.99999501e+00	4.32838751e-11	-9.99999998e-01	1.04720065e-04	1.80735781e-10	1.41421356e+00	0.00000000e+00	5.91167957e-04	0.00000000e+00	-4.70437687e-05	0.00000000e+00	5.91167957e-04
3.20000000e+00	-2.26274170e+00	1.99999943e+00	5.24564833e-11	-9.99999996e-01	1.39869903e-04	3.22428357e-10	1.41421357e+00	0.00000000e+00	2.06346148e-04	0.00000000e+00	-1.64205094e-05	0.00000000e+00	2.06346148e-04
3.25000000e+00	-2.29809704e+00	2.00000445e+00	6.41976786e-11	-9.99999996e-01	1.37097168e-04	3.09771699e-10	1.41421357e+00	0.00000000e+00	-2.77235070e-04	0.00000000e+00	2.20616168e-05	0.00000000e+00	-2.77235070e-04
3.30000000e+00	-2.33345238e+00	2.00000864e+00	7.24781735e-11	-9.99999998e-01	9.35636630e-05	1.44278384e-10	1.41421356e+00	0.00000000e+00	-7.24854642e-04	0.00000000e+00	5.76818506e-05	0.00000000e+00	-7.24854642e-04
3.35000000e+00	-2.36880772e+00	2.00001068e+00	7.47097573e-11	-1.00000000e+00	1.83085497e-05	5.52595685e-12	1.41421356e+00	0.00000000e+00	-9.99759429e-04	0.00000000e+00	7.95579025e-05	0.00000000e+00	-9.99759429e-04
3.40000000e+00	-2.40416305e+00	2.00000978e+00	7.54647503e-11	-9.99999999e-01	-6.93361643e-05	7.92337191e-11	1.41421356e+00	0.00000000e+00	-1.00404838e-03	0.00000000e+00	7.98992409e-05	0.00000000e+00	-1.00404838e-03
3.45000000e+00	-2.43951839e+00	2.00000593e+00	8.26709270e-11	-9.99999996e-01	-1.44566528e-04	3.44445088e-10	1.41421357e+00	0.00000000e+00	-7.11621002e-04	0.00000000e+00	5.66288322e-05	0.00000000e+00	-7.11621002e-04
3.50000000e+00	-2.47487373e+00	1.99999999e+00	9.92082927e-11	-9.99999993e-01	-1.84008758e-04	5.58034656e-10	1.41421357e+00	0.00000000e+00	-1.82514337e-04	0.00000000e+00	1.45240296e-05	0.00000000e+00	-1.82514337e-04
3.55000000e+00	-2.51022907e+00	1.99999352e+00	1.18712141e-10	-9.99999994e-01	-1.72815036e-04	4.92206143e-10	1.41421357e+00	0.00000000e+00	4.47359751e-04	0.00000000e+00	-3.55998732e-05	0.00000000e+00	4.47359751e-04
3.60000000e+00	-2.54558441e+00	1.99998838e+00	1.31206485e-10	-9.99999998e-01	-1.09839723e-04	1.98837880e-10	1.41421356e+00	0.00000000e+00	1.00014953e-03	0.00000000e+00	-7.95898331e-05	0.00000000e+00	1.00014953e-03
3.65000000e+00	-2.58093975e+00	1.99998620e+00	1.33921229e-10	-1.00000000e+00	-9.17599997e-06	1.38451004e-12	1.41421356e+00	0.00000000e+00	1.30551298e-03	0.00000000e+00	-1.03890138e-04	0.00000000e+00	1.30551298e-03
3.70000000e+00	-2.61629509e+00	1.99998787e+00	1.35830581e-10	-9.99999998e-01	1.02720936e-04	1.73899067e-10	1.41421356e+00	0.00000000e+00	1.25205082e-03	0.00000000e+00	-9.96356426e-05	0.00000000e+00	1.25205082e-03
3.75000000e+00	-2.65165043e+00	1.99999322e+00	1.49582495e-10	-9.99999992e-01	1.93838691e-04	6.19249197e-10	1.41421357e+00	0.00000000e+00	8.25457701e-04	0.00000000e+00	-6.56880594e-05	0.00000000e+00	8.25457701e-04
3.80000000e+00	-2.68700576e+00	2.00000099e+00	1.77815374e-10	-9.99999989e-01	2.35636638e-04	9.15103891e-10	1.41421357e+00	0.00000000e+00	1.20853995e-04	0.00000000e+00	-9.61725058e-06	0.00000000e+00	1.20853995e-04
3.85000000e+00	-2.72236110e+00	2.00000910e+00	2.08513893e-10	-9.99999991e-01	2.11788322e-04	7.39246406e-10	1.41421357e+00	0.00000000e+00	-6.76512014e-04	0.00000000e+00	5.38348706e-05	0.00000000e+00	-6.76512014e-04
3.90000000e+00	-2.75771644e+00	2.00001520e+00	2.26259751e-10	-9.99999997e-01	1.24007568e-04	2.53447620e-10	1.41421357e+00	0.00000000e+00	-1.33898364e-03	0.00000000e+00	1.06552122e-04	0.00000000e+00	-1.33898364e-03
3.95000000e+00	-2.79307178e+00	2.00001735e+00	2.29255868e-10	-1.00000000e+00	-7.01161757e-06	8.16622283e-13	1.41421356e+00	0.00000000e+00	-1.66065558e-03	0.00000000e+00	1.32149625e-04	0.00000000e+00	-1.66065558e-03
4.00000000e+00	-2.82842712e+00	2.00001461e+00	2.33716185e-10	-9.99999996e-01	-1.46209060e-04	3.52320089e-10	1.41421357e+00	0.00000000e+00	-1.52012498e-03	0.00000000e+00	1.20966818e-04	0.00000000e+00	-1.52012498e-03
4.05000000e+00	-2.86378246e+00	2.00000739e+00	2.58546779e-10	-9.99999987e-01	-2.53389914e-04	1.05818823e-09	1.41421358e+00	0.00000000e+00	-9.23015781e-04	0.00000000e+00	7.34509905e-05	0.00000000e+00	-9.23015781e-04
4.10000000e+00	-2.89913780e+00	1.99999748e+00	3.04502751e-10	-9.99999982e-01	-2.94688934e-04	1.43123764e-09	1.41421358e+00	0.00000000e+00	-1.00570606e-05	0.00000000e+00	8.00316451e-07	0.00000000e+00	-1.00570606e-05
4.15000000e+00	-2.93449313e+00	1.99998754e+00	3.50570029e-10	-9.99999987e-01	-2.53036194e-04	1.05523345e-09	1.41421358e+00	0.00000000e+00	9.74298728e-04	0.00000000e+00	-7.75327122e-05	0.00000000e+00	9.74298728e-04
4.20000000e+00	-2.96984847e+00	1.99998050e+00	3.74398164e-10	-9.99999996e-01	-1.34446624e-04	2.97900346e-10	1.41421357e+00	0.00000000e+00	1.74634031e-03	0.00000000e+00	-1.38970701e-04	0.00000000e+00	1.74634031e-03
4.25000000e+00	-3.00520381e+00	1.99997861e+00	3.77423317e-10	-1.00000000e+00	3.20397881e-05	1.69066055e-11	1.41421356e+00	0.00000000e+00	2.06394569e-03	0.00000000e+00	-1.64245336e-04	0.00000000e+00	2.06394569e-03
4.30000000e+00	-3.04055915e+00	1.99998280e+00	3.87009697e-10	-9.99999992e-01	2.01215541e-04	6.67273384e-10	1.41421357e+00	0.00000000e+00	1.80102685e-03	0.00000000e+00	-1.43322396e-04	0.00000000e+00	1.80102685e-03
4.35000000e+00	-3.07591449e+00	1.99999228e+00	4.29694213e-10	-9.99999978e-01	3.23826513e-04	1.72826190e-09	1.41421358e+00	0.00000000e+00	9.93048584e-04	0.00000000e+00	-7.90246003e-05	0.00000000e+00	9.93048584e-04
4.40000000e+00	-3.11126983e+00	2.00000468e+00	5.01371093e-10	-9.99999973e-01	3.60752901e-04	2.14488761e-09	1.41421359e+00	0.00000000e+00	-1.61917528e-04	0.00000000e+00	1.28849574e-05	0.00000000e+00	-1.61917528e-04
4.45000000e+00	-3.14662516e+00	2.00001657e+00	5.67559286e-10	-9.99999982e-01	2.95210121e-04	1.43631229e-09	1.41421358e+00	0.00000000e+00	-1.35005065e-03	0.00000000e+00	1.07432727e-04	0.00000000e+00	-1.35005065e-03
4.50000000e+00	-3.18198050e+00	2.00002447e+00	5.97859024e-10	-9.99999996e-01	1.39231820e-04	3.19511120e-10	1.41421357e+00	0.00000000e+00	-2.22603794e-03	0.00000000e+00	1.77140303e-04	0.00000000e+00	-2.22603794e-03
4.55000000e+00	-3.21733584e+00	2.00002581e+00	6.00792317e-10	-9.99999999e-01	-6.78722162e-05	7.59432535e-11	1.41421356e+00	0.00000000e+00	-2.51241556e-03	0.00000000e+00	1.99929097e-04	0.00000000e+00	-2.51241556e-03
4.60000000e+00	-3.25269118e+00	2.00001974e+00	6.19933913e-10	-9.99999985e-01	-2.69178405e-04	1.19417481e-09	1.41421358e+00	0.00000000e+00	-2.08568703e-03	0.00000000e+00	1.65972061e-04	0.00000000e+00	-2.08568703e-03
4.65000000e+00	-3.28804652e+00	2.00000755e+00	6.90209832e-10	-9.99999966e-01	-4.05636555e-04	2.71180348e-09	1.41421360e+00	0.00000000e+00	-1.02291379e-03	0.00000000e+00	8.14005858e-05	0.00000000e+00	-1.02291379e-03
4.70000000e+00	-3.32340185e+00	1.99999235e+00	7.97823462e-10	-9.99999961e-01	-4.33214546e-04	3.09307181e-09	1.41421360e+00	0.00000000e+00	4.07591389e-04	0.00000000e+00	-3.24352162e-05	0.00000000e+00	4.07591389e-04
4.75000000e+00	-3.35875719e+00	1.99997839e+00	8.89220340e-10	-9.99999977e-01	-3.36769053e-04	1.86915650e-09	1.41421359e+00	0.00000000e+00	1.81239735e-03	0.00000000e+00	-1.44227557e-04	0.00000000e+00	1.81239735e-03
4.80000000e+00	-3.39411253e+00	1.99996978e+00	9.25736993e-10	-9.99999996e-01	-1.36353228e-04	3.06384725e-10	1.41421357e+00	0.00000000e+00	2.78012920e-03	0.00000000e+00	-2.21238995e-04	0.00000000e+00	2.78012920e-03
4.85000000e+00	-3.42946787e+00	1.99996937e+00	9.28945221e-10	-9.99999997e-01	1.16378718e-04	2.23183955e-10	1.41421357e+00	0.00000000e+00	3.00078820e-03	0.00000000e+00	-2.38798794e-04	0.00000000e+00	3.00078820e-03
4.90000000e+00	-3.46482321e+00	1.99997780e+00	9.64760423e-10	-9.99999974e-01	3.51247449e-04	2.03333258e-09	1.41421359e+00	0.00000000e+00	2.36291460e-03	0.00000000e+00	-1.88036857e-04	0.00000000e+00	2.36291460e-03
4.95000000e+00	-3.50017854e+00	1.99999317e+00	1.07600313e-09	-9.99999948e-01	4.98870115e-04	4.10166273e-09	1.41421361e+00	0.00000000e+00	9.98661331e-04	0.00000000e+00	-7.94712149e-05	0.00000000e+00	9.98661331e-04
5.00000000e+00	-3.53553388e+00	2.00001146e+00	1.23197922e-09	-9.99999946e-01	5.10956438e-04	4.30281692e-09	1.41421362e+00	0.00000000e+00	-7.39698268e-04	0.00000000e+00	5.88629807e-05	0.00000000e+00	-7.39698268e-04
5.05000000e+00	-3.57088922e+00	2.00002755e+00	1.35350945e-09	-9.99999971e-01	3.75695117e-04	2.32627279e-09	1.41421359e+00	0.00000000e+00	-2.36917111e-03	0.00000000e+00	1.88530050e-04	0.00000000e+00	-2.36917111e-03
5.10000000e+00	-3.60624455e+00	2.00003663e+00	1.39512155e-09	-9.99999997e-01	1.23424655e-04	2.51127040e-10	1.41421357e+00	0.00000000e+00	-3.40916883e-03	0.00000000e+00	2.71288067e-04	0.00000000e+00	-3.40916883e-03
5.15000000e+00	-3.64159989e+00	2.00003567e+00	1.40006195e-09	-9.99999993e-01	-1.79661302e-04	5.32033565e-10	1.41421357e+00	0.00000000e+00	-3.52197715e-03	0.00000000e+00	2.80265038e-04	0.00000000e+00	-3.52197715e-03
5.20000000e+00	-3.67695523e+00	2.00002433e+00	1.46350866e-09	-9.99999958e-01	-4.48652420e-04	3.31746431e-09	1.41421360e+00	0.00000000e+00	-2.61984125e-03	0.00000000e+00	2.08477806e-04	0.00000000e+00	-2.61984125e-03
5.25000000e+00	-3.71231057e+00	2.00000530e+00	1.63357805e-09	-9.99999925e-01	-6.03537975e-04	6.00334152e-09	1.41421364e+00	0.00000000e+00	-9.05315467e-04	0.00000000e+00	7.20425247e-05	0.00000000e+00	-9.05315467e-04
5.30000000e+00	-3.74766590e+00	1.99998363e+00	1.85256531e-09	-9.99999927e-01	-5.92780471e-04	5.79123665e-09	1.41421364e+00	0.00000000e+00	1.17084680e-03	0.00000000e+00	-9.31737907e-05	0.00000000e+00	1.17084680e-03
