t	x	y	z	px	py	pz	gam	Ex	Ey	Ez	Bx	By	Bz
1.10000000e+00	-7.77817459e-01	2.00000031e+00	2.73581847e-13	-1.00000000e+00	-1.69602358e-05	4.74076190e-12	1.41421356e+00	0.00000000e+00	-8.58282809e-05	0.00000000e+00	6.82999653e-06	0.00000000e+00	-8.58282809e-05
1.15000000e+00	-8.13172798e-01	1.99999960e+00	5.07667045e-13	-1.00000000e+00	-2.22437821e-05	8.15458134e-12	1.41421356e+00	0.00000000e+00	-3.23647967e-05	0.00000000e+00	2.57550920e-06	0.00000000e+00	-3.23647967e-05
1.20000000e+00	-8.48528137e-01	1.99999880e+00	8.03997680e-13	-1.00000000e+00	-2.17048140e-05	7.76419659e-12	1.41421356e+00	0.00000000e+00	4.81060754e-05	0.00000000e+00	-3.82816213e-06	0.00000000e+00	4.81060754e-05
1.25000000e+00	-8.83883476e-01	1.99999815e+00	1.00421987e-12	-1.00000000e+00	-1.38430171e-05	3.15824123e-12	1.41421356e+00	0.00000000e+00	1.34928431e-04	0.00000000e+00	-1.07372733e-05	0.00000000e+00	1.34928431e-04
1.30000000e+00	-9.19238816e-01	1.99999790e+00	1.04343002e-12	-1.00000000e+00	7.00771741e-07	8.08554141e-15	1.41421356e+00	0.00000000e+00	1.99682483e-04	0.00000000e+00	-1.58902437e-05	0.00000000e+00	1.99682483e-04
1.35000000e+00	-9.54594155e-01	1.99999825e+00	1.11377021e-12	-1.00000000e+00	1.88125519e-05	5.83283513e-12	1.41421356e+00	0.00000000e+00	2.14449779e-04	0.00000000e+00	-1.70653862e-05	0.00000000e+00	2.14449779e-04
1.40000000e+00	-9.89949494e-01	1.99999922e+00	1.56689261e-12	-1.00000000e+00	3.53740394e-05	2.06230985e-11	1.41421356e+00	0.00000000e+00	1.61842086e-04	0.00000000e+00	-1.28789890e-05	0.00000000e+00	1.61842086e-04
1.45000000e+00	-1.02530483e+00	2.00000066e+00	2.54140066e-12	-1.00000000e+00	4.45494336e-05	3.27091259e-11	1.41421356e+00	0.00000000e+00	4.35495822e-05	0.00000000e+00	-3.46556450e-06	0.00000000e+00	4.35495822e-05
1.50000000e+00	-1.06066017e+00	2.00000222e+00	3.68150973e-12	-1.00000000e+00	4.16162816e-05	2.85437609e-11	1.41421356e+00	0.00000000e+00	-1.15969311e-04	0.00000000e+00	9.22853428e-06	0.00000000e+00	-1.15969311e-04
1.55000000e+00	-1.09601551e+00	2.00000344e+00	4.38251933e-12	-1.00000000e+00	2.48153007e-05	1.01490461e-11	1.41421356e+00	0.00000000e+00	-2.72969620e-04	0.00000000e+00	2.17221949e-05	0.00000000e+00	-2.72969620e-04
1.60000000e+00	-1.13137085e+00	2.00000384e+00	4.49774886e-12	-1.00000000e+00	-3.41981164e-06	1.92805097e-13	1.41421356e+00	0.00000000e+00	-3.75291741e-04	0.00000000e+00	2.98647105e-05	0.00000000e+00	-3.75291741e-04
1.65000000e+00	-1.16672619e+00	2.00000314e+00	4.78154709e-12	-1.00000000e+00	-3.64016428e-05	2.18387017e-11	1.41421356e+00	0.00000000e+00	-3.78285560e-04	0.00000000e+00	3.01029612e-05	0.00000000e+00	-3.78285560e-04
1.70000000e+00	-1.20208153e+00	2.00000132e+00	6.35455436e-12	-9.99999999e-01	-6.45476213e-05	6.86664707e-11	1.41421356e+00	0.00000000e+00	-2.61256942e-04	0.00000000e+00	2.07901531e-05	0.00000000e+00	-2.61256942e-04
1.75000000e+00	-1.23743687e+00	1.99999875e+00	9.45580079e-12	-9.99999999e-01	-7.79679873e-05	1.00188282e-10	1.41421356e+00	0.00000000e+00	-3.89124522e-05	0.00000000e+00	3.09655650e-06	0.00000000e+00	-3.89124522e-05
1.80000000e+00	-1.27279221e+00	1.99999607e+00	1.28054370e-11	-9.99999999e-01	-6.96404511e-05	7.99295218e-11	1.41421356e+00	0.00000000e+00	2.36973793e-04	0.00000000e+00	-1.88578123e-05	0.00000000e+00	2.36973793e-04
1.85000000e+00	-1.30814754e+00	1.99999410e+00	1.46634223e-11	-1.00000000e+00	-3.82171269e-05	2.40711417e-11	1.41421356e+00	0.00000000e+00	4.87934919e-04	0.00000000e+00	-3.88287417e-05	0.00000000e+00	4.87934919e-04
1.90000000e+00	-1.34350288e+00	1.99999357e+00	1.49085894e-11	-1.00000000e+00	1.05313903e-05	1.82763322e-12	1.41421356e+00	0.00000000e+00	6.29799844e-04	0.00000000e+00	-5.01180402e-05	0.00000000e+00	6.29799844e-04
1.95000000e+00	-1.37885822e+00	1.99999490e+00	1.58767400e-11	-9.99999999e-01	6.43423831e-05	6.82304393e-11	1.41421356e+00	0.00000000e+00	5.99074640e-04	0.00000000e+00	-4.76729665e-05	0.00000000e+00	5.99074640e-04
2.00000000e+00	-1.41421356e+00	1.99999800e+00	2.04191627e-11	-9.99999998e-01	1.07295121e-04	1.89733803e-10	1.41421356e+00	0.00000000e+00	3.76871433e-04	0.00000000e+00	-2.99905058e-05	0.00000000e+00	3.76871433e-04
2.05000000e+00	-1.44956890e+00	2.00000218e+00	2.86120256e-11	-9.99999997e-01	1.24284928e-04	2.54578455e-10	1.41421357e+00	0.00000000e+00	2.14032193e-06	0.00000000e+00	-1.70321221e-07	0.00000000e+00	2.14032193e-06
2.10000000e+00	-1.48492424e+00	2.00000636e+00	3.67726752e-11	-9.99999998e-01	1.05944174e-04	1.84986218e-10	1.41421356e+00	0.00000000e+00	-4.31758941e-04	0.00000000e+00	3.43581755e-05	0.00000000e+00	-4.31758941e-04
2.15000000e+00	-1.52027958e+00	2.00000926e+00	4.08161216e-11	-9.99999999e-01	5.24907049e-05	4.54106467e-11	1.41421356e+00	0.00000000e+00	-7.98525822e-04	0.00000000e+00	6.35443718e-05	0.00000000e+00	-7.98525822e-04
2.20000000e+00	-1.55563492e+00	2.00000979e+00	4.12418571e-11	-1.00000000e+00	-2.48929994e-05	1.02137089e-11	1.41421356e+00	0.00000000e+00	-9.74121464e-04	0.00000000e+00	7.75177437e-05	0.00000000e+00	-9.74121464e-04
2.25000000e+00	-1.59099026e+00	2.00000745e+00	4.41114915e-11	-9.99999998e-01	-1.05951776e-04	1.85012735e-10	1.41421356e+00	0.00000000e+00	-8.76329152e-04	0.00000000e+00	6.97357983e-05	0.00000000e+00	-8.76329152e-04
2.30000000e+00	-1.62634560e+00	2.00000254e+00	5.55304310e-11	-9.99999994e-01	-1.66384829e-04	4.56259070e-10	1.41421357e+00	0.00000000e+00	-4.96592847e-04	0.00000000e+00	3.95175529e-05	0.00000000e+00	-4.96592847e-04
2.35000000e+00	-1.66170093e+00	1.99999618e+00	7.43840529e-11	-9.99999993e-01	-1.84849751e-04	5.63147087e-10	1.41421357e+00	0.00000000e+00	8.70928430e-05	0.00000000e+00	-6.93064146e-06	0.00000000e+00	8.70928430e-05
2.40000000e+00	-1.69705627e+00	1.99999010e+00	9.16778676e-11	-9.99999995e-01	-1.49998526e-04	3.70814780e-10	1.41421357e+00	0.00000000e+00	7.22877082e-04	0.00000000e+00	-5.75250150e-05	0.00000000e+00	7.22877082e-04
2.45000000e+00	-1.73241161e+00	1.99998617e+00	9.92407068e-11	-9.99999999e-01	-6.53330002e-05	7.03446561e-11	1.41421356e+00	0.00000000e+00	1.22265530e-03	0.00000000e+00	-9.72964904e-05	0.00000000e+00	1.22265530e-03
2.50000000e+00	-1.76776695e+00	1.99998585e+00	9.99400292e-11	-9.99999999e-01	4.99293594e-05	4.10830350e-11	1.41421356e+00	0.00000000e+00	1.41589242e-03	0.00000000e+00	-1.12673936e-04	0.00000000e+00	1.41589242e-03
2.55000000e+00	-1.80312229e+00	1.99998970e+00	1.07490892e-10	-9.99999994e-01	1.64760074e-04	4.47391487e-10	1.41421357e+00	0.00000000e+00	1.20475682e-03	0.00000000e+00	-9.58719952e-05	0.00000000e+00	1.20475682e-03
2.60000000e+00	-1.83847763e+00	1.99999708e+00	1.33223197e-10	-9.99999988e-01	2.44373051e-04	9.84218656e-10	1.41421357e+00	0.00000000e+00	6.03422856e-04	0.00000000e+00	-4.80189352e-05	0.00000000e+00	6.03422856e-04
2.65000000e+00	-1.87383297e+00	2.00000622e+00	1.72182905e-10	-9.99999986e-01	2.60429507e-04	1.11780317e-09	1.41421358e+00	0.00000000e+00	-2.52667357e-04	0.00000000e+00	2.01065669e-05	0.00000000e+00	-2.52667357e-04
2.70000000e+00	-1.90918830e+00	2.00001459e+00	2.05025781e-10	-9.99999992e-01	2.00486084e-04	6.62453590e-10	1.41421357e+00	0.00000000e+00	-1.13403105e-03	0.00000000e+00	9.02426654e-05	0.00000000e+00	-1.13403105e-03
2.75000000e+00	-1.94454364e+00	2.00001960e+00	2.17511847e-10	-9.99999999e-01	7.36722671e-05	8.94613278e-11	1.41421356e+00	0.00000000e+00	-1.77663016e-03	0.00000000e+00	1.41378351e-04	0.00000000e+00	-1.77663016e-03
2.80000000e+00	-1.97989898e+00	2.00001937e+00	2.18844729e-10	-9.99999998e-01	-8.95922959e-05	1.32298026e-10	1.41421356e+00	0.00000000e+00	-1.95883143e-03	0.00000000e+00	1.55877343e-04	0.00000000e+00	-1.95883143e-03
2.85000000e+00	-2.01525432e+00	2.00001337e+00	2.36813556e-10	-9.99999988e-01	-2.44429986e-04	9.84677530e-10	1.41421357e+00	0.00000000e+00	-1.57396706e-03	0.00000000e+00	1.25251482e-04	0.00000000e+00	-1.57396706e-03
2.90000000e+00	-2.05060966e+00	2.00000275e+00	2.89879560e-10	-9.99999976e-01	-3.43516288e-04	1.94481588e-09	1.41421359e+00	0.00000000e+00	-6.75595144e-04	0.00000000e+00	5.37620795e-05	0.00000000e+00	-6.75595144e-04
2.95000000e+00	-2.08596500e+00	1.99999016e+00	3.63692888e-10	-9.99999974e-01	-3.51151843e-04	2.03223372e-09	1.41421359e+00	0.00000000e+00	5.21437776e-04	0.00000000e+00	-4.14949039e-05	0.00000000e+00	5.21437776e-04
3.00000000e+00	-2.12132033e+00	1.99997915e+00	4.20718601e-10	-9.99999987e-01	-2.55309563e-04	1.07427167e-09	1.41421358e+00	0.00000000e+00	1.68914305e-03	0.00000000e+00	-1.34419134e-04	0.00000000e+00	1.68914305e-03
3.05000000e+00	-2.15667567e+00	1.99997313e+00	4.39206061e-10	-9.99999999e-01	-7.37635924e-05	8.96514592e-11	1.41421356e+00	0.00000000e+00	2.47409474e-03	0.00000000e+00	-1.96884849e-04	0.00000000e+00	2.47409474e-03
3.10000000e+00	-2.19203101e+00	1.99997441e+00	4.42387565e-10	-9.99999995e-01	1.48181278e-04	3.61866064e-10	1.41421357e+00	0.00000000e+00	2.60188781e-03	0.00000000e+00	-2.07054302e-04	0.00000000e+00	2.60188781e-03
3.15000000e+00	-2.22738635e+00	1.99998335e+00	4.81619866e-10	-9.99999975e-01	3.48524280e-04	2.00193568e-09	1.41421359e+00	0.00000000e+00	1.96812020e-03	0.00000000e+00	-1.56619333e-04	0.00000000e+00	1.96812020e-03
3.20000000e+00	-2.26274169e+00	1.99999807e+00	5.83229848e-10	-9.99999955e-01	4.65534643e-04	3.57181725e-09	1.41421361e+00	0.00000000e+00	6.86820191e-04	0.00000000e+00	-5.46554670e-05	0.00000000e+00	6.86820191e-04
3.25000000e+00	-2.29809702e+00	2.00001477e+00	7.13297549e-10	-9.99999957e-01	4.56309147e-04	3.43165680e-09	1.41421361e+00	0.00000000e+00	-9.22572721e-04	0.00000000e+00	7.34154623e-05	0.00000000e+00	-9.22572721e-04
3.30000000e+00	-2.33345236e+00	2.00002872e+00	8.05036194e-10	-9.99999980e-01	3.11457952e-04	1.59878924e-09	1.41421358e+00	0.00000000e+00	-2.41162138e-03	0.00000000e+00	1.91907976e-04	0.00000000e+00	-2.41162138e-03
3.35000000e+00	-2.36880770e+00	2.00003554e+00	8.29778161e-10	-9.99999999e-01	6.11098697e-05	6.16009983e-11	1.41421356e+00	0.00000000e+00	-3.32551284e-03	0.00000000e+00	2.64631201e-04	0.00000000e+00	-3.32551284e-03
3.40000000e+00	-2.40416304e+00	2.00003255e+00	8.38110245e-10	-9.99999989e-01	-2.30391656e-04	8.74858586e-10	1.41421357e+00	0.00000000e+00	-3.33903996e-03	0.00000000e+00	2.65708033e-04	0.00000000e+00	-3.33903996e-03
3.45000000e+00	-2.43951838e+00	2.00001974e+00	9.17721839e-10	-9.99999952e-01	-4.80549605e-04	3.80593220e-09	1.41421361e+00	0.00000000e+00	-2.36602070e-03	0.00000000e+00	1.88280087e-04	0.00000000e+00	-2.36602070e-03
3.50000000e+00	-2.47487371e+00	1.99999998e+00	1.10045918e-09	-9.99999923e-01	-6.11676484e-04	6.16633523e-09	1.41421364e+00	0.00000000e+00	-6.06693136e-04	0.00000000e+00	4.82791060e-05	0.00000000e+00	-6.06693136e-04
3.55000000e+00	-2.51022904e+00	1.99997849e+00	1.31597952e-09	-9.99999932e-01	-5.74475279e-04	5.43908148e-09	1.41421363e+00	0.00000000e+00	1.48672358e-03	0.00000000e+00	-1.18310976e-04	0.00000000e+00	1.48672358e-03
3.60000000e+00	-2.54558438e+00	1.99996141e+00	1.45406307e-09	-9.99999972e-01	-3.65214126e-04	2.19819244e-09	1.41421359e+00	0.00000000e+00	3.32307814e-03	0.00000000e+00	-2.64447259e-04	0.00000000e+00	3.32307814e-03
3.65000000e+00	-2.58093972e+00	1.99995415e+00	1.48409471e-09	-1.00000000e+00	-3.07896908e-05	1.55076045e-11	1.41421356e+00	0.00000000e+00	4.33670626e-03	0.00000000e+00	-3.45112030e-04	0.00000000e+00	4.33670626e-03
3.70000000e+00	-2.61629506e+00	1.99995968e+00	1.50510089e-09	-9.99999976e-01	3.40873414e-04	1.91493298e-09	1.41421359e+00	0.00000000e+00	4.15819864e-03	0.00000000e+00	-3.30905605e-04	0.00000000e+00	4.15819864e-03
3.75000000e+00	-2.65165039e+00	1.99997744e+00	1.65661262e-09	-9.99999914e-01	6.43454784e-04	6.82371250e-09	1.41421365e+00	0.00000000e+00	2.74084085e-03	0.00000000e+00	-2.18111645e-04	0.00000000e+00	2.74084085e-03
3.80000000e+00	-2.68700573e+00	2.00000323e+00	1.96773527e-09	-9.99999873e-01	7.82228909e-04	1.00844731e-08	1.41421369e+00	0.00000000e+00	4.01196907e-04	0.00000000e+00	-3.19261836e-05	0.00000000e+00	4.01196907e-04
3.85000000e+00	-2.72236106e+00	2.00003016e+00	2.30603634e-09	-9.99999898e-01	7.03073010e-04	8.14681377e-09	1.41421366e+00	0.00000000e+00	-2.24531366e-03	0.00000000e+00	1.78673690e-04	0.00000000e+00	-2.24531366e-03
3.90000000e+00	-2.75771639e+00	2.00005042e+00	2.50162848e-09	-9.99999965e-01	4.11767447e-04	2.79455670e-09	1.41421360e+00	0.00000000e+00	-4.44306515e-03	0.00000000e+00	3.53558978e-04	0.00000000e+00	-4.44306515e-03
3.95000000e+00	-2.79307173e+00	2.00005756e+00	2.53469069e-09	-1.00000000e+00	-2.29358922e-05	8.90262559e-12	1.41421356e+00	0.00000000e+00	-5.50923633e-03	0.00000000e+00	4.38398480e-04	0.00000000e+00	-5.50923633e-03
4.00000000e+00	-2.82842707e+00	2.00004847e+00	2.58368011e-09	-9.99999951e-01	-4.84673531e-04	3.87166399e-09	1.41421361e+00	0.00000000e+00	-5.04189535e-03	0.00000000e+00	4.01211559e-04	0.00000000e+00	-5.04189535e-03
4.05000000e+00	-2.86378240e+00	2.00002455e+00	2.85661792e-09	-9.99999854e-01	-8.40129946e-04	1.16326005e-08	1.41421371e+00	0.00000000e+00	-3.06072899e-03	0.00000000e+00	2.43562083e-04	0.00000000e+00	-3.06072899e-03
4.10000000e+00	-2.89913773e+00	1.99999166e+00	3.36181626e-09	-9.99999802e-01	-9.77067212e-04	1.57337466e-08	1.41421376e+00	0.00000000e+00	-3.33441603e-05	0.00000000e+00	2.65345447e-06	0.00000000e+00	-3.33441603e-05
4.15000000e+00	-2.93449306e+00	1.99995874e+00	3.86824868e-09	-9.99999854e-01	-8.38999716e-04	1.16012323e-08	1.41421371e+00	0.00000000e+00	3.22929228e-03	0.00000000e+00	-2.56984217e-04	0.00000000e+00	3.22929228e-03
4.20000000e+00	-2.96984839e+00	1.99993537e+00	4.13026731e-09	-9.99999959e-01	-4.45986119e-04	3.27780650e-09	1.41421360e+00	0.00000000e+00	5.78689066e-03	0.00000000e+00	-4.60521008e-04	0.00000000e+00	5.78689066e-03
4.25000000e+00	-3.00520373e+00	1.99992909e+00	4.16357317e-09	-9.99999998e-01	1.05640350e-04	1.83490669e-10	1.41421356e+00	0.00000000e+00	6.83781668e-03	0.00000000e+00	-5.44155455e-04	0.00000000e+00	6.83781668e-03
4.30000000e+00	-3.04055907e+00	1.99994295e+00	4.26853886e-09	-9.99999908e-01	6.66056438e-04	7.31129336e-09	1.41421365e+00	0.00000000e+00	5.96546367e-03	0.00000000e+00	-4.74730056e-04	0.00000000e+00	5.96546367e-03
4.35000000e+00	-3.07591440e+00	1.99997436e+00	4.73637808e-09	-9.99999762e-01	1.07213581e-03	1.89445820e-08	1.41421380e+00	0.00000000e+00	3.28852630e-03	0.00000000e+00	-2.61695963e-04	0.00000000e+00	3.28852630e-03
4.40000000e+00	-3.11126972e+00	2.00001539e+00	5.52209459e-09	-9.99999705e-01	1.19441226e-03	2.35122586e-08	1.41421386e+00	0.00000000e+00	-5.36077298e-04	0.00000000e+00	4.26593488e-05	0.00000000e+00	-5.36077298e-04
4.45000000e+00	-3.14662504e+00	2.00005478e+00	6.24766220e-09	-9.99999802e-01	9.77440490e-04	1.57460451e-08	1.41421376e+00	0.00000000e+00	-4.46883647e-03	0.00000000e+00	3.55608969e-04	0.00000000e+00	-4.46883647e-03
4.50000000e+00	-3.18198037e+00	2.00008094e+00	6.57990058e-09	-9.99999956e-01	4.61192935e-04	3.50615150e-09	1.41421361e+00	0.00000000e+00	-7.36687063e-03	0.00000000e+00	5.86213214e-04	0.00000000e+00	-7.36687063e-03
4.55000000e+00	-3.21733571e+00	2.00008537e+00	6.61210478e-09	-9.99999990e-01	-2.24121911e-04	8.28617373e-10	1.41421357e+00	0.00000000e+00	-8.31276736e-03	0.00000000e+00	6.61480772e-04	0.00000000e+00	-8.31276736e-03
4.60000000e+00	-3.25269105e+00	2.00006532e+00	6.82135214e-09	-9.99999836e-01	-8.90105491e-04	1.30580239e-08	1.41421373e+00	0.00000000e+00	-6.89929047e-03	0.00000000e+00	5.49010159e-04	0.00000000e+00	-6.89929047e-03
4.65000000e+00	-3.28804637e+00	2.00002498e+00	7.58989211e-09	-9.99999627e-01	-1.34145199e-03	2.96574207e-08	1.41421394e+00	0.00000000e+00	-3.38293613e-03	0.00000000e+00	2.69202139e-04	0.00000000e+00	-3.38293613e-03
4.70000000e+00	-3.32340168e+00	1.99997475e+00	8.76679852e-09	-9.99999575e-01	-1.43265449e-03	3.38271726e-08	1.41421399e+00	0.00000000e+00	1.34763818e-03	0.00000000e+00	-1.07242995e-04	0.00000000e+00	1.34763818e-03
4.75000000e+00	-3.35875700e+00	1.99992856e+00	9.76640531e-09	-9.99999743e-01	-1.11381617e-03	2.04456601e-08	1.41421382e+00	0.00000000e+00	5.99104116e-03	0.00000000e+00	-4.76768940e-04	0.00000000e+00	5.99104116e-03
4.80000000e+00	-3.39411233e+00	1.99990008e+00	1.01659766e-08	-9.99999958e-01	-4.51405413e-04	3.35706001e-09	1.41421360e+00	0.00000000e+00	9.18785516e-03	0.00000000e+00	-7.31182813e-04	0.00000000e+00	9.18785516e-03
4.85000000e+00	-3.42946767e+00	1.99989870e+00	1.02010121e-08	-9.99999970e-01	3.83735730e-04	2.42560841e-09	1.41421359e+00	0.00000000e+00	9.91487816e-03	0.00000000e+00	-7.89040899e-04	0.00000000e+00	9.91487816e-03
4.90000000e+00	-3.46482300e+00	1.99992652e+00	1.05912285e-08	-9.99999721e-01	1.15968216e-03	2.21643208e-08	1.41421384e+00	0.00000000e+00	7.80559464e-03	0.00000000e+00	-6.21172307e-04	0.00000000e+00	7.80559464e-03
4.95000000e+00	-3.50017831e+00	1.99997727e+00	1.18040706e-08	-9.99999438e-01	1.64729055e-03	4.47225497e-08	1.41421412e+00	0.00000000e+00	3.29826461e-03	0.00000000e+00	-2.62470538e-04	0.00000000e+00	3.29826461e-03
5.00000000e+00	-3.53553362e+00	2.00003767e+00	1.35047799e-08	-9.99999410e-01	1.68721353e-03	4.69166210e-08	1.41421415e+00	0.00000000e+00	-2.44244912e-03	0.00000000e+00	1.94360268e-04	0.00000000e+00	-2.44244912e-03
5.05000000e+00	-3.57088893e+00	2.00009079e+00	1.48299517e-08	-9.99999681e-01	1.24064059e-03	2.53684045e-08	1.41421388e+00	0.00000000e+00	-7.82127722e-03	0.00000000e+00	6.22369217e-04	0.00000000e+00	-7.82127722e-03
5.10000000e+00	-3.60624426e+00	2.00012080e+00	1.52838834e-08	-9.99999966e-01	4.07922086e-04	2.74463482e-09	1.41421360e+00	0.00000000e+00	-1.12521607e-02	0.00000000e+00	8.95364421e-04	0.00000000e+00	-1.12521607e-02
5.15000000e+00	-3.64159959e+00	2.00011763e+00	1.53376856e-08	-9.99999927e-01	-5.92318679e-04	5.78423167e-09	1.41421364e+00	0.00000000e+00	-1.16218830e-02	0.00000000e+00	9.24785672e-04	0.00000000e+00	-1.16218830e-02
5.20000000e+00	-3.67695492e+00	2.00008025e+00	1.60278698e-08	-9.99999546e-01	-1.47984263e-03	3.60928691e-08	1.41421402e+00	0.00000000e+00	-8.64299232e-03	0.00000000e+00	6.87759875e-04	0.00000000e+00	-8.64299232e-03
5.25000000e+00	-3.71231022e+00	2.00001747e+00	1.78782258e-08	-9.99999179e-01	-1.99076743e-03	6.53165924e-08	1.41421438e+00	0.00000000e+00	-2.98598780e-03	0.00000000e+00	2.37615277e-04	0.00000000e+00	-2.98598780e-03
5.30000000e+00	-3.74766551e+00	1.99994598e+00	2.02608146e-08	-9.99999208e-01	-1.95530515e-03	6.30101530e-08	1.41421435e+00	0.00000000e+00	3.86078500e-03	0.00000000e+00	-3.07239813e-04	0.00000000e+00	3.86078500e-03
