t	x	y	z	px	py	pz	gam	Ex	Ey	Ez	Bx	By	Bz
4.85000000e+00	-3.42945536e+00	1.99923507e+00	5.84083909e-07	-9.99998318e-01	2.84990325e-03	1.33312391e-07	1.41421524e+00	0.00000000e+00	7.43178626e-02	0.00000000e+00	-5.91629015e-03	0.00000000e+00	7.43178626e-02
4.90000000e+00	-3.46481023e+00	1.99944261e+00	6.05809761e-07	-9.99984452e-01	8.66437484e-03	1.23707552e-06	1.41422911e+00	0.00000000e+00	5.84734704e-02	0.00000000e+00	-4.65446726e-03	0.00000000e+00	5.84734704e-02
4.95000000e+00	-3.50016412e+00	1.99982203e+00	6.73577414e-07	-9.99968583e-01	1.23163697e-02	2.50012623e-06	1.41424498e+00	0.00000000e+00	2.46985744e-02	0.00000000e+00	-1.96562363e-03	0.00000000e+00	2.46985744e-02
5.00000000e+00	-3.53551742e+00	2.00027362e+00	7.68663066e-07	-9.99967036e-01	1.26159842e-02	2.62326653e-06	1.41424653e+00	0.00000000e+00	-1.82662480e-02	0.00000000e+00	1.45338467e-03	0.00000000e+00	-1.82662480e-02
5.05000000e+00	-3.57087117e+00	2.00067079e+00	8.42758570e-07	-9.99982177e-01	9.27657538e-03	1.41867238e-06	1.41423138e+00	0.00000000e+00	-5.84778715e-02	0.00000000e+00	4.65196234e-03	0.00000000e+00	-5.84778715e-02
5.10000000e+00	-3.60622596e+00	2.00089521e+00	8.68161895e-07	-9.99998070e-01	3.05232599e-03	1.54447097e-07	1.41421549e+00	0.00000000e+00	-8.40834430e-02	0.00000000e+00	6.68815472e-03	0.00000000e+00	-8.40834430e-02
5.15000000e+00	-3.64158123e+00	2.00087172e+00	8.71189129e-07	-9.99995954e-01	-4.41973746e-03	3.22765741e-07	1.41421761e+00	0.00000000e+00	-8.67901299e-02	0.00000000e+00	6.90352955e-03	0.00000000e+00	-8.67901299e-02
5.20000000e+00	-3.67693575e+00	2.00059271e+00	9.09653270e-07	-9.99974733e-01	-1.10453596e-02	2.01088544e-06	1.41423883e+00	0.00000000e+00	-6.44995922e-02	0.00000000e+00	5.13119215e-03	0.00000000e+00	-6.44995922e-02
5.25000000e+00	-3.71228888e+00	2.00012416e+00	1.01271941e-06	-9.99954284e-01	-1.48571876e-02	3.63783455e-06	1.41425928e+00	0.00000000e+00	-2.22742514e-02	0.00000000e+00	1.77241603e-03	0.00000000e+00	-2.22742514e-02
5.30000000e+00	-3.74764137e+00	1.99959065e+00	1.14542029e-06	-9.99955887e-01	-1.45944013e-02	3.51022126e-06	1.41425768e+00	0.00000000e+00	2.87448256e-02	0.00000000e+00	-2.28791169e-03	0.00000000e+00	2.87448256e-02
