t	x	y	z	px	py	pz	gam	Ex	Ey	Ez	Bx	By	Bz
1.05000000e+00	-7.42462106e-01	2.00004728e+00	6.64516365e-10	-9.99999943e-01	-5.26611827e-04	4.57053914e-09	1.41421362e+00	0.00000000e+00	-6.37367236e-03	0.00000000e+00	5.07188741e-04	0.00000000e+00	-6.37367236e-03
1.10000000e+00	-7.77817437e-01	2.00001933e+00	1.04160327e-09	-9.99999777e-01	-1.03878195e-03	1.77839507e-08	1.41421379e+00	0.00000000e+00	-5.26207750e-03	0.00000000e+00	4.18738776e-04	0.00000000e+00	-5.26207750e-03
1.15000000e+00	-8.13172757e-01	1.99997605e+00	1.91983554e-09	-9.99999616e-01	-1.36243583e-03	3.05924024e-08	1.41421395e+00	0.00000000e+00	-1.98030002e-03	0.00000000e+00	1.57589155e-04	0.00000000e+00	-1.98030002e-03
1.20000000e+00	-8.48528072e-01	1.99992722e+00	3.03152270e-09	-9.99999634e-01	-1.32956193e-03	2.91338149e-08	1.41421393e+00	0.00000000e+00	2.93755317e-03	0.00000000e+00	-2.33771561e-04	0.00000000e+00	2.93755317e-03
1.25000000e+00	-8.83883395e-01	1.99988735e+00	3.78375738e-09	-9.99999850e-01	-8.50045691e-04	1.19077167e-08	1.41421371e+00	0.00000000e+00	8.22277447e-03	0.00000000e+00	-6.54384458e-04	0.00000000e+00	8.22277447e-03
1.30000000e+00	-9.19238731e-01	1.99987196e+00	3.93263063e-09	-1.00000000e+00	3.53351139e-05	1.87492168e-11	1.41421356e+00	0.00000000e+00	1.21446781e-02	0.00000000e+00	-9.66504650e-04	0.00000000e+00	1.21446781e-02
1.35000000e+00	-9.54594065e-01	1.99989244e+00	4.18745518e-09	-9.99999733e-01	1.13578237e-03	2.12599821e-08	1.41421383e+00	0.00000000e+00	1.30168721e-02	0.00000000e+00	-1.03590548e-03	0.00000000e+00	1.30168721e-02
1.40000000e+00	-9.89949368e-01	1.99995116e+00	5.84432966e-09	-9.99999051e-01	2.14009532e-03	7.54848468e-08	1.41421451e+00	0.00000000e+00	9.80419413e-03	0.00000000e+00	-7.80212032e-04	0.00000000e+00	9.80419413e-03
1.45000000e+00	-1.02530463e+00	2.00003845e+00	9.41195098e-09	-9.99998495e-01	2.69548168e-03	1.19746831e-07	1.41421507e+00	0.00000000e+00	2.63299128e-03	0.00000000e+00	-2.09522757e-04	0.00000000e+00	2.63299128e-03
1.50000000e+00	-1.06065988e+00	2.00013305e+00	1.35860691e-08	-9.99998686e-01	2.51845953e-03	1.04536053e-07	1.41421488e+00	0.00000000e+00	-6.99752687e-03	0.00000000e+00	5.56808460e-04	0.00000000e+00	-6.99752687e-03
1.55000000e+00	-1.09601516e+00	2.00020658e+00	1.61570207e-08	-9.99999530e-01	1.50583542e-03	3.73800916e-08	1.41421403e+00	0.00000000e+00	-1.64382014e-02	0.00000000e+00	1.30797541e-03	0.00000000e+00	-1.64382014e-02
1.60000000e+00	-1.13137049e+00	2.00023134e+00	1.65847301e-08	-9.99999992e-01	-1.92691759e-04	6.24658887e-10	1.41421357e+00	0.00000000e+00	-2.25547711e-02	0.00000000e+00	1.79464407e-03	0.00000000e+00	-2.25547711e-02
1.65000000e+00	-1.16672581e+00	2.00018956e+00	1.75910255e-08	-9.99999022e-01	-2.17286714e-03	7.78173469e-08	1.41421454e+00	0.00000000e+00	-2.26885934e-02	0.00000000e+00	1.80532978e-03	0.00000000e+00	-2.26885934e-02
1.70000000e+00	-1.20208103e+00	2.00008115e+00	2.32099029e-08	-9.99996915e-01	-3.85936137e-03	2.45472531e-07	1.41421665e+00	0.00000000e+00	-1.56373756e-02	0.00000000e+00	1.24433231e-03	0.00000000e+00	-1.56373756e-02
1.75000000e+00	-1.23743613e+00	1.99992715e+00	3.42976616e-08	-9.99995499e-01	-4.66199721e-03	3.58194067e-07	1.41421806e+00	0.00000000e+00	-2.32437879e-03	0.00000000e+00	1.84974897e-04	0.00000000e+00	-2.32437879e-03
1.80000000e+00	-1.27279121e+00	1.99976695e+00	4.62748148e-08	-9.99996407e-01	-4.16537043e-03	2.85935814e-07	1.41421716e+00	0.00000000e+00	1.41248587e-02	0.00000000e+00	-1.12415157e-03	0.00000000e+00	1.41248587e-02
1.85000000e+00	-1.30814641e+00	1.99964898e+00	5.29329471e-08	-9.99998910e-01	-2.29453260e-03	8.67256404e-08	1.41421465e+00	0.00000000e+00	2.90235475e-02	0.00000000e+00	-2.31002598e-03	0.00000000e+00	2.90235475e-02
1.90000000e+00	-1.34350173e+00	1.99961695e+00	5.38207973e-08	-9.99999925e-01	6.02061259e-04	5.91413515e-09	1.41421364e+00	0.00000000e+00	3.73856998e-02	0.00000000e+00	-2.97562937e-03	0.00000000e+00	3.73856998e-02
1.95000000e+00	-1.37885700e+00	1.99969511e+00	5.71671660e-08	-9.99997020e-01	3.79316092e-03	2.37110207e-07	1.41421654e+00	0.00000000e+00	3.54905674e-02	0.00000000e+00	-2.82468019e-03	0.00000000e+00	3.54905674e-02
2.00000000e+00	-1.41421200e+00	1.99987750e+00	7.29917219e-08	-9.99991687e-01	6.33544583e-03	6.61540417e-07	1.41422188e+00	0.00000000e+00	2.22828812e-02	0.00000000e+00	-1.77332390e-03	0.00000000e+00	2.22828812e-02
2.05000000e+00	-1.44956672e+00	2.00012483e+00	1.01561920e-07	-9.99988844e-01	7.33932921e-03	8.87794410e-07	1.41422472e+00	0.00000000e+00	1.26939165e-04	0.00000000e+00	-1.01007393e-05	0.00000000e+00	1.26939165e-04
2.10000000e+00	-1.48492145e+00	2.00037166e+00	1.30025934e-07	-9.99991888e-01	6.25854451e-03	6.45618144e-07	1.41422167e+00	0.00000000e+00	-2.54270154e-02	0.00000000e+00	2.02304180e-03	0.00000000e+00	-2.54270154e-02
2.15000000e+00	-1.52027649e+00	2.00054279e+00	1.44167171e-07	-9.99997992e-01	3.11398217e-03	1.59994019e-07	1.41421557e+00	0.00000000e+00	-4.69338671e-02	0.00000000e+00	3.73386523e-03	0.00000000e+00	-4.69338671e-02
2.20000000e+00	-1.55563179e+00	2.00057515e+00	1.45675015e-07	-9.99999577e-01	-1.42955320e-03	3.38955805e-08	1.41421399e+00	0.00000000e+00	-5.71385280e-02	0.00000000e+00	4.54563237e-03	0.00000000e+00	-5.71385280e-02
2.25000000e+00	-1.59098692e+00	2.00043918e+00	1.55406044e-07	-9.99992092e-01	-6.17931006e-03	6.29372874e-07	1.41422147e+00	0.00000000e+00	-5.12951761e-02	0.00000000e+00	4.08104412e-03	0.00000000e+00	-5.12951761e-02
2.30000000e+00	-1.62634143e+00	2.00015261e+00	1.94303066e-07	-9.99980460e-01	-9.71326631e-03	1.55486517e-06	1.41423310e+00	0.00000000e+00	-2.90062144e-02	0.00000000e+00	2.30806477e-03	0.00000000e+00	-2.90062144e-02
2.35000000e+00	-1.66169539e+00	1.99978154e+00	2.58553327e-07	-9.99975882e-01	-1.07912626e-02	1.91914904e-06	1.41423768e+00	0.00000000e+00	5.07334569e-03	0.00000000e+00	-4.03768607e-04	0.00000000e+00	5.07334569e-03
2.40000000e+00	-1.69704946e+00	1.99942652e+00	3.17509618e-07	-9.99984096e-01	-8.76318734e-03	1.26540084e-06	1.41422947e+00	0.00000000e+00	4.20346524e-02	0.00000000e+00	-3.34597128e-03	0.00000000e+00	4.20346524e-02
2.45000000e+00	-1.73240425e+00	1.99919632e+00	3.43387459e-07	-9.99996937e-01	-3.84561860e-03	2.43142663e-07	1.41421663e+00	0.00000000e+00	7.09468357e-02	0.00000000e+00	-5.64803971e-03	0.00000000e+00	7.09468357e-02
2.50000000e+00	-1.76775954e+00	1.99917566e+00	3.45751298e-07	-9.99998335e-01	2.83562764e-03	1.31883450e-07	1.41421523e+00	0.00000000e+00	8.19913898e-02	0.00000000e+00	-6.52735779e-03	0.00000000e+00	8.19913898e-02
2.55000000e+00	-1.80311434e+00	1.99939646e+00	3.70629318e-07	-9.99981392e-01	9.47877428e-03	1.48062065e-06	1.41423217e+00	0.00000000e+00	6.96278064e-02	0.00000000e+00	-5.54247682e-03	0.00000000e+00	6.96278064e-02
2.60000000e+00	-1.83846785e+00	1.99982164e+00	4.55947705e-07	-9.99958965e-01	1.40760066e-02	3.26566877e-06	1.41425460e+00	0.00000000e+00	3.48107525e-02	0.00000000e+00	-2.77039770e-03	0.00000000e+00	3.48107525e-02
2.65000000e+00	-1.87382041e+00	2.00034812e+00	5.85231294e-07	-9.99953386e-01	1.50024641e-02	3.70969315e-06	1.41426018e+00	0.00000000e+00	-1.45384844e-02	0.00000000e+00	1.15673601e-03	0.00000000e+00	-1.45384844e-02
2.70000000e+00	-1.90917342e+00	2.00083040e+00	6.94267376e-07	-9.99972341e-01	1.15562707e-02	2.20172353e-06	1.41424122e+00	0.00000000e+00	-6.51534420e-02	0.00000000e+00	5.18259588e-03	0.00000000e+00	-6.51534420e-02
2.75000000e+00	-1.94452786e+00	2.00111960e+00	7.35899241e-07	-9.99996210e-01	4.27789676e-03	3.03269036e-07	1.41421735e+00	0.00000000e+00	-1.01877637e-01	0.00000000e+00	8.10262969e-03	0.00000000e+00	-1.01877637e-01
2.80000000e+00	-1.97988311e+00	2.00110811e+00	7.40311239e-07	-9.99994667e-01	-5.07460520e-03	4.26004212e-07	1.41421890e+00	0.00000000e+00	-1.12096843e-01	0.00000000e+00	8.91544326e-03	0.00000000e+00	-1.12096843e-01
2.85000000e+00	-2.01523720e+00	2.00076663e+00	7.98553510e-07	-9.99959834e-01	-1.39262162e-02	3.19660682e-06	1.41425373e+00	0.00000000e+00	-8.98806366e-02	0.00000000e+00	7.14973147e-03	0.00000000e+00	-8.98806366e-02
2.90000000e+00	-2.05058884e+00	2.00016138e+00	9.70901291e-07	-9.99920607e-01	-1.95791248e-02	6.31737043e-06	1.41429296e+00	0.00000000e+00	-3.85029483e-02	0.00000000e+00	3.06371688e-03	0.00000000e+00	-3.85029483e-02
2.95000000e+00	-2.08593904e+00	1.99944426e+00	1.21066081e-06	-9.99917022e-01	-2.00163187e-02	6.60258108e-06	1.41429654e+00	0.00000000e+00	2.96145696e-02	0.00000000e+00	-2.35731180e-03	0.00000000e+00	2.96145696e-02
3.00000000e+00	-2.12129040e+00	1.99881601e+00	1.39608912e-06	-9.99955982e-01	-1.45786149e-02	3.50077970e-06	1.41425758e+00	0.00000000e+00	9.57606802e-02	0.00000000e+00	-7.62491044e-03	0.00000000e+00	9.57606802e-02
3.05000000e+00	-2.15664443e+00	1.99847114e+00	1.45660750e-06	-9.99996174e-01	-4.29797791e-03	3.00225250e-07	1.41421739e+00	0.00000000e+00	1.39969633e-01	0.00000000e+00	-1.11469520e-02	0.00000000e+00	1.39969633e-01
3.10000000e+00	-2.19199956e+00	1.99853916e+00	1.46632800e-06	-9.99985919e-01	8.24564601e-03	1.11694482e-06	1.41422764e+00	0.00000000e+00	1.46908435e-01	0.00000000e+00	-1.16991456e-02	0.00000000e+00	1.46908435e-01
3.15000000e+00	-2.22735226e+00	1.99903953e+00	1.58924738e-06	-9.99920865e-01	1.95472620e-02	6.29688106e-06	1.41429270e+00	0.00000000e+00	1.10926923e-01	0.00000000e+00	-8.83152038e-03	0.00000000e+00	1.10926923e-01
3.20000000e+00	-2.26270073e+00	1.99986532e+00	1.90934152e-06	-9.99858507e-01	2.61378904e-02	1.12607379e-05	1.41435506e+00	0.00000000e+00	3.86724210e-02	0.00000000e+00	-3.07765240e-03	0.00000000e+00	3.86724210e-02
3.25000000e+00	-2.29804728e+00	2.00080311e+00	2.31944539e-06	-9.99864007e-01	2.56247951e-02	1.08233425e-05	1.41434955e+00	0.00000000e+00	-5.17445901e-02	0.00000000e+00	4.11606129e-03	0.00000000e+00	-5.17445901e-02
3.30000000e+00	-2.33339641e+00	2.00158657e+00	2.60896362e-06	-9.99936532e-01	1.75057093e-02	5.05561511e-06	1.41427703e+00	0.00000000e+00	-1.35102383e-01	0.00000000e+00	1.07425928e-02	0.00000000e+00	-1.35102383e-01
3.35000000e+00	-2.36875006e+00	2.00197066e+00	2.68762995e-06	-9.99997472e-01	3.49373003e-03	2.10504535e-07	1.41421609e+00	0.00000000e+00	-1.85973354e-01	0.00000000e+00	1.47847243e-02	0.00000000e+00	-1.85973354e-01
3.40000000e+00	-2.40410485e+00	2.00180640e+00	2.71352305e-06	-9.99966110e-01	-1.27919445e-02	2.70383386e-06	1.41424745e+00	0.00000000e+00	-1.86359972e-01	0.00000000e+00	1.48166681e-02	0.00000000e+00	-1.86359972e-01
3.45000000e+00	-2.43945491e+00	2.00109385e+00	2.95990958e-06	-9.99851918e-01	-2.67395169e-02	1.17842665e-05	1.41436164e+00	0.00000000e+00	-1.31786588e-01	0.00000000e+00	1.04814981e-02	0.00000000e+00	-1.31786588e-01
3.50000000e+00	-2.47479811e+00	1.99999484e+00	3.52564563e-06	-9.99760043e-01	-3.40384589e-02	1.90931026e-05	1.41445352e+00	0.00000000e+00	-3.37926295e-02	0.00000000e+00	2.68911872e-03	0.00000000e+00	-3.37926295e-02
3.55000000e+00	-2.51013913e+00	1.99879855e+00	4.19308150e-06	-9.99788092e-01	-3.19871985e-02	1.68597278e-05	1.41442547e+00	0.00000000e+00	8.22354160e-02	0.00000000e+00	-6.54804349e-03	0.00000000e+00	8.22354160e-02
3.60000000e+00	-2.54548527e+00	1.99784657e+00	4.62194180e-06	-9.99913622e-01	-2.04222993e-02	6.86168499e-06	1.41429994e+00	0.00000000e+00	1.83530878e-01	0.00000000e+00	-1.46206831e-02	0.00000000e+00	1.83530878e-01
3.65000000e+00	-2.58083857e+00	1.99743667e+00	4.71636807e-06	-9.99999195e-01	-1.97093276e-03	4.38816026e-08	1.41421437e+00	0.00000000e+00	2.39062844e-01	0.00000000e+00	-1.90484340e-02	0.00000000e+00	2.39062844e-01
3.70000000e+00	-2.61619260e+00	1.99773140e+00	4.77677198e-06	-9.99929124e-01	1.84991370e-02	5.62671408e-06	1.41428444e+00	0.00000000e+00	2.28835634e-01	0.00000000e+00	-1.82308273e-02	0.00000000e+00	2.28835634e-01
3.75000000e+00	-2.65153828e+00	1.99869922e+00	5.22685604e-06	-9.99744275e-01	3.51390273e-02	2.03499510e-05	1.41446929e+00	0.00000000e+00	1.50665356e-01	0.00000000e+00	-1.19973412e-02	0.00000000e+00	1.50665356e-01
3.80000000e+00	-2.68687368e+00	2.00010857e+00	6.15603788e-06	-9.99621156e-01	4.27693917e-02	3.01511481e-05	1.41459241e+00	0.00000000e+00	2.22185990e-02	0.00000000e+00	-1.76795922e-03	0.00000000e+00	2.22185990e-02
3.85000000e+00	-2.72220732e+00	2.00158069e+00	7.16769639e-06	-9.99693705e-01	3.84567888e-02	2.43813040e-05	1.41451986e+00	0.00000000e+00	-1.22644385e-01	0.00000000e+00	9.75207144e-03	0.00000000e+00	-1.22644385e-01
3.90000000e+00	-2.75755010e+00	2.00268929e+00	7.75368101e-06	-9.99894691e-01	2.25494461e-02	8.40481676e-06	1.41431887e+00	0.00000000e+00	-2.42569227e-01	0.00000000e+00	1.92771584e-02	0.00000000e+00	-2.42569227e-01
3.95000000e+00	-2.79290331e+00	2.00308191e+00	7.85427228e-06	-9.99999718e-01	-1.16644278e-03	5.90627792e-08	1.41421384e+00	0.00000000e+00	-3.00357223e-01	0.00000000e+00	2.38648966e-02	0.00000000e+00	-3.00357223e-01
4.00000000e+00	-2.82825556e+00	2.00258953e+00	7.99939924e-06	-9.99856550e-01	-2.63180072e-02	1.14358591e-05	1.41435701e+00	0.00000000e+00	-2.74409110e-01	0.00000000e+00	2.18085143e-02	0.00000000e+00	-2.74409110e-01
4.05000000e+00	-2.86359362e+00	2.00129035e+00	8.80505623e-06	-9.99568461e-01	-4.56470441e-02	3.43383584e-05	1.41464510e+00	0.00000000e+00	-1.66379859e-01	0.00000000e+00	1.32314860e-02	0.00000000e+00	-1.66379859e-01
4.10000000e+00	-2.89891697e+00	1.99950394e+00	1.02959224e-05	-9.99416021e-01	-5.31008158e-02	4.64648523e-05	1.41479754e+00	0.00000000e+00	-2.26751866e-03	0.00000000e+00	1.80395343e-04	0.00000000e+00	-2.26751866e-03
4.15000000e+00	-2.93424019e+00	1.99771377e+00	1.17928927e-05	-9.99567666e-01	-4.56890817e-02	3.43869039e-05	1.41464590e+00	0.00000000e+00	1.73748609e-01	0.00000000e+00	-1.38423931e-02	0.00000000e+00	1.73748609e-01
4.20000000e+00	-2.96957877e+00	1.99643756e+00	1.25730416e-05	-9.99875131e-01	-2.45544763e-02	9.88296551e-06	1.41433843e+00	0.00000000e+00	3.11097553e-01	0.00000000e+00	-2.48005904e-02	0.00000000e+00	3.11097553e-01
4.25000000e+00	-3.00493190e+00	1.99607912e+00	1.26736288e-05	-9.99994657e-01	5.07938169e-03	3.53530119e-07	1.41421891e+00	0.00000000e+00	3.67111281e-01	0.00000000e+00	-2.92711680e-02	0.00000000e+00	3.67111281e-01
4.30000000e+00	-3.04028106e+00	1.99680210e+00	1.29596409e-05	-9.99744114e-01	3.51500723e-02	2.03266956e-05	1.41446945e+00	0.00000000e+00	3.19992235e-01	0.00000000e+00	-2.55048826e-02	0.00000000e+00	3.19992235e-01
4.35000000e+00	-3.07560822e+00	1.99846550e+00	1.42727895e-05	-9.99328787e-01	5.69289140e-02	5.34176624e-05	1.41488478e+00	0.00000000e+00	1.76587518e-01	0.00000000e+00	-1.40630430e-02	0.00000000e+00	1.76587518e-01
4.40000000e+00	-3.11091596e+00	2.00064535e+00	1.64917770e-05	-9.99164050e-01	6.35320236e-02	6.65327658e-05	1.41504951e+00	0.00000000e+00	-2.77328141e-02	0.00000000e+00	2.20637539e-03	0.00000000e+00	-2.77328141e-02
4.45000000e+00	-3.14622725e+00	2.00274024e+00	1.85458905e-05	-9.99439182e-01	5.20371824e-02	4.46596787e-05	1.41477438e+00	0.00000000e+00	-2.37470227e-01	0.00000000e+00	1.88715964e-02	0.00000000e+00	-2.37470227e-01
4.50000000e+00	-3.18156237e+00	2.00413359e+00	1.94902634e-05	-9.99874715e-01	2.45952839e-02	1.00612568e-05	1.41433885e+00	0.00000000e+00	-3.91730926e-01	0.00000000e+00	3.11087560e-02	0.00000000e+00	-3.91730926e-01
4.55000000e+00	-3.21691575e+00	2.00437182e+00	1.95855781e-05	-9.99970989e-01	-1.18354970e-02	2.41629898e-06	1.41424257e+00	0.00000000e+00	-4.41746499e-01	0.00000000e+00	3.50763709e-02	0.00000000e+00	-4.41746499e-01
4.60000000e+00	-3.25225848e+00	2.00330923e+00	2.01761487e-05	-9.99538482e-01	-4.72059642e-02	3.67677026e-05	1.41467508e+00	0.00000000e+00	-3.66337343e-01	0.00000000e+00	2.91038940e-02	0.00000000e+00	-3.66337343e-01
4.65000000e+00	-3.28756746e+00	2.00117079e+00	2.23376803e-05	-9.98951023e-01	-7.11681373e-02	8.34606886e-05	1.41526254e+00	0.00000000e+00	-1.80047577e-01	0.00000000e+00	1.43190855e-02	0.00000000e+00	-1.80047577e-01
4.70000000e+00	-3.32285172e+00	1.99850651e+00	2.56503172e-05	-9.98800268e-01	-7.61105168e-02	9.54516713e-05	1.41541329e+00	0.00000000e+00	6.93152555e-02	0.00000000e+00	-5.52038814e-03	0.00000000e+00	6.93152555e-02
4.75000000e+00	-3.35814634e+00	1.99604943e+00	2.84790499e-05	-9.99266800e-01	-5.94995738e-02	5.82699127e-05	1.41494676e+00	0.00000000e+00	3.13082453e-01	0.00000000e+00	-2.49639200e-02	0.00000000e+00	3.13082453e-01
4.80000000e+00	-3.39347690e+00	1.99451599e+00	2.96296061e-05	-9.99871822e-01	-2.48776143e-02	1.00082515e-05	1.41434174e+00	0.00000000e+00	4.80394557e-01	0.00000000e+00	-3.83338389e-02	0.00000000e+00	4.80394557e-01
4.85000000e+00	-3.42883009e+00	1.99439866e+00	2.97219751e-05	-9.99926916e-01	1.87851015e-02	5.61182973e-06	1.41428665e+00	0.00000000e+00	5.18383055e-01	0.00000000e+00	-4.13673927e-02	0.00000000e+00	5.18383055e-01
4.90000000e+00	-3.46416385e+00	1.99580740e+00	3.07229909e-05	-9.99270273e-01	5.93584895e-02	5.79945341e-05	1.41494329e+00	0.00000000e+00	4.08563626e-01	0.00000000e+00	-3.25804619e-02	0.00000000e+00	4.08563626e-01
4.95000000e+00	-3.49945044e+00	1.99841499e+00	3.39268649e-05	-9.98506406e-01	8.49216910e-02	1.18873296e-04	1.41570716e+00	0.00000000e+00	1.74207507e-01	0.00000000e+00	-1.38735011e-02	0.00000000e+00	1.74207507e-01
5.00000000e+00	-3.53470862e+00	2.00153003e+00	3.84569207e-05	-9.98423994e-01	8.72330926e-02	1.25439423e-04	1.41578957e+00	0.00000000e+00	-1.24133022e-01	0.00000000e+00	9.87122281e-03	0.00000000e+00	-1.24133022e-01
5.05000000e+00	-3.56998789e+00	2.00427658e+00	4.20047616e-05	-9.99144307e-01	6.42778812e-02	6.82072825e-05	1.41506926e+00	0.00000000e+00	-4.03842130e-01	0.00000000e+00	3.20686513e-02	0.00000000e+00	-4.03842130e-01
5.10000000e+00	-3.60531706e+00	2.00583274e+00	4.32318321e-05	-9.99906711e-01	2.12235088e-02	7.69085030e-06	1.41430685e+00	0.00000000e+00	-5.82511155e-01	0.00000000e+00	4.62201659e-02	0.00000000e+00	-5.82511155e-01
5.15000000e+00	-3.64066932e+00	2.00567231e+00	4.33852064e-05	-9.99806296e-01	-3.05824383e-02	1.56586604e-05	1.41440727e+00	0.00000000e+00	-6.02201860e-01	0.00000000e+00	4.77859889e-02	0.00000000e+00	-6.02201860e-01
5.20000000e+00	-3.67598508e+00	2.00374012e+00	4.52355262e-05	-9.98785502e-01	-7.65774372e-02	9.66974634e-05	1.41542806e+00	0.00000000e+00	-4.48641535e-01	0.00000000e+00	3.56345653e-02	0.00000000e+00	-4.48641535e-01
5.25000000e+00	-3.71123411e+00	2.00049324e+00	5.01907493e-05	-9.97795442e-01	-1.03172273e-01	1.75388201e-04	1.41641812e+00	0.00000000e+00	-1.57829519e-01	0.00000000e+00	1.25557151e-02	0.00000000e+00	-1.57829519e-01
5.30000000e+00	-3.74645191e+00	1.99678790e+00	5.66002515e-05	-9.97855102e-01	-1.01766674e-01	1.70617888e-04	1.41635846e+00	0.00000000e+00	1.92882076e-01	0.00000000e+00	-1.53747462e-02	0.00000000e+00	1.92882076e-01
