0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.67718784352160e-13 	 -2.99999999999985e+00   3.67394039740000e-16 	-6.10716730363563e-11	 2.98356651368432e-11	-9.89762995753346e-38		1.00000000000000e+00
6.00000000000000e-02    	-1.14617600664230e-11 	 -2.99999999999054e+00   3.67394039740000e-16 	-9.41727218355660e-10	 9.41948892538156e-10	-4.78919476474987e-35		1.00000000000000e+00
9.00000000000000e-02    	-8.32641608634970e-11 	 -2.99999999989400e+00   3.67394039740000e-16 	-4.47656461884468e-09	 6.99656794891099e-09	-1.67203379735454e-33		1.00000000000000e+00
1.20000000000000e-01    	-3.29179382507999e-10 	 -2.99999999941803e+00   3.67394039740000e-16 	-1.29008125706204e-08	 2.85860261838670e-08	-1.93280323849095e-32		1.00000000000000e+00
1.50000000000000e-01    	-9.22072119927093e-10 	 -2.99999999784507e+00   3.67394039740000e-16 	-2.77321864853312e-08	 8.38162626309444e-08	-1.18271927182203e-31		1.00000000000000e+00
1.80000000000000e-01    	-2.05282325804716e-09 	 -2.99999999379664e+00   3.67394039740000e-16 	-4.84185243062391e-08	 1.98489914931994e-07	-4.65454758531825e-31		1.00000000000002e+00
2.10000000000000e-01    	-3.84709714586236e-09 	 -2.99999998502574e+00   3.67394039740000e-16 	-7.09377750182295e-08	 4.04232329627258e-07	-1.26829085677186e-30		1.00000000000008e+00
2.40000000000000e-01    	-6.24199547489695e-09 	 -2.99999996829431e+00   3.67394039740000e-16 	-8.65595590023784e-08	 7.34702166413090e-07	-2.29124203328178e-30		1.00000000000027e+00
2.70000000000000e-01    	-8.83065268380705e-09 	 -2.99999993939142e+00   3.67394039740000e-16 	-8.09810722431334e-08	 1.22004606888540e-06	-1.48296685647671e-30		1.00000000000075e+00
3.00000000000000e-01    	-1.06890121109760e-08 	 -2.99999989333965e+00   3.67394039740000e-16 	-3.40334705401136e-08	 1.87997451154810e-06	7.70197752876069e-30		1.00000000000177e+00
3.30000000000000e-01    	-1.02044074790143e-08 	 -2.99999982482295e+00   3.67394039740001e-16 	7.98815665209364e-08	 2.71603526509374e-06	4.02574125336655e-29		1.00000000000369e+00
3.60000000000000e-01    	-4.92959125426415e-09 	 -2.99999972884920e+00   3.67394039740003e-16 	2.90519747556317e-07	 3.70382450093195e-06	1.23915636870000e-28		1.00000000000690e+00
3.90000000000000e-01    	8.51199157932177e-09 	 -2.99999960163688e+00   3.67394039740009e-16 	6.29650197205373e-07	 4.78598785307010e-06	3.01621079811827e-28		1.00000000001165e+00
4.20000000000000e-01    	3.44439625532673e-08 	 -2.99999944168852e+00   3.67394039740023e-16 	1.12808232819212e-06	 5.86691228874883e-06	6.28979537550186e-28		1.00000000001785e+00
4.50000000000000e-01    	7.80546129769925e-08 	 -2.99999925098703e+00   3.67394039740049e-16 	1.81198997848348e-06	 6.80998593562911e-06	1.16327200977593e-27		1.00000000002483e+00
4.80000000000000e-01    	1.45196199549341e-07 	 -2.99999903622580e+00   3.67394039740095e-16 	2.69874138259198e-06	 7.43820334446630e-06	1.94201232239237e-27		1.00000000003130e+00
5.10000000000000e-01    	2.42055178263959e-07 	 -2.99999880996267e+00   3.67394039740168e-16 	3.79251773727607e-06	 7.53871950748867e-06	2.95248777005493e-27		1.00000000003561e+00
5.40000000000000e-01    	3.74692047985404e-07 	 -2.99999859157310e+00   3.67394039740274e-16 	5.08006309677546e-06	 6.87171412974033e-06	4.09912181752417e-27		1.00000000003651e+00
5.70000000000000e-01    	5.48460414484929e-07 	 -2.99999840787167e+00   3.67394039740413e-16 	6.52694841462620e-06	 5.18363015431200e-06	5.18184188844274e-27		1.00000000003474e+00
6.00000000000000e-01    	7.67326669148699e-07 	 -2.99999829327365e+00   3.67394039740581e-16 	8.07474805825675e-06	 2.22451401193678e-06	5.90401795307597e-27		1.00000000003508e+00
6.30000000000000e-01    	1.03312351331311e-06 	 -2.99999828938237e+00   3.67394039740760e-16 	9.63951474713273e-06	 -2.23117004132180e-06	5.93041156105521e-27		1.00000000004895e+00
6.60000000000000e-01    	1.34478158357335e-06 	 -2.99999844391171e+00   3.67394039740927e-16 	1.11118969614061e-05	 -8.36122964629787e-06	5.01135557959613e-27		1.00000000009669e+00
