0.00000000000000e+00    	0.00000000000000e+00 	 1.83697019870000e-16  	3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.21809632245975e-24 	 1.49529964641234e-13   3.00000000000000e+00 	4.46296599418625e-22	 2.98356651350137e-11	-8.08202819274496e-22		1.00000000000000e+00
6.00000000000000e-02    	2.43952925174120e-21 	 9.46184722028480e-12   3.00000000000000e+00 	4.44809712291507e-19	 9.41948891636936e-10	-3.91067429653257e-19		1.00000000000000e+00
9.00000000000000e-02    	2.03249004281879e-19 	 1.06000155648533e-10   3.00000000000000e+00 	2.45377249509490e-17	 6.99656791640328e-09	-1.36531920080604e-17		1.00000000000000e+00
1.20000000000000e-01    	4.56701508186727e-18 	 5.81968585668972e-10   3.00000000000000e+00 	4.09535249762202e-16	 2.85860257881875e-08	-1.57825359314100e-16		1.00000000000000e+00
1.50000000000000e-01    	4.96976979273978e-17 	 2.15492890743059e-09   3.00000000000000e+00 	3.51991128002021e-15	 8.38162600107281e-08	-9.65763546821524e-16		1.00000000000000e+00
1.80000000000000e-01    	3.39807383915029e-16 	 6.20335997522969e-09   3.00000000000000e+00 	1.97338056701847e-14	 1.98489903271694e-07	-3.80072634515209e-15		1.00000000000002e+00
2.10000000000000e-01    	1.67683565179650e-15 	 1.49742617365238e-08   3.00000000000000e+00 	8.18117860028395e-14	 4.04232290669303e-07	-1.03563801377127e-14		1.00000000000008e+00
2.40000000000000e-01    	6.48401561844032e-15 	 3.17056860136840e-08   3.00000000000000e+00 	2.70114646714887e-13	 7.34702062247163e-07	-1.87094107544554e-14		1.00000000000027e+00
2.70000000000000e-01    	2.07078869714822e-14 	 6.06085714614104e-08   3.00000000000000e+00 	7.44369114698600e-13	 1.22004583729941e-06	-1.21093521394104e-14		1.00000000000074e+00
3.00000000000000e-01    	5.65875783258704e-14 	 1.06660332070924e-07   3.00000000000000e+00 	1.76591325520446e-12	 1.87997407374302e-06	6.28913655614215e-14		1.00000000000177e+00
3.30000000000000e-01    	1.35602498883548e-13 	 1.75177020093220e-07   3.00000000000001e+00 	3.68175763165700e-12	 2.71603455323470e-06	3.28726527842810e-13		1.00000000000369e+00
3.60000000000000e-01    	2.89941609856996e-13 	 2.71150740960808e-07   3.00000000000002e+00 	6.83669479195404e-12	 3.70382350131269e-06	1.01184747429943e-12		1.00000000000686e+00
3.90000000000000e-01    	5.59957582470342e-13 	 3.98363027755130e-07   3.00000000000007e+00 	1.13923286917407e-11	 4.78598663458577e-06	2.46292212650909e-12		1.00000000001145e+00
4.20000000000000e-01    	9.84938891496995e-13 	 5.58311351344673e-07   3.00000000000018e+00 	1.70700227468635e-11	 5.86691094679987e-06	5.13600664607887e-12		1.00000000001721e+00
4.50000000000000e-01    	1.58593975486832e-12 	 7.49012798576886e-07   3.00000000000040e+00 	2.28981296018186e-11	 6.80998433733202e-06	9.49883675048628e-12		1.00000000002319e+00
4.80000000000000e-01    	2.34295216198316e-12 	 9.63773959640518e-07   3.00000000000077e+00 	2.71196911311111e-11	 7.43820052988190e-06	1.58577369232387e-11		1.00000000002766e+00
5.10000000000000e-01    	3.17439401753950e-12 	 1.19003695739781e-06   3.00000000000137e+00 	2.74785515913460e-11	 7.53871260784534e-06	2.41088988383104e-11		1.00000000002842e+00
5.40000000000000e-01    	3.93377012381064e-12 	 1.40842618126423e-06   3.00000000000223e+00 	2.21131462506470e-11	 6.87169673199113e-06	3.34718733371643e-11		1.00000000002361e+00
5.70000000000000e-01    	4.44436114430777e-12 	 1.59212679423421e-06   3.00000000000337e+00 	1.12115385421222e-11	 5.18359018724669e-06	4.23129246308052e-11		1.00000000001343e+00
6.00000000000000e-01    	4.59490367396813e-12 	 1.70672303277269e-06   3.00000000000474e+00 	-6.04236435397558e-13	 2.22443144799986e-06	4.82098521232811e-11		1.00000000000247e+00
6.30000000000000e-01    	4.51414709884755e-12 	 1.71061084253372e-06   3.00000000000621e+00 	-1.48590779664465e-12	 -2.23132511521561e-06	4.84251923190084e-11		1.00000000000249e+00
6.60000000000000e-01    	4.82737086550682e-12 	 1.55607527184484e-06   3.00000000000757e+00 	3.01722038242362e-11	 -8.36149779999506e-06	4.09202633579605e-11		1.00000000003496e+00
6.90000000000000e-01    	6.97289186306859e-12 	 1.19108878187706e-06   3.00000000000859e+00 	1.27016204304979e-10	 -1.62716687875376e-05	2.59439382347909e-11		1.00000000013238e+00
7.20000000000000e-01    	1.35239052107029e-11 	 5.61843468520879e-07   3.00000000000909e+00 	3.31610985612745e-10	 -2.59710453216544e-05	8.06731352073153e-12		1.00000000033725e+00
7.50000000000000e-01    	2.84270489906682e-11 	 -3.84019918755989e-07   3.00000000000915e+00 	6.91862122800956e-10	 -3.73504496900088e-05	-1.67109744328465e-12		1.00000000069753e+00
7.80000000000000e-01    	5.70436525492786e-11 	 -1.69357773323282e-06   3.00000000000926e+00 	1.25240430799607e-09	 -5.01642922085948e-05	1.59472518873336e-11		1.00000000125823e+00
8.10000000000000e-01    	1.05874435827010e-10 	 -3.40433121330079e-06   3.00000000001066e+00 	2.04225027400252e-09	 -6.40183653690645e-05	8.89098829875751e-11		1.00000000204918e+00
8.40000000000000e-01    	1.81874477699893e-10 	 -5.53965694132279e-06   3.00000000001551e+00 	3.06018309463175e-09	 -7.83651603581773e-05	2.52727660929419e-10		1.00000000307055e+00
8.70000000000000e-01    	2.91329422644229e-10 	 -8.10424806266207e-06   3.00000000002712e+00 	4.26068276530469e-09	 -9.25081464752106e-05	5.46811451258887e-10		1.00000000427888e+00
9.00000000000000e-01    	4.38365329875343e-10 	 -1.10798321517131e-05   3.00000000004999e+00 	5.54429690498422e-09	 -1.05616074024955e-04	1.00831377903267e-09		1.00000000557738e+00
9.30000000000000e-01    	6.23292106364524e-10 	 -1.44214763679611e-05   3.00000000008957e+00 	6.75692284456706e-09	 -1.16747874037828e-04	1.66386544493935e-09		1.00000000681503e+00
9.60000000000000e-01    	8.41111711473635e-10 	 -1.80547993079720e-05   3.00000000015184e+00 	7.70210421562292e-09	 -1.24888152979618e-04	2.52034997285493e-09		1.00000000779853e+00
9.90000000000000e-01    	1.08062547427711e-09 	 -2.18743994646212e-05   3.00000000024260e+00 	8.16890936464885e-09	 -1.28992643487431e-04	3.55656256945865e-09		1.00000000831955e+00
1.02000000000000e+00    	1.32461353238841e-09 	 -2.57437810577560e-05   3.00000000036650e+00 	7.97521103692107e-09	 -1.28042304812254e-04	4.71811612893624e-09		1.00000000819742e+00
1.05000000000000e+00    	1.55150013247454e-09 	 -2.94970088250291e-05   3.00000000052608e+00 	7.02247293585966e-09	 -1.21104105040923e-04	5.91809247624965e-09		1.00000000733310e+00
1.08000000000000e+00    	1.73873999911616e-09 	 -3.29422549041997e-05   3.00000000072086e+00 	5.35403058734276e-09	 -1.07395899833749e-04	7.04552989946507e-09		1.00000000576694e+00
1.11000000000000e+00    	1.86786303499847e-09 	 -3.58673151144896e-05   3.00000000094690e+00 	3.20516905270013e-09	 -8.63522884428131e-05	7.98280336238977e-09		1.00000000372836e+00
1.14000000000000e+00    	1.93072502075938e-09 	 -3.80470718252319e-05   3.00000000119693e+00 	1.03104530980703e-09	 -5.76879147149714e-05	8.63132811028097e-09		1.00000000166395e+00
1.17000000000000e+00    	1.93608852736774e-09 	 -3.92527703316244e-05   3.00000000146138e+00 	-5.01352145964451e-10	 -2.14544224631184e-05	8.94298515273106e-09		1.00000000023015e+00
1.20000000000000e+00    	1.91528452664138e-09 	 -3.92628603192221e-05   3.00000000173045e+00 	-5.67759384678157e-10	 2.19128009715347e-05	8.95256042516519e-09		1.00000000024009e+00
1.23000000000000e+00    	1.92547924133208e-09 	 -3.78750393994148e-05   3.00000000199692e+00 	1.70832017960242e-09	 7.15618316504289e-05	8.80475372986119e-09		1.00000000256055e+00
1.26000000000000e+00    	2.04908740066208e-09 	 -3.49190281184721e-05   3.00000000225981e+00 	7.10556552050986e-09	 1.26208763651067e-04	8.76843869097283e-09		1.00000000796433e+00
1.29000000000000e+00    	2.38820196042989e-09 	 -3.02695117363196e-05   3.00000000252799e+00 	1.61263625283682e-08	 1.84142452680899e-04	9.23127860990043e-09		1.00000001695422e+00
1.32000000000000e+00    	3.05357402849688e-09 	 -2.38586097343618e-05   3.00000000282343e+00 	2.88173365685517e-08	 2.43251530712836e-04	1.06698013287119e-08		1.00000002958565e+00
1.35000000000000e+00    	4.14863294971340e-09 	 -1.56871852391801e-05   3.00000000318304e+00 	4.46245645338570e-08	 3.01074833423204e-04	1.35936220656168e-08		1.00000004532303e+00
1.38000000000000e+00    	5.75017004270254e-09 	 -5.83428829198264e-06   3.00000000365859e+00 	6.23223365284626e-08	 3.54875294667081e-04	1.84673574492619e-08		1.00000006296824e+00
1.41000000000000e+00    	7.88843747085318e-09 	 5.53595706195964e-06   3.00000000431394e+00 	8.00505000402830e-08	 4.01736171194200e-04	2.56192301490714e-08		1.00000008069598e+00
1.44000000000000e+00    	1.05303064444307e-08 	 1.81706592074484e-05   3.00000000521964e+00 	9.54835030384729e-08	 4.38677218738230e-04	3.51504626625771e-08		1.00000009621885e+00
