0.00000000000000e+00    	0.00000000000000e+00 	 5.00000000000000e+00  	-1.22464679910000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.20267282534262e-12 	 5.00000000000000e+00   -1.22464679910000e-15 	1.99742968492070e-10	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	3.74871993041795e-11 	 5.00000000000000e+00   -1.22464679910000e-15 	3.08004317932414e-09	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	2.72326429326718e-10 	 5.00000000000000e+00   -1.22464679910000e-15 	1.46411955222011e-08	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	1.07662463012770e-09 	 5.00000000000000e+00   -1.22464679910000e-15 	4.21938112347455e-08	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.50000000000000e-01    	3.01575869977465e-09 	 5.00000000000000e+00   -1.22464679910000e-15 	9.07017858043230e-08	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.80000000000000e-01    	6.71403039398986e-09 	 5.00000000000000e+00   -1.22464679910000e-15 	1.58359234423080e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000001e+00
2.10000000000000e-01    	1.25824442151624e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	2.32011622099204e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000003e+00
2.40000000000000e-01    	2.04152913261216e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	2.83105375965669e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000004e+00
2.70000000000000e-01    	2.88818851803587e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	2.64861858815406e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000004e+00
3.00000000000000e-01    	3.49600198363884e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	1.11317124284492e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000001e+00
3.30000000000000e-01    	3.33753326090003e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	-2.61250346255135e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000003e+00
3.60000000000000e-01    	1.61238867611878e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	-9.50159517065721e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000045e+00
3.90000000000000e-01    	-2.78376586401366e-08 	 5.00000000000000e+00   -1.22464679910000e-15 	-2.05931543159299e-06	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000212e+00
4.20000000000000e-01    	-1.12650175423023e-07 	 5.00000000000000e+00   -1.22464679910000e-15 	-3.68948625065753e-06	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000681e+00
4.50000000000000e-01    	-2.55282651311127e-07 	 5.00000000000000e+00   -1.22464679910000e-15 	-5.92628178515165e-06	 0.00000000000000e+00	0.00000000000000e+00		1.00000000001756e+00
