0.00000000000000e+00    	0.00000000000000e+00 	 -9.18485099360000e-16  	-5.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.44316846245365e-29 	 -9.18485099360000e-16   -5.00000000000000e+00 	4.88084217136246e-27	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	1.54784168968962e-27 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.54094230940213e-25	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	1.73406267607228e-26 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.14457457498096e-24	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	9.52047124101700e-26 	 -9.18485099360000e-16   -5.00000000000000e+00 	4.67641259369483e-24	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.50000000000000e-01    	3.52526647000601e-25 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.37115742067419e-23	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.80000000000000e-01    	1.01481297425861e-24 	 -9.18485099360000e-16   -5.00000000000000e+00 	3.24711343318172e-23	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
2.10000000000000e-01    	2.44965235201946e-24 	 -9.18485099360000e-16   -5.00000000000000e+00 	6.61287087918759e-23	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
2.40000000000000e-01    	5.18676046840950e-24 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.20190543518168e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
2.70000000000000e-01    	9.91500840687652e-24 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.99588349940949e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-01    	1.74486556117118e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	3.07546578857113e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.30000000000000e-01    	2.86573596519690e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	4.44318433201903e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.60000000000000e-01    	4.43577833575169e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	6.05911678480582e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.90000000000000e-01    	6.51685509840933e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	7.82943678046391e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
4.20000000000000e-01    	9.13346350816743e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	9.59773017808316e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
4.50000000000000e-01    	1.22531649178874e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.11405120649429e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
4.80000000000000e-01    	1.57664612596366e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.21682163482078e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
5.10000000000000e-01    	1.94679171390757e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.23326449226889e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
5.40000000000000e-01    	2.30405652728438e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.12414679029915e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
5.70000000000000e-01    	2.60457394314497e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	8.47987985835968e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-01    	2.79204291732975e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	3.63896657494824e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.30000000000000e-01    	2.79840301879805e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-3.65024398619001e-22	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.60000000000000e-01    	2.54559694690226e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.36786463107068e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.90000000000000e-01    	1.94851240244929e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-2.66189631995359e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
7.20000000000000e-01    	9.19124571194539e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	-4.24862568641575e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
7.50000000000000e-01    	-6.28221496539157e-23 	 -9.18485099360000e-16   -5.00000000000000e+00 	-6.11019225477076e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
7.80000000000000e-01    	-2.77053841378905e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-8.20641979748967e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
8.10000000000000e-01    	-5.56917478130481e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.04728195691293e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
8.40000000000000e-01    	-9.06237255400814e-22 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.28198241314396e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
8.70000000000000e-01    	-1.32578092916251e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.51334874265139e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-01    	-1.81255929781059e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.72778245988791e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.30000000000000e-01    	-2.35922175934454e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.90988853617924e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.60000000000000e-01    	-2.95360019569966e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-2.04305606074155e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.90000000000000e-01    	-3.57845188293278e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-2.11020177325314e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.02000000000000e+00    	-4.21144735778112e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-2.09465509779191e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.05000000000000e+00    	-4.82544112644856e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.98115248462190e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.08000000000000e+00    	-5.38905190241854e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.75689876721166e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.11000000000000e+00    	-5.86756502004107e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-1.41264450655835e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.14000000000000e+00    	-6.22415329194165e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-9.43721537596782e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.17000000000000e+00    	-6.42139453933162e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	-3.50974706640672e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e+00    	-6.42304515604245e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	3.58473447198074e-21	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.23000000000000e+00    	-6.19601031982298e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	1.17068622786902e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.26000000000000e+00    	-5.71243386563289e-21 	 -9.18485099360000e-16   -5.00000000000000e+00 	2.06466011013177e-20	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
