0.00000000000000e+00    	0.00000000000000e+00 	 -1.54508497190000e+00  	4.75528258150000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	7.01948842346283e-14 	 -1.54508497190000e+00   4.75528258150000e+00 	1.01537679305008e-11	 3.86450370946893e-20	5.40739558601720e-31		1.00000000000000e+00
6.00000000000000e-02    	7.50949271051502e-13 	 -1.54508497190000e+00   4.75528258150000e+00 	1.25028763075048e-11	 6.25274058559865e-19	-2.01514192410011e-29		1.00000000000000e+00
9.00000000000000e-02    	-5.68602085417392e-12 	 -1.54508497190000e+00   4.75528258150000e+00 	-6.93658714630451e-10	 3.12578992628599e-18	-4.56777957651879e-27		1.00000000000000e+00
1.20000000000000e-01    	-7.11829690700690e-11 	 -1.54508497190000e+00   4.75528258150000e+00 	-4.51723233463368e-09	 9.52137583594239e-18	-8.24824278887252e-26		1.00000000000000e+00
1.50000000000000e-01    	-3.56281116209442e-10 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.63973521202354e-08	 2.18306224654564e-17	-6.71352988343340e-25		1.00000000000000e+00
1.80000000000000e-01    	-1.21348967689919e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-4.42206950790431e-08	 4.12930123428866e-17	-3.42616607763044e-24		1.00000000000000e+00
2.10000000000000e-01    	-3.27534829032195e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-9.86984565381270e-08	 6.74105052772797e-17	-1.26806444870893e-23		1.00000000000000e+00
2.40000000000000e-01    	-7.52958301199273e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.92620211287368e-07	 9.69698327161140e-17	-3.67718499331974e-23		1.00000000000002e+00
2.70000000000000e-01    	-1.53622105778385e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.39465888020158e-07	 1.23183518973306e-16	-8.72247783883301e-23		1.00000000000006e+00
3.00000000000000e-01    	-2.85499275471694e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-5.51427350249158e-07	 1.35090870629892e-16	-1.72837305175990e-22		1.00000000000015e+00
3.30000000000000e-01    	-4.91857358121945e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-8.36962052315150e-07	 1.17350343554338e-16	-2.86250139399210e-22		1.00000000000035e+00
3.60000000000000e-01    	-7.95264381848457e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.19806711773603e-06	 5.05318871494696e-17	-3.83832097610574e-22		1.00000000000072e+00
3.90000000000000e-01    	-1.21757148516005e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.62751729671139e-06	 -8.80168776824511e-17	-3.66125201936305e-22		1.00000000000132e+00
4.20000000000000e-01    	-1.77675898027672e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-2.10634945533496e-06	 -3.22701494678354e-16	-7.46785665208520e-23		1.00000000000222e+00
4.50000000000000e-01    	-2.48310239440124e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-2.60189528311562e-06	 -6.77631236906086e-16	6.70994310528823e-22		1.00000000000338e+00
4.80000000000000e-01    	-3.33486799378192e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.06665974973694e-06	 -1.17406767375270e-15	1.96979117832122e-21		1.00000000000470e+00
5.10000000000000e-01    	-4.31383284520602e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.43831394422541e-06	 -1.82750482882512e-15	3.64935181722924e-21		1.00000000000591e+00
5.40000000000000e-01    	-5.38099762917624e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.64101738485894e-06	 -2.64456542292736e-15	4.99162364920973e-21		1.00000000000663e+00
5.70000000000000e-01    	-6.47291402375305e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.58820851362438e-06	 -3.61994006256374e-15	4.40913140575706e-21		1.00000000000644e+00
6.00000000000000e-01    	-7.49907616446250e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.18690639548036e-06	 -4.73362623771417e-15	-8.50025009390304e-22		1.00000000000508e+00
6.30000000000000e-01    	-8.34082238194740e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-2.34345669895446e-06	 -5.94873837966141e-15	-1.48504530568400e-20		1.00000000000275e+00
6.60000000000000e-01    	-8.85215577933586e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-9.70537230826322e-07	 -7.21015655923840e-15	-4.28311910664290e-20		1.00000000000047e+00
6.90000000000000e-01    	-8.86281896491629e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	1.00487998376771e-06	 -8.44425825301011e-15	-9.06541689834310e-20		1.00000000000050e+00
7.20000000000000e-01    	-8.18385044560540e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	3.63302387453202e-06	 -9.55993471377738e-15	-1.63774057958698e-19		1.00000000000660e+00
7.50000000000000e-01    	-6.61571127727274e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	6.93278575655324e-06	 -1.04510318561281e-14	-2.65777628191785e-19		1.00000000002403e+00
7.80000000000000e-01    	-3.95890640870512e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	1.08837279194048e-05	 -1.10002774901018e-14	-3.96695892170051e-19		1.00000000005923e+00
8.10000000000000e-01    	-2.68437952731014e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	1.54192620108896e-05	 -1.10846657107322e-14	-5.51461925992506e-19		1.00000000011888e+00
8.40000000000000e-01    	5.33951428944381e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	2.04216259142478e-05	 -1.05821698703797e-14	-7.19028819710234e-19		1.00000000020852e+00
8.70000000000000e-01    	1.22558379387182e-06 	 -1.54508497190000e+00   4.75528258150000e+00 	2.57192544650049e-05	 -9.37955329672287e-15	-8.82724317141176e-19		1.00000000033074e+00
9.00000000000000e-01    	2.07782529609638e-06 	 -1.54508497190000e+00   4.75528258150000e+00 	3.10870649503790e-05	 -7.38094785229195e-15	-1.02235213867956e-18		1.00000000048320e+00
