0.00000000000000e+00    	0.00000000000000e+00 	 -4.75528258150000e+00  	-1.54508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.13247794111185e-12 	 -4.75528258150000e+00   -1.54508497190000e+00 	1.89589200562610e-10	 -6.36988112676523e-21	2.16695546146200e-31		1.00000000000000e+00
6.00000000000000e-02    	3.67362500332832e-11 	 -4.75528258150000e+00   -1.54508497190000e+00 	3.06754030297827e-09	 -7.84357464359347e-21	1.43653331465486e-29		1.00000000000000e+00
9.00000000000000e-02    	2.78012450116751e-10 	 -4.75528258150000e+00   -1.54508497190000e+00 	1.53348542281487e-08	 4.35160965591907e-19	-6.84069752273552e-28		1.00000000000000e+00
1.20000000000000e-01    	1.14780759749179e-09 	 -4.75528258150000e+00   -1.54508497190000e+00 	4.67110434152914e-08	 2.83384764226078e-18	-1.62101000248388e-26		1.00000000000000e+00
1.50000000000000e-01    	3.37203979810940e-09 	 -4.75528258150000e+00   -1.54508497190000e+00 	1.07099136705110e-07	 1.02867399493315e-17	-1.39828573431524e-25		1.00000000000001e+00
1.80000000000000e-01    	7.92751996047067e-09 	 -4.75528258150000e+00   -1.54508497190000e+00 	2.02579923535634e-07	 2.77414752066537e-17	-7.12776668999490e-25		1.00000000000002e+00
2.10000000000000e-01    	1.58577920305965e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	3.30710057899955e-07	 6.19176229666295e-17	-2.53312054864644e-24		1.00000000000005e+00
2.40000000000000e-01    	2.79448727912327e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	4.75725532672383e-07	 1.20838597582328e-16	-6.73044738847271e-24		1.00000000000011e+00
2.70000000000000e-01    	4.42440917816053e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	6.04327636674650e-07	 2.12960891754890e-16	-1.34755471192358e-23		1.00000000000018e+00
3.00000000000000e-01    	6.35099392688544e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	6.62744315431712e-07	 3.45932940464560e-16	-1.83345675301717e-23		1.00000000000022e+00
3.30000000000000e-01    	8.25610559604273e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	5.75711608718006e-07	 5.25060450026622e-16	-5.20961680915724e-24		1.00000000000017e+00
3.60000000000000e-01    	9.56503144198298e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	2.47907914314124e-07	 7.51596349915474e-16	6.41733915657505e-23		1.00000000000003e+00
3.90000000000000e-01    	9.39195038823026e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	-4.31796639030700e-07	 1.02100808583561e-15	2.62208331856580e-22		1.00000000000009e+00
4.20000000000000e-01    	6.50258155051052e-08 	 -4.75528258150000e+00   -1.54508497190000e+00 	-1.58313274722118e-06	 1.32139954527801e-15	7.03981846234549e-22		1.00000000000125e+00
4.50000000000000e-01    	-6.97213469914386e-09 	 -4.75528258150000e+00   -1.54508497190000e+00 	-3.32437788119627e-06	 1.63227683178610e-15	1.54509646777692e-21		1.00000000000553e+00
4.80000000000000e-01    	-1.41388417693578e-07 	 -4.75528258150000e+00   -1.54508497190000e+00 	-5.75983960108841e-06	 1.92384449024839e-15	2.96042548253821e-21		1.00000000001659e+00
5.10000000000000e-01    	-3.60279326878785e-07 	 -4.75528258150000e+00   -1.54508497190000e+00 	-8.96553146634043e-06	 2.15700066874918e-15	5.09776536700359e-21		1.00000000004019e+00
5.40000000000000e-01    	-6.87367106972584e-07 	 -4.75528258150000e+00   -1.54508497190000e+00 	-1.29739463843582e-05	 2.28416615025114e-15	8.00700362983223e-21		1.00000000008416e+00
5.70000000000000e-01    	-1.14650703648579e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-1.77590399771551e-05	 2.25103434123336e-15	1.15564562148988e-20		1.00000000015769e+00
6.00000000000000e-01    	-1.75972278164862e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-2.32226837060215e-05	 1.99926935806133e-15	1.53617755156085e-20		1.00000000026965e+00
6.30000000000000e-01    	-2.54487400026152e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-2.91839181768905e-05	 1.47011046465354e-15	1.87657347214102e-20		1.00000000042585e+00
6.60000000000000e-01    	-3.51306005290323e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-3.53723193188863e-05	 6.08767264947150e-16	2.09142159879632e-20		1.00000000062560e+00
6.90000000000000e-01    	-4.66590160559882e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-4.14266769963585e-05	 -6.30584163097594e-16	2.09693931773324e-20		1.00000000085808e+00
7.20000000000000e-01    	-5.99287498581453e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-4.68999757691693e-05	 -2.27946361927891e-15	1.84811049508892e-20		1.00000000109980e+00
7.50000000000000e-01    	-7.46889953756744e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-5.12713657598711e-05	 -4.34972699300028e-15	1.39004941378599e-20		1.00000000131438e+00
7.80000000000000e-01    	-9.05239330412316e-06 	 -4.75528258150000e+00   -1.54508497190000e+00 	-5.39654289412826e-05	 -6.82854912904595e-15	9.16952938344097e-21		1.00000000145613e+00
8.10000000000000e-01    	-1.06840149620795e-05 	 -4.75528258150000e+00   -1.54508497190000e+00 	-5.43785996153523e-05	 -9.67414068378809e-15	8.26487693601714e-21		1.00000000147852e+00
