0.00000000000000e+00    	0.00000000000000e+00 	 4.11449676600000e+00  	-5.66311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-8.39121328663416e-14 	 4.11449676599839e+00   -5.66311896060000e+00 	-1.30482995263096e-11	 -2.71154747576187e-10	3.71865920644856e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.76725403630887e-12 	 4.11449676594562e+00   -5.66311896060000e+00 	-1.16160818467185e-10	 -4.61663502536970e-09	7.10752844632330e-19		1.00000000000000e+00
9.00000000000000e-02    	-6.26147875816782e-12 	 4.11449676557129e+00   -5.66311896060000e+00 	-1.07624225010006e-10	 -2.42215672644951e-08	1.04429293955015e-17		1.00000000000000e+00
1.20000000000000e-01    	3.99569394361268e-12 	 4.11449676415791e+00   -5.66311896060000e+00 	1.17635531114222e-09	 -7.74138649505318e-08	1.75258132921979e-17		1.00000000000000e+00
1.50000000000000e-01    	1.03804857895609e-10 	 4.11449676036593e+00   -5.66311896060000e+00 	6.47606842583305e-09	 -1.86622338290624e-07	-4.22192734081218e-16		1.00000000000002e+00
1.80000000000000e-01    	4.79205661967945e-10 	 4.11449675218651e+00   -5.66311896060000e+00 	2.05108649973149e-08	 -3.72953995107042e-07	-3.92454117622455e-15		1.00000000000007e+00
2.10000000000000e-01    	1.48907541077554e-09 	 4.11449673708685e+00   -5.66311896060000e+00 	5.00682555864075e-08	 -6.48902830017522e-07	-1.95666877137827e-14		1.00000000000021e+00
2.40000000000000e-01    	3.72374245597450e-09 	 4.11449671239259e+00   -5.66311896060000e+00 	1.03706504807252e-07	 -1.00997398093729e-06	-6.99466199542763e-14		1.00000000000052e+00
2.70000000000000e-01    	8.04838160378114e-09 	 4.11449667592564e+00   -5.66311896060000e+00 	1.91035040713222e-07	 -1.42621811120031e-06	-1.98288781632435e-13		1.00000000000104e+00
3.00000000000000e-01    	1.56185285295878e-08 	 4.11449662688328e+00   -5.66311896060001e+00 	3.21580418578670e-07	 -1.83480096470510e-06	-4.68489926694356e-13		1.00000000000173e+00
3.30000000000000e-01    	2.78559721450449e-08 	 4.11449656691022e+00   -5.66311896060003e+00 	5.03291722144741e-07	 -2.13476740917836e-06	-9.47322080368543e-13		1.00000000000241e+00
3.60000000000000e-01    	4.63755857459778e-08 	 4.11449650128088e+00   -5.66311896060007e+00 	7.40784512045926e-07	 -2.18508971701806e-06	-1.65856287888108e-12		1.00000000000266e+00
3.90000000000000e-01    	7.28572557601274e-08 	 4.11449644007935e+00   -5.66311896060013e+00 	1.03346299193972e-06	 -1.80691550115906e-06	-2.50730988318891e-12		1.00000000000217e+00
4.20000000000000e-01    	1.08861766414271e-07 	 4.11449639924040e+00   -5.66311896060022e+00 	1.37369236335258e-06	 -7.90658472934025e-07	-3.19109180359770e-12		1.00000000000126e+00
4.50000000000000e-01    	1.55595002729394e-07 	 4.11449640130105e+00   -5.66311896060032e+00 	1.74521419556070e-06	 1.09178063414740e-06	-3.14071343137130e-12		1.00000000000212e+00
4.80000000000000e-01    	2.13630759691489e-07 	 4.11449647570963e+00   -5.66311896060039e+00 	2.12200451619708e-06	 4.06979385119293e-06	-1.56099062752527e-12		1.00000000001053e+00
5.10000000000000e-01    	2.82608345625796e-07 	 4.11449665854996e+00   -5.66311896060039e+00 	2.46776557022639e-06	 8.35243108712547e-06	2.34230048425253e-12		1.00000000003793e+00
5.40000000000000e-01    	3.60926561470858e-07 	 4.11449699156282e+00   -5.66311896060023e+00 	2.73621717412235e-06	 1.41033933888859e-05	8.87217960465333e-12		1.00000000010320e+00
5.70000000000000e-01    	4.45460041689490e-07 	 4.11449752038443e+00   -5.66311896059984e+00 	2.87231282008434e-06	 2.14141264606412e-05	1.70567243299179e-11		1.00000000023341e+00
6.00000000000000e-01    	5.31326906615024e-07 	 4.11449829197190e+00   -5.66311896059922e+00 	2.81445083091129e-06	 3.02768532975268e-05	2.36305018819911e-11		1.00000000046230e+00
6.30000000000000e-01    	6.11737816464621e-07 	 4.11449935124491e+00   -5.66311896059850e+00 	2.49768468913070e-06	 4.05596572669525e-05	2.19617937126014e-11		1.00000000082566e+00
6.60000000000000e-01    	6.77955547742734e-07 	 4.11450073703877e+00   -5.66311896059809e+00 	1.85786286172674e-06	 5.19858775276816e-05	1.23623641984876e-12		1.00000000135299e+00
6.90000000000000e-01    	7.19390969253029e-07 	 4.11450247753255e+00   -5.66311896059877e+00 	8.36551424865529e-07	 6.41200857173708e-05	-5.36943488727127e-11		1.00000000205604e+00
7.20000000000000e-01    	7.23855752982551e-07 	 4.11450458538203e+00   -5.66311896060184e+00 	-6.13482591317900e-07	 7.63627625413892e-05	-1.61370885929348e-10		1.00000000291582e+00
7.50000000000000e-01    	6.77984438502213e-07 	 4.11450705284650e+00   -5.66311896060918e+00 	-2.52251798451850e-06	 8.79554805413739e-05	-3.41372546535473e-10		1.00000000387126e+00
7.80000000000000e-01    	5.67828849959767e-07 	 4.11450984724609e+00   -5.66311896062321e+00 	-4.89820445401774e-06	 9.79979301455779e-05	-6.10483060992542e-10		1.00000000481379e+00
8.10000000000000e-01    	3.79616753226535e-07 	 4.11451290711749e+00   -5.66311896064679e+00 	-7.72035558704851e-06	 1.05477515594241e-04	-9.77708563549088e-10		1.00000000559256e+00
8.40000000000000e-01    	1.00654571819423e-07 	 4.11451613944700e+00   -5.66311896068282e+00 	-1.09366211820897e-05	 1.09311520954823e-04	-1.43896246906092e-09		1.00000000603431e+00
8.70000000000000e-01    	-2.79658409466741e-07 	 4.11451941834819e+00   -5.66311896073386e+00 	-1.44594494861796e-05	 1.08401038756381e-04	-1.97270734286272e-09		1.00000000597993e+00
9.00000000000000e-01    	-7.68748921444423e-07 	 4.11452258551413e+00   -5.66311896080151e+00 	-1.81647243358937e-05	 1.01695007000490e-04	-2.53817431344173e-09		1.00000000533592e+00
9.30000000000000e-01    	-1.36977707977950e-06 	 4.11452545271230e+00   -5.66311896088589e+00 	-2.18924107857305e-05	 8.82618623735466e-05	-3.07782257111824e-09		1.00000000413472e+00
9.60000000000000e-01    	-2.08059657159886e-06 	 4.11452780650327e+00   -5.66311896098525e+00 	-2.54494656209571e-05	 6.73655396386702e-05	-3.52533356379121e-09		1.00000000259290e+00
9.90000000000000e-01    	-2.89283820967377e-06 	 4.11452941525620e+00   -5.66311896109587e+00 	-2.86151674652678e-05	 3.85418812856853e-05	-3.81959801696266e-09		1.00000000115215e+00
1.02000000000000e+00    	-3.79119024313739e-06 	 4.11453003840758e+00   -5.66311896121251e+00 	-3.11488976844720e-05	 1.67101713779294e-06	-3.92388835554082e-09		1.00000000048652e+00
1.05000000000000e+00    	-4.75294767075909e-06 	 4.11452943777207e+00   -5.66311896132948e+00 	-3.28002621931712e-05	 -4.29590249177985e-05	-3.84787351264579e-09		1.00000000146067e+00
1.08000000000000e+00    	-5.74789723519372e-06 	 4.11452739056987e+00   -5.66311896144233e+00 	-3.33212915206612e-05	 -9.46022723640599e-05	-3.66860423796320e-09		1.00000000502995e+00
1.11000000000000e+00    	-6.73859454522809e-06 	 4.11452370369434e+00   -5.66311896155013e+00 	-3.24802997440349e-05	 -1.52022909801926e-04	-3.54543839236147e-09		1.00000001208297e+00
1.14000000000000e+00    	-7.68107489316165e-06 	 4.11451822861235e+00   -5.66311896165804e+00 	-3.00768314157085e-05	 -2.13485621806481e-04	-3.72347706261454e-09		1.00000002324036e+00
1.17000000000000e+00    	-8.52602011936695e-06 	 4.11451087617793e+00   -5.66311896177971e+00 	-2.59569899180161e-05	 -2.76771500049211e-04	-4.52077595477714e-09		1.00000003863811e+00
1.20000000000000e+00    	-9.22038096606427e-06 	 4.11450163055520e+00   -5.66311896193907e+00 	-2.00283319205217e-05	 -3.39221807371612e-04	-6.29656422434408e-09		1.00000005773628e+00
1.23000000000000e+00    	-9.70942873101697e-06 	 4.11449056139576e+00   -5.66311896217082e+00 	-1.22734416934166e-05	 -3.97810633342083e-04	-9.40089251964492e-09		1.00000007920197e+00
1.26000000000000e+00    	-9.93918296246486e-06 	 4.11447783340628e+00   -5.66311896251923e+00 	-2.76127548985298e-06	 -4.49246038197201e-04	-1.41102051125050e-08		1.00000010091481e+00
1.29000000000000e+00    	-9.85913496373413e-06 	 4.11446371247674e+00   -5.66311896303488e+00 	8.34460294049207e-06	 -4.90097726684370e-04	-2.05576611130457e-08		1.00000012013270e+00
1.32000000000000e+00    	-9.42516169207495e-06 	 4.11444856762321e+00   -5.66311896376942e+00 	2.07816860524028e-05	 -5.16947693055020e-04	-2.86707639612576e-08		1.00000013383339e+00
1.35000000000000e+00    	-8.60250296831983e-06 	 4.11443286812874e+00   -5.66311896476868e+00 	3.41887305877514e-05	 -5.26558714176458e-04	-3.81310434674661e-08		1.00000013921647e+00
1.38000000000000e+00    	-7.36865838066324e-06 	 4.11441717544226e+00   -5.66311896606515e+00 	4.81109595063040e-05	 -5.16054124525708e-04	-4.83702958395388e-08		1.00000013431325e+00
1.41000000000000e+00    	-5.71605023180964e-06 	 4.11440212961118e+00   -5.66311896767099e+00 	6.20104717887621e-05	 -4.83101069770137e-04	-5.86146324997512e-08		1.00000011861597e+00
1.44000000000000e+00    	-3.65429632413211e-06 	 4.11438843027277e+00   -5.66311896957324e+00 	7.52818135939956e-05	 -4.26088485300622e-04	-6.79812017216907e-08		1.00000009360937e+00
1.47000000000000e+00    	-1.21194180310420e-06 	 4.11437681250171e+00   -5.66311897173255e+00 	8.72723956494307e-05	 -3.44290454066334e-04	-7.56234249042074e-08		1.00000006307619e+00
1.50000000000000e+00    	1.56248733731175e-06 	 4.11436801809528e+00   -5.66311897408695e+00 	9.73071826094551e-05	 -2.38005422777406e-04	-8.09100829885433e-08		1.00000003305764e+00
1.53000000000000e+00    	4.60022567094916e-06 	 4.11436276316044e+00   -5.66311897656113e+00 	1.04716846339137e-04	 -1.08662038477578e-04	-8.36133207329194e-08		1.00000001138653e+00
1.56000000000000e+00    	7.81289397557148e-06 	 4.11436170313356e+00   -5.66311897908108e+00 	1.08868379038305e-04	 4.11168698380560e-05	-8.40726835837611e-08		1.00000000677146e+00
1.59000000000000e+00    	1.10940658846055e-05 	 4.11436539660089e+00   -5.66311898159292e+00 	1.09197011245003e-04	 2.07499398102670e-04	-8.32987582204347e-08		1.00000002749000e+00
1.62000000000000e+00    	1.43217960273796e-05 	 4.11437426948019e+00   -5.66311898408339e+00 	1.05238175979907e-04	 3.85484299177040e-04	-8.29825561814477e-08		1.00000007983661e+00
1.65000000000000e+00    	1.73620913647481e-05 	 4.11438858125953e+00   -5.66311898659896e+00 	9.66582005163818e-05	 5.68998771995229e-04	-8.53863532887425e-08		1.00000016655119e+00
1.68000000000000e+00    	2.00732674453957e-05 	 4.11440839505642e+00   -5.66311898925975e+00 	8.32823848671340e-05	 7.51055297633095e-04	-9.31080143473884e-08		1.00000028550997e+00
1.71000000000000e+00    	2.23110911172108e-05 	 4.11443355325022e+00   -5.66311899226461e+00 	6.51191332921183e-05	 9.23965822763984e-04	-1.08732286826764e-07		1.00000042897659e+00
1.74000000000000e+00    	2.39345716193608e-05 	 4.11446366034741e+00   -5.66311899588448e+00 	4.23788358366456e-05	 1.07960876277065e-03	-1.34406220197813e-07		1.00000058367536e+00
1.77000000000000e+00    	2.48122236215759e-05 	 4.11449807456079e+00   -5.66311900044258e+00 	1.54862493677074e-05	 1.20974145158379e-03	-1.71397817379740e-07		1.00000073185685e+00
1.80000000000000e+00    	2.48285893740918e-05 	 4.11453590932081e+00   -5.66311900628208e+00 	-1.49147935566464e-05	 1.30634793404361e-03	-2.19712826764679e-07		1.00000085338335e+00
1.83000000000000e+00    	2.38907736352308e-05 	 4.11457604559610e+00   -5.66311901372409e+00 	-4.79654026231437e-05	 1.36200951394557e-03	-2.77850065898565e-07		1.00000092868491e+00
1.86000000000000e+00    	2.19347158504030e-05 	 4.11461715548999e+00   -5.66311902302133e+00 	-8.26052561077708e-05	 1.37028336974483e-03	-3.42767739937446e-07		1.00000094224969e+00
1.89000000000000e+00    	1.89309011540890e-05 	 4.11465773711409e+00   -5.66311903431467e+00 	-1.17596467110908e-04	 1.32607295513611e-03	-4.10110649559603e-07		1.00000088614890e+00
1.92000000000000e+00    	1.48891977680994e-05 	 4.11469616023510e+00   -5.66311904760056e+00 	-1.51557974169930e-04	 1.22597292457582e-03	-4.74712184940695e-07		1.00000076298954e+00
1.95000000000000e+00    	9.86250639458186e-06 	 4.11473072166770e+00   -5.66311906271736e+00 	-1.83010283977821e-04	 1.06857105582397e-03	-5.31339460483314e-07		1.00000058766840e+00
1.98000000000000e+00    	3.94892058459057e-06 	 4.11475970886630e+00   -5.66311907935665e+00 	-2.10429827215287e-04	 8.54690149184707e-04	-5.75601203856432e-07		1.00000038738807e+00
2.01000000000000e+00    	-2.70787110525169e-06 	 4.11478146967550e+00   -5.66311909710284e+00 	-2.32311529176291e-04	 5.87554202651356e-04	-6.04894169823802e-07		1.00000019959446e+00
2.04000000000000e+00    	-9.92015779909574e-06 	 4.11479448575801e+00   -5.66311911549969e+00 	-2.47237482636459e-04	 2.72865295644361e-04	-6.19233602030961e-07		1.00000006779111e+00
2.07000000000000e+00    	-1.74598963404305e-05 	 4.11479744685331e+00   -5.66311913413805e+00 	-2.53948899067516e-04	 -8.12194739964559e-05	-6.21804448201793e-07		1.00000003554352e+00
2.10000000000000e+00    	-2.50645666561330e-05 	 4.11478932275281e+00   -5.66311915275409e+00 	-2.51417879791788e-04	 -4.64218039407112e-04	-6.19088054150181e-07		1.00000013935485e+00
2.13000000000000e+00    	-3.24451289978461e-05 	 4.11476942972758e+00   -5.66311917132359e+00 	-2.38915073509519e-04	 -8.63563234836006e-04	-6.20465511656516e-07		1.00000040141105e+00
2.16000000000000e+00    	-3.92958973185769e-05 	 4.11473748812825e+00   -5.66311919013609e+00 	-2.16069051215736e-04	 -1.26495067742888e-03	-6.37270554569902e-07		1.00000082339289e+00
2.19000000000000e+00    	-4.53060181263349e-05 	 4.11469366800395e+00   -5.66311920983298e+00 	-1.82913299698331e-04	 -1.65278795421468e-03	-6.81353738853747e-07		1.00000138258192e+00
2.22000000000000e+00    	-5.01721264776192e-05 	 4.11463861986356e+00   -5.66311923139706e+00 	-1.39917149498627e-04	 -2.01073346664952e-03	-7.63313092414142e-07		1.00000203131117e+00
2.25000000000000e+00    	-5.36116508229049e-05 	 4.11457348812419e+00   -5.66311925608686e+00 	-8.79977142519095e-05	 -2.32230852656400e-03	-8.90629104054258e-07		1.00000270042700e+00
2.28000000000000e+00    	-5.53761660928660e-05 	 4.11449990535175e+00   -5.66311928531720e+00 	-2.85109845636504e-05	 -2.57156195328712e-03	-1.06599785110280e-06		1.00000330686698e+00
2.31000000000000e+00    	-5.52641577106176e-05 	 4.11441996607876e+00   -5.66311932049671e+00 	3.67784930519567e-05	 -2.74376271678034e-03	-1.28617135048474e-06		1.00000376478699e+00
2.34000000000000e+00    	-5.31325630125710e-05 	 4.11433617976346e+00   -5.66311936284150e+00 	1.05748533293033e-04	 -2.82609331108100e-03	-1.54157980585044e-06		1.00000399898627e+00
2.37000000000000e+00    	-4.89065017361486e-05 	 4.11425140330381e+00   -5.66311941319190e+00 	1.75988659851249e-04	 -2.80831470073203e-03	-1.81692440000969e-06		1.00000395879555e+00
2.40000000000000e+00    	-4.25866902633960e-05 	 4.11416875440675e+00   -5.66311947186238e+00 	2.44884560603547e-04	 -2.68337299448825e-03	-2.09279825772710e-06		1.00000363022514e+00
2.43000000000000e+00    	-3.42541474864643e-05 	 4.11409150800178e+00   -5.66311953855442e+00 	3.09713487268204e-04	 -2.44791855272501e-03	-2.34823241855769e-06		1.00000304411197e+00
