0.00000000000000e+00    	0.00000000000000e+00 	 -1.28587913910000e-15  	-7.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.13217397302134e-14 	 -1.81871090800881e-12   -7.00000000000000e+00 	6.86281988549631e-12	 -3.01842581488030e-10	-1.68464404209366e-21		1.00000000000000e+00
6.00000000000000e-02    	1.28799482588131e-12 	 -5.66502538037653e-11   -7.00000000000000e+00 	1.05824919790274e-10	 -4.65442259151969e-09	-8.24113486608575e-19		1.00000000000000e+00
9.00000000000000e-02    	9.35666346667630e-12 	 -4.11528726489368e-10   -7.00000000000000e+00 	5.03046175458198e-10	 -2.21251156016764e-08	-2.93552293750303e-17		1.00000000000000e+00
1.20000000000000e-01    	3.69909731051648e-11 	 -1.62694796613836e-09   -7.00000000000000e+00 	1.44970777124072e-09	 -6.37613885739530e-08	-3.50516231630927e-16		1.00000000000000e+00
1.50000000000000e-01    	1.03616386648725e-10 	 -4.55728011316124e-09   -7.00000000000000e+00 	3.11636452661824e-09	 -1.37064457696790e-07	-2.25745391426362e-15		1.00000000000001e+00
1.80000000000000e-01    	2.30683084280958e-10 	 -1.01459419133343e-08   -7.00000000000000e+00 	5.44097566460249e-09	 -2.39305350653099e-07	-9.65337165151499e-15		1.00000000000003e+00
2.10000000000000e-01    	4.32312869159761e-10 	 -1.90140248019344e-08   -7.00000000000000e+00 	7.97157577560144e-09	 -3.50605518463853e-07	-3.04378874997411e-14		1.00000000000006e+00
2.40000000000000e-01    	7.01438150885137e-10 	 -3.08506702971986e-08   -7.00000000000000e+00 	9.72709680069997e-09	 -4.27816061002206e-07	-7.45807079865336e-14		1.00000000000009e+00
2.70000000000000e-01    	9.92338181285714e-10 	 -4.36450030592336e-08   -7.00000000000000e+00 	9.10026624343175e-09	 -4.00247154091829e-07	-1.44043244005668e-13		1.00000000000008e+00
3.00000000000000e-01    	1.20117349366171e-09 	 -5.28299978684407e-08   -7.00000000000001e+00 	3.82466316003122e-09	 -1.68216982117450e-07	-2.10811882690382e-13		1.00000000000001e+00
3.30000000000000e-01    	1.14672632317148e-09 	 -5.04352699602959e-08   -7.00000000000002e+00 	-8.97605386062849e-09	 3.94790670728916e-07	-1.85720559993076e-13		1.00000000000008e+00
3.60000000000000e-01    	5.54008453206871e-10 	 -2.43656265837901e-08   -7.00000000000002e+00 	-3.26448305977211e-08	 1.43583969135987e-06	1.06605992119428e-13		1.00000000000103e+00
3.90000000000000e-01    	-9.56357652955405e-10 	 4.20671261286435e-08   -7.00000000000000e+00 	-7.07496787159720e-08	 3.11194617122777e-06	9.14715513983796e-13		1.00000000000484e+00
