0.00000000000000e+00    	0.00000000000000e+00 	 -2.16311896060000e+00  	6.65739561410000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.57126446960072e-14 	 -2.16311896059820e+00   6.65739561410000e+00 	3.15843585935818e-12	 3.01242523029289e-10	-1.71176478597168e-21		1.00000000000000e+00
6.00000000000000e-02    	1.01402712778743e-12 	 -2.16311896054163e+00   6.65739561410000e+00 	1.01263515111962e-10	 4.87408343071041e-09	-3.15453924559282e-20		1.00000000000000e+00
9.00000000000000e-02    	1.14310864324045e-11 	 -2.16311896015826e+00   6.65739561410000e+00 	7.56112702968950e-10	 2.43658931134480e-08	9.68120685324602e-18		1.00000000000000e+00
1.20000000000000e-01    	6.29605582303935e-11 	 -2.16311895877622e+00   6.65739561410000e+00 	3.09772363234523e-09	 7.42202229262922e-08	1.93127474945579e-16		1.00000000000000e+00
1.50000000000000e-01    	2.33597973371339e-10 	 -2.16311895524209e+00   6.65739561410000e+00 	9.09859111211019e-09	 1.70172218656218e-07	1.62771072183798e-15		1.00000000000001e+00
1.80000000000000e-01    	6.73399157028198e-10 	 -2.16311894800379e+00   6.65739561410000e+00 	2.15739688126718e-08	 3.21883784836516e-07	8.46201168621702e-15		1.00000000000005e+00
2.10000000000000e-01    	1.62725509530296e-09 	 -2.16311893540320e+00   6.65739561410000e+00 	4.39796616358750e-08	 5.25472631438390e-07	3.16960121999139e-14		1.00000000000014e+00
2.40000000000000e-01    	3.44845026364401e-09 	 -2.16311891619777e+00   6.65739561410000e+00 	8.00006298184513e-08	 7.55890953317681e-07	9.27190359438053e-14		1.00000000000029e+00
2.70000000000000e-01    	6.59692431799577e-09 	 -2.16311889029957e+00   6.65739561410000e+00 	1.32947463910145e-07	 9.60229623929344e-07	2.21456555313321e-13		1.00000000000047e+00
3.00000000000000e-01    	1.16170280553698e-08 	 -2.16311885968764e+00   6.65739561410001e+00 	2.05001578711578e-07	 1.05304891626681e-06	4.41342461477026e-13		1.00000000000058e+00
3.30000000000000e-01    	1.90911249044906e-08 	 -2.16311882941692e+00   6.65739561410003e+00 	2.96371812713533e-07	 9.14760118598935e-07	7.34455927857311e-13		1.00000000000046e+00
3.60000000000000e-01    	2.95675512802550e-08 	 -2.16311880861914e+00   6.65739561410006e+00 	4.04443088010517e-07	 3.93904585802096e-07	9.88227244037070e-13		1.00000000000016e+00
3.90000000000000e-01    	4.34640703083704e-08 	 -2.16311881136934e+00   6.65739561410008e+00 	5.23010159698427e-07	 -6.86094099078257e-07	9.41506926008988e-13		1.00000000000037e+00
4.20000000000000e-01    	6.09508439060952e-08 	 -2.16311885727925e+00   6.65739561410010e+00 	6.41694863803422e-07	 -2.51547770397467e-06	1.70155864778028e-13		1.00000000000337e+00
4.50000000000000e-01    	8.18198825776465e-08 	 -2.16311897167845e+00   6.65739561410008e+00 	7.45642701861577e-07	 -5.28217786772641e-06	-1.82651287713348e-12		1.00000000001423e+00
4.80000000000000e-01    	1.05350664305443e-07 	 -2.16311918525535e+00   6.65739561409998e+00 	8.15583660419060e-07	 -9.15192786057056e-06	-5.36848828920128e-12		1.00000000004221e+00
5.10000000000000e-01    	1.30183893742973e-07 	 -2.16311953305543e+00   6.65739561409975e+00 	8.28323039981145e-07	 -1.42455030172677e-05	-1.01137863157314e-11		1.00000000010181e+00
5.40000000000000e-01    	1.54216965616047e-07 	 -2.16312005277112e+00   6.65739561409938e+00 	7.57701569630054e-07	 -2.06145279559240e-05	-1.43515722197570e-11		1.00000000021277e+00
5.70000000000000e-01    	1.74535400241187e-07 	 -2.16312078230612e+00   6.65739561409893e+00 	5.76031615512870e-07	 -2.82176187362414e-05	-1.41555326469576e-11		1.00000000039828e+00
6.00000000000000e-01    	1.87394182927374e-07 	 -2.16312175665390e+00   6.65739561409864e+00 	2.55979773114712e-07	 -3.68988617410280e-05	-2.59403559802956e-12		1.00000000068080e+00
6.30000000000000e-01    	1.88261475045372e-07 	 -2.16312300419192e+00   6.65739561409899e+00 	-2.27172129482775e-07	 -4.63707429945757e-05	3.07000685873834e-11		1.00000000107515e+00
6.60000000000000e-01    	1.71934557995645e-07 	 -2.16312454255684e+00   6.65739561410083e+00 	-8.92993068062292e-07	 -5.62036129263430e-05	9.92351517656243e-11		1.00000000157982e+00
6.90000000000000e-01    	1.32734184442632e-07 	 -2.16312637432566e+00   6.65739561410545e+00 	-1.75323546870385e-06	 -6.58235912386359e-05	2.18303627031698e-10		1.00000000216791e+00
7.20000000000000e-01    	6.47788819515177e-08 	 -2.16312848278100e+00   6.65739561411458e+00 	-2.80920235106447e-06	 -7.45204826199086e-05	4.02374092875389e-10		1.00000000278060e+00
7.50000000000000e-01    	-3.76646099722335e-08 	 -2.16313082807816e+00   6.65739561413034e+00 	-4.04933720017074e-06	 -8.14667943957460e-05	6.61332104747416e-10		1.00000000332662e+00
7.80000000000000e-01    	-1.79764420457382e-07 	 -2.16313334415631e+00   6.65739561415502e+00 	-5.44723538331426e-06	 -8.57483395417850e-05	9.96068261141611e-10		1.00000000369122e+00
8.10000000000000e-01    	-3.65655782208488e-07 	 -2.16313593673949e+00   6.65739561419075e+00 	-6.96027540521466e-06	 -8.64061999343818e-05	1.39435613062402e-09		1.00000000375724e+00
8.40000000000000e-01    	-5.97943849276542e-07 	 -2.16313848275560e+00   6.65739561423905e+00 	-8.52905577294693e-06	 -8.24890508146502e-05	1.82834247721083e-09		1.00000000343859e+00
8.70000000000000e-01    	-8.77203756213360e-07 	 -2.16314083145899e+00   6.65739561430038e+00 	-1.00777982881317e-05	 -7.31140505351728e-05	2.25515510643265e-09		1.00000000272361e+00
9.00000000000000e-01    	-1.20150887184678e-06 	 -2.16314280747702e+00   6.65739561437375e+00 	-1.15158412194909e-05	 -5.75337268548019e-05	2.62198944268504e-09		1.00000000172137e+00
9.30000000000000e-01    	-1.56602119419225e-06 	 -2.16314421591311e+00   6.65739561445657e+00 	-1.27402965402353e-05	 -3.52055917757662e-05	2.87647311184091e-09		1.00000000070087e+00
9.60000000000000e-01    	-1.96267918219772e-06 	 -2.16314484953176e+00   6.65739561454484e+00 	-1.36398853054763e-05	 -5.86064021693836e-06	2.98211478462497e-09		1.00000000011020e+00
9.90000000000000e-01    	-2.38001772412189e-06 	 -2.16314449792889e+00   6.65739561463397e+00 	-1.40998960355757e-05	 3.04335205181776e-05	2.93731204389116e-09		1.00000000056250e+00
1.02000000000000e+00    	-2.80315216458132e-06 	 -2.16314295845998e+00   6.65739561472008e+00 	-1.40081352262215e-05	 7.32193637826996e-05	2.79493313377916e-09		1.00000000277865e+00
1.05000000000000e+00    	-3.21395320686788e-06 	 -2.16314004856463e+00   6.65739561480190e+00 	-1.32616603453576e-05	 1.21610373688723e-04	2.67821145437034e-09		1.00000000748248e+00
1.08000000000000e+00    	-3.59143204909079e-06 	 -2.16313561899767e+00   6.65739561488301e+00 	-1.17740084390796e-05	 1.74270329242369e-04	2.78796931792813e-09		1.00000001525439e+00
1.11000000000000e+00    	-3.91234542782725e-06 	 -2.16312956736099e+00   6.65739561497415e+00 	-9.48256323751604e-06	 2.29414496289291e-04	3.39637411414857e-09		1.00000002636046e+00
1.14000000000000e+00    	-4.15201863283483e-06 	 -2.16312185123573e+00   6.65739561509498e+00 	-6.35564659960900e-06	 2.84835459790898e-04	4.82377781791009e-09		1.00000004058582e+00
1.17000000000000e+00    	-4.28537151242044e-06 	 -2.16311250014738e+00   6.65739561527506e+00 	-2.39888265047560e-06	 3.37955272122169e-04	7.39775963723914e-09		1.00000005710976e+00
1.20000000000000e+00    	-4.28811868941838e-06 	 -2.16310162556477e+00   6.65739561555314e+00 	2.33962902203735e-06	 3.85904337944753e-04	1.13970805488040e-08		1.00000007446381e+00
1.23000000000000e+00    	-4.13810149160576e-06 	 -2.16308942814186e+00   6.65739561597485e+00 	7.76577657029477e-06	 4.25626053814066e-04	1.69873784465634e-08		1.00000009060892e+00
1.26000000000000e+00    	-3.81669641728524e-06 	 -2.16307620146302e+00   6.65739561658827e+00 	1.37379300557366e-05	 4.54004734063096e-04	2.41593374882499e-08		1.00000010315451e+00
1.29000000000000e+00    	-3.31023429188317e-06 	 -2.16306233164899e+00   6.65739561743800e+00 	2.00677778164513e-05	 4.68012856130105e-04	3.26828481554642e-08		1.00000010971937e+00
1.32000000000000e+00    	-2.61135655301017e-06 	 -2.16304829232146e+00   6.65739561855817e+00 	2.65237040492970e-05	 4.64872227019177e-04	4.20914243386404e-08		1.00000010840484e+00
1.35000000000000e+00    	-1.72023110068370e-06 	 -2.16303463460599e+00   6.65739561996563e+00 	3.28367723971075e-05	 4.42222389099121e-04	5.17091407464593e-08		1.00000009831944e+00
1.38000000000000e+00    	-6.45550386662147e-07 	 -2.16302197206981e+00   6.65739562165472e+00 	3.87092338196948e-05	 3.98288527392346e-04	6.07272722345911e-08		1.00000008006608e+00
1.41000000000000e+00    	5.94760910178569e-07 	 -2.16301096073532e+00   6.65739562359506e+00 	4.38253298122844e-05	 3.32040385407123e-04	6.83298906443541e-08		1.00000005608574e+00
1.44000000000000e+00    	1.97319232708597e-06 	 -2.16300227457191e+00   6.65739562573366e+00 	4.78640261478566e-05	 2.43333305872038e-04	7.38577863301574e-08		1.00000003075103e+00
1.47000000000000e+00    	3.45269916729450e-06 	 -2.16299657713577e+00   6.65739562800239e+00 	5.05131985844182e-05	 1.33022535936750e-04	7.69897320977857e-08		1.00000001012329e+00
1.50000000000000e+00    	4.98719445254040e-06 	 -2.16299449028733e+00   6.65739563033072e+00 	5.14847083800709e-05	 3.04240568429788e-06	7.79112550126218e-08		1.00000000132997e+00
1.53000000000000e+00    	6.52249887984890e-06 	 -2.16299656115501e+00   6.65739563266287e+00 	5.05297558457951e-05	 -1.43557083668716e-04	7.74358491037294e-08		1.00000001158095e+00
1.56000000000000e+00    	7.99774770426614e-06 	 -2.16300322871829e+00   6.65739563497750e+00 	4.74538835741507e-05	 -3.02622349393542e-04	7.70438464428583e-08		1.00000004691608e+00
1.59000000000000e+00    	9.34723472071732e-06 	 -2.16301479153993e+00   6.65739563730696e+00 	4.21310118055168e-05	 -4.68961289894260e-04	7.88112082131551e-08		1.00000011084985e+00
1.62000000000000e+00    	1.05026553933844e-05 	 -2.16303137827435e+00   6.65739563975250e+00 	3.45159174855435e-05	 -6.36463462034886e-04	8.52145006127998e-08		1.00000020313853e+00
1.65000000000000e+00    	1.13956940686245e-05 	 -2.16305292260784e+00   6.65739564249194e+00 	2.46546051907940e-05	 -7.98275076324771e-04	9.88181748364612e-08		1.00000031892543e+00
1.68000000000000e+00    	1.19608841817963e-05 	 -2.16307914423777e+00   6.65739564577636e+00 	1.26920524554642e-05	 -9.47025885057712e-04	1.21873499094775e-07		1.00000044850946e+00
1.71000000000000e+00    	1.21386552576075e-05 	 -2.16310953737006e+00   6.65739564991426e+00 	-1.12316206021962e-06	 -1.07510233189397e-03	1.55881440635511e-07		1.00000057792299e+00
1.74000000000000e+00    	1.18784660339602e-05 	 -2.16314336800457e+00   6.65739565524274e+00 	-1.64378219283321e-05	 -1.17495866882067e-03	2.01190096701518e-07		1.00000069039882e+00
1.77000000000000e+00    	1.11419090352980e-05 	 -2.16317968099162e+00   6.65739566208825e+00 	-3.27970867296235e-05	 -1.23945525701121e-03	2.56706525007736e-07		1.00000076866223e+00
1.80000000000000e+00    	9.90565852730421e-06 	 -2.16321731748521e+00   6.65739567072135e+00 	-4.96519871378232e-05	 -1.26221108184732e-03	3.19799423239253e-07		1.00000079782080e+00
1.83000000000000e+00    	8.16412166025925e-06 	 -2.16325494300232e+00   6.65739568131212e+00 	-6.63717718962014e-05	 -1.23795575428364e-03	3.86451081354376e-07		1.00000076846961e+00
1.86000000000000e+00    	5.93164304953723e-06 	 -2.16329108583584e+00   6.65739569389432e+00 	-8.22613626714478e-05	 -1.16286505478701e-03	4.51684725061965e-07		1.00000067951090e+00
1.89000000000000e+00    	3.24410798143300e-06 	 -2.16332418508043e+00   6.65739570834630e+00 	-9.65839842993398e-05	 -1.03486349925490e-03	5.10249825020023e-07		1.00000054013545e+00
1.92000000000000e+00    	1.59791290847478e-07 	 -2.16335264703511e+00   6.65739572439561e+00 	-1.08588763675170e-04	 -8.53877543057322e-04	5.57498848828498e-07		1.00000037044928e+00
1.95000000000000e+00    	-3.24068966368137e-06 	 -2.16337490826674e+00   6.65739574165134e+00 	-1.17542731187900e-04	 -6.22023936603249e-04	5.90342057252041e-07		1.00000020036519e+00
1.98000000000000e+00    	-6.85543625637220e-06 	 -2.16338950317665e+00   6.65739575966454e+00 	-1.22766231116386e-04	 -3.43719418905809e-04	6.08131120179064e-07		1.00000006660748e+00
2.01000000000000e+00    	-1.05634257242454e-05 	 -2.16339513353320e+00   6.65739577801193e+00 	-1.23670286407060e-04	 -2.57003650579672e-05	6.13306014955158e-07		1.00000000797761e+00
2.04000000000000e+00    	-1.42277953988410e-05 	 -2.16339073713606e+00   6.65739579639353e+00 	-1.19794019374097e-04	 3.23055866691447e-04	6.11649368897205e-07		1.00000005935804e+00
2.07000000000000e+00    	-1.77002225442242e-05 	 -2.16337555258498e+00   6.65739581473049e+00 	-1.10839864891960e-04	 6.91512405321438e-04	6.12031133357061e-07		1.00000024523760e+00
2.10000000000000e+00    	-2.08262966219443e-05 	 -2.16334917705231e+00   6.65739583324686e+00 	-9.67040916370374e-05	 1.06685745541546e-03	6.25592609744631e-07		1.00000057376829e+00
2.13000000000000e+00    	-2.34517053901317e-05 	 -2.16331161401698e+00   6.65739585251881e+00 	-7.75001281773702e-05	 1.43488776826801e-03	6.64405631136682e-07		1.00000103245428e+00
2.16000000000000e+00    	-2.54289838488092e-05 	 -2.16326330811473e+00   6.65739587347727e+00 	-5.35724150073461e-05	 1.78048209161834e-03	7.39738577321765e-07		1.00000158649226e+00
2.19000000000000e+00    	-2.66245132526409e-05 	 -2.16320516459674e+00   6.65739589735536e+00 	-2.54989845803040e-05	 2.08815109688410e-03	8.60150758947861e-07		1.00000218051059e+00
2.22000000000000e+00    	-2.69254137176190e-05 	 -2.16313855135981e+00   6.65739592557959e+00 	5.91831136937910e-06	 2.34264597179376e-03	1.02970398229354e-06		1.00000274400935e+00
