0.00000000000000e+00    	0.00000000000000e+00 	 5.66311896060000e+00  	4.11449676600000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.72213722884624e-13 	 5.66311896060088e+00   4.11449676600000e+00 	-4.60979903563491e-11	 1.40312779707309e-10	2.72677600370072e-21		1.00000000000000e+00
6.00000000000000e-02    	-9.33315545893267e-12 	 5.66311896062153e+00   4.11449676600000e+00 	-7.95876917180319e-10	 1.56432370025985e-09	5.37898605376718e-19		1.00000000000000e+00
9.00000000000000e-02    	-7.43776421428316e-11 	 5.66311896071006e+00   4.11449676600000e+00 	-4.22780918665733e-09	 4.30336771174964e-09	8.82972067722365e-18		1.00000000000000e+00
1.20000000000000e-01    	-3.22797129264187e-10 	 5.66311896083252e+00   4.11449676600000e+00 	-1.36704463430987e-08	 1.92630943722801e-09	3.55637188889285e-17		1.00000000000000e+00
1.50000000000000e-01    	-9.96806918786776e-10 	 5.66311896059868e+00   4.11449676600000e+00 	-3.33339388071997e-08	 -2.36756300450620e-08	-8.69672830821959e-17		1.00000000000000e+00
1.80000000000000e-01    	-2.46730918109170e-09 	 5.66311895884868e+00   4.11449676600000e+00 	-6.74028619561259e-08	 -1.06196567381332e-07	-1.46070912811783e-15		1.00000000000001e+00
2.10000000000000e-01    	-5.21488231127622e-09 	 5.66311895315307e+00   4.11449676600000e+00 	-1.18769431182722e-07	 -2.96652444752013e-07	-7.67434845011440e-15		1.00000000000005e+00
2.40000000000000e-01    	-9.76893583357937e-09 	 5.66311893930204e+00   4.11449676600000e+00 	-1.87536678489537e-07	 -6.62265972796089e-07	-2.61723313222964e-14		1.00000000000024e+00
2.70000000000000e-01    	-1.66005986679956e-08 	 5.66311891087658e+00   4.11449676600000e+00 	-2.69461968034848e-07	 -1.28208025468094e-06	-6.59828249167440e-14		1.00000000000086e+00
3.00000000000000e-01    	-2.59704671821969e-08 	 5.66311885900199e+00   4.11449676600000e+00 	-3.54538519432054e-07	 -2.23920034456696e-06	-1.25273428551188e-13		1.00000000000257e+00
3.30000000000000e-01    	-3.77384761382696e-08 	 5.66311877238194e+00   4.11449676599999e+00 	-4.25923453147147e-07	 -3.60991577472888e-06	-1.60333759218546e-13		1.00000000000661e+00
3.60000000000000e-01    	-5.11493467575223e-08 	 5.66311863769848e+00   4.11449676599999e+00 	-4.59413454351654e-07	 -5.45031843239618e-06	-2.94457819511137e-14		1.00000000001496e+00
3.90000000000000e-01    	-6.46127521993281e-08 	 5.66311844043951e+00   4.11449676600000e+00 	-4.23642919258916e-07	 -7.78137018424837e-06	5.87079117349045e-13		1.00000000003036e+00
4.20000000000000e-01    	-7.55019658700206e-08 	 5.66311816618224e+00   4.11449676600004e+00 	-2.81135195945226e-07	 -1.05736646522300e-05	2.27514082794467e-12		1.00000000005594e+00
4.50000000000000e-01    	-7.99978103663388e-08 	 5.66311780232036e+00   4.11449676600015e+00 	9.72259893550172e-09	 -1.37333410314086e-05	5.94960367319633e-12		1.00000000009430e+00
4.80000000000000e-01    	-7.30057762901495e-08 	 5.66311734017688e+00   4.11449676600043e+00 	4.91783305753406e-07	 -1.70907223539070e-05	1.28417579571026e-11		1.00000000014617e+00
5.10000000000000e-01    	-4.81729218707569e-08 	 5.66311677739722e+00   4.11449676600097e+00 	1.20540465564029e-06	 -2.03932494232742e-05	2.43567526446711e-11		1.00000000020867e+00
5.40000000000000e-01    	1.97256300122869e-09 	 5.66311612047161e+00   4.11449676600195e+00 	2.18404117475750e-06	 -2.33041551696010e-05	4.17619196069510e-11		1.00000000027393e+00
5.70000000000000e-01    	8.57424289747958e-08 	 5.66311538719573e+00   4.11449676600354e+00 	3.44940849481955e-06	 -2.54080709122730e-05	6.57096573133317e-11		1.00000000032873e+00
6.00000000000000e-01    	2.11861822122204e-07 	 5.66311460884848e+00   4.11449676600595e+00 	5.00653557644941e-06	 -2.62243830992574e-05	9.56679237420756e-11		1.00000000035639e+00
6.30000000000000e-01    	3.88897196556696e-07 	 5.66311383184777e+00   4.11449676600933e+00 	6.83907484512325e-06	 -2.52286822933993e-05	1.29416857111154e-10		1.00000000034163e+00
6.60000000000000e-01    	6.24552421692951e-07 	 5.66311311864354e+00   4.11449676601372e+00 	8.90527381582895e-06	 -2.18820893863094e-05	1.62850051245813e-10		1.00000000027906e+00
6.90000000000000e-01    	9.24859121299796e-07 	 5.66311254762215e+00   4.11449676601904e+00 	1.11350201604869e-05	 -1.56676381931989e-05	1.90363458062099e-10		1.00000000018473e+00
7.20000000000000e-01    	1.29329941743056e-06 	 5.66311221183082e+00   4.11449676602502e+00 	1.34283525018014e-05	 -6.13227520197571e-06	2.06091325072154e-10		1.00000000010896e+00
7.50000000000000e-01    	1.72991036098862e-06 	 5.66311221638241e+00   4.11449676603124e+00 	1.56557803694490e-05	 7.06755361790279e-06	2.06131541290547e-10		1.00000000014753e+00
7.80000000000000e-01    	2.23042854337154e-06 	 5.66311267447017e+00   4.11449676603724e+00 	1.76606794911710e-05	 2.41192810189649e-05	1.91684456557052e-10		1.00000000044682e+00
8.10000000000000e-01    	2.78553988336874e-06 	 5.66311370200491e+00   4.11449676604270e+00 	1.92639255931667e-05	 4.50095266252388e-05	1.72728771110049e-10		1.00000000119848e+00
8.40000000000000e-01    	3.38030266116466e-06 	 5.66311541098064e+00   4.11449676604778e+00 	2.02708056294314e-05	 6.94845671575617e-05	1.71526190991229e-10		1.00000000261951e+00
