0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+01  	-2.44929359830000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.49081655430198e-14 	 1.00000000000013e+01   -2.44929359681937e-15 	-7.45846258756624e-12	 2.61098701534695e-10	5.42493128799686e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.39978313016794e-12 	 1.00000000000828e+01   -2.44929063273328e-15 	-1.15009706347314e-10	 8.24320930779984e-09	5.40732695619372e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.01687353960178e-11 	 1.00000000009276e+01   -2.44904649603374e-15 	-5.46704777416569e-10	 6.12285595420245e-08	2.98330874214338e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.02011389922597e-11 	 1.00000000050929e+01   -2.44374034034416e-15 	-1.57549831546563e-09	 2.50162823390016e-07	4.98007256202454e-16		1.00000000000003e+00
1.50000000000000e-01    	-1.12605538191268e-10 	 1.00000000188583e+01   -2.38885125126102e-15 	-3.38656280227366e-09	 7.33495185733181e-07	4.28138879959832e-15		1.00000000000027e+00
1.80000000000000e-01    	-2.50677924872008e-10 	 1.00000000542870e+01   -2.03591031725482e-15 	-5.91167176664708e-09	 1.73703036781159e-06	2.40107073454150e-14		1.00000000000151e+00
2.10000000000000e-01    	-4.69703954877590e-10 	 1.00000001310432e+01   -4.08707261051184e-16 	-8.65712284407708e-09	 3.53752889287734e-06	9.95841270389026e-14		1.00000000000626e+00
2.40000000000000e-01    	-7.61816863566541e-10 	 1.00000002774637e+01   5.44453344010786e-15 	-1.05505615059726e-08	 6.42954520765350e-06	3.28965711456956e-13		1.00000000002067e+00
2.70000000000000e-01    	-1.07687289276290e-09 	 1.00000005303994e+01   2.27739232168315e-14 	-9.83301526167081e-09	 1.06768992702052e-05	9.07152722880038e-13		1.00000000005700e+00
3.00000000000000e-01    	-1.30108378862276e-09 	 1.00000009334089e+01   6.65205376364744e-14 	-4.02131355282837e-09	 1.64520818048011e-05	2.15393120612589e-12		1.00000000013534e+00
3.30000000000000e-01    	-1.23585521626661e-09 	 1.00000015330140e+01   1.62954575376722e-13 	1.00374191518021e-08	 2.37686377888870e-05	4.49571404738104e-12		1.00000000028247e+00
3.60000000000000e-01    	-5.79844331036376e-10 	 1.00000023729019e+01   3.51560710089419e-13 	3.60037541533425e-08	 3.24130041746240e-05	8.36043066112827e-12		1.00000000052530e+00
3.90000000000000e-01    	1.08241954812708e-09 	 1.00000034861657e+01   6.82099645963668e-13 	7.77703713740145e-08	 4.18832604748658e-05	1.39595373782340e-11		1.00000000087711e+00
4.20000000000000e-01    	4.28200621752196e-09 	 1.00000048859099e+01   1.20360352769061e-12 	1.39079389394905e-07	 5.13426754658032e-05	2.09771765057511e-11		1.00000000131804e+00
4.50000000000000e-01    	9.65421882129656e-09 	 1.00000065547818e+01   1.94374768391426e-12 	2.23054153210002e-07	 5.95957257864683e-05	2.82631294456460e-11		1.00000000177585e+00
4.80000000000000e-01    	1.79123465876795e-08 	 1.00000084342057e+01   2.88131415819381e-12 	3.31682834295400e-07	 6.50933900896791e-05	3.37181538078948e-11		1.00000000211863e+00
5.10000000000000e-01    	2.98058282943166e-08 	 1.00000104142848e+01   3.92134257762393e-12 	4.65304980196346e-07	 6.59729985825163e-05	3.46355789967090e-11		1.00000000217633e+00
5.40000000000000e-01    	4.60637946028083e-08 	 1.00000123254591e+01   4.89091054828887e-12 	6.22160369607033e-07	 6.01358020235556e-05	2.87777109105004e-11		1.00000000180835e+00
5.70000000000000e-01    	6.73267520084914e-08 	 1.00000139330658e+01   5.58079738742975e-12 	7.98058702603861e-07	 4.53628213851453e-05	1.63753377824172e-11		1.00000000102921e+00
6.00000000000000e-01    	9.40707739009889e-08 	 1.00000149359255e+01   5.86093132880082e-12 	9.86216466906893e-07	 1.94665949049204e-05	3.01558295967277e-12		1.00000000018996e+00
6.30000000000000e-01    	1.26529627504048e-07 	 1.00000149699524e+01   5.89151149659699e-12 	1.17728380046789e-06	 -1.95266680472703e-05	3.03422393853496e-12		1.00000000019134e+00
6.60000000000000e-01    	1.64620489551915e-07 	 1.00000136175831e+01   6.43394137439381e-12 	1.35955258305489e-06	 -7.31730844402990e-05	4.26081709117789e-11		1.00000000267807e+00
6.90000000000000e-01    	2.07878138769718e-07 	 1.00000104235143e+01   9.23553610134738e-12 	1.51930402698388e-06	 -1.42396617672950e-04	1.61357654278014e-10		1.00000001013955e+00
7.20000000000000e-01    	2.55400853400235e-07 	 1.00000049168626e+01   1.74224884094513e-11 	1.64122901819210e-06	 -2.27277836124452e-04	4.11059374578088e-10		1.00000002582895e+00
7.50000000000000e-01    	3.05809077642997e-07 	 9.99999663942211e+00   3.57944383468677e-11 	1.70884744279977e-06	 -3.26861301872106e-04	8.50193190397140e-10		1.00000005342061e+00
7.80000000000000e-01    	3.57215921555619e-07 	 9.99998517921898e+00   7.08829759168963e-11 	1.70487176125223e-06	 -4.38997815587521e-04	1.53361240234438e-09		1.00000009636099e+00
8.10000000000000e-01    	4.07207566280570e-07 	 9.99997020807285e+00   1.30629655759132e-10 	1.61150807905364e-06	 -5.60237603026937e-04	2.49767395059772e-09		1.00000015693437e+00
8.40000000000000e-01    	4.52832478130724e-07 	 9.99995152141073e+00   2.23569941920186e-10 	1.41076004505236e-06	 -6.85789329878505e-04	3.74259706442433e-09		1.00000023515447e+00
8.70000000000000e-01    	4.90601527304949e-07 	 9.99992907816140e+00   3.57486295831597e-10 	1.08488311887355e-06	 -8.09557550336306e-04	5.21539865343747e-09		1.00000032769225e+00
9.00000000000000e-01    	5.16506647437735e-07 	 9.99990303822883e+00   5.37615520951870e-10 	6.17206821695915e-07	 -9.24267869800234e-04	6.79811044101827e-09		1.00000042713565e+00
9.30000000000000e-01    	5.26072794579127e-07 	 9.99987379482619e+00   7.64649154936048e-10 	-6.42670042341866e-09	 -1.02168483855954e-03	8.30666765881908e-09		1.00000052191982e+00
9.60000000000000e-01    	5.14465080920206e-07 	 9.99984199887551e+00   1.03292429765650e-09 	-7.95394528090852e-07	 -1.09292256038163e-03	9.50543699896695e-09		1.00000059724000e+00
9.90000000000000e-01    	4.76677792726031e-07 	 9.99980857276099e+00   1.32932753335008e-09 	-1.75110103673846e-06	 -1.12884242548137e-03	1.01405187398390e-08		1.00000063714394e+00
1.02000000000000e+00    	4.07831947043086e-07 	 9.99977471097925e+00   1.63348268057134e-09 	-2.86297362767023e-06	 -1.12052653885127e-03	9.99166229080452e-09		1.00000062779376e+00
1.05000000000000e+00    	3.03600726576841e-07 	 9.99974186565996e+00   1.91972354700908e-09 	-4.10403082093741e-06	 -1.05980962696621e-03	8.93816827984641e-09		1.00000056160649e+00
1.08000000000000e+00    	1.60766110057207e-07 	 9.99971171552885e+00   2.16113972097182e-09 	-5.42670561213912e-06	 -9.39846804916797e-04	7.02918637556143e-09		1.00000044167064e+00
1.11000000000000e+00    	-2.21145555062557e-08 	 9.99968611763620e+00   2.33562615360830e-09 	-6.75986679533329e-06	 -7.55689913256592e-04	4.54436251717583e-09		1.00000028555643e+00
1.14000000000000e+00    	-2.43984148684640e-07 	 9.99966704204919e+00   2.43339888785218e-09 	-8.00812716370225e-06	 -5.04841516856191e-04	2.02804226582503e-09		1.00000012746454e+00
1.17000000000000e+00    	-5.00588252770514e-07 	 9.99965649067160e+00   2.46492897858532e-09 	-9.05448727457636e-06	 -1.87753392344201e-04	2.80368423906501e-10		1.00000001766666e+00
1.20000000000000e+00    	-7.83917147473308e-07 	 9.99965640236370e+00   2.46779482551299e-09 	-9.76708386892352e-06	 1.91764338119235e-04	2.92482073240952e-10		1.00000001843448e+00
1.23000000000000e+00    	-1.08191562008646e-06 	 9.99966854753881e+00   2.51067785089065e-09 	-1.00102777996419e-05	 6.26256161633957e-04	3.12091715079580e-09		1.00000019614847e+00
1.26000000000000e+00    	-1.37858511737086e-06 	 9.99969441635578e+00   2.69274209549858e-09 	-9.65956381136719e-06	 1.10448597049953e-03	9.70762664617479e-09		1.00000060999110e+00
1.29000000000000e+00    	-1.65457422520031e-06 	 9.99973510545178e+00   3.13702936287306e-09 	-8.61890779355590e-06	 1.61147858784127e-03	2.06654389670085e-08		1.00000129846792e+00
1.32000000000000e+00    	-1.88829853758198e-06 	 9.99979120881148e+00   3.97729591334142e-09 	-6.83826286532685e-06	 2.12875625876401e-03	3.60618283673849e-08		1.00000226582242e+00
1.35000000000000e+00    	-2.05755300179928e-06 	 9.99986271879615e+00   5.33886439316251e-09 	-4.32836526640473e-06	 2.63478009781982e-03	5.52438529662497e-08		1.00000347103643e+00
1.38000000000000e+00    	-2.14148775247492e-06 	 9.99994894351444e+00   7.31542778201697e-09 	-1.16965098180259e-06	 3.10559694356285e-03	7.67510424445281e-08		1.00000482235525e+00
1.41000000000000e+00    	-2.12272642779655e-06 	 1.00000484465740e+01   9.94510109663272e-09 	2.48758212391810e-06	 3.51568162610799e-03	9.83584936421180e-08		1.00000617999265e+00
1.44000000000000e+00    	-1.98933175856560e-06 	 1.00001590147874e+01   1.31900951767860e-08 	6.43373341456505e-06	 3.83895377169478e-03	1.17278189299960e-07		1.00000736877658e+00
1.47000000000000e+00    	-1.73628548287533e-06 	 1.00002776586152e+01   1.69248950540614e-08 	1.04216395065956e-05	 4.04993747349798e-03	1.30523007141606e-07		1.00000820101746e+00
1.50000000000000e+00    	-1.36616435537340e-06 	 1.00004006490229e+01   2.09375150833808e-08 	1.41980014770087e-05	 4.12502200493663e-03	1.35407436421144e-07		1.00000850796788e+00
1.53000000000000e+00    	-8.88770704997249e-07 	 1.00005235930359e+01   2.49471281950604e-08 	1.75408823092532e-05	 4.04377279703174e-03	1.30126027212792e-07		1.00000817616964e+00
1.56000000000000e+00    	-3.19614317655112e-07 	 1.00006415486468e+01   2.86391364582352e-08 	2.02977377834460e-05	 3.79023467513063e-03	1.14320945148955e-07		1.00000718311965e+00
1.59000000000000e+00    	3.22669951653425e-07 	 1.00007491779088e+01   3.17157628464121e-08 	2.24171445074335e-05	 3.35416433087415e-03	8.95302578549254e-08		1.00000562544462e+00
1.62000000000000e+00    	1.01967208990412e-06 	 1.00008409351256e+01   3.39568908523190e-08 	2.39670977793403e-05	 2.73212659769611e-03	5.94048446812797e-08		1.00000373253812e+00
1.65000000000000e+00    	1.75682532184470e-06 	 1.00009112850880e+01   3.52827105664519e-08 	2.51337468599995e-05	 1.92838961680443e-03	2.95984491842063e-08		1.00000185965738e+00
1.68000000000000e+00    	2.52664215967823e-06 	 1.00009549444036e+01   3.58073870173009e-08 	2.61968054876437e-05	 9.55557634199997e-04	7.27376302436867e-09		1.00000045688823e+00
1.71000000000000e+00    	3.33085557486256e-06 	 1.00009671372209e+01   3.58720745383944e-08 	2.74814662542220e-05	 -1.65112954085894e-04	2.25059136459562e-10		1.00000001400876e+00
1.74000000000000e+00    	4.18081215563473e-06 	 1.00009438551443e+01   3.60466485890784e-08 	2.92910390067468e-05	 -1.40375864078725e-03	1.56881154593169e-08		1.00000098569766e+00
1.77000000000000e+00    	5.09565932850427e-06 	 1.00008821099814e+01   3.70927444767053e-08 	3.18290672109203e-05	 -2.72234624190939e-03	5.89805526949412e-08		1.00000370608421e+00
1.80000000000000e+00    	6.09819203088404e-06 	 1.00007801672407e+01   3.98859557470464e-08 	3.51235322133276e-05	 -4.07551842238746e-03	1.32177264666127e-07		1.00000830550756e+00
1.83000000000000e+00    	7.20864231698905e-06 	 1.00006377480850e+01   4.53018231959767e-08 	3.89680755957711e-05	 -5.41184534841393e-03	2.33062759875325e-07		1.00001464468709e+00
1.86000000000000e+00    	8.43715048363457e-06 	 1.00004561877961e+01   5.40776201673757e-08 	4.28952132141692e-05	 -6.67546151944474e-03	3.54603209467926e-07		1.00002228156508e+00
1.89000000000000e+00    	9.77607216036062e-06 	 1.00002385397509e+01   6.66686992370706e-08 	4.61938187387913e-05	 -7.80804738805843e-03	4.85138457142877e-07		1.00003048340444e+00
1.92000000000000e+00    	1.11935683133755e-05 	 9.99998961544014e+00   8.31229721275710e-08 	4.79776749200545e-05	 -8.75109641535909e-03	6.09407428534366e-07		1.00003829126224e+00
1.95000000000000e+00    	1.26300163746880e-05 	 9.99971595314106e+00   1.02998708034947e-07 	4.73040852157132e-05	 -9.44839069672886e-03	7.10396456481303e-07		1.00004463616628e+00
