0.00000000000000e+00    	0.00000000000000e+00 	 5.70633909780000e+00  	-1.85410196620000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.47195399060664e-12 	 5.70633909779889e+00   -1.85410196620000e+00 	-4.10548419885163e-10	 -2.21747335015488e-10	1.31202965744375e-20		1.00000000000000e+00
6.00000000000000e-02    	-7.70505743023243e-11 	 5.70633909772968e+00   -1.85410196620000e+00 	-6.33067020285136e-09	 -7.00083798210650e-09	6.34855579428919e-18		1.00000000000000e+00
9.00000000000000e-02    	-5.59735266972096e-10 	 5.70633909701218e+00   -1.85410196620000e+00 	-3.00932720495542e-08	 -5.20005279089787e-08	2.21644777686323e-16		1.00000000000000e+00
1.20000000000000e-01    	-2.21287638958578e-09 	 5.70633909347464e+00   -1.85410196620000e+00 	-8.67244475448374e-08	 -2.12459671864073e-07	2.56212384789275e-15		1.00000000000003e+00
1.50000000000000e-01    	-6.19853844327550e-09 	 5.70633908178394e+00   -1.85410196620000e+00 	-1.86426779539561e-07	 -6.22946936241129e-07	1.56781273122782e-14		1.00000000000021e+00
1.80000000000000e-01    	-1.37998899468481e-08 	 5.70633905169481e+00   -1.85410196620000e+00 	-3.25487908238848e-07	 -1.47523523415220e-06	6.17006922775693e-14		1.00000000000114e+00
2.10000000000000e-01    	-2.58616583425733e-08 	 5.70633898650689e+00   -1.85410196620000e+00 	-4.76868376983152e-07	 -3.00437381952230e-06	1.68124672628255e-13		1.00000000000463e+00
2.40000000000000e-01    	-4.19608970187584e-08 	 5.70633886215398e+00   -1.85410196619999e+00 	-5.81875089336341e-07	 -5.46052446982021e-06	3.03727027603890e-13		1.00000000001508e+00
2.70000000000000e-01    	-5.93621988155784e-08 	 5.70633864733909e+00   -1.85410196619998e+00 	-5.44350940316805e-07	 -9.06774683577521e-06	1.96581244893369e-13		1.00000000004126e+00
3.00000000000000e-01    	-7.18530789585143e-08 	 5.70633830506853e+00   -1.85410196619999e+00 	-2.28699950360169e-07	 -1.39725355979450e-05	-1.02097893173055e-12		1.00000000009764e+00
3.30000000000000e-01    	-6.85914875069857e-08 	 5.70633779583174e+00   -1.85410196620007e+00 	5.37177073596872e-07	 -2.01863937712456e-05	-5.33653931528030e-12		1.00000000020389e+00
3.60000000000000e-01    	-3.31244640784626e-08 	 5.70633708252586e+00   -1.85410196620037e+00 	1.95332648021213e-06	 -2.75279427059377e-05	-1.64262981046538e-11		1.00000000038080e+00
3.90000000000000e-01    	5.72485082793504e-08 	 5.70633613704550e+00   -1.85410196620118e+00 	4.23331986095330e-06	 -3.55709045704536e-05	-3.99829617862051e-11		1.00000000064160e+00
4.20000000000000e-01    	2.31594404541267e-07 	 5.70633494826114e+00   -1.85410196620297e+00 	7.58425447279924e-06	 -4.36046543888105e-05	-8.33775941132739e-11		1.00000000097944e+00
4.50000000000000e-01    	5.24791873128531e-07 	 5.70633353091041e+00   -1.85410196620646e+00 	1.21820300749943e-05	 -5.06138627317426e-05	-1.54203275960907e-10		1.00000000135508e+00
4.80000000000000e-01    	9.76180867774145e-07 	 5.70633193473994e+00   -1.85410196621255e+00 	1.81433123881968e-05	 -5.52830088356087e-05	-2.57432750678417e-10		1.00000000169270e+00
