0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	3.09016994370000e-01    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
8.70000000000000e-01    	-8.65682339984070e-01 	 -9.51058118182521e-01   3.09016994260778e-01 	-9.99983954706416e+00	 9.01215862829509e-04	-1.31768318158436e-08		1.00497160049037e+01
9.00000000000000e-01    	-8.95533451610882e-01 	 -9.51055101049802e-01   3.09016994210875e-01 	-9.99990002046686e+00	 1.10192415106950e-03	-2.02043520419030e-08		1.00497761981832e+01
9.30000000000000e-01    	-9.25384565434563e-01 	 -9.51051673565994e-01   3.09016994141945e-01 	-9.99999016406836e+00	 1.16820211334816e-03	-2.54393397868844e-08		1.00498659018994e+01
9.60000000000000e-01    	-9.55235682266038e-01 	 -9.51048300643387e-01   3.09016994063245e-01 	-1.00001012066985e+01	 1.06032407685847e-03	-2.64816517207287e-08		1.00499763814897e+01
9.90000000000000e-01    	-9.85086802580559e-01 	 -9.51045535299654e-01   3.09016993988295e-01 	-1.00002190004640e+01	 7.60429365020437e-04	-2.31747050809407e-08		1.00500935635194e+01
1.02000000000000e+00    	-1.01493792633957e+00 	 -9.51043941690304e-01   3.09016993926071e-01 	-1.00003254662866e+01	 2.79846840574345e-04	-1.87806315867980e-08		1.00501994761286e+01
1.05000000000000e+00    	-1.04478905287593e+00 	 -9.51044001666769e-01   3.09016993871337e-01 	-1.00004010014718e+01	 -3.37439838559351e-04	-1.92442538724531e-08		1.00502746382427e+01
1.08000000000000e+00    	-1.07464018089257e+00 	 -9.51046018425864e-01   3.09016993800524e-01 	-1.00004275800625e+01	 -1.01645912635234e-03	-3.02764577135134e-08		1.00503011306758e+01
1.11000000000000e+00    	-1.10449130860213e+00 	 -9.51050033591260e-01   3.09016993678281e-01 	-1.00003921073033e+01	 -1.65860029615142e-03	-5.34374076425365e-08		1.00502659194057e+01
1.14000000000000e+00    	-1.13434243399468e+00 	 -9.51055774351256e-01   3.09016993474364e-01 	-1.00002894755143e+01	 -2.15426492039852e-03	-8.35653610322560e-08		1.00501638909492e+01
1.17000000000000e+00    	-1.16419355517656e+00 	 -9.51062644660203e-01   3.09016993183205e-01 	-1.00001247393855e+01	 -2.39944739192823e-03	-1.09836523542009e-07		1.00500000278914e+01
1.20000000000000e+00    	-1.19404467069757e+00 	 -9.51069769045505e-01   3.09016992833842e-01 	-9.99991390072439e+00	 -2.31397884986268e-03	-1.21054785660861e-07		1.00497902155418e+01
1.23000000000000e+00    	-1.22389577979207e+00 	 -9.51076089808595e-01   3.09016992480017e-01 	-9.99968296504457e+00	 -1.85855150128496e-03	-1.13071175894532e-07		1.00495603314581e+01
1.26000000000000e+00    	-1.25374688250025e+00 	 -9.51080509401038e-01   3.09016992170143e-01 	-9.99946518520632e+00	 -1.04744223564470e-03	-9.40565686696722e-08		1.00493435152396e+01
1.29000000000000e+00    	-1.28359797968835e+00 	 -9.51082060886550e-01   3.09016991910254e-01 	-9.99929670468908e+00	 4.58352381337672e-05	-8.33766313455367e-08		1.00491758164790e+01
1.32000000000000e+00    	-1.31344907301653e+00 	 -9.51080082219284e-01   3.09016991642064e-01 	-9.99921110897655e+00	 1.29189054757019e-03	-1.02741739293449e-07		1.00490907285615e+01
1.35000000000000e+00    	-1.34330016488860e+00 	 -9.51074366045132e-01   3.09016991255333e-01 	-9.99923363935747e+00	 2.51849865325934e-03	-1.63049683202617e-07		1.00491133796616e+01
1.38000000000000e+00    	-1.37315125836053e+00 	 -9.51065256977255e-01   3.09016990637066e-01 	-9.99937597506078e+00	 3.53244569773255e-03	-2.54253844197644e-07		1.00492553141412e+01
1.41000000000000e+00    	-1.40300235692360e+00 	 -9.51053673319074e-01   3.09016989736701e-01 	-9.99963251310853e+00	 4.14771006347565e-03	-3.45791790461766e-07		1.00495108140007e+01
1.44000000000000e+00    	-1.43285346406363e+00 	 -9.51041039745324e-01   3.09016988609836e-01 	-9.99997895129249e+00	 4.21614415545790e-03	-4.00378195039304e-07		1.00498555612588e+01
1.47000000000000e+00    	-1.46270458256879e+00 	 -9.51029130422213e-01   3.09016987406174e-01 	-1.00003737076737e+01	 3.65594046164993e-03	-3.96038712718870e-07		1.00502481391771e+01
1.50000000000000e+00    	-1.49255571370035e+00 	 -9.51019836650551e-01   3.09016986293737e-01 	-1.00007623120069e+01	 2.47297080708309e-03	-3.44484879083206e-07		1.00506344544432e+01
1.53000000000000e+00    	-1.52240685648927e+00 	 -9.51014887079101e-01   3.09016985350121e-01 	-1.00010844277660e+01	 7.70687120243629e-04	-2.93064770096533e-07		1.00509546972048e+01
1.56000000000000e+00    	-1.55225800747980e+00 	 -9.51015559471713e-01   3.09016984480867e-01 	-1.00012826790501e+01	 -1.25435168282752e-03	-3.04698560445489e-07		1.00511520135588e+01
1.59000000000000e+00    	-1.58210916114368e+00 	 -9.51022428816044e-01   3.09016983423464e-01 	-1.00013120511738e+01	 -3.33225734819687e-03	-4.22843504962315e-07		1.00511817140520e+01
1.62000000000000e+00    	-1.61196031094391e+00 	 -9.51035195780045e-01   3.09016981856260e-01 	-1.00011483934928e+01	 -5.15345726954610e-03	-6.39852491668043e-07		1.00510196371704e+01
1.65000000000000e+00    	-1.64181145073870e+00 	 -9.51052631628205e-01   3.09016979570188e-01 	-1.00007945433641e+01	 -6.41238681438561e-03	-8.89496996085068e-07		1.00506682671993e+01
1.68000000000000e+00    	-1.67166257603538e+00 	 -9.51072661247079e-01   3.09016976611475e-01 	-1.00002828364980e+01	 -6.85539337377461e-03	-1.07421534746264e-06		1.00501593920881e+01
1.71000000000000e+00    	-1.70151368465342e+00 	 -9.51092586511018e-01   3.09016973299553e-01 	-9.99967324653284e+00	 -6.32572736397021e-03	-1.11831277795987e-06		1.00495524801979e+01
1.74000000000000e+00    	-1.73136477664175e+00 	 -9.51109430378164e-01   3.09016970079671e-01 	-9.99904703393683e+00	 -4.79821176811420e-03	-1.02000792799233e-06		1.00489285304314e+01
1.77000000000000e+00    	-1.76121585368535e+00 	 -9.51120361019904e-01   3.09016967263169e-01 	-9.99849647973358e+00	 -2.39705169265521e-03	-8.69715420221537e-07		1.00483798495629e+01
1.80000000000000e+00    	-1.79106691850796e+00 	 -9.51123138374076e-01   3.09016964790134e-01 	-9.99811192487986e+00	 6.07751276266814e-04	-8.15655939184887e-07		1.00479969362947e+01
1.83000000000000e+00    	-1.82091797474484e+00 	 -9.51116515939971e-01   3.09016962165285e-01 	-9.99796783760160e+00	 3.82698301858438e-03	-9.86456824951628e-07		1.00478542747950e+01
1.86000000000000e+00    	-1.85076902739199e+00 	 -9.51100530764215e-01   3.09016958643964e-01 	-9.99810992017000e+00	 6.79991978793509e-03	-1.40917440416646e-06		1.00479972240598e+01
1.89000000000000e+00    	-1.88062008341913e+00 	 -9.51076625437879e-01   3.09016953607511e-01 	-9.99854530008631e+00	 9.05774843336388e-03	-1.97216909412674e-06		1.00484322240183e+01
1.92000000000000e+00    	-1.91047115178221e+00 	 -9.51047566874810e-01   3.09016946938249e-01 	-9.99923760453016e+00	 1.01943105166716e-02	-2.46489324683189e-06		1.00491221803610e+01
1.95000000000000e+00    	-1.94032224216793e+00 	 -9.51017155209032e-01   3.09016939165591e-01 	-1.00001081855958e+01	 9.93385252175816e-03	-2.68589022682061e-06		1.00499881793490e+01
1.98000000000000e+00    	-1.97017336240217e+00 	 -9.50989748335831e-01   3.09016931248663e-01 	-1.00010439697536e+01	 8.18501250990306e-03	-2.56674318044553e-06		1.00509177431407e+01
2.01000000000000e+00    	-2.00002451529793e+00 	 -9.50969658491095e-01   3.09016924055669e-01 	-1.00019114168903e+01	 5.07148614232688e-03	-2.23973341929726e-06		1.00517788331866e+01
2.04000000000000e+00    	-2.02987569633783e+00 	 -9.50960501776313e-01   3.09016917795847e-01 	-1.00025750216978e+01	 9.32624383368654e-04	-1.99739797572555e-06		1.00524379100039e+01
2.07000000000000e+00    	-2.05972689354684e+00 	 -9.50964595413851e-01   3.09016911737024e-01 	-1.00029178580810e+01	 -3.70870621052645e-03	-2.14807309929375e-06		1.00527796867345e+01
2.10000000000000e+00    	-2.08957809009191e+00 	 -9.50982497955234e-01   3.09016904431399e-01 	-1.00028610621139e+01	 -8.20886597289443e-03	-2.83526637763813e-06		1.00527258399622e+01
2.13000000000000e+00    	-2.11942926886658e+00 	 -9.51012773767629e-01   3.09016894407221e-01 	-1.00023790414757e+01	 -1.18898072732910e-02	-3.92294029252299e-06		1.00522498902924e+01
2.16000000000000e+00    	-2.14928041723043e+00 	 -9.51052036024701e-01   3.09016880996668e-01 	-1.00015076641211e+01	 -1.41379222764392e-02	-5.02746166432546e-06		1.00513857470672e+01
2.19000000000000e+00    	-2.17913152982653e+00 	 -9.51095285154355e-01   3.09016864829687e-01 	-1.00003436597814e+01	 -1.45014301380549e-02	-5.70312773670004e-06		1.00502280374745e+01
2.22000000000000e+00    	-2.20898260825939e+00 	 -9.51136516847620e-01   3.09016847640302e-01 	-9.99903478554188e+00	 -1.27714362792755e-02	-5.69716644217989e-06		1.00489233130766e+01
2.25000000000000e+00    	-2.23883365804073e+00 	 -9.51169531037916e-01   3.09016831381057e-01 	-9.99776171204179e+00	 -9.03304456964592e-03	-5.13380582731937e-06		1.00476525042763e+01
2.28000000000000e+00    	-2.26868468475713e+00 	 -9.51188837005384e-01   3.09016817053726e-01 	-9.99671383667155e+00	 -3.67632804448017e-03	-4.50537483486242e-06		1.00466064443527e+01
2.31000000000000e+00    	-2.29853569195198e+00 	 -9.51190526062611e-01   3.09016803903550e-01 	-9.99606215250831e+00	 2.63775445307063e-03	-4.44323311567629e-06		1.00459576703556e+01
2.34000000000000e+00    	-2.32838668227854e+00 	 -9.51172977154852e-01   3.09016789516246e-01 	-9.99593281982525e+00	 9.05491092539764e-03	-5.36850827801035e-06		1.00458327146086e+01
2.37000000000000e+00    	-2.35823766142568e+00 	 -9.51137275033471e-01   3.09016770908097e-01 	-9.99638519386171e+00	 1.46401498046284e-02	-7.21090861305912e-06		1.00462894283460e+01
2.40000000000000e+00    	-2.38808864224802e+00 	 -9.51087255214531e-01   3.09016746122657e-01 	-9.99739776694300e+00	 1.85110581311088e-02	-9.37363586454642e-06		1.00473033581075e+01
2.43000000000000e+00    	-2.41793964574330e+00 	 -9.51029140901310e-01   3.09016715468987e-01 	-9.99886476737666e+00	 1.99730376200530e-02	-1.10039047046102e-05		1.00487658724163e+01
2.46000000000000e+00    	-2.44779069673592e+00 	 -9.50970797294838e-01   3.09016681614501e-01 	-1.00006049844832e+01	 1.86361831297235e-02	-1.14560056345527e-05		1.00504948815033e+01
2.49000000000000e+00    	-2.47764181495387e+00 	 -9.50920688920768e-01   3.09016648303773e-01 	-1.00023827639388e+01	 1.44949131421638e-02	-1.07024379461680e-05		1.00522570131768e+01
2.52000000000000e+00    	-2.50749300518551e+00 	 -9.50886676011363e-01   3.09016618251735e-01 	-1.00039391725245e+01	 7.95588261300370e-03	-9.44302828206052e-06		1.00537983997953e+01
2.55000000000000e+00    	-2.53734425160074e+00 	 -9.50874818273701e-01   3.09016591325735e-01 	-1.00050293726782e+01	 -1.93421238774232e-04	-8.80368205618323e-06		1.00548800482971e+01
2.58000000000000e+00    	-2.56719552002956e+00 	 -9.50888363092853e-01   3.09016564121629e-01 	-1.00054607164318e+01	 -8.87461845116505e-03	-9.74236663287708e-06		1.00553131680226e+01
2.61000000000000e+00    	-2.59704676834433e+00 	 -9.50927078480875e-01   3.09016531380089e-01 	-1.00051254122804e+01	 -1.68574137639365e-02	-1.24685232449749e-05		1.00549897408209e+01
2.64000000000000e+00    	-2.62689796083554e+00 	 -9.50987050559477e-01   3.09016488677228e-01 	-1.00040221175243e+01	 -2.29303062529738e-02	-1.62173674350919e-05		1.00539039346476e+01
2.67000000000000e+00    	-2.65674907993263e+00 	 -9.51061005759971e-01   3.09016435001077e-01 	-1.00022624429441e+01	 -2.60799700462970e-02	-1.95607380791133e-05		1.00521606703609e+01
2.70000000000000e+00    	-2.68660012945393e+00 	 -9.51139146270198e-01   3.09016373697797e-01 	-1.00000607835296e+01	 -2.56534573345652e-02	-2.11478768796082e-05		1.00499688444595e+01
2.73000000000000e+00    	-2.71645112771530e+00 	 -9.51210412247011e-01   3.09016311009822e-01 	-9.99770855213056e+00	 -2.14781329574756e-02	-2.05034386078618e-05		1.00476185041014e+01
2.76000000000000e+00    	-2.74630209432640e+00 	 -9.51264015711881e-01   3.09016252723797e-01 	-9.99553622320104e+00	 -1.39187140157211e-02	-1.84248764605944e-05		1.00454436497481e+01
2.79000000000000e+00    	-2.77615303835199e+00 	 -9.51291039027921e-01   3.09016200621264e-01 	-9.99386820936950e+00	 -3.85863894900899e-03	-1.66924861870668e-05		1.00437750211571e+01
2.82000000000000e+00    	-2.80600395526130e+00 	 -9.51285864935999e-01   3.09016150773642e-01 	-9.99297640129489e+00	 7.39660807764930e-03	-1.71684813404584e-05		1.00428896273404e+01
2.85000000000000e+00    	-2.83585483535567e+00 	 -9.51247212507797e-01   3.09016094922494e-01 	-9.99303834584407e+00	 1.82849781323099e-02	-2.07296205430629e-05		1.00429651857589e+01
2.88000000000000e+00    	-2.86570567939740e+00 	 -9.51178596845224e-01   3.09016024547255e-01 	-9.99410572527718e+00	 2.72018035446908e-02	-2.66344405058637e-05		1.00440474504476e+01
2.91000000000000e+00    	-2.89555651187050e+00 	 -9.51088106471739e-01   3.09015935598973e-01 	-9.99608810301038e+00	 3.27331405830294e-02	-3.27498059955049e-05		1.00460364732919e+01
2.94000000000000e+00    	-2.92540738213190e+00 	 -9.50987490892236e-01   3.09015831232215e-01 	-9.99875567527086e+00	 3.38747172365111e-02	-3.66128373211913e-05		1.00486945695234e+01
2.97000000000000e+00    	-2.95525834947444e+00 	 -9.50890656176666e-01   3.09015720703668e-01 	-1.00017627586396e+01	 3.02030036659248e-02	-3.68138281604184e-05		1.00516750098128e+01
3.00000000000000e+00    	-2.98510945716797e+00 	 -9.50811761000279e-01   3.09015614613185e-01 	-1.00046908413707e+01	 2.19704318937754e-02	-3.39371061910057e-05		1.00545671976687e+01
3.03000000000000e+00    	-3.01496070793430e+00 	 -9.50763173572998e-01   3.09015518801602e-01 	-1.00071065137308e+01	 1.01067711942266e-02	-3.04636394318205e-05		1.00569519699015e+01
3.06000000000000e+00    	-3.04481205451928e+00 	 -9.50753580596310e-01   3.09015430260500e-01 	-1.00086262102040e+01	 -3.87833306650116e-03	-2.95708645071301e-05		1.00584598054536e+01
3.09000000000000e+00    	-3.07466341262291e+00 	 -9.50786528613697e-01   3.09015337632087e-01 	-1.00089774446393e+01	 -1.80824968063657e-02	-3.33936022651508e-05		1.00588248053689e+01
3.12000000000000e+00    	-3.10451469221622e+00 	 -9.50859627912900e-01   3.09015226535498e-01 	-1.00080459619800e+01	 -3.04649229811938e-02	-4.16835726457833e-05		1.00579278228854e+01
3.15000000000000e+00    	-3.13436583299642e+00 	 -9.50964566349249e-01   3.09015087220403e-01 	-1.00059002899193e+01	 -3.91347479478043e-02	-5.16823255916412e-05		1.00558227979104e+01
3.18000000000000e+00    	-3.16421682623736e+00 	 -9.51087975078835e-01   3.09014920434458e-01 	-1.00027891299291e+01	 -4.26336893453408e-02	-5.94193351977354e-05		1.00527413183085e+01
3.21000000000000e+00    	-3.19406771122813e+00 	 -9.51213072054963e-01   3.09014737940560e-01 	-9.99911183257484e+00	 -4.01718699180535e-02	-6.18541090985802e-05		1.00490721573336e+01
3.24000000000000e+00    	-3.22391854754032e+00 	 -9.51321895310414e-01   3.09014556769714e-01 	-9.99536658614123e+00	 -3.17799047068869e-02	-5.87295170542738e-05		1.00453154832061e+01
3.27000000000000e+00    	-3.25376937794930e+00 	 -9.51397840671552e-01   3.09014389783182e-01 	-9.99208392662749e+00	 -1.83500449021869e-02	-5.30376706544683e-05		1.00420156305260e+01
3.30000000000000e+00    	-3.28362020327932e+00 	 -9.51428152558204e-01   3.09014237544256e-01 	-9.98975442958833e+00	 -1.55356616433889e-03	-4.96709906262165e-05		1.00396810696115e+01
3.33000000000000e+00    	-3.31347098518983e+00 	 -9.51405996151226e-01   3.09014086330795e-01 	-9.98875935275915e+00	 1.63608986929043e-02	-5.28295833443850e-05		1.00387041538801e+01
3.36000000000000e+00    	-3.34332167764546e+00 	 -9.51331774728010e-01   3.09013914127688e-01 	-9.98931231440169e+00	 3.28651064685274e-02	-6.35410109317205e-05		1.00392948275224e+01
3.39000000000000e+00    	-3.37317227035277e+00 	 -9.51213449217338e-01   3.09013702025943e-01 	-9.99141938806958e+00	 4.55059411434176e-02	-7.87352571438865e-05		1.00414407425016e+01
3.42000000000000e+00    	-3.40302281796951e+00 	 -9.51065757887058e-01   3.09013445043158e-01 	-9.99486422411185e+00	 5.22670840925699e-02	-9.25738256556382e-05		1.00449013292854e+01
3.45000000000000e+00    	-3.43287343400718e+00 	 -9.50908400454045e-01   3.09013156084373e-01 	-9.99922328632862e+00	 5.18840222314330e-02	-9.95017681800213e-05		1.00492367019351e+01
3.48000000000000e+00    	-3.46272424664374e+00 	 -9.50763413375337e-01   3.09012860081612e-01 	-1.00039131687668e+01	 4.40636381694205e-02	-9.74443653921393e-05		1.00538659381320e+01
3.51000000000000e+00    	-3.49257533571159e+00 	 -9.50652092639875e-01   3.09012580700385e-01 	-1.00082669365839e+01	 2.95721749358476e-02	-8.93336107097051e-05		1.00581450375022e+01
3.54000000000000e+00    	-3.52242668343754e+00 	 -9.50591895792946e-01   3.09012326471344e-01 	-1.00116302797614e+01	 1.01735943402897e-02	-8.19339368581376e-05		1.00614533923967e+01
3.57000000000000e+00    	-3.55227816765194e+00 	 -9.50593766603712e-01   3.09012084159860e-01 	-1.00134627292525e+01	 -1.15785758756067e-02	-8.23799085922501e-05		1.00632782879305e+01
3.60000000000000e+00    	-3.58212960587778e+00 	 -9.50660275463585e-01   3.09011823797084e-01 	-1.00134263181777e+01	 -3.26719071545801e-02	-9.41749604334943e-05		1.00632884333085e+01
3.63000000000000e+00    	-3.61198083192365e+00 	 -9.50784866215154e-01   3.09011513619138e-01 	-1.00114452839057e+01	 -5.00462895908225e-02	-1.14866214238722e-04		1.00613886376054e+01
3.66000000000000e+00    	-3.64183176756365e+00 	 -9.50952360019248e-01   3.09011137419271e-01 	-1.00077257260626e+01	 -6.10309954796592e-02	-1.36870433373541e-04		1.00577482076873e+01
3.69000000000000e+00    	-3.67168245165687e+00 	 -9.51140704952500e-01   3.09010704748010e-01 	-1.00027320766237e+01	 -6.37469428976844e-02	-1.51287589653446e-04		1.00527962623508e+01
3.72000000000000e+00    	-3.70153300940861e+00 	 -9.51323792350899e-01   3.09010247492964e-01 	-9.99712537335036e+00	 -5.74153071408067e-02	-1.52833798856885e-04		1.00471793191591e+01
3.75000000000000e+00    	-3.73138357614711e+00 	 -9.51475004075373e-01   3.09009803420278e-01 	-9.99167430319756e+00	 -4.25233526483904e-02	-1.43204017662510e-04		1.00416813152582e+01
3.78000000000000e+00    	-3.76123421651013e+00 	 -9.51571027470643e-01   3.09009394723422e-01 	-9.98715252607178e+00	 -2.08155083844355e-02	-1.30793278213745e-04		1.00371135732101e+01
3.81000000000000e+00    	-3.79108488575940e+00 	 -9.51595398220567e-01   3.09009013313570e-01 	-9.98423521975391e+00	 4.89908728390077e-03	-1.26570830234433e-04		1.00341903978573e+01
3.84000000000000e+00    	-3.82093545935487e+00 	 -9.51541227386116e-01   3.09008621944896e-01 	-9.98340571924180e+00	 3.11046114772965e-02	-1.38085359884645e-04		1.00334120453070e+01
3.87000000000000e+00    	-3.85078581887436e+00 	 -9.51412652865978e-01   3.09008172090107e-01 	-9.98488144526271e+00	 5.40577450366431e-02	-1.64853098006183e-04		1.00349778147700e+01
3.90000000000000e+00    	-3.88063594737042e+00 	 -9.51224726457678e-01   3.09007629918862e-01 	-9.98856793503785e+00	 7.03221873983727e-02	-1.97900915857947e-04		1.00387466668938e+01
3.93000000000000e+00    	-3.91048597652388e+00 	 -9.51001682363203e-01   3.09006996251140e-01 	-9.99404992007420e+00	 7.72807617372436e-02	-2.24102175777447e-04		1.00442523948421e+01
3.96000000000000e+00    	-3.94033615034926e+00 	 -9.50773788488816e-01   3.09006308571140e-01 	-1.00006269626582e+01	 7.35478515535979e-02	-2.33246365768565e-04		1.00507685769357e+01
3.99000000000000e+00    	-3.97018671545903e+00 	 -9.50573208039225e-01   3.09005622462597e-01 	-1.00073961952980e+01	 5.92179389784232e-02	-2.24048734818642e-04		1.00574094787952e+01
4.02000000000000e+00    	-4.00003779131263e+00 	 -9.50429454021275e-01   3.09004981323188e-01 	-1.00133759187368e+01	 3.59091383938847e-02	-2.05610410583790e-04		1.00632493161222e+01
4.05000000000000e+00    	-4.02988929031574e+00 	 -9.50365081078379e-01   3.09004390498511e-01 	-1.00176532987101e+01	 6.58971897913210e-03	-1.93149133964854e-04		1.00674436216381e+01
4.08000000000000e+00    	-4.05974093613488e+00 	 -9.50392226307339e-01   3.09003810669081e-01 	-1.00195309350029e+01	 -2.47938668118545e-02	-1.99956861153182e-04		1.00693403425098e+01
4.11000000000000e+00    	-4.08959237890684e+00 	 -9.50510497400160e-01   3.09003175651508e-01 	-1.00186443635221e+01	 -5.38411144786865e-02	-2.29798985951072e-04		1.00685715869308e+01
4.14000000000000e+00    	-4.11944335368363e+00 	 -9.50706534065893e-01   3.09002426577898e-01 	-1.00150273741099e+01	 -7.63056467106795e-02	-2.74043146495662e-04		1.00651177802841e+01
4.17000000000000e+00    	-4.14929380153669e+00 	 -9.50955359887395e-01   3.09001544700524e-01 	-1.00091132522083e+01	 -8.87060112222708e-02	-3.15506819119080e-04		1.00593348165524e+01
4.20000000000000e+00    	-4.17914388738481e+00 	 -9.51223417063280e-01   3.09000564384049e-01 	-1.00016740008918e+01	 -8.88542673724574e-02	-3.37430591957233e-04		1.00519340434966e+01
4.23000000000000e+00    	-4.20899390012704e+00 	 -9.51472953847612e-01   3.08999557298622e-01 	-9.99371159232374e+00	 -7.62246007428950e-02	-3.32982104783746e-04		1.00439076902957e+01
