0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
9.90000000000000e-01    	-9.85086800840019e-01 	 -8.09028403911855e-01   -5.87785252109368e-01 	-9.99968669040781e+00	 -3.33760746503087e-04	2.73295533475321e-08		1.00495638720153e+01
1.02000000000000e+00    	-1.01493790787266e+00 	 -8.09028595533678e-01   -5.87785252024723e-01 	-9.99973533022362e+00	 2.23645089719584e-04	2.81815705658442e-08		1.00496122673733e+01
1.05000000000000e+00    	-1.04478901706202e+00 	 -8.09026996235453e-01   -5.87785251948023e-01 	-9.99983512054760e+00	 8.53029319493571e-04	2.22615413589506e-08		1.00497115961502e+01
1.08000000000000e+00    	-1.07464012972684e+00 	 -8.09023519137542e-01   -5.87785251894637e-01 	-9.99997933304420e+00	 1.46543677558117e-03	1.36532383655815e-08		1.00498551635741e+01
1.11000000000000e+00    	-1.10449124689365e+00 	 -8.09018365699464e-01   -5.87785251861115e-01 	-1.00001526623835e+01	 1.95886671957698e-03	1.04801705736461e-08		1.00500277167844e+01
1.14000000000000e+00    	-1.13434236912010e+00 	 -8.09012042994184e-01   -5.87785251818209e-01 	-1.00003323514562e+01	 2.23330622994946e-03	2.10561856088454e-08		1.00502065713714e+01
1.17000000000000e+00    	-1.16419349633094e+00 	 -8.09005332395039e-01   -5.87785251718334e-01 	-1.00004907704082e+01	 2.20785152059831e-03	4.84719593473736e-08		1.00503641985566e+01
1.20000000000000e+00    	-1.19404462767651e+00 	 -8.08999207288395e-01   -5.87785251517722e-01 	-1.00005992293209e+01	 1.83727426964284e-03	8.67599654725977e-08		1.00504720446887e+01
1.23000000000000e+00    	-1.22389576145253e+00 	 -8.08994705840915e-01   -5.87785251203551e-01 	-1.00006325600912e+01	 1.12510704156002e-03	1.21804991728742e-07		1.00505051051090e+01
1.26000000000000e+00    	-1.25374689514930e+00 	 -8.08992773406302e-01   -5.87785250809591e-01 	-1.00005738035755e+01	 1.30511730093614e-04	1.38015268383631e-07		1.00504465780279e+01
1.29000000000000e+00    	-1.28359802570176e+00 	 -8.08994096390629e-01   -5.87785250406067e-01 	-1.00004182235230e+01	 -1.03311624588157e-03	1.28206016563682e-07		1.00502918222656e+01
1.32000000000000e+00    	-1.31344914996785e+00 	 -8.08998953898429e-01   -5.87785250061912e-01 	-1.00001758718211e+01	 -2.20872502968139e-03	1.01159754226294e-07		1.00500508628474e+01
1.35000000000000e+00    	-1.34330026537470e+00 	 -8.09007114140301e-01   -5.87785249795337e-01 	-9.99987206789966e+00	 -3.21485022230557e-03	8.11302841573700e-08		1.00497488381363e+01
1.38000000000000e+00    	-1.37315137057426e+00 	 -8.09017798796888e-01   -5.87785249541264e-01 	-9.99954542507553e+00	 -3.87148616752031e-03	9.71403165612803e-08		1.00494240480017e+01
1.41000000000000e+00    	-1.40300246589680e+00 	 -8.09029730375605e-01   -5.87785249161831e-01 	-9.99924342863548e+00	 -4.02917477990079e-03	1.66013683212917e-07		1.00491236125027e+01
1.44000000000000e+00    	-1.43285355342578e+00 	 -8.09041265879244e-01   -5.87785248505813e-01 	-9.99901599005246e+00	 -3.59693696300116e-03	2.78350608098292e-07		1.00488971388546e+01
1.47000000000000e+00    	-1.46270463664506e+00 	 -8.09050606345405e-01   -5.87785247492779e-01 	-9.99890779704655e+00	 -2.56432341025945e-03	3.97365907791518e-07		1.00487891663420e+01
1.50000000000000e+00    	-1.49255571977812e+00 	 -8.09056058067969e-01   -5.87785246175007e-01 	-9.99895057480437e+00	 -1.01326163197294e-03	4.74921378956656e-07		1.00488314556509e+01
1.53000000000000e+00    	-1.52240680706280e+00 	 -8.09056309890644e-01   -5.87785244731520e-01 	-9.99915650718380e+00	 8.83456503347002e-04	4.79145913361088e-07		1.00490363535840e+01
1.56000000000000e+00    	-1.55225790220655e+00 	 -8.09050684069703e-01   -5.87785243379785e-01 	-9.99951400313371e+00	 2.87837753205569e-03	4.19087299497212e-07		1.00493924484978e+01
1.59000000000000e+00    	-1.58210900813083e+00 	 -8.09039317521285e-01   -5.87785242239258e-01 	-9.99998673239723e+00	 4.67936246340550e-03	3.49958743261203e-07		1.00498635087524e+01
1.62000000000000e+00    	-1.61196012690782e+00 	 -8.09023236598329e-01   -5.87785241220248e-01 	-1.00005164281553e+01	 5.99007975659819e-03	3.50746403852327e-07		1.00503912715307e+01
1.65000000000000e+00    	-1.64181125964436e+00 	 -8.09004301563951e-01   -5.87785240013960e-01 	-1.00010294188726e+01	 6.55570753504799e-03	4.81450196978854e-07		1.00509020696879e+01
1.68000000000000e+00    	-1.67166240609145e+00 	 -8.08985015157098e-01   -5.87785238214503e-01 	-1.00014462765542e+01	 6.20714062822870e-03	7.41869005517305e-07		1.00513166377045e+01
1.71000000000000e+00    	-1.70151356397723e+00 	 -8.08968210602915e-01   -5.87785235528347e-01 	-1.00016934281203e+01	 4.89654536141743e-03	1.05806965032349e-06		1.00515618391503e+01
1.74000000000000e+00    	-1.73136472837211e+00 	 -8.08956654986098e-01   -5.87785231961782e-01 	-1.00017151459588e+01	 2.71775547629523e-03	1.31139816542078e-06		1.00515826240000e+01
1.77000000000000e+00    	-1.76121589160630e+00 	 -8.08952620795274e-01   -5.87785227865444e-01 	-1.00014840871261e+01	 -9.32491470643757e-05	1.40170544623443e-06		1.00513523445223e+01
1.80000000000000e+00    	-1.79106704419236e+00 	 -8.08957488705914e-01   -5.87785223776304e-01 	-1.00010085550644e+01	 -3.17987195423572e-03	1.31329925291780e-06		1.00508796744393e+01
1.83000000000000e+00    	-1.82091817681571e+00 	 -8.08971446124522e-01   -5.87785220109336e-01 	-1.00003349587596e+01	 -6.10727797454560e-03	1.14352285818191e-06		1.00502107732243e+01
1.86000000000000e+00    	-1.85076928289175e+00 	 -8.08993337627452e-01   -5.87785216855041e-01 	-9.99954454570079e+00	 -8.42108252254758e-03	1.06832150057100e-06		1.00494259555502e+01
1.89000000000000e+00    	-1.88062036074496e+00 	 -8.09020705519061e-01   -5.87785213468791e-01 	-9.99874432956859e+00	 -9.71482012840549e-03	1.25259942550937e-06		1.00486308791701e+01
1.92000000000000e+00    	-1.91047141443373e+00 	 -8.09050033090352e-01   -5.87785209059474e-01 	-9.99805309717675e+00	 -9.69656488400917e-03	1.74879708987678e-06		1.00479430610120e+01
1.95000000000000e+00    	-1.94032245273381e+00 	 -8.09077172948492e-01   -5.87785202824030e-01 	-9.99758428754783e+00	 -8.24428685987633e-03	2.44328156458373e-06		1.00474752826217e+01
1.98000000000000e+00    	-1.97017348662309e+00 	 -8.09097912275954e-01   -5.87785194513405e-01 	-9.99742820402419e+00	 -5.44031023615676e-03	3.09285872670385e-06		1.00473180646182e+01
2.01000000000000e+00    	-2.00002452636380e+00 	 -8.09108600910787e-01   -5.87785184653452e-01 	-9.99763630260447e+00	 -1.57761752409866e-03	3.44695485847063e-06		1.00475237809146e+01
2.04000000000000e+00    	-2.02987557950863e+00 	 -8.09106751401738e-01   -5.87785174339282e-01 	-9.99821013254259e+00	 2.86550781535167e-03	3.39783426547824e-06		1.00480950466058e+01
2.07000000000000e+00    	-2.05972665065578e+00 	 -8.09091516346308e-01   -5.87785164645662e-01 	-9.99909692152323e+00	 7.28137036612325e-03	3.07314467442623e-06		1.00489796628503e+01
2.10000000000000e+00    	-2.08957774274701e+00 	 -8.09063959192947e-01   -5.87785155936608e-01 	-1.00001929077693e+01	 1.10132998005597e-02	2.80411007224263e-06		1.00500736059683e+01
2.13000000000000e+00    	-2.11942885869998e+00 	 -8.09027059726850e-01   -5.87785147470287e-01 	-1.00013544701750e+01	 1.34503497738133e-02	2.96584429221159e-06		1.00512323697150e+01
2.16000000000000e+00    	-2.14928000182008e+00 	 -8.08985431638559e-01   -5.87785137588886e-01 	-1.00024160309809e+01	 1.41229511497848e-02	3.76290558495630e-06		1.00522895856908e+01
2.19000000000000e+00    	-2.17913117407228e+00 	 -8.08944771834337e-01   -5.87785124483032e-01 	-1.00032127095125e+01	 1.27850361006319e-02	5.07908796800965e-06		1.00530805213589e+01
2.22000000000000e+00    	-2.20898237267470e+00 	 -8.08911103243363e-01   -5.87785107174599e-01 	-1.00036048756434e+01	 9.46911607194363e-03	6.49245530184728e-06		1.00534670722193e+01
2.25000000000000e+00    	-2.23883358686632e+00 	 -8.08889908424956e-01   -5.87785086170439e-01 	-1.00035011813184e+01	 4.50388404945078e-03	7.47484062522285e-06		1.00533604416467e+01
2.28000000000000e+00    	-2.26868479722660e+00 	 -8.08885274721752e-01   -5.87785063343235e-01 	-1.00028764582348e+01	 -1.51121749020966e-03	7.68801411315543e-06		1.00527379217080e+01
2.31000000000000e+00    	-2.29853597908319e+00 	 -8.08899179027998e-01   -5.87785040980988e-01 	-1.00017811928127e+01	 -7.77397484042227e-03	7.21645841637099e-06		1.00516509819849e+01
2.34000000000000e+00    	-2.32838710956529e+00 	 -8.08931029416724e-01   -5.87785020430410e-01 	-1.00003402171650e+01	 -1.33830207260574e-02	6.58808233663540e-06		1.00502230604268e+01
2.37000000000000e+00    	-2.35823817570027e+00 	 -8.08977552094301e-01   -5.87785001069960e-01 	-9.99873976256384e+00	 -1.74643020706695e-02	6.53609340550079e-06		1.00486368150792e+01
2.40000000000000e+00    	-2.38808917984062e+00 	 -8.09033067980518e-01   -5.87784980272515e-01 	-9.99720391708021e+00	 -1.93031692468182e-02	7.60155572663158e-06		1.00471119617572e+01
2.43000000000000e+00    	-2.41794013948131e+00 	 -8.09090148565330e-01   -5.87784954537627e-01 	-9.99596345772589e+00	 -1.84626486269051e-02	9.78676149949950e-06		1.00458760851247e+01
2.46000000000000e+00    	-2.44779108105251e+00 	 -8.09140582627839e-01   -5.87784921309016e-01 	-9.99522155788007e+00	 -1.48690201151231e-02	1.24726207817848e-05		1.00451319094886e+01
2.49000000000000e+00    	-2.47764203036943e+00 	 -8.09176532496295e-01   -5.87784880510936e-01 	-9.99512163028133e+00	 -8.84932488462979e-03	1.46897829937958e-05		1.00450253715401e+01
2.52000000000000e+00    	-2.50749300438652e+00 	 -8.09191719750738e-01   -5.87784834854075e-01 	-9.99572237375266e+00	 -1.11159984139638e-03	1.56370501689929e-05		1.00456192944506e+01
2.55000000000000e+00    	-2.53734400844498e+00 	 -8.09182463403247e-01   -5.87784788545730e-01 	-9.99698402392235e+00	 7.33327263770140e-03	1.51779625960037e-05		1.00468772935513e+01
2.58000000000000e+00    	-2.56719504028643e+00 	 -8.09148403469763e-01   -5.87784744927689e-01 	-9.99876815443869e+00	 1.53003474817018e-02	1.40196139964781e-05		1.00486615380879e+01
2.61000000000000e+00    	-2.59704609815986e+00 	 -8.09092779926468e-01   -5.87784704273466e-01 	-1.00008515074125e+01	 2.15940280033103e-02	1.34227908779430e-05		1.00507461004415e+01
2.64000000000000e+00    	-2.62689718761101e+00 	 -8.09022196837563e-01   -5.87784663057175e-01 	-1.00029525510819e+01	 2.51838336037127e-02	1.45475174203563e-05		1.00528450681825e+01
2.67000000000000e+00    	-2.65674832180691e+00 	 -8.08945875181578e-01   -5.87784615324686e-01 	-1.00047679111468e+01	 2.53670675697259e-02	1.77668395393807e-05		1.00546518808135e+01
2.70000000000000e+00    	-2.68659951373338e+00 	 -8.08874474296827e-01   -5.87784555654070e-01 	-1.00060145091933e+01	 2.18934402766404e-02	2.23455018376161e-05		1.00558841322587e+01
2.73000000000000e+00    	-2.71645076362970e+00 	 -8.08818629362999e-01   -5.87784482197295e-01 	-1.00064721628464e+01	 1.50309464844083e-02	2.67199660948406e-05		1.00563269177114e+01
2.76000000000000e+00    	-2.74630204878815e+00 	 -8.08787401125637e-01   -5.87784398048548e-01 	-1.00060206700326e+01	 5.55975510242640e-03	2.92969425947354e-05		1.00558679665583e+01
2.79000000000000e+00    	-2.77615332292927e+00 	 -8.08786857265886e-01   -5.87784309924716e-01 	-1.00046652884059e+01	 -5.30940460702772e-03	2.93750232912307e-05		1.00545191691932e+01
2.82000000000000e+00    	-2.80600452817370e+00 	 -8.08818998792163e-01   -5.87784224567715e-01 	-1.00025453775803e+01	 -1.60851282454002e-02	2.76705913971719e-05		1.00524212388195e+01
2.85000000000000e+00    	-2.83585561596994e+00 	 -8.08881209110665e-01   -5.87784144651585e-01 	-9.99992301857684e+00	 -2.51958938594613e-02	2.60909455506990e-05		1.00498306060954e+01
2.88000000000000e+00    	-2.86570656767517e+00 	 -8.08966340634572e-01   -5.87784066499042e-01 	-9.99715155179389e+00	 -3.12151475268314e-02	2.67879814828023e-05		1.00470898043009e+01
2.91000000000000e+00    	-2.89555740421566e+00 	 -8.09063469800606e-01   -5.87783981166627e-01 	-9.99462764265863e+00	 -3.30793852583664e-02	3.09483349707785e-05		1.00445844096251e+01
2.94000000000000e+00    	-2.92540817873510e+00 	 -8.09159255549952e-01   -5.87783878706383e-01 	-9.99273382237338e+00	 -3.02665279688926e-02	3.79887912496389e-05		1.00426911387816e+01
2.97000000000000e+00    	-2.95525895461082e+00 	 -8.09239741368829e-01   -5.87783753539229e-01 	-9.99178054370235e+00	 -2.29055109953786e-02	4.56763655404868e-05		1.00417231139894e+01
3.00000000000000e+00    	-2.98510977934655e+00 	 -8.09292361747475e-01   -5.87783607961138e-01 	-9.99195703931088e+00	 -1.17963484861977e-02	5.12197539303929e-05		1.00418795368146e+01
3.03000000000000e+00    	-3.01496066790219e+00 	 -8.09307865247400e-01   -5.87783451513597e-01 	-9.99329865351711e+00	 1.66787726350726e-03	5.28180298593055e-05		1.00432076929132e+01
3.06000000000000e+00    	-3.04481160462222e+00 	 -8.09281859878618e-01   -5.87783296078697e-01 	-9.99567540968365e+00	 1.56712452825062e-02	5.08225532499246e-05		1.00455847259513e+01
3.09000000000000e+00    	-3.07466256282274e+00 	 -8.09215727179445e-01   -5.87783149030561e-01 	-9.99880326681632e+00	 2.82171797531781e-02	4.77923399707728e-05		1.00487244454216e+01
3.12000000000000e+00    	-3.10451353063806e+00 	 -8.09116735337281e-01   -5.87783008175021e-01 	-1.00022765975900e+01	 3.74103230954196e-02	4.72827457519896e-05		1.00522105364544e+01
3.15000000000000e+00    	-3.13436452705181e+00 	 -8.08997296075912e-01   -5.87782861595257e-01 	-1.00056182281427e+01	 4.17383390679238e-02	5.19235104831466e-05		1.00555526063456e+01
3.18000000000000e+00    	-3.16421559647025e+00 	 -8.08873435976731e-01   -5.87782693033699e-01 	-1.00083417603894e+01	 4.03122208710975e-02	6.18139328774164e-05		1.00582568008441e+01
3.21000000000000e+00    	-3.19406678202023e+00 	 -8.08762670102245e-01   -5.87782490328256e-01 	-1.00100194598020e+01	 3.30281358790342e-02	7.41912921412318e-05		1.00598996241950e+01
3.24000000000000e+00    	-3.22391809079287e+00 	 -8.08681557088672e-01   -5.87782252410779e-01 	-1.00103475305303e+01	 2.06237302835937e-02	8.47002707671835e-05		1.00601929915593e+01
3.27000000000000e+00    	-3.25376947108397e+00 	 -8.08643268835469e-01   -5.87781990722089e-01 	-1.00091993993350e+01	 4.61574322592123e-03	8.97103499361258e-05		1.00590304666395e+01
3.30000000000000e+00    	-3.28362081772564e+00 	 -8.08655518961766e-01   -5.87781723636333e-01 	-1.00066574462818e+01	 -1.28780554865783e-02	8.84710023968831e-05		1.00565082955948e+01
3.33000000000000e+00    	-3.31347200790257e+00 	 -8.08719161239539e-01   -5.87781466312933e-01 	-1.00030153208739e+01	 -2.94131564014815e-02	8.38566761563249e-05		1.00529190114334e+01
3.36000000000000e+00    	-3.34332295299200e+00 	 -8.08827694444731e-01   -5.87781221261481e-01 	-9.99874700850638e+00	 -4.25547093935116e-02	8.11221455442537e-05		1.00487189556673e+01
3.39000000000000e+00    	-3.37317364106117e+00 	 -8.08967798920624e-01   -5.87780975085307e-01 	-9.99444474308704e+00	 -5.02309955651470e-02	8.51619399358821e-05		1.00444735493100e+01
3.42000000000000e+00    	-3.40302414658478e+00 	 -8.09120892332528e-01   -5.87780703950477e-01 	-9.99073434003103e+00	 -5.10535794086385e-02	9.76795031210560e-05		1.00407857825265e+01
3.45000000000000e+00    	-3.43287459923338e+00 	 -8.09265542735336e-01   -5.87780385609026e-01 	-9.98818165459508e+00	 -4.45552711270102e-02	1.15880665054004e-04		1.00382148786925e+01
3.48000000000000e+00    	-3.46272512519409e+00 	 -8.09380436748700e-01   -5.87780011788928e-01 	-9.98720597574315e+00	 -3.13059566558025e-02	1.33607706882660e-04		1.00371939944734e+01
3.51000000000000e+00    	-3.49257579077605e+00 	 -8.09447493378983e-01   -5.87779593864488e-01 	-9.98801455817662e+00	 -1.28821198680234e-02	1.44522246941718e-04		1.00379579987290e+01
3.54000000000000e+00    	-3.52242657898086e+00 	 -8.09454663007498e-01   -5.87779157835572e-01 	-9.99056785339502e+00	 8.31333856417969e-03	1.45719291760139e-04		1.00404937710315e+01
3.57000000000000e+00    	-3.55227741309001e+00 	 -8.09397972371825e-01   -5.87778730406327e-01 	-9.99457907931669e+00	 2.93616116938113e-02	1.39737827677924e-04		1.00445245331217e+01
3.60000000000000e+00    	-3.58212821515236e+00 	 -8.09282472784909e-01   -5.87778323268691e-01 	-9.99954653000967e+00	 4.72284970016739e-02	1.33655704506711e-04		1.00495353800373e+01
3.63000000000000e+00    	-3.61197896606775e+00 	 -8.09121906547899e-01   -5.87777924406982e-01 	-1.00048136564297e+01	 5.91992258101465e-02	1.35509060770446e-04		1.00548396738378e+01
3.66000000000000e+00    	-3.64182973059589e+00 	 -8.08937097390721e-01   -5.87777502022647e-01 	-1.00096503325057e+01	 6.32849883256763e-02	1.49832041920477e-04		1.00596771713225e+01
3.69000000000000e+00    	-3.67168062838846e+00 	 -8.08753260295018e-01   -5.87777019980619e-01 	-1.00133477329565e+01	 5.85411036527585e-02	1.74773362002377e-04		1.00633274771552e+01
3.72000000000000e+00    	-3.70153176230961e+00 	 -8.08596583340538e-01   -5.87776457059284e-01 	-1.00153176701728e+01	 4.52481516665942e-02	2.02563985898884e-04		1.00652190970061e+01
3.75000000000000e+00    	-3.73138314155993e+00 	 -8.08490539148353e-01   -5.87775819489576e-01 	-1.00151847284953e+01	 2.49255042337170e-02	2.23369392115277e-04		1.00650159700092e+01
3.78000000000000e+00    	-3.76123464439181e+00 	 -8.08452427826407e-01   -5.87775139138163e-01 	-1.00128570662605e+01	 1.68946702032393e-04	2.30656989124333e-04		1.00626689655930e+01
3.81000000000000e+00    	-3.79108604794178e+00 	 -8.08490636872278e-01   -5.87774457064955e-01 	-1.00085612271582e+01	 -2.56721993551882e-02	2.25191940283085e-04		1.00584271608589e+01
3.84000000000000e+00    	-3.82093711828254e+00 	 -8.08603029372062e-01   -5.87773800359471e-01 	-1.00028295276207e+01	 -4.89404364277141e-02	2.15282226541189e-04		1.00528102424797e+01
3.87000000000000e+00    	-3.85078771949396e+00 	 -8.08776744418266e-01   -5.87773164682677e-01 	-9.99643615884697e+00	 -6.61810236747226e-02	2.12782023050245e-04		1.00465474592555e+01
3.90000000000000e+00    	-3.88063788531469e+00 	 -8.08989520165394e-01   -5.87772512936714e-01 	-9.99028874201092e+00	 -7.46489935488706e-02	2.26711323497760e-04		1.00404901111642e+01
3.93000000000000e+00    	-3.91048781140271e+00 	 -8.09212443925766e-01   -5.87771792389354e-01 	-9.98529265665292e+00	 -7.27388513997319e-02	2.57885318316699e-04		1.00355049920776e+01
3.96000000000000e+00    	-3.94033776577869e+00 	 -8.09413817911799e-01   -5.87770962304454e-01 	-9.98221236975852e+00	 -6.02699139321008e-02	2.97709337961438e-04		1.00323574670222e+01
3.99000000000000e+00    	-3.97018796012644e+00 	 -8.09563635615106e-01   -5.87770017314119e-01 	-9.98155460573941e+00	 -3.85772151866828e-02	3.32224241575466e-04		1.00315961172319e+01
4.02000000000000e+00    	-4.00003844992675e+00 	 -8.09638029817210e-01   -5.87768992752449e-01 	-9.98349230188024e+00	 -1.03841552623023e-02	3.49578334451746e-04		1.00334553616682e+01
4.05000000000000e+00    	-4.02988911998475e+00 	 -8.09623013695837e-01   -5.87767947240053e-01 	-9.98783836280546e+00	 2.05347000864938e-02	3.46959778780989e-04		1.00377954230905e+01
4.08000000000000e+00    	-4.05973976680672e+00 	 -8.09516912156990e-01   -5.87766930478459e-01 	-9.99406826600653e+00	 4.98591469250063e-02	3.32979020142338e-04		1.00440970998396e+01
4.11000000000000e+00    	-4.08959023412534e+00 	 -8.09331067000050e-01   -5.87765953380544e-01 	-1.00013840248239e+01	 7.33277780040779e-02	3.23764661555630e-04		1.00515202571478e+01
4.14000000000000e+00    	-4.11944052440675e+00 	 -8.09088663530741e-01   -5.87764977672474e-01 	-1.00088099442934e+01	 8.73547387896505e-02	3.34493019588519e-04		1.00590211980720e+01
4.17000000000000e+00    	-4.14929081836438e+00 	 -8.08821814088553e-01   -5.87763932296971e-01 	-1.00153112890194e+01	 8.95689708991431e-02	3.70794591962065e-04		1.00655095724953e+01
4.20000000000000e+00    	-4.17914138333656e+00 	 -8.08567289987082e-01   -5.87762749348253e-01 	-1.00199272656334e+01	 7.91967180114754e-02	4.24864467157681e-04		1.00700156260672e+01
4.23000000000000e+00    	-4.20899241398791e+00 	 -8.08361478269382e-01   -5.87761400855925e-01 	-1.00219072344523e+01	 5.72297180172028e-02	4.78799655240807e-04		1.00718369767308e+01
