0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	9.51056516300000e-01    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.21000000000000e+00    	-3.19406641122317e+00 	 3.09326078166349e-01   9.51051394426292e-01 	-1.00011241534719e+01	 -1.75323726740761e-02	-1.17779039240200e-04		1.00510094881620e+01
3.24000000000000e+00    	-3.22391752310693e+00 	 3.09251633570191e-01   9.51051040993313e-01 	-1.00049720910401e+01	 -3.18958946751657e-02	-1.19866786760101e-04		1.00548736394326e+01
3.27000000000000e+00    	-3.25376862709687e+00 	 3.09139567066148e-01   9.51050673012474e-01 	-1.00083061275483e+01	 -4.24410382888758e-02	-1.28023016393935e-04		1.00582301027985e+01
3.30000000000000e+00    	-3.28361972006116e+00 	 3.09003990799963e-01   9.51050270431177e-01 	-1.00106262004676e+01	 -4.74491262333721e-02	-1.42957288560184e-04		1.00605610363193e+01
3.33000000000000e+00    	-3.31347083754368e+00 	 3.08863115700261e-01   9.51049816407610e-01 	-1.00115498728594e+01	 -4.59124029594533e-02	-1.61842981091681e-04		1.00614729951280e+01
3.36000000000000e+00    	-3.34332202278329e+00 	 3.08736843951170e-01   9.51049306450324e-01 	-1.00108707016257e+01	 -3.77154858301135e-02	-1.79564501451146e-04		1.00607631268599e+01
3.39000000000000e+00    	-3.37317328411133e+00 	 3.08644002874268e-01   9.51048751456227e-01 	-1.00085971955660e+01	 -2.36974698635935e-02	-1.91399343142164e-04		1.00584581039940e+01
3.42000000000000e+00    	-3.40302456614853e+00 	 3.08599590758213e-01   9.51048172286208e-01 	-1.00049660491783e+01	 -5.57994180099687e-03	-1.95758447670651e-04		1.00548185870896e+01
3.45000000000000e+00    	-3.43287575543512e+00 	 3.08612422400777e-01   9.51047588068772e-01 	-1.00004247945635e+01	 1.42358863420419e-02	-1.95430726191476e-04		1.00503083918044e+01
3.48000000000000e+00    	-3.46272672379357e+00 	 3.08683531295586e-01   9.51047004220073e-01 	-9.99558196345334e+00	 3.29810977905968e-02	-1.96463256543912e-04		1.00455336632517e+01
3.51000000000000e+00    	-3.49257739116751e+00 	 3.08805604652254e-01   9.51046406984273e-01 	-9.99112773853239e+00	 4.79012301094741e-02	-2.05064085132636e-04		1.00411616886478e+01
3.54000000000000e+00    	-3.52242777568108e+00 	 3.08963599748630e-01   9.51045768320322e-01 	-9.98773432138754e+00	 5.66570152986317e-02	-2.24088909878730e-04		1.00378307886824e+01
3.57000000000000e+00    	-3.55227800128971e+00 	 3.09136526550232e-01   9.51045059444744e-01 	-9.98595116249337e+00	 5.76857732146235e-02	-2.51081927461224e-04		1.00360623917539e+01
3.60000000000000e+00    	-3.58212825334619e+00 	 3.09300202998059e-01   9.51044266170978e-01 	-9.98611353583307e+00	 5.04676177909147e-02	-2.79158059072089e-04		1.00361850625087e+01
3.63000000000000e+00    	-3.61197870031333e+00 	 3.09430624876019e-01   9.51043397416778e-01 	-9.98828192140309e+00	 3.56516501584889e-02	-3.00509920902728e-04		1.00382790791994e+01
3.66000000000000e+00    	-3.64182942040248e+00 	 3.09507473399822e-01   9.51042481305697e-01 	-9.99222399072685e+00	 1.50162331580963e-02	-3.10785703810469e-04		1.00421494643678e+01
3.69000000000000e+00    	-3.67168037232555e+00 	 3.09517237121618e-01   9.51041549893703e-01 	-9.99744224060099e+00	 -8.73837282537339e-03	-3.11910033808522e-04		1.00473343634319e+01
3.72000000000000e+00    	-3.70153142746566e+00 	 3.09455463913785e-01   9.51040620191841e-01 	-1.00032413324080e+01	 -3.23411648982884e-02	-3.11588321444805e-04		1.00531528985901e+01
3.75000000000000e+00    	-3.73138244745988e+00 	 3.09327779180583e-01   9.51039681961165e-01 	-1.00088227757281e+01	 -5.23989152642056e-02	-3.19478926199572e-04		1.00587911353363e+01
3.78000000000000e+00    	-3.76123336484711e+00 	 3.09149485888625e-01   9.51038699787664e-01 	-1.00133921847387e+01	 -6.58798972625102e-02	-3.41917516830415e-04		1.00634170798570e+01
3.81000000000000e+00    	-3.79108422055662e+00 	 3.08943767104781e-01   9.51037629471677e-01 	-1.00162654297703e+01	 -7.05642438154183e-02	-3.78056987293405e-04		1.00663077945712e+01
3.84000000000000e+00    	-3.82093513407515e+00 	 3.08738708054018e-01   9.51036440707097e-01 	-1.00169626699936e+01	 -6.53958240465858e-02	-4.19722319450559e-04		1.00669666693605e+01
3.87000000000000e+00    	-3.85078621925149e+00 	 3.08563515969471e-01   9.51035133851238e-01 	-1.00152813955283e+01	 -5.06828009494476e-02	-4.55380913594650e-04		1.00652089091732e+01
3.90000000000000e+00    	-3.88063749120995e+00 	 3.08444427594473e-01   9.51033740877547e-01 	-1.00113402590570e+01	 -2.81131159107830e-02	-4.76355517283169e-04		1.00611989522529e+01
3.93000000000000e+00    	-3.91048881949150e+00 	 3.08400850119821e-01   9.51032308581606e-01 	-1.00055853671401e+01	 -5.74776522942145e-04	-4.81987546258207e-04		1.00554333124837e+01
3.96000000000000e+00    	-3.94033996207383e+00 	 3.08442278037064e-01   9.51030871864284e-01 	-9.99875183751988e+00	 2.82032663171746e-02	-4.80748998829473e-04		1.00486732439491e+01
3.99000000000000e+00    	-3.97019067266749e+00 	 3.08566460895399e-01   9.51029431228259e-01 	-9.99177788078237e+00	 5.41482058349851e-02	-4.86298695834060e-04		1.00418403434616e+01
4.02000000000000e+00    	-4.00004083075907e+00 	 3.08759160940513e-01   9.51027947629169e-01 	-9.98567711963340e+00	 7.34146994868899e-02	-5.10239241224532e-04		1.00358924623580e+01
4.05000000000000e+00    	-4.02989052443320e+00 	 3.08995638387024e-01   9.51026359277719e-01 	-9.98138568536545e+00	 8.29514233993934e-02	-5.55377616225318e-04		1.00316968378788e+01
4.08000000000000e+00    	-4.05974003416149e+00 	 3.09243753804284e-01   9.51024612911013e-01 	-9.97961009035900e+00	 8.09790873322566e-02	-6.13376768840405e-04		1.00299140347468e+01
4.11000000000000e+00    	-4.08958971574392e+00 	 3.09468317155523e-01   9.51022693013856e-01 	-9.98070564094076e+00	 6.73041002271453e-02	-6.68542306175363e-04		1.00309030191685e+01
4.14000000000000e+00    	-4.11943983705416e+00 	 3.09636088992191e-01   9.51020632081147e-01 	-9.98461054795228e+00	 4.34128868527087e-02	-7.06125332174265e-04		1.00346565946044e+01
4.17000000000000e+00    	-4.14929045373583e+00 	 3.09720699795624e-01   9.51018494401443e-01 	-9.99084862702295e+00	 1.23230634750707e-02	-7.20782438182217e-04		1.00407772938905e+01
4.20000000000000e+00    	-4.17914139310767e+00 	 3.09706734333800e-01   9.51016340422897e-01 	-9.99859774417681e+00	 -2.17955289950715e-02	-7.20379589840871e-04		1.00485039888477e+01
4.23000000000000e+00    	-4.20899235884722e+00 	 3.09592339951339e-01   9.51014190427420e-01 	-1.00068077278389e+01	 -5.41809435536236e-02	-7.22615041761892e-04		1.00567955631381e+01
4.26000000000000e+00    	-4.23884310188335e+00 	 3.09389940642886e-01   9.51012007983471e-01 	-1.00143447810934e+01	 -8.01427798869404e-02	-7.45840048740213e-04		1.00644684318676e+01
4.29000000000000e+00    	-4.26869356345727e+00 	 3.09124925766930e-01   9.51009713855978e-01 	-1.00201403813797e+01	 -9.57355264966079e-02	-7.98832619039614e-04		1.00703713532184e+01
