0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
3.63000000000000e+01    	-3.59931839872889e+01 	 -1.94936978050600e-01   5.95457136041869e-01 	-9.39596132438308e+00	 7.62759609743768e-01	-8.19235755843032e-01		9.51509530457845e+00
3.63300000000000e+01    	-3.60227906551985e+01 	 -1.92342222302115e-01   5.92860021939344e-01 	-9.37484228105052e+00	 8.67761292765495e-01	-8.27031642336791e-01		9.50392859785998e+00
3.63600000000000e+01    	-3.60523779349183e+01 	 -1.89554697191216e-01   5.90238308033516e-01 	-9.39221969986718e+00	 8.84695288499643e-01	-8.35242604277908e-01		9.52334536032730e+00
3.63900000000000e+01    	-3.60819739052403e+01 	 -1.86863302721769e-01   5.87601908507561e-01 	-9.44506365229476e+00	 8.13878830749019e-01	-8.41912542489787e-01		9.56976712758689e+00
3.64200000000000e+01    	-3.61116019884434e+01 	 -1.84530773515483e-01   5.84964581712060e-01 	-9.52421343543024e+00	 6.68272190889629e-01	-8.45826914560229e-01		9.63704583646569e+00
3.64500000000000e+01    	-3.61412720077591e+01 	 -1.82754602817697e-01   5.82339757755017e-01 	-9.61650003357038e+00	 4.70921031955686e-01	-8.47014229991314e-01		9.71680362155195e+00
3.64800000000000e+01    	-3.61709787952040e+01 	 -1.81642538394019e-01   5.79736160849936e-01 	-9.70760957466707e+00	 2.51046809652474e-01	-8.46570432142394e-01		9.79884634288048e+00
3.65100000000000e+01    	-3.62007077520912e+01 	 -1.81204914840263e-01   5.77155297784929e-01 	-9.78471765515244e+00	 3.95724784658201e-02	-8.45981822271209e-01		9.87207935623074e+00
3.65400000000000e+01    	-3.62304432383912e+01 	 -1.81361912970158e-01   5.74591726797262e-01 	-9.83824371051537e+00	 -1.35149431860280e-01	-8.46362136998350e-01		9.92600793589104e+00
3.65700000000000e+01    	-3.62601752266568e+01 	 -1.81961211734211e-01   5.72035590863726e-01 	-9.86258237911058e+00	 -2.50834596193446e-01	-8.47993201620592e-01		9.95251433806477e+00
3.66000000000000e+01    	-3.62899015757786e+01 	 -1.82801162350541e-01   5.69476034635624e-01 	-9.85606091302712e+00	 -2.93701001395523e-01	-8.50344453783864e-01		9.94742593285332e+00
3.66300000000000e+01    	-3.63196257958938e+01 	 -1.83656071850968e-01   5.66904075251608e-01 	-9.82051260462420e+00	 -2.59783726041007e-01	-8.52498843392087e-01		9.91144337015973e+00
3.66600000000000e+01    	-3.63493520583125e+01 	 -1.84302081112169e-01   5.64314014775392e-01 	-9.76078241632060e+00	 -1.55174825163847e-01	-8.53743420210616e-01		9.85016905604523e+00
3.66900000000000e+01    	-3.63790801304369e+01 	 -1.84543148072174e-01   5.61703209179518e-01 	-9.68429425254831e+00	 4.78744998426886e-03	-8.54029921338607e-01		9.77317477568877e+00
3.67200000000000e+01    	-3.64088029198365e+01 	 -1.84236140883872e-01   5.59070705450672e-01 	-9.60059955464697e+00	 1.97404558574268e-01	-8.54072111441348e-01		9.69226080643600e+00
3.67500000000000e+01    	-3.64385082994082e+01 	 -1.83312254910567e-01   5.56415748419456e-01 	-9.52067310616061e+00	 3.95563763995603e-01	-8.55009587030466e-01		9.61928939577505e+00
3.67800000000000e+01    	-3.64681848208559e+01 	 -1.81790100757363e-01   5.53737220657437e-01 	-9.45571499473724e+00	 5.71531420472338e-01	-8.57789963675298e-01		9.56415170561759e+00
3.68100000000000e+01    	-3.64978284972869e+01 	 -1.79775606199983e-01   5.51034535214176e-01 	-9.41542450275665e+00	 7.01072597215056e-01	-8.62600361625771e-01		9.53340446732190e+00
3.68400000000000e+01    	-3.65274466367054e+01 	 -1.77446387608206e-01   5.48309509313832e-01 	-9.40607523619368e+00	 7.67134031527781e-01	-8.68684785064761e-01		9.52981422836076e+00
3.68700000000000e+01    	-3.65570560696797e+01 	 -1.75022679178552e-01   5.45567916684642e-01 	-9.42901878494321e+00	 7.62332498272717e-01	-8.74671921512259e-01		9.55262252237660e+00
3.69000000000000e+01    	-3.65866764950548e+01 	 -1.72730985196395e-01   5.42819412158063e-01 	-9.48022942874083e+00	 6.89770354529076e-01	-8.79229917498511e-01		9.59810285480288e+00
3.69300000000000e+01    	-3.66163226704118e+01 	 -1.70768395605973e-01   5.40075442528308e-01 	-9.55112888738792e+00	 5.62111322904176e-01	-8.81673021259901e-01		9.66009210511218e+00
3.69600000000000e+01    	-3.66459996129143e+01 	 -1.69274598519378e-01   5.37345977575399e-01 	-9.63041601263869e+00	 3.99219686608584e-01	-8.82196435539748e-01		9.73049636378035e+00
3.69900000000000e+01    	-3.66757027805621e+01 	 -1.68315869513129e-01   5.34636577379977e-01 	-9.70627817368866e+00	 2.24903072724208e-01	-8.81656037937199e-01		9.79998646664253e+00
3.70200000000000e+01    	-3.67054222185254e+01 	 -1.67881922790045e-01   5.31947065805171e-01 	-9.76834355945797e+00	 6.33806105090801e-02	-8.81065765455993e-01		9.85904812243307e+00
3.70500000000000e+01    	-3.67351478687161e+01 	 -1.67893646520510e-01   5.29272183810003e-01 	-9.80898523103332e+00	 -6.39672221703731e-02	-8.81105147028753e-01		9.89932469152631e+00
3.70800000000000e+01    	-3.67648733407594e+01 	 -1.68218269762332e-01   5.26603675631222e-01 	-9.82391393469025e+00	 -1.41180587130085e-01	-8.81875508735948e-01		9.91498468820259e+00
3.71100000000000e+01    	-3.67945967930959e+01 	 -1.68688582995175e-01   5.23932789469533e-01 	-9.81222557063233e+00	 -1.59442812910763e-01	-8.82984776492549e-01		9.90377982262718e+00
3.71400000000000e+01    	-3.68243191403124e+01 	 -1.69123868678852e-01   5.21252238283761e-01 	-9.77613875460423e+00	 -1.17895345363726e-01	-8.83877221814036e-01		9.86752386391717e+00
3.71700000000000e+01    	-3.68540409205342e+01 	 -1.69351268374444e-01   5.18557080562327e-01 	-9.72059936511744e+00	 -2.35569397261054e-02	-8.84223225632306e-01		9.81185291671652e+00
3.72000000000000e+01    	-3.68837596184478e+01 	 -1.69226681994319e-01   5.15844512340493e-01 	-9.65280769957944e+00	 1.09638063382665e-01	-8.84168692423707e-01		9.74527943502210e+00
3.72300000000000e+01    	-3.69134690143714e+01 	 -1.68653728805262e-01   5.13113030835823e-01 	-9.58160358616675e+00	 2.62658413628391e-01	-8.84311805834637e-01		9.67771275119446e+00
3.72600000000000e+01    	-3.69431612073765e+01 	 -1.67598179800923e-01   5.10361684927333e-01 	-9.51658509857265e+00	 4.13950027385248e-01	-8.85406658811532e-01		9.61876767132958e+00
3.72900000000000e+01    	-3.69728305309827e+01 	 -1.66094502925282e-01   5.07590028549936e-01 	-9.46688900589113e+00	 5.42500145799362e-01	-8.87941035580331e-01		9.57625882799343e+00
3.73200000000000e+01    	-3.70024772932618e+01 	 -1.64241730626070e-01   5.04798911623691e-01 	-9.43973456180673e+00	 6.30934035321375e-01	-8.91821300155458e-01		9.55520861026626e+00
3.73500000000000e+01    	-3.70321090544428e+01 	 -1.62188078541917e-01   5.01991600297488e-01 	-9.43904930839246e+00	 6.68078991187435e-01	-8.96352998444819e-01		9.55748032080376e+00
3.73800000000000e+01    	-3.70617384301890e+01 	 -1.60106817737628e-01   4.99174339678927e-01 	-9.46460961863041e+00	 6.50495934966342e-01	-9.00538979243463e-01		9.58190746394557e+00
3.74100000000000e+01    	-3.70913784682703e+01 	 -1.58168380197344e-01   4.96355679241399e-01 	-9.51202790095774e+00	 5.82708833815960e-01	-9.03529316602579e-01		9.62468646759810e+00
3.74400000000000e+01    	-3.71210380510190e+01 	 -1.56514470555665e-01   4.93544581342340e-01 	-9.57363086176604e+00	 4.76159900173925e-01	-9.04974802520995e-01		9.67988199933712e+00
3.74700000000000e+01    	-3.71507195710153e+01 	 -1.55238934568903e-01   4.90748056391361e-01 	-9.63995842896882e+00	 3.47174927605653e-01	-9.05107963028800e-01		9.74004873536797e+00
3.75000000000000e+01    	-3.71804196155447e+01 	 -1.54377940864735e-01   4.87969338679014e-01 	-9.70144097969725e+00	 2.14373085818343e-01	-9.04542578202043e-01		9.79704599245369e+00
3.75300000000000e+01    	-3.72101317364264e+01 	 -1.53909604922766e-01   4.85207308992190e-01 	-9.74984637850053e+00	 9.59832702148003e-02	-9.03931518982657e-01		9.84305894443040e+00
3.75600000000000e+01    	-3.72398495733674e+01 	 -1.53761357001474e-01   4.82457244163625e-01 	-9.77926423959800e+00	 7.45522999159673e-03	-9.03672443131019e-01		9.87171153006453e+00
3.75900000000000e+01    	-3.72695688486189e+01 	 -1.53822568255752e-01   4.79712421706200e-01 	-9.78659307145830e+00	 -4.03752745495643e-02	-9.03795864927411e-01		9.87906276296343e+00
3.76200000000000e+01    	-3.72992876197896e+01 	 -1.53960113452978e-01   4.76965876345878e-01 	-9.77162557754524e+00	 -4.24368683361349e-02	-9.04061350140212e-01		9.86426856083855e+00
3.76500000000000e+01    	-3.73290050958298e+01 	 -1.54035180214145e-01   4.74211708865356e-01 	-9.73686206540381e+00	 1.52152118896677e-04	-9.04186294824800e-01		9.82975257875797e+00
3.76800000000000e+01    	-3.73587199294379e+01 	 -1.53920165565908e-01   4.71445657272815e-01 	-9.68714474618325e+00	 8.03800344451065e-02	-9.04077514595435e-01		9.78082769686903e+00
3.77100000000000e+01    	-3.73884290665494e+01 	 -1.53514564416583e-01   4.68665001385778e-01 	-9.62913870339512e+00	 1.86333161958083e-01	-9.03942133601118e-01		9.72482100592944e+00
3.77400000000000e+01    	-3.74181279407347e+01 	 -1.52758337196715e-01   4.65868153710327e-01 	-9.57063124922016e+00	 3.02819083349681e-01	-9.04215475943416e-01		9.66986491801854e+00
3.77700000000000e+01    	-3.74478121116853e+01 	 -1.51640699262966e-01   4.63054385299951e-01 	-9.51961705433318e+00	 4.13477233032256e-01	-9.05337466925555e-01		9.62360162373767e+00
3.78000000000000e+01    	-3.74774796030416e+01 	 -1.50202181934879e-01   4.60223983623860e-01 	-9.48320152981635e+00	 5.03118143432004e-01	-9.07494576617244e-01		9.59206888673926e+00
3.78300000000000e+01    	-3.75071326450353e+01 	 -1.48528643685572e-01   4.57378788653671e-01 	-9.46647180956622e+00	 5.59927700261542e-01	-9.10472624106723e-01		9.57896486840201e+00
3.78600000000000e+01    	-3.75367777029574e+01 	 -1.46737632531101e-01   4.54522697346862e-01 	-9.47158949398040e+00	 5.77144506746822e-01	-9.13710338715085e-01		9.58535184055456e+00
3.78900000000000e+01    	-3.75664235869951e+01 	 -1.44959487682722e-01   4.51661615119473e-01 	-9.49737202694001e+00	 5.53903084451741e-01	-9.16530084417968e-01		9.60973003994966e+00
3.79200000000000e+01    	-3.75960785379214e+01 	 -1.43316947018444e-01   4.48802579365237e-01 	-9.53951435635713e+00	 4.95113400585932e-01	-9.18420899427317e-01		9.64836609914282e+00
3.79500000000000e+01    	-3.76257477231598e+01 	 -1.41907228721370e-01   4.45952243089260e-01 	-9.59140545314709e+00	 4.10453354483468e-01	-9.19225280131646e-01		9.69579834972343e+00
3.79800000000000e+01    	-3.76554322314330e+01 	 -1.40789602719816e-01   4.43115282577169e-01 	-9.64531588515514e+00	 3.12716727904906e-01	-9.19145635633575e-01		9.74549839545633e+00
3.80100000000000e+01    	-3.76851297422694e+01 	 -1.39979857685259e-01   4.40293347959709e-01 	-9.69365699568295e+00	 2.15844082149744e-01	-9.18590913503525e-01		9.79067841797101e+00
3.80400000000000e+01    	-3.77148362082275e+01 	 -1.39451456966712e-01   4.37484906480408e-01 	-9.73005499470785e+00	 1.32963293905340e-01	-9.17962345456644e-01		9.82518724021286e+00
3.80700000000000e+01    	-3.77445475707791e+01 	 -1.39142070234240e-01   4.34685927849472e-01 	-9.75009636292736e+00	 7.47027166118165e-02	-9.17491363064327e-01		9.84437656652447e+00
3.81000000000000e+01    	-3.77742607614611e+01 	 -1.38963749366743e-01   4.31891053344743e-01 	-9.75171681881002e+00	 4.79495740719947e-02	-9.17198327711568e-01		9.84578756871551e+00
3.81300000000000e+01    	-3.78039737541472e+01 	 -1.38815139790418e-01   4.29094793517898e-01 	-9.73527920156833e+00	 5.51423646208339e-02	-9.16971639570940e-01		9.82952383387122e+00
3.81600000000000e+01    	-3.78336849321048e+01 	 -1.38594452321404e-01   4.26292401259346e-01 	-9.70340604031109e+00	 9.41261767058027e-02	-9.16708946044347e-01		9.79822962641950e+00
3.81900000000000e+01    	-3.78633923258178e+01 	 -1.38212151060624e-01   4.23480280579919e-01 	-9.66061607143737e+00	 1.58561750409013e-01	-9.16437806232910e-01		9.75666454076903e+00
3.82200000000000e+01    	-3.78930932925848e+01 	 -1.37602287337864e-01   4.20656015329009e-01 	-9.61278648503685e+00	 2.38846942930586e-01	-9.16348282111105e-01		9.71094259293002e+00
3.82500000000000e+01    	-3.79227849555495e+01 	 -1.36731196037433e-01   4.17818249068212e-01 	-9.56644967665755e+00	 3.23464859990753e-01	-9.16716718410665e-01		9.66757252227692e+00
3.82800000000000e+01    	-3.79524652879823e+01 	 -1.35602125633033e-01   4.14966657627378e-01 	-9.52795235360750e+00	 4.00609149136099e-01	-9.17758510515934e-01		9.63247862321068e+00
3.83100000000000e+01    	-3.79821343092696e+01 	 -1.34254612671330e-01   4.12102120118871e-01 	-9.50255715907735e+00	 4.59866863069349e-01	-9.19489520524636e-01		9.61017851403584e+00
3.83400000000000e+01    	-3.80117946981558e+01 	 -1.32758205198446e-01   4.09226980017720e-01 	-9.49363020430538e+00	 4.93694081002996e-01	-9.21675744534441e-01		9.60324083212433e+00
3.83700000000000e+01    	-3.80414513740189e+01 	 -1.31201344753972e-01   4.06345127767824e-01 	-9.50209159041820e+00	 4.98431657476654e-01	-9.23904377186288e-01		9.61206419079977e+00
3.84000000000000e+01    	-3.80711101420315e+01 	 -1.29677399087631e-01   4.03461650659707e-01 	-9.52627514677375e+00	 4.74689285951129e-01	-9.25741760960093e-01		9.63494919022521e+00
3.84300000000000e+01    	-3.81007760066764e+01 	 -1.28270509503421e-01   4.00581996706701e-01 	-9.56224676428175e+00	 4.27054742163613e-01	-9.26896411067343e-01		9.66840606773789e+00
3.84600000000000e+01    	-3.81304519036283e+01 	 -1.27043819054609e-01   3.97710866476376e-01 	-9.60450710469332e+00	 3.63219539613872e-01	-9.27307156893235e-01		9.70764563224715e+00
3.84900000000000e+01    	-3.81601383167623e+01 	 -1.26031875042308e-01   3.94851210937264e-01 	-9.64691003031971e+00	 2.92711478087468e-01	-9.27122935097950e-01		9.74721037421845e+00
3.85200000000000e+01    	-3.81898337580242e+01 	 -1.25237906156268e-01   3.92003679224081e-01 	-9.68359934023104e+00	 2.25467139572513e-01	-9.26599835684603e-01		9.78169304714888e+00
3.85500000000000e+01    	-3.82195357046606e+01 	 -1.24635668301913e-01   3.89166663957036e-01 	-9.70980163294361e+00	 1.70465309650538e-01	-9.25977866265598e-01		9.80646425485365e+00
3.85800000000000e+01    	-3.82492414889764e+01 	 -1.24174905767188e-01   3.86336855858772e-01 	-9.72238174776585e+00	 1.34594219081800e-01	-9.25398980495257e-01		9.81830869988322e+00
3.86100000000000e+01    	-3.82789487967030e+01 	 -1.23789241323807e-01   3.83510061226471e-01 	-9.72013379156943e+00	 1.21864938547235e-01	-9.24897056152166e-01		9.81586911861277e+00
3.86400000000000e+01    	-3.83086557071476e+01 	 -1.23405366220655e-01   3.80682006209032e-01 	-9.70382366460037e+00	 1.33028163101640e-01	-9.24450309077958e-01		9.79982135448350e+00
3.86700000000000e+01    	-3.83383604518997e+01 	 -1.22952553961078e-01   3.77848932262762e-01 	-9.67601518480595e+00	 1.65609025143448e-01	-9.24056973335299e-01		9.77274667101189e+00
3.87000000000000e+01    	-3.83680611859021e+01 	 -1.22371615492525e-01   3.75007921019666e-01 	-9.64071114515536e+00	 2.14341290062904e-01	-9.23787340344645e-01		9.73871842816752e+00
3.87300000000000e+01    	-3.83977560254773e+01 	 -1.21622401543035e-01   3.72157011012251e-01 	-9.60283738773314e+00	 2.71949969075151e-01	-9.23780650265955e-01		9.70267042471974e+00
3.87600000000000e+01    	-3.84274434370695e+01 	 -1.20688914608431e-01   3.69295232750908e-01 	-9.56760475402601e+00	 3.30193422718286e-01	-9.24186063252922e-01		9.66965399097499e+00
3.87900000000000e+01    	-3.84571228339354e+01 	 -1.19581170777303e-01   3.66422667907596e-01 	-9.53980589117831e+00	 3.81033714190007e-01	-9.25078493295901e-01		9.64410977495945e+00
3.88200000000000e+01    	-3.84867950706703e+01 	 -1.18333290233965e-01   3.63540546899201e-01 	-9.52313554716773e+00	 4.17768833329913e-01	-9.26396102172711e-01		9.62927054277489e+00
3.88500000000000e+01    	-3.85164625230038e+01 	 -1.16997918287794e-01   3.60651292362427e-01 	-9.51964735243004e+00	 4.35950033113487e-01	-9.27936689598777e-01		9.62677540227793e+00
3.88800000000000e+01    	-3.85461286256965e+01 	 -1.15637839150759e-01   3.57758366863080e-01 	-9.52945692337563e+00	 4.33935446389980e-01	-9.29418986181853e-01		9.63652784347042e+00
3.89100000000000e+01    	-3.85757970164900e+01 	 -1.14316276860045e-01   3.54865835466972e-01 	-9.55076005710465e+00	 4.12996818653320e-01	-9.30579730628338e-01		9.65678842450530e+00
3.89400000000000e+01    	-3.86054706322328e+01 	 -1.13087637055240e-01   3.51977685362165e-01 	-9.58016512374709e+00	 3.76982571981165e-01	-9.31259388864092e-01		9.68446816852558e+00
3.89700000000000e+01    	-3.86351511068831e+01 	 -1.11990240487369e-01   3.49097077125113e-01 	-9.61326651955350e+00	 3.31621771514865e-01	-9.31438388385133e-01		9.71557737073142e+00
3.90000000000000e+01    	-3.86648386443956e+01 	 -1.11042038902096e-01   3.46225754893181e-01 	-9.64533887101294e+00	 2.83607903895516e-01	-9.31214341854010e-01		9.74577629182508e+00
3.90300000000000e+01    	-3.86945323059781e+01 	 -1.10239613080718e-01   3.43363787702050e-01 	-9.67202313964203e+00	 2.39619330866974e-01	-9.30740576973654e-01		9.77096346626684e+00
3.90600000000000e+01    	-3.87242304947985e+01 	 -1.09560157476035e-01   3.40509688439322e-01 	-9.68990039169099e+00	 2.05419142933027e-01	-9.30161165628440e-01		9.78782746165970e+00
3.90900000000000e+01    	-3.87539314025787e+01 	 -1.08965785509643e-01   3.37660829037457e-01 	-9.69688946132141e+00	 1.85143469317892e-01	-9.29572543808739e-01		9.79428652039138e+00
3.91200000000000e+01    	-3.87836332754801e+01 	 -1.08409350563391e-01   3.34813996492122e-01 	-9.69244358930981e+00	 1.80847566468536e-01	-9.29023025725511e-01		9.78975241548930e+00
3.91500000000000e+01    	-3.88133344895627e+01 	 -1.07840990507425e-01   3.31965932338592e-01 	-9.67754860964259e+00	 1.92342200145162e-01	-9.28540539203077e-01		9.77517928975707e+00
3.91800000000000e+01    	-3.88430335298955e+01 	 -1.07214667672376e-01   3.29113751827060e-01 	-9.65454063027466e+00	 2.17321788772378e-01	-9.28165832003327e-01		9.75289061525853e+00
3.92100000000000e+01    	-3.88727290019663e+01 	 -1.06494025386372e-01   3.26255213791340e-01 	-9.62676953344223e+00	 2.51758706340419e-01	-9.27968136505562e-01		9.72621195320148e+00
3.92400000000000e+01    	-3.89024197631922e+01 	 -1.05656911675061e-01   3.23388872769549e-01 	-9.59814266143721e+00	 2.90511947003143e-01	-9.28031764572319e-01		9.69896812535786e+00
3.92700000000000e+01    	-3.89321051702846e+01 	 -1.04697980856012e-01   3.20514167108203e-01 	-9.57259517096676e+00	 3.28072077057731e-01	-9.28419280918703e-01		9.67492490700278e+00
3.93000000000000e+01    	-3.89617853422586e+01 	 -1.03628945931943e-01   3.17631475596434e-01 	-9.55354930308583e+00	 3.59341453919727e-01	-9.29131069341715e-01		9.65726229896512e+00
3.93300000000000e+01    	-3.89914612926964e+01 	 -1.02476360825926e-01   3.14742128171795e-01 	-9.54343824202247e+00	 3.80336504365865e-01	-9.30084635348746e-01		9.64815665113093e+00
3.93600000000000e+01    	-3.90211348210482e+01 	 -1.01277231407662e-01   3.11848317051168e-01 	-9.54337205132239e+00	 3.88705476644200e-01	-9.31127517400509e-01		9.64852530240736e+00
3.93900000000000e+01    	-3.90508081579553e+01 	 -1.00073179980526e-01   3.08952854809779e-01 	-9.55300603899921e+00	 3.83984111356041e-01	-9.32080206796893e-01		9.65795742850588e+00
3.94200000000000e+01    	-3.90804834759390e+01 	 -9.89041777848105e-02   3.06058773453917e-01 	-9.57063599235880e+00	 3.67558652861956e-01	-9.32789990233829e-01		9.67482660451379e+00
3.94500000000000e+01    	-3.91101624370305e+01 	 -9.78029106467521e-02   3.03168829605646e-01 	-9.59349951674683e+00	 3.42358724454306e-01	-9.33171948695844e-01		9.69655878958430e+00
3.94800000000000e+01    	-3.91398459216614e+01 	 -9.67906428455680e-02   3.00285034244716e-01 	-9.61822284096962e+00	 3.12347628876904e-01	-9.33221449465326e-01		9.72001409122214e+00
3.95100000000000e+01    	-3.91695339918061e+01 	 -9.58750760754806e-02   2.97408329719384e-01 	-9.64133009573471e+00	 2.81904223014020e-01	-9.32997644939385e-01		9.74193002496608e+00
3.95400000000000e+01    	-3.91992260427587e+01 	 -9.50502927565493e-02   2.94538490063799e-01 	-9.65973121325676e+00	 2.55195665898321e-01	-9.32590710376050e-01		9.75936767282287e+00
3.95700000000000e+01    	-3.92289210419163e+01 	 -9.42985382369624e-02   2.91674248514130e-01 	-9.67112066484718e+00	 2.35627948535467e-01	-9.32090298502451e-01		9.77010172765502e+00
3.96000000000000e+01    	-3.92586177557183e+01 	 -9.35933897737061e-02   2.88813592676211e-01 	-9.67424331914280e+00	 2.25438545288570e-01	-9.31568112917175e-01		9.77290261307688e+00
3.96300000000000e+01    	-3.92883149105377e+01 	 -9.29037759133650e-02   2.85954136559485e-01 	-9.66900760852353e+00	 2.25469798376665e-01	-9.31077605422187e-01		9.76767373897104e+00
3.96600000000000e+01    	-3.93180112879349e+01 	 -9.21983062717158e-02   2.83093484000160e-01 	-9.65644556461231e+00	 2.35137131664817e-01	-9.30664328878220e-01		9.75542754091560e+00
3.96900000000000e+01    	-3.93477057912818e+01 	 -9.14494037738094e-02   2.80229528247481e-01 	-9.63853371887928e+00	 2.52584329096619e-01	-9.30375891225951e-01		9.73810712573304e+00
3.97200000000000e+01    	-3.93773975255438e+01 	 -9.06367750171197e-02   2.77360669005081e-01 	-9.61790026178301e+00	 2.74998591458274e-01	-9.30262303103887e-01		9.71828264784915e+00
3.97500000000000e+01    	-3.94070859074346e+01 	 -8.97498136439067e-02   2.74485954102726e-01 	-9.59745426990059e+00	 2.99040534256739e-01	-9.30364242288080e-01		9.69876957800781e+00
3.97800000000000e+01    	-3.94367707849794e+01 	 -8.87886297217824e-02   2.71605159405253e-01 	-9.57998272599288e+00	 3.21329672951160e-01	-9.30694650139206e-01		9.68222672327180e+00
3.98100000000000e+01    	-3.94664525159735e+01 	 -8.77635572507655e-02   2.68718809805208e-01 	-9.56776860739346e+00	 3.38916970706021e-01	-9.31223922582552e-01		9.67079308183390e+00
3.98400000000000e+01    	-3.94961319525360e+01 	 -8.66932108667717e-02   2.65828128186502e-01 	-9.56228485113333e+00	 3.49676265658282e-01	-9.31878101851622e-01		9.66581408168444e+00
3.98700000000000e+01    	-3.95258103083831e+01 	 -8.56014054788370e-02   2.62934893431886e-01 	-9.56401096912186e+00	 3.52558326937979e-01	-9.32553312175480e-01		9.66769149649626e+00
3.99000000000000e+01    	-3.95554889325685e+01 	 -8.45134561407877e-02   2.60041202216684e-01 	-9.57240048558151e+00	 3.47674295992454e-01	-9.33141618650203e-01		9.67587111080507e+00
3.99300000000000e+01    	-3.95851690529484e+01 	 -8.34524770703255e-02   2.57149159033344e-01 	-9.58600128468268e+00	 3.36204916858260e-01	-9.33558021636702e-01		9.68896201642983e+00
3.99600000000000e+01    	-3.96148515633907e+01 	 -8.24362661546130e-02   2.54260549605433e-01 	-9.60270389476107e+00	 3.20161266327441e-01	-9.33758294149216e-01		9.70496418740472e+00
3.99900000000000e+01    	-3.96445369069456e+01 	 -8.14752087230503e-02   2.51376567270754e-01 	-9.62007190000938e+00	 3.02044841489151e-01	-9.33742392949640e-01		9.72156825332270e+00
4.00200000000000e+01    	-3.96742250672178e+01 	 -8.05714141119140e-02   2.48497651339797e-01 	-9.63569881070817e+00	 2.84465755722425e-01	-9.33545035521243e-01		9.73648389667481e+00
4.00500000000000e+01    	-3.97039156436977e+01 	 -7.97190750851613e-02   2.45623465511224e-01 	-9.64753748755085e+00	 2.69777111577206e-01	-9.33219990951994e-01		9.74775147483471e+00
4.00800000000000e+01    	-3.97336079692897e+01 	 -7.89058633244695e-02   2.42753007183491e-01 	-9.65415874868568e+00	 2.59774030182251e-01	-9.32825569297540e-01		9.75399544977938e+00
4.01100000000000e+01    	-3.97633012322005e+01 	 -7.81150651731453e-02   2.39884809702422e-01 	-9.65491076835338e+00	 2.55491204394124e-01	-9.32416044130389e-01		9.75458750433562e+00
4.01400000000000e+01    	-3.97929945814426e+01 	 -7.73281157156272e-02   2.37017187545610e-01 	-9.64996654955272e+00	 2.57116649209198e-01	-9.32039397385327e-01		9.74970055012283e+00
4.01700000000000e+01    	-3.98226872134023e+01 	 -7.65271879232041e-02   2.34148478860558e-01 	-9.64026096807336e+00	 2.64023733247466e-01	-9.31738281340683e-01		9.74025031963719e+00
4.02000000000000e+01    	-3.98523784469501e+01 	 -7.56975195331006e-02   2.31277254054640e-01 	-9.62733099887997e+00	 2.74909595038918e-01	-9.31550036772080e-01		9.72773678295469e+00
4.02300000000000e+01    	-3.98820677932996e+01 	 -7.48292052072873e-02   2.28402474737966e-01 	-9.61308284655639e+00	 2.88016110703664e-01	-9.31503155195486e-01		9.71401118091392e+00
4.02600000000000e+01    	-3.99117550173812e+01 	 -7.39182466159157e-02   2.25523597760594e-01 	-9.59951777739452e+00	 3.01400216843345e-01	-9.31610602567779e-01		9.70100417297319e+00
4.02900000000000e+01    	-3.99414401770608e+01 	 -7.29667432643401e-02   2.22640622344348e-01 	-9.58845379124410e+00	 3.13214595396459e-01	-9.31863160321963e-01		9.69045501713712e+00
4.03200000000000e+01    	-3.99711236225766e+01 	 -7.19822217573965e-02   2.19754077076055e-01 	-9.58128153960400e+00	 3.21958803791328e-01	-9.32226855205188e-01		9.68368010221635e+00
4.03500000000000e+01    	-4.00008059450360e+01 	 -7.09762285496877e-02   2.16864943215126e-01 	-9.57878873342754e+00	 3.26665895169623e-01	-9.32647125599479e-01		9.68141182202235e+00
4.03800000000000e+01    	-4.00304878777087e+01 	 -6.99624269172480e-02   2.13974516032729e-01 	-9.58107723484846e+00	 3.27000350480398e-01	-9.33059383652491e-01		9.68372707291813e+00
4.04100000000000e+01    	-4.00601701701180e+01 	 -6.89545144907494e-02   2.11084217446779e-01 	-9.58758226694954e+00	 3.23258107148961e-01	-9.33402710756365e-01		9.69007069890670e+00
4.04400000000000e+01    	-4.00898534644366e+01 	 -6.79642925107999e-02   2.08195386924589e-01 	-9.59718652517545e+00	 3.16275637819197e-01	-9.33632110506351e-01		9.69936536046847e+00
4.04700000000000e+01    	-4.01195382019756e+01 	 -6.70001686497246e-02   2.05309086809341e-01 	-9.60840705831448e+00	 3.07268982768245e-01	-9.33725610102183e-01		9.71018763675551e+00
4.05000000000000e+01    	-4.01492245761842e+01 	 -6.60662774510447e-02   2.02425957665252e-01 	-9.61962273893803e+00	 2.97632664942866e-01	-9.33684900016463e-01		9.72098216926938e+00
4.05300000000000e+01    	-4.01789125336228e+01 	 -6.51622837759589e-02   1.99546148249745e-01 	-9.62930655068181e+00	 2.88731344269701e-01	-9.33530765593189e-01		9.73028211957271e+00
4.05600000000000e+01    	-4.02086018124737e+01 	 -6.42838233452130e-02   1.96669327370234e-01 	-9.63622953882174e+00	 2.81714359360560e-01	-9.33296059925099e-01		9.73690527018736e+00
