0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
4.57500000000000e+01    	-4.53564703723988e+01 	 -2.81455348867036e-04   2.60626466712566e-01 	-9.94410122234892e+00	 2.95759940204719e-02	9.86858465853891e-01		1.00429036384589e+01
4.57800000000000e+01    	-4.53861748259641e+01 	 -1.72326357917117e-04   2.63576024467120e-01 	-9.93317897370377e+00	 4.27222860834911e-02	9.86812469039709e-01		1.00321318056738e+01
4.58100000000000e+01    	-4.54158786735636e+01 	 -3.12762993360219e-05   2.66527838358104e-01 	-9.92750933045190e+00	 5.05430946289370e-02	9.86737163482823e-01		1.00265470796492e+01
4.58400000000000e+01    	-4.54455823300196e+01 	 1.23242948241116e-04   2.69480144832424e-01 	-9.92815457642218e+00	 5.15181426391045e-02	9.86647989191280e-01		1.00271821399099e+01
4.58700000000000e+01    	-4.54752862822948e+01 	 2.69495185822626e-04   2.72431057275561e-01 	-9.93530585154584e+00	 4.50390207256274e-02	9.86568812395476e-01		1.00342238812347e+01
4.59000000000000e+01    	-4.55049909760619e+01 	 3.85541378665685e-04   2.75378840513668e-01 	-9.94821507274772e+00	 3.15624190669476e-02	9.86519012329662e-01		1.00469497401764e+01
4.59300000000000e+01    	-4.55346967092754e+01 	 4.52538687832550e-04   2.78322144189621e-01 	-9.96526796744975e+00	 1.26084002774269e-02	9.86501742333657e-01		1.00637920448738e+01
4.59600000000000e+01    	-4.55644035734180e+01 	 4.57724359391542e-04   2.81260168728382e-01 	-9.98419078776872e+00	 -9.40405246729314e-03	9.86500350870513e-01		1.00825263235479e+01
4.59900000000000e+01    	-4.55941114620033e+01 	 3.96602664989911e-04   2.84192760069240e-01 	-1.00023599713630e+01	 -3.14647803777197e-02	9.86485824366550e-01		1.01005618314431e+01
4.60200000000000e+01    	-4.56238201343617e+01 	 2.73994571490011e-04   2.87120440704471e-01 	-1.00171677541848e+01	 -5.03809649565001e-02	9.86431981233925e-01		1.01152971340791e+01
4.60500000000000e+01    	-4.56535292980156e+01 	 1.03796147937471e-04   2.90044381544779e-01 	-1.00263904319851e+01	 -6.32291529513525e-02	9.86330477235034e-01		1.01244926209024e+01
4.60800000000000e+01    	-4.56832386683035e+01 	 -9.25254912774785e-05   2.92966308275096e-01 	-1.00285089975244e+01	 -6.77884317239149e-02	9.86197188272717e-01		1.01266071751135e+01
4.61100000000000e+01    	-4.57129479813812e+01 	 -2.88521304336232e-04   2.95888328791261e-01 	-1.00229411811366e+01	 -6.28956869081599e-02	9.86065652792918e-01		1.01210489209160e+01
4.61400000000000e+01    	-4.57426569669583e+01 	 -4.56148017674544e-04   2.98812674708587e-01 	-1.00101559458517e+01	 -4.86731710614925e-02	9.85969988471705e-01		1.01082999538012e+01
4.61700000000000e+01    	-4.57723653145854e+01 	 -5.69585399843038e-04   3.01741372288695e-01 	-9.99165391339397e+00	 -2.65919333899646e-02	9.85925680116998e-01		1.00898912037086e+01
4.62000000000000e+01    	-4.58020726771503e+01 	 -6.09042959433239e-04   3.04675889955388e-01 	-9.96980964451723e+00	 6.48721263372163e-04	9.85918700558500e-01		1.00682242949221e+01
4.62300000000000e+01    	-4.58317787395487e+01 	 -5.64055321229531e-04   3.07616837160840e-01 	-9.94758532266016e+00	 2.94253014481634e-02	9.85910056703901e-01		1.00462599130163e+01
4.62600000000000e+01    	-4.58614833430213e+01 	 -4.35738244060479e-04   3.10563796740507e-01 	-9.92814157819477e+00	 5.56530298256250e-02	9.85855095355398e-01		1.00271133795049e+01
4.62900000000000e+01    	-4.58911866133083e+01 	 -2.37524869531675e-04   3.13515349417770e-01 	-9.91438977393405e+00	 7.53559890553914e-02	9.85728355769598e-01		1.00136139083721e+01
4.63200000000000e+01    	-4.59208890187206e+01 	 5.93567829997611e-06   3.16469297406842e-01 	-9.90854784974416e+00	 8.52676701396844e-02	9.85540235911597e-01		1.00078909178129e+01
4.63500000000000e+01    	-4.59505913025696e+01 	 2.61749361418665e-04   3.19423033041226e-01 	-9.91177251869660e+00	 8.33684642112288e-02	9.85334711327920e-01		1.00110473606193e+01
4.63800000000000e+01    	-4.59802942920013e+01 	 4.93286788355412e-04   3.22373956261680e-01 	-9.92393716629270e+00	 6.92661128576728e-02	9.85167285729440e-01		1.00229676870569e+01
4.64100000000000e+01    	-4.60099986535492e+01 	 6.65556488284212e-04   3.25319843072065e-01 	-9.94360353286294e+00	 4.43448603154204e-02	9.85074093695911e-01		1.00422900105241e+01
4.64400000000000e+01    	-4.60397047026665e+01 	 7.50554468781492e-04   3.28259105177735e-01 	-9.96819935890424e+00	 1.16468114267227e-02	9.85049429135432e-01		1.00665513700033e+01
4.64700000000000e+01    	-4.60694123531475e+01 	 7.31693744812695e-04   3.31190934922202e-01 	-9.99437371396186e+00	 -2.45040174228478e-02	9.85045416232810e-01		1.00924932922070e+01
4.65000000000000e+01    	-4.60991212218890e+01 	 6.06609451049503e-04   3.34115367183571e-01 	-1.00184692305839e+01	 -5.90803414520434e-02	9.84995583348077e-01		1.01164930934647e+01
4.65300000000000e+01    	-4.61288308253537e+01 	 3.87952312494524e-04   3.37033292018271e-01 	-1.00370347029904e+01	 -8.70473494065086e-02	9.84850560252341e-01		1.01350665264764e+01
4.65600000000000e+01    	-4.61585407610939e+01 	 1.02118930805145e-04   3.39946423590624e-01 	-1.00473037064538e+01	 -1.04076754848640e-01	9.84606775455331e-01		1.01453730460192e+01
4.65900000000000e+01    	-4.61882507824756e+01 	 -2.13863550557793e-04   3.42857195740985e-01 	-1.00475794883481e+01	 -1.07183354611093e-01	9.84311958199948e-01		1.01456498992048e+01
4.66200000000000e+01    	-4.62179607370487e+01 	 -5.16908621342729e-04   3.45768538650758e-01 	-1.00374851692586e+01	 -9.52020465301731e-02	9.84042886786791e-01		1.01355075036125e+01
4.66500000000000e+01    	-4.62476704167062e+01 	 -7.63408547364305e-04   3.48683509538274e-01 	-1.00180548669537e+01	 -6.90422079500986e-02	9.83865319201068e-01		1.01160358397003e+01
4.66800000000000e+01    	-4.62773794235315e+01 	 -9.15174718691794e-04   3.51604801000594e-01 	-9.99165361148755e+00	 -3.16775702992820e-02	9.83796299133033e-01		1.00896977416868e+01
4.67100000000000e+01    	-4.63070871603913e+01 	 -9.45124497431002e-04   3.54534215023596e-01 	-9.96172415204558e+00	 1.21461703729029e-02	9.83789711004875e-01		1.00600167895676e+01
4.67400000000000e+01    	-4.63367929997626e+01 	 -8.41957322376770e-04   3.57472239463126e-01 	-9.93237193546740e+00	 5.64740347819773e-02	9.83755670970385e-01		1.00311004780747e+01
4.67700000000000e+01    	-4.63664965847352e+01 	 -6.13008977185523e-04   3.60417866757321e-01 	-9.90782028007266e+00	 9.49254776954761e-02	9.83606831792149e-01		1.00070673000676e+01
4.68000000000000e+01    	-4.63961981188692e+01 	 -2.84559936181433e-04   3.63368735986824e-01 	-9.89179654088661e+00	 1.21607493485977e-01	9.83308343351030e-01		9.99146247988111e+00
4.68300000000000e+01    	-4.64258984680940e+01 	 1.00820718622082e-04   3.66321573193003e-01 	-9.88694009536924e+00	 1.32026867129395e-01	9.82902862664470e-01		9.98674689678766e+00
4.68600000000000e+01    	-4.64555989683027e+01 	 4.89790918277948e-04   3.69272797529802e-01 	-9.89434069334525e+00	 1.23850338164569e-01	9.82493102872237e-01		9.99392862489235e+00
4.68900000000000e+01    	-4.64853009859137e+01 	 8.25879673778324e-04   3.72219109916971e-01 	-9.91330675538561e+00	 9.73709373793224e-02	9.82187880702162e-01		1.00123835802879e+01
4.69200000000000e+01    	-4.65150054288935e+01 	 1.05800034552324e-03   3.75157917176432e-01 	-9.94142213055618e+00	 5.55830940639127e-02	9.82040219748202e-01		1.00398887668869e+01
4.69500000000000e+01    	-4.65447124518998e+01 	 1.14833936557294e-03   3.78087545987509e-01 	-9.97488670782875e+00	 3.83967675060991e-03	9.82013117648172e-01		1.00728709581911e+01
4.69800000000000e+01    	-4.65744215021099e+01 	 1.07827310676645e-03   3.81007303666105e-01 	-1.00090736123322e+01	 -5.08583783208049e-02	9.81994399465465e-01		1.01068518418106e+01
4.70100000000000e+01    	-4.66041316683192e+01 	 8.51424144598553e-04   3.83917485416680e-01 	-1.00391962583999e+01	 -1.00826391724730e-01	9.81854611217778e-01		1.01370442414695e+01
4.70400000000000e+01    	-4.66338421366004e+01 	 4.93553891356330e-04   3.86819392460338e-01 	-1.00609726491226e+01	 -1.38767004260714e-01	9.81517476717311e-01		1.01590257153413e+01
4.70700000000000e+01    	-4.66635525097376e+01 	 4.95016243123316e-05   3.89715344549750e-01 	-1.00711960415354e+01	 -1.58798036381777e-01	9.81004885202647e-01		1.01693941367315e+01
4.71000000000000e+01    	-4.66932628300337e+01 	 -4.22297556632438e-04   3.92608599202432e-01 	-1.00681543741777e+01	 -1.57306834940772e-01	9.80431129312786e-01		1.01663033174266e+01
4.71300000000000e+01    	-4.67229733046950e+01 	 -8.57048866422022e-04   3.95503072772844e-01 	-1.00518698165875e+01	 -1.33530148992715e-01	9.79946876190758e-01		1.01497888150674e+01
4.71600000000000e+01    	-4.67526838918519e+01 	 -1.19188186363138e-03   3.98402809683592e-01 	-1.00241461022530e+01	 -8.97881771184537e-02	9.79659375051947e-01		1.01218229330092e+01
4.71900000000000e+01    	-4.67823939936986e+01 	 -1.37441769488143e-03   4.01311249539979e-01 	-9.98841598088990e+00	 -3.13290862740917e-02	9.79569549456736e-01		1.00860791103960e+01
4.72200000000000e+01    	-4.68121024768816e+01 	 -1.37071207596181e-03   4.04230457649413e-01 	-9.94938261825123e+00	 3.42291142475843e-02	9.79561576441014e-01		1.00474338514201e+01
4.72500000000000e+01    	-4.68418080918131e+01 	 -1.17147151118306e-03   4.07160558742248e-01 	-9.91245909352201e+00	 9.78310617002762e-02	9.79456436359390e-01		1.00112811921405e+01
4.72800000000000e+01    	-4.68715101388980e+01 	 -7.95328576230669e-04   4.10099595431078e-01 	-9.88303928093959e+00	 1.50206072273961e-01	9.79106870380504e-01		9.98276903250642e+00
4.73100000000000e+01    	-4.69012090392835e+01 	 -2.88120232495007e-04   4.13043903286104e-01 	-9.86568188969308e+00	 1.83229064324960e-01	9.78484175836927e-01		9.96607662628553e+00
4.73400000000000e+01    	-4.69309064437792e+01 	 2.82330551504216e-04   4.15988895389730e-01 	-9.86334226526055e+00	 1.91212995236289e-01	9.77705122872439e-01		9.96383411937961e+00
4.73700000000000e+01    	-4.69606047219673e+01 	 8.35520810931646e-04   4.18929980816932e-01 	-9.87681530772892e+00	 1.71903131948090e-01	9.76976671941391e-01		9.97674870522855e+00
4.74000000000000e+01    	-4.69903060271450e+01 	 1.29024742147642e-03   4.21863306804175e-01 	-9.90453051939414e+00	 1.26974987222064e-01	9.76483736250095e-01		1.00034677959271e+01
4.74300000000000e+01    	-4.70200114114907e+01 	 1.57711735290173e-03   4.24786141895403e-01 	-9.94276191201440e+00	 6.19237859682413e-02	9.76282114177584e-01		1.00406910001621e+01
4.74600000000000e+01    	-4.70497204680898e+01 	 1.64928758083124e-03   4.27696927796298e-01 	-9.98620840542441e+00	 -1.46479559797899e-02	9.76259525743936e-01		1.00835338815710e+01
4.74900000000000e+01    	-4.70794316846118e+01 	 1.48960737465171e-03   4.30595185940781e-01 	-1.00288103297484e+01	 -9.22226559862371e-02	9.76189929835645e-01		1.01261289952014e+01
4.75200000000000e+01    	-4.71091432952403e+01 	 1.11322636553674e-03   4.33481478169347e-01 	-1.00646309324369e+01	 -1.59838940629042e-01	9.75853145576014e-01		1.01624127870717e+01
4.75500000000000e+01    	-4.71388541592475e+01 	 5.65674404334549e-04   4.36357499323064e-01 	-1.00886537409207e+01	 -2.07615688035472e-01	9.75155356882977e-01		1.01869998796589e+01
4.75800000000000e+01    	-4.71685642072684e+01 	 -8.29050548836304e-05   4.39226213744894e-01 	-1.00974033619779e+01	 -2.28123887555089e-01	9.74185810174515e-01		1.01960106490383e+01
4.76100000000000e+01    	-4.71982742392214e+01 	 -7.46399191569327e-04   4.42091838927700e-01 	-1.00893550554652e+01	 -2.17447821942281e-01	9.73178237131953e-01		1.01877104823280e+01
4.76400000000000e+01    	-4.72279851884844e+01 	 -1.33328422563846e-03   4.44959484108763e-01 	-1.00651331405550e+01	 -1.75825380299523e-01	9.72393468065342e-01		1.01628425530554e+01
4.76700000000000e+01    	-4.72576972382482e+01 	 -1.75821317289714e-03   4.47834369011201e-01 	-1.00275036595796e+01	 -1.07794766409949e-01	9.71979809314379e-01		1.01245836509094e+01
4.77000000000000e+01    	-4.72874092834838e+01 	 -1.95369276500993e-03   4.50720735620807e-01 	-9.98115193786228e+00	 -2.18039570204542e-02	9.71882702289800e-01		1.00781161635617e+01
4.77300000000000e+01    	-4.73171191180124e+01 	 -1.88063847893715e-03   4.53620752927911e-01 	-9.93221989656447e+00	 7.07256996188198e-02	9.71856756258722e-01		1.00298803458956e+01
4.77600000000000e+01    	-4.73468243931786e+01 	 -1.53621772763155e-03   4.56533811592780e-01 	-9.88758441359735e+00	 1.56832632712626e-01	9.71585129284837e-01		9.98663605395452e+00
4.77900000000000e+01    	-4.73765239492216e+01 	 -9.57187506792442e-04   4.59456532084455e-01 	-9.85390479414644e+00	 2.23809088938181e-01	9.70851981003832e-01		9.95450067906033e+00
4.78200000000000e+01    	-4.74062187945948e+01 	 -2.17239673728684e-04   4.62383551084233e-01 	-9.83655311417588e+00	 2.61119350378674e-01	9.69674632887719e-01		9.93812001219603e+00
4.78500000000000e+01    	-4.74359120650711e+01 	 5.82143248287765e-04   4.65308808723271e-01 	-9.83863318757941e+00	 2.62126753606024e-01	9.68312703479502e-01		9.94007258154661e+00
4.78800000000000e+01    	-4.74656078127812e+01 	 1.32632104244438e-03   4.68226828097915e-01 	-9.86033579704841e+00	 2.25299715020690e-01	9.67136261215501e-01		9.96053886794789e+00
4.79100000000000e+01    	-4.74953091919585e+01 	 1.90512216409895e-03   4.71133520307458e-01 	-9.89882366565595e+00	 1.54640388073537e-01	9.66420248580912e-01		9.99722920164588e+00
4.79400000000000e+01    	-4.75250170366495e+01 	 2.23008419155215e-03   4.74026352406795e-01 	-9.94869416010217e+00	 5.92295744268952e-02	9.66182840423199e-01		1.00455728017304e+01
4.79700000000000e+01    	-4.75547296323824e+01 	 2.24803626518846e-03   4.76904084072035e-01 	-1.00028949210674e+01	 -4.80358674674224e-02	9.66164171482488e-01		1.00991924158685e+01
4.80000000000000e+01    	-4.75844437839584e+01 	 1.94879431958574e-03   4.79766470956941e-01 	-1.00538519653956e+01	 -1.52279726997637e-01	9.65960687813714e-01		1.01506752734853e+01
4.80300000000000e+01    	-4.76141565495178e+01 	 1.36625174231740e-03   4.82614245761559e-01 	-1.00945591389536e+01	 -2.38738755826809e-01	9.65241391357409e-01		1.01925860971078e+01
4.80600000000000e+01    	-4.76438666938221e+01 	 5.73503219567319e-04   4.85449412706679e-01 	-1.01194561847684e+01	 -2.94792851510999e-01	9.63928860253413e-01		1.02185838132483e+01
4.80900000000000e+01    	-4.76735751271784e+01 	 -3.26607883565147e-04   4.88275615793713e-01 	-1.01250316276652e+01	 -3.11678982203944e-01	9.62249688971595e-01		1.02244478439226e+01
4.81200000000000e+01    	-4.77032841411215e+01 	 -1.21403697451400e-03   4.91098214994761e-01 	-1.01101687496207e+01	 -2.85718105300021e-01	9.60627052943912e-01		1.02088173319122e+01
4.81500000000000e+01    	-4.77329958321666e+01 	 -1.96598275961562e-03   4.93923773441109e-01 	-1.00762805217582e+01	 -2.18950513156992e-01	9.59465600625653e-01		1.01734921594877e+01
4.81800000000000e+01    	-4.77627104996889e+01 	 -2.47227312464005e-03   4.96758886226510e-01 	-1.00272562540505e+01	 -1.19111497328951e-01	9.58932532813933e-01		1.01232211837774e+01
4.82100000000000e+01    	-4.77924258876884e+01 	 -2.65061792198984e-03   4.99608588302015e-01 	-9.96919259631262e+00	 1.09934502471733e-03	9.58847701160801e-01		1.00649983181795e+01
4.82400000000000e+01    	-4.78221378427445e+01 	 -2.46011353248434e-03   5.02474854718481e-01 	-9.90983910724839e+00	 1.25463765508517e-01	9.58752323930782e-01		1.00069904719974e+01
4.82700000000000e+01    	-4.78518422978015e+01 	 -1.91069110228672e-03   5.05355811149136e-01 	-9.85769377129265e+00	 2.36329705833320e-01	9.58140097363885e-01		9.95730940890247e+00
4.83000000000000e+01    	-4.78815376829841e+01 	 -1.06589411344399e-03   5.08246084360406e-01 	-9.82076665432362e+00	 3.17124288738870e-01	9.56740075627703e-01		9.92287141232290e+00
4.83300000000000e+01    	-4.79112263772786e+01 	 -3.69946613296408e-05   5.11138248094405e-01 	-9.80518192775996e+00	 3.54933542462885e-01	9.54692031119073e-01		9.90853204719640e+00
4.83600000000000e+01    	-4.79409141254096e+01 	 1.03183453933855e-03   5.14024778865045e-01 	-9.81394152345755e+00	 3.42688513001633e-01	9.52497027681752e-01		9.91655858806523e+00
4.83900000000000e+01    	-4.79706074761498e+01 	 1.98524940705235e-03   5.16899674592875e-01 	-9.84622268650656e+00	 2.80510937906124e-01	9.50751514766443e-01		9.94639211078028e+00
4.84200000000000e+01    	-4.80003105874645e+01 	 2.68128318815609e-03   5.19759121141400e-01 	-9.89745839844014e+00	 1.75915452537644e-01	9.49809731462710e-01		9.99463693794207e+00
4.84500000000000e+01    	-4.80300232457386e+01 	 3.01374787184472e-03   5.22601187737178e-01 	-9.96019115593460e+00	 4.28034326614549e-02	9.49572641604821e-01		1.00552935411300e+01
4.84800000000000e+01    	-4.80597412365892e+01 	 2.92817771791832e-03   5.25425087495620e-01 	-1.00254307455163e+01	 -1.00557380341196e-01	9.49530097572951e-01		1.01203251344056e+01
4.85100000000000e+01    	-4.80894587827502e+01 	 2.42891485493468e-03   5.28230691255082e-01 	-1.00841237322811e+01	 -2.34176777058474e-01	9.49032984069754e-01		1.01806214847484e+01
4.85400000000000e+01    	-4.81191716184546e+01 	 1.57725639331290e-03   5.31018682181720e-01 	-1.01284010339877e+01	 -3.39144584594481e-01	9.47642283034544e-01		1.02272944834466e+01
4.85700000000000e+01    	-4.81488790585829e+01 	 4.82339458578789e-04   5.33791237906843e-01 	-1.01524426803805e+01	 -4.00180152351034e-01	9.45367491876404e-01		1.02530949584720e+01
4.86000000000000e+01    	-4.81785840806133e+01 	 -7.12917156137939e-04   5.36552744492239e-01 	-1.01529722783091e+01	 -4.07645302121033e-01	9.42673354404184e-01		1.02536653850980e+01
4.86300000000000e+01    	-4.82082914515916e+01 	 -1.84884148225867e-03   5.39309954201126e-01 	-1.01294877943274e+01	 -3.58864644986018e-01	9.40252221117531e-01		1.02283616013595e+01
4.86600000000000e+01    	-4.82380048119667e+01 	 -2.76775340851133e-03   5.42071191996793e-01 	-1.00843321359993e+01	 -2.58671998463512e-01	9.38669990103916e-01		1.01804600673181e+01
4.86900000000000e+01    	-4.82677241185055e+01 	 -3.33357757243190e-03   5.44844600811379e-01 	-1.00226319280181e+01	 -1.19119955715508e-01	9.38055525017493e-01		1.01166836708673e+01
4.87200000000000e+01    	-4.82974448306410e+01 	 -3.45114099313273e-03   5.47635875236440e-01 	-9.95202917054268e+00	 4.17090976720398e-02	9.37995752752801e-01		1.00461166772213e+01
4.87500000000000e+01    	-4.83271595977186e+01 	 -3.08293631941160e-03   5.50446309927970e-01 	-9.88205290496803e+00	 2.01808296693608e-01	9.37715284814733e-01		9.97872768245414e+00
4.87800000000000e+01    	-4.83568619944393e+01 	 -2.25996958277792e-03   5.53272066800047e-01 	-9.82299135253801e+00	 3.38153878761056e-01	9.36478497650824e-01		9.92383490059766e+00
4.88100000000000e+01    	-4.83865504931364e+01 	 -1.08297035304338e-03   5.56105165408652e-01 	-9.78427670596846e+00	 4.30089520601310e-01	9.34012646213336e-01		9.88885368877376e+00
4.88400000000000e+01    	-4.84162302507202e+01 	 2.88498984639467e-04   5.58935894284297e-01 	-9.77265733392272e+00	 4.62648851105921e-01	9.30702850828615e-01		9.87851624092625e+00
4.88700000000000e+01    	-4.84459112081109e+01 	 1.65868227548434e-03   5.61755559648181e-01 	-9.79066948007320e+00	 4.29173643232426e-01	9.27414897975764e-01		9.89451854700721e+00
4.89000000000000e+01    	-4.84756032143801e+01 	 2.82630338764561e-03   5.64558292439585e-01 	-9.83595109089633e+00	 3.32661667033024e-01	9.25021131989575e-01		9.93540445788923e+00
4.89300000000000e+01    	-4.85053109383631e+01 	 3.61705739298507e-03   5.67341236628403e-01 	-9.90168241595965e+00	 1.85525475462355e-01	9.23899641073170e-01		9.99656565603133e+00
4.89600000000000e+01    	-4.85350316129209e+01 	 3.91109591228764e-03   5.70103453217066e-01 	-9.97800683448756e+00	 7.78911833180002e-03	9.23706179822834e-01		1.00704475653313e+01
4.89900000000000e+01    	-4.85647568793451e+01 	 3.66024615545080e-03   5.72844589004838e-01 	-1.00539298440382e+01	 -1.75908255929740e-01	9.23554399372033e-01		1.01471868885887e+01
4.90200000000000e+01    	-4.85944774906916e+01 	 2.89280866651735e-03   5.75564324232851e-01 	-1.01191116849219e+01	 -3.39905149609339e-01	9.22495756019399e-01		1.02158188718540e+01
4.90500000000000e+01    	-4.86241881403796e+01 	 1.70706156562296e-03   5.78262952942705e-01 	-1.01651633798390e+01	 -4.61073293158588e-01	9.20027469837519e-01		1.02659429993420e+01
4.90800000000000e+01    	-4.86538899355379e+01 	 2.56640508681045e-04   5.80942675477375e-01 	-1.01863624963716e+01	 -5.21844258655657e-01	9.16361465184446e-01		1.02895102251105e+01
4.91100000000000e+01    	-4.86835894747658e+01 	 -1.26882362077595e-03   5.83608742952041e-01 	-1.01799394338665e+01	 -5.12432258942606e-01	9.12326948655267e-01		1.02823194931123e+01
4.91400000000000e+01    	-4.87132951100625e+01 	 -2.66552438648533e-03   5.86269619123464e-01 	-1.01461611774929e+01	 -4.32148740268291e-01	9.08959463311920e-01		1.02448790368322e+01
4.91700000000000e+01    	-4.87430121315095e+01 	 -3.73876402808136e-03   5.88935707604621e-01 	-1.00883723480414e+01	 -2.89765907206103e-01	9.06969421872022e-01		1.01824267464056e+01
4.92000000000000e+01    	-4.87727391260663e+01 	 -4.32718375262102e-03   5.91616776177712e-01 	-1.00130002671273e+01	 -1.02860020928377e-01	9.06342962148023e-01		1.01040690861866e+01
4.92300000000000e+01    	-4.88024675337998e+01 	 -4.32659879792337e-03   5.94318851578115e-01 	-9.92935515831247e+00	 1.03966462912767e-01	9.06289688855128e-01		1.00211907418950e+01
4.92600000000000e+01    	-4.88321852584761e+01 	 -3.71025198890107e-03   5.97041839683202e-01 	-9.84893818611993e+00	 3.02021763888541e-01	9.05609122622314e-01		9.94549789718194e+00
4.92900000000000e+01    	-4.88618831174316e+01 	 -2.54053585560749e-03   5.99779112303022e-01 	-9.78401263634955e+00	 4.62442230316177e-01	9.03330699501998e-01		9.88720195188155e+00
4.93200000000000e+01    	-4.88915607930957e+01 	 -9.67093071099626e-04   6.02519545204630e-01 	-9.74546825137130e+00	 5.60588466244286e-01	8.99291364882699e-01		9.85378789227395e+00
4.93500000000000e+01    	-4.89212284101760e+01 	 7.91377161860891e-04   6.05251214115523e-01 	-9.74044186373616e+00	 5.80141052576119e-01	8.94292627135833e-01		9.84949392835274e+00
4.93800000000000e+01    	-4.89509020258196e+01 	 2.47991736022991e-03   6.07964943034993e-01 	-9.77049194631397e+00	 5.16047489205744e-01	8.89694864033127e-01		9.87524049505573e+00
4.94100000000000e+01    	-4.89805952268553e+01 	 3.84858302945796e-03   6.10655963268515e-01 	-9.83107509228594e+00	 3.75660178321147e-01	8.86654634863712e-01		9.92861090391131e+00
4.94400000000000e+01    	-4.90103118552437e+01 	 4.69336366557305e-03   6.13323149172781e-01 	-9.91258070344833e+00	 1.77782542600211e-01	8.85454413021732e-01		1.00037439167728e+01
4.94700000000000e+01    	-4.90400442949551e+01 	 4.88797319139557e-03   6.15966810063178e-01 	-1.00025149708980e+01	 -5.01988423677877e-02	8.85329523616555e-01		1.00914138767668e+01
4.95000000000000e+01    	-4.90697781302031e+01 	 4.40057902009356e-03   6.18586768091270e-01 	-1.00879979095772e+01	 -2.76491298975608e-01	8.84888762366823e-01		1.01797434832026e+01
4.95300000000000e+01    	-4.90995001151995e+01 	 3.29417616330185e-03   6.21182007966280e-01 	-1.01577836067807e+01	 -4.69531082351065e-01	8.82871014460883e-01		1.02557539200028e+01
4.95600000000000e+01    	-4.91292049146113e+01 	 1.71365168789107e-03   6.23752018412140e-01 	-1.02034276297335e+01	 -6.02265117262893e-01	8.78812401117424e-01		1.03075200656142e+01
4.95900000000000e+01    	-4.91588973681979e+01 	 -1.35368745589190e-04   6.26298908692324e-01 	-1.02196906946260e+01	 -6.55545418622658e-01	8.73286795321135e-01		1.03263956691861e+01
4.96200000000000e+01    	-4.91885895957671e+01 	 -2.01149097071274e-03   6.28828996984311e-01 	-1.02045317861702e+01	 -6.20428942734347e-01	8.67622958401246e-01		1.03087424376538e+01
4.96500000000000e+01    	-4.92182945024360e+01 	 -3.66413613296964e-03   6.31352814412002e-01 	-1.01590535231963e+01	 -4.99372069177401e-01	8.63244607536847e-01		1.02567505674596e+01
4.96800000000000e+01    	-4.92480185646601e+01 	 -4.86144939128809e-03   6.33883093462350e-01 	-1.00875946815374e+01	 -3.06318680591201e-01	8.60936760203983e-01		1.01781437255588e+01
4.97100000000000e+01    	-4.92777572114354e+01 	 -5.41954920265966e-03   6.36431118692632e-01 	-9.99791034585058e+00	 -6.55763266153244e-02	8.60385470374886e-01		1.00847793578199e+01
4.97400000000000e+01    	-4.93074955462772e+01 	 -5.23140691883371e-03   6.39002666634634e-01 	-9.90111615812777e+00	 1.90696089818298e-01	8.60253275250434e-01		9.99042050531357e+00
4.97700000000000e+01    	-4.93372151492662e+01 	 -4.29061808169459e-03   6.41595339440834e-01 	-9.81091354625076e+00	 4.26450914766708e-01	8.58826896343891e-01		9.90825255191831e+00
4.98000000000000e+01    	-4.93669043354586e+01 	 -2.70294812370508e-03   6.44198880880373e-01 	-9.74172487369210e+00	 6.06868568058995e-01	8.54957229988733e-01		9.84888038503460e+00
4.98300000000000e+01    	-4.93965661910635e+01 	 -6.79115917879869e-04   6.46798748932817e-01 	-9.70584722050738e+00	 7.03861699769051e-01	8.48772583136802e-01		9.81933330008292e+00
4.98600000000000e+01    	-4.94262187463564e+01 	 1.49341422318121e-03   6.49381341534347e-01 	-9.71040549506033e+00	 7.00886789427440e-01	8.41695746892073e-01		9.82301730123835e+00
4.98900000000000e+01    	-4.94558860236063e+01 	 3.49563400439728e-03   6.51938142716462e-01 	-9.75529702611063e+00	 5.96020246486703e-01	8.35684283139942e-01		9.85999129933451e+00
4.99200000000000e+01    	-4.94855848975979e+01 	 5.02993874930866e-03   6.54466685160859e-01 	-9.83307561112894e+00	 4.02605082170828e-01	8.32113840161998e-01		9.92692703052448e+00
4.99500000000000e+01    	-4.95153159144158e+01 	 5.86915299299367e-03   6.56968281700206e-01 	-9.93087314430477e+00	 1.47284306937280e-01	8.30978156500261e-01		1.00167089790971e+01
4.99800000000000e+01    	-4.95450636583478e+01 	 5.89100984922583e-03   6.59444479666443e-01 	-1.00335210646573e+01	 -1.34192324513891e-01	8.30888711797647e-01		1.01182967235733e+01
5.00100000000000e+01    	-4.95748059227307e+01 	 5.09196086247481e-03   6.61894734080072e-01 	-1.01266136853671e+01	 -4.02484688730491e-01	8.29853089503200e-01		1.02175806729129e+01
5.00400000000000e+01    	-4.96045257577759e+01 	 3.58070941876440e-03   6.64316673441836e-01 	-1.01985615830408e+01	 -6.20352164429182e-01	8.26354395648721e-01		1.02994347785787e+01
