0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	8.09016994370000e-01    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
6.90000000000000e-01    	-6.86575659233975e-01 	 -5.87787054590750e-01   8.09016994344062e-01 	-9.99988217683586e+00	 3.68428286640633e-04	-2.49181370364885e-09		1.00497583894509e+01
7.20000000000000e-01    	-7.16426771186382e-01 	 -5.87785709860478e-01   8.09016994333818e-01 	-9.99986846269695e+00	 5.27904761097078e-04	-4.57016007882474e-09		1.00497447504862e+01
7.50000000000000e-01    	-7.46277882971476e-01 	 -5.87783947098714e-01   8.09016994315700e-01 	-9.99987319701775e+00	 6.42889400327580e-04	-7.70810589874432e-09		1.00497494680087e+01
7.80000000000000e-01    	-7.76128995209483e-01 	 -5.87781948680070e-01   8.09016994287390e-01 	-9.99990056780341e+00	 6.80628327968494e-04	-1.12399569176902e-08		1.00497767054403e+01
8.10000000000000e-01    	-8.05980108611223e-01 	 -5.87779987513770e-01   8.09016994249291e-01 	-9.99995164138267e+00	 6.14310602315462e-04	-1.40783006597021e-08		1.00498275212747e+01
8.40000000000000e-01    	-8.35831223862934e-01 	 -5.87778399565358e-01   8.09016994204922e-01 	-1.00000234228278e+01	 4.29533942774748e-04	-1.53629654720264e-08		1.00498989368851e+01
8.70000000000000e-01    	-8.65682341484926e-01 	 -5.87777538199125e-01   8.09016994158967e-01 	-1.00001084886521e+01	 1.29806651379600e-04	-1.53004984778226e-08		1.00499835722085e+01
9.00000000000000e-01    	-8.95533461691393e-01 	 -5.87777715108497e-01   8.09016994113210e-01 	-1.00001953775637e+01	 -2.60165450070205e-04	-1.56473021867243e-08		1.00500700324492e+01
9.30000000000000e-01    	-9.25384584285543e-01 	 -5.87779136102039e-01   8.09016994062261e-01 	-1.00002698123274e+01	 -6.94460800947825e-04	-1.92919373318115e-08		1.00501441184503e+01
9.60000000000000e-01    	-9.55235708620706e-01 	 -5.87781842562354e-01   8.09016993992110e-01 	-1.00003166797513e+01	 -1.10981271387714e-03	-2.88161255745300e-08		1.00501907905769e+01
9.90000000000000e-01    	-9.85086833643253e-01 	 -5.87785670349261e-01   8.09016993883858e-01 	-1.00003225400115e+01	 -1.43336617007276e-03	-4.46241142805366e-08		1.00501966626928e+01
1.02000000000000e+00    	-1.01493795801187e+00 	 -5.87790236840148e-01   8.09016993722246e-01 	-1.00002782996536e+01	 -1.59359595311438e-03	-6.38117624240145e-08		1.00501526660082e+01
1.05000000000000e+00    	-1.04478908026940e+00 	 -5.87794963570441e-01   8.09016993504982e-01 	-1.00001815933203e+01	 -1.53296039308801e-03	-8.09091835486463e-08		1.00500564301574e+01
1.08000000000000e+00    	-1.07464019903681e+00 	 -5.87799136818386e-01   8.09016993246572e-01 	-1.00000384004267e+01	 -1.22031850639947e-03	-9.07481058338444e-08		1.00499139050633e+01
1.11000000000000e+00    	-1.10449131320661e+00 	 -5.87802002117155e-01   8.09016992971690e-01 	-9.99986348695927e+00	 -6.60868601247051e-04	-9.22881726212414e-08		1.00497398073069e+01
1.14000000000000e+00    	-1.13434242212761e+00 	 -5.87802882035831e-01   8.09016992698495e-01 	-9.99967940814527e+00	 9.85385185050385e-05	-9.11058138251050e-08		1.00495566208363e+01
1.17000000000000e+00    	-1.16419352578045e+00 	 -5.87801300797538e-01   8.09016992419414e-01 	-9.99951401969791e+00	 9.70365321790254e-04	-9.83223834816094e-08		1.00493920996120e+01
1.20000000000000e+00    	-1.19404462493246e+00 	 -5.87797095551699e-01   8.09016992091450e-01 	-9.99939669590571e+00	 1.83442825257892e-03	-1.25409408113371e-07		1.00492754787207e+01
1.23000000000000e+00    	-1.22389572123112e+00 	 -5.87790493343842e-01   8.09016991645891e-01 	-9.99935370476958e+00	 2.55269108296092e-03	-1.76948517606243e-07		1.00492328577519e+01
1.26000000000000e+00    	-1.25374681716541e+00 	 -5.87782135588637e-01   8.09016991017607e-01 	-9.99940340130688e+00	 2.98927338315419e-03	-2.45535230426478e-07		1.00492824280056e+01
1.29000000000000e+00    	-1.28359791582132e+00 	 -5.87773038155883e-01   8.09016990180974e-01 	-9.99955202793394e+00	 3.03302602497513e-03	-3.12961836435578e-07		1.00494303300538e+01
1.32000000000000e+00    	-1.31344902040248e+00 	 -5.87764484401678e-01   8.09016989170798e-01 	-9.99979092046423e+00	 2.61922799231149e-03	-3.58930657458154e-07		1.00496679205511e+01
1.35000000000000e+00    	-1.34330013357620e+00 	 -5.87757859395748e-01   8.09016988069602e-01 	-1.00000957894956e+01	 1.74665206085583e-03	-3.73909136321441e-07		1.00499710870172e+01
1.38000000000000e+00    	-1.37315125680389e+00 	 -5.87754444536940e-01   8.09016986959064e-01 	-1.00004284818107e+01	 4.86543561037929e-04	-3.68944676319313e-07		1.00503019883253e+01
1.41000000000000e+00    	-1.40300238986922e+00 	 -5.87755200836425e-01   8.09016985856185e-01 	-1.00007412537052e+01	 -1.01902390014547e-03	-3.75113072059310e-07		1.00506132480546e+01
1.44000000000000e+00    	-1.43285353078210e+00 	 -5.87760574618894e-01   8.09016984670793e-01 	-1.00009831625856e+01	 -2.57049529338584e-03	-4.29938372401391e-07		1.00508542336345e+01
1.47000000000000e+00    	-1.46270467611000e+00 	 -5.87770359915423e-01   8.09016983217704e-01 	-1.00011077772667e+01	 -3.93515654147514e-03	-5.55864720563038e-07		1.00509786716500e+01
1.50000000000000e+00    	-1.49255582161951e+00 	 -5.87783646766600e-01   8.09016981290941e-01 	-1.00010810973393e+01	 -4.87981359960880e-03	-7.42430413910005e-07		1.00509525383487e+01
1.53000000000000e+00    	-1.52240696298861e+00 	 -5.87798874250968e-01   8.09016978769639e-01 	-1.00008884209966e+01	 -5.20753746602346e-03	-9.44567879285251e-07		1.00507609825163e+01
1.56000000000000e+00    	-1.55225809634819e+00 	 -5.87813992422170e-01   8.09016975696881e-01 	-1.00005389452701e+01	 -4.79303047934579e-03	-1.10239132375904e-06		1.00504130347467e+01
1.59000000000000e+00    	-1.58210921854641e+00 	 -5.87826720383049e-01   8.09016972274519e-01 	-1.00000671257558e+01	 -3.61077640709889e-03	-1.17548313545360e-06		1.00499430623925e+01
1.62000000000000e+00    	-1.61196032723275e+00 	 -5.87834870909051e-01   8.09016968755593e-01 	-9.99953023614034e+00	 -1.75064902402617e-03	-1.17367675680276e-06		1.00494083412039e+01
1.65000000000000e+00    	-1.64181142100454e+00 	 -5.87836698058110e-01   8.09016965275963e-01 	-9.99900209917971e+00	 5.82915862341158e-04	-1.16406991417064e-06		1.00488826900901e+01
1.68000000000000e+00    	-1.67166249983418e+00 	 -5.87831215626088e-01   8.09016961715249e-01 	-9.99856354426444e+00	 3.08986528340923e-03	-1.24408117264713e-06		1.00484467703204e+01
1.71000000000000e+00    	-1.70151356577440e+00 	 -5.87818433123229e-01   8.09016957680497e-01 	-9.99829070877045e+00	 5.41054751898070e-03	-1.48932208686490e-06		1.00481762709017e+01
1.74000000000000e+00    	-1.73136462362594e+00 	 -5.87799463200575e-01   8.09016952651420e-01 	-9.99824276276545e+00	 7.17491736406368e-03	-1.90293240347380e-06		1.00481296678852e+01
1.77000000000000e+00    	-1.76121568103968e+00 	 -5.87776469922050e-01   8.09016946234323e-01 	-9.99845091867891e+00	 8.05853115384344e-03	-2.39822958351015e-06		1.00483374601554e+01
1.80000000000000e+00    	-1.79106674759412e+00 	 -5.87752449325590e-01   8.09016938392343e-01 	-9.99891061411354e+00	 7.83720313802067e-03	-2.83289389841396e-06		1.00487946984100e+01
1.83000000000000e+00    	-1.82091783278512e+00 	 -5.87730859403630e-01   8.09016929504907e-01 	-9.99957847427673e+00	 6.43160429072732e-03	-3.08485971143520e-06		1.00494582455355e+01
1.86000000000000e+00    	-1.85076894343526e+00 	 -5.87715142084012e-01   8.09016920182870e-01 	-1.00003750634222e+01	 3.93383974990604e-03	-3.13210388480973e-06		1.00502495931306e+01
1.89000000000000e+00    	-1.88062008147569e+00 	 -5.87708200807138e-01   8.09016910900474e-01 	-1.00011935810181e+01	 6.10139223371371e-04	-3.08813685631608e-06		1.00510632978445e+01
1.92000000000000e+00    	-1.91047124308076e+00 	 -5.87711910081674e-01   8.09016901630339e-01 	-1.00019136771934e+01	 -3.12298995287839e-03	-3.16232533305011e-06		1.00517802880438e+01
1.95000000000000e+00    	-1.94032241964100e+00 	 -5.87726735268232e-01   8.09016891703743e-01 	-1.00024186325933e+01	 -6.74788992776061e-03	-3.55406342049004e-06		1.00522845182417e+01
1.98000000000000e+00    	-1.97017360023115e+00 	 -5.87751530701993e-01   8.09016880025585e-01 	-1.00026134568432e+01	 -9.71486710450769e-03	-4.33207949580009e-06		1.00524808055366e+01
2.01000000000000e+00    	-2.00002477448498e+00 	 -5.87783562855929e-01   8.09016865583401e-01 	-1.00024411506371e+01	 -1.15224580511199e-02	-5.36926215650907e-06		1.00523112635367e+01
2.04000000000000e+00    	-2.02987593456552e+00 	 -5.87818775034370e-01   8.09016847999934e-01 	-1.00018945098606e+01	 -1.17975383734630e-02	-6.38316396227132e-06		1.00517676539170e+01
2.07000000000000e+00    	-2.05972707541778e+00 	 -5.87852274942042e-01   8.09016827804691e-01 	-1.00010213943202e+01	 -1.03630230813555e-02	-7.07773239819543e-06		1.00508972893940e+01
2.10000000000000e+00    	-2.08957819350954e+00 	 -5.87878991184524e-01   8.09016806208362e-01 	-9.99992223593861e+00	 -7.28175359446003e-03	-7.31968769064100e-06		1.00498008810527e+01
2.13000000000000e+00    	-2.11942928525815e+00 	 -5.87894414474314e-01   8.09016784423157e-01 	-9.99873958960457e+00	 -2.86782344811735e-03	-7.24971813068776e-06		1.00486218759186e+01
2.16000000000000e+00    	-2.14928034668865e+00 	 -5.87895318962513e-01   8.09016762853142e-01 	-9.99764061109251e+00	 2.33918033217054e-03	-7.24979430231368e-06		1.00475282164512e+01
2.19000000000000e+00    	-2.17913137524103e+00 	 -5.87880352731748e-01   8.09016740615473e-01 	-9.99679438139514e+00	 7.63624914640283e-03	-7.76048346095061e-06		1.00466888185240e+01
2.22000000000000e+00    	-2.20898237326171e+00 	 -5.87850396535225e-01   8.09016715737065e-01 	-9.99634689618816e+00	 1.22489195074928e-02	-9.03140050598486e-06		1.00462481208181e+01
2.25000000000000e+00    	-2.23883335130735e+00 	 -5.87808616560110e-01   8.09016686026692e-01 	-9.99639719458657e+00	 1.54415676776410e-02	-1.09426771686089e-05		1.00463025693073e+01
2.28000000000000e+00    	-2.26868432885039e+00 	 -5.87760177818054e-01   8.09016650217799e-01 	-9.99697836932721e+00	 1.66306838029326e-02	-1.30163215486853e-05		1.00468827551937e+01
2.31000000000000e+00    	-2.29853533083076e+00 	 -5.87711634466386e-01   8.09016608746801e-01 	-9.99804692465315e+00	 1.54840938213566e-02	-1.46424364755343e-05		1.00479441710701e+01
2.34000000000000e+00    	-2.32838638051404e+00 	 -5.87670064545538e-01   8.09016563643994e-01 	-9.99948302415392e+00	 1.19899584927286e-02	-1.54207336965472e-05		1.00493683637174e+01
2.37000000000000e+00    	-2.35823749130587e+00 	 -5.87642060956894e-01   8.09016517458058e-01 	-1.00011026278296e+01	 6.48283461879304e-03	-1.54328132556866e-05		1.00509748681291e+01
2.40000000000000e+00    	-2.38808866126841e+00 	 -5.87632720306157e-01   8.09016471696893e-01 	-1.00026805698796e+01	 -3.80248692683909e-04	-1.52727251024104e-05		1.00525428985839e+01
2.43000000000000e+00    	-2.41793987326389e+00 	 -5.87644780940480e-01   8.09016425629175e-01 	-1.00039816552139e+01	 -7.69363276947497e-03	-1.57801983049411e-05		1.00538404677063e+01
2.46000000000000e+00    	-2.44779110109534e+00 	 -5.87678048730227e-01   8.09016376206884e-01 	-1.00047952968987e+01	 -1.44191946289304e-02	-1.75886415772619e-05		1.00546574703631e+01
2.49000000000000e+00    	-2.47764231894530e+00 	 -5.87729215027379e-01   8.09016319322873e-01 	-1.00049684412352e+01	 -1.95304121112729e-02	-2.07263467334387e-05		1.00548383849537e+01
2.52000000000000e+00    	-2.50749350951207e+00 	 -5.87792120078794e-01   8.09016251864771e-01 	-1.00044316885288e+01	 -2.21648266882156e-02	-2.45133838216477e-05		1.00543097570436e+01
2.55000000000000e+00    	-2.53734466672925e+00 	 -5.87858453620769e-01   8.09016173480056e-01 	-1.00032145225142e+01	 -2.17628840216172e-02	-2.78583953532745e-05		1.00530977518044e+01
2.58000000000000e+00    	-2.56719579182434e+00 	 -5.87918820401895e-01   8.09016086977238e-01 	-1.00014471262127e+01	 -1.81716635442843e-02	-2.98397760792741e-05		1.00513319927597e+01
2.61000000000000e+00    	-2.59704688533944e+00 	 -5.87964040391412e-01   8.09015996929498e-01 	-9.99934804575947e+00	 -1.16956933291307e-02	-3.02719473078563e-05		1.00492337086164e+01
2.64000000000000e+00    	-2.62689794045585e+00 	 -5.87986509602992e-01   8.09015907036010e-01 	-9.99719870540606e+00	 -3.08358855298786e-03	-2.99227873181369e-05		1.00470887059280e+01
2.67000000000000e+00    	-2.65674894276297e+00 	 -5.87981425076506e-01   8.09015817604242e-01 	-9.99530736350432e+00	 6.55204596057632e-03	-3.02048951178879e-05		1.00452084209907e+01
2.70000000000000e+00    	-2.68659987819275e+00 	 -5.87947682118003e-01   8.09015724642046e-01 	-9.99396652719680e+00	 1.58742183148934e-02	-3.24469948124782e-05		1.00438846537876e+01
2.73000000000000e+00    	-2.71645074578296e+00 	 -5.87888285900800e-01   8.09015621316701e-01 	-9.99340909579169e+00	 2.35039205490246e-02	-3.71135424704883e-05		1.00433449503395e+01
2.76000000000000e+00    	-2.74630156805329e+00 	 -5.87810181125771e-01   8.09015501255694e-01 	-9.99376942101387e+00	 2.82208256068392e-02	-4.34224068114379e-05		1.00437156300482e+01
2.79000000000000e+00    	-2.77615239163369e+00 	 -5.87723485582700e-01   8.09015362010985e-01 	-9.99505572080387e+00	 2.91533717333303e-02	-4.96382209461334e-05		1.00449981972881e+01
2.82000000000000e+00    	-2.80600327507471e+00 	 -5.87640204275526e-01   8.09015206686331e-01 	-9.99713946165352e+00	 2.59290156956539e-02	-5.39595296447251e-05		1.00470627415438e+01
2.85000000000000e+00    	-2.83585426762288e+00 	 -5.87572585449982e-01   8.09015042539629e-01 	-9.99976519700041e+00	 1.87597177513079e-02	-5.55590847657729e-05		1.00496594929996e+01
2.88000000000000e+00    	-2.86570538848293e+00 	 -5.87531343635058e-01   8.09014876986656e-01 	-1.00025810718823e+01	 8.44612461350994e-03	-5.51908700392214e-05		1.00524474353088e+01
2.91000000000000e+00    	-2.89555661720523e+00 	 -5.87524006212666e-01   8.09014712998544e-01 	-1.00051864017543e+01	 -3.70472841171230e-03	-5.49571436917741e-05		1.00550369796377e+01
2.94000000000000e+00    	-2.92540790111300e+00 	 -5.87553633275093e-01   8.09014546479326e-01 	-1.00071893462061e+01	 -1.60407530221018e-02	-5.72676598094018e-05		1.00570421059006e+01
2.97000000000000e+00    	-2.95525917715449e+00 	 -5.87618116386860e-01   8.09014367373730e-01 	-1.00082656421238e+01	 -2.67857387311486e-02	-6.34953514566645e-05		1.00581359427653e+01
3.00000000000000e+00    	-2.98511039766301e+00 	 -5.87710186945254e-01   8.09014164311601e-01 	-1.00082091606337e+01	 -3.42908331759688e-02	-7.30679452685442e-05		1.00581025282889e+01
3.03000000000000e+00    	-3.01496154673833e+00 	 -5.87818169731077e-01   8.09013930539337e-01 	-1.00069666353987e+01	 -3.72817161574560e-02	-8.35707808336303e-05		1.00568768101894e+01
3.06000000000000e+00    	-3.04481263836824e+00 	 -5.87927414357625e-01   8.09013667885763e-01 	-1.00046516689160e+01	 -3.50654581654184e-02	-9.19218786061235e-05		1.00545653616231e+01
3.09000000000000e+00    	-3.07466369719758e+00 	 -5.88022239136486e-01   8.09013386252412e-01 	-1.00015362183248e+01	 -2.76648412103579e-02	-9.60708232927616e-05		1.00514422885042e+01
3.12000000000000e+00    	-3.10451473301656e+00 	 -5.88088140126212e-01   8.09013098386647e-01 	-9.99802050932092e+00	 -1.58563787849758e-02	-9.63062957602857e-05		1.00479184679626e+01
3.15000000000000e+00    	-3.13436572480369e+00 	 -5.88113963727620e-01   8.09012812377696e-01 	-9.99458447446703e+00	 -1.10061517774309e-03	-9.53726275634972e-05		1.00444870470177e+01
3.18000000000000e+00    	-3.16421662611771e+00 	 -5.88093723998463e-01   8.09012525923244e-01 	-9.99172555480792e+00	 1.46317981258638e-02	-9.71865508829811e-05		1.00416529347296e+01
3.21000000000000e+00    	-3.19406739202679e+00 	 -5.88027773375035e-01   8.09012225883016e-01 	-9.98988941595444e+00	 2.91191045793399e-02	-1.04729458893666e-04		1.00398574928242e+01
3.24000000000000e+00    	-3.22391801443200e+00 	 -5.87923110170544e-01   8.09011893999227e-01 	-9.98940195795916e+00	 4.01992963216611e-02	-1.18236564293978e-04		1.00394107135371e+01
3.27000000000000e+00    	-3.25376854528819e+00 	 -5.87792722456808e-01   8.09011516193004e-01 	-9.99041255328184e+00	 4.60895206938605e-02	-1.34763432204500e-04		1.00404415862476e+01
3.30000000000000e+00    	-3.28361909107290e+00 	 -5.87654010529149e-01   8.09011090472678e-01 	-9.99285883110756e+00	 4.56667721051920e-02	-1.49534587509678e-04		1.00428737468356e+01
3.33000000000000e+00    	-3.31346977611796e+00 	 -5.87526475967630e-01   8.09010628740120e-01 	-9.99646155838520e+00	 3.86659089361770e-02	-1.58490417152003e-04		1.00464291549737e+01
3.36000000000000e+00    	-3.34332068996532e+00 	 -5.87428988170801e-01   8.09010150803953e-01 	-1.00007538201849e+01	 2.57614821200190e-02	-1.60692524527376e-04		1.00506587173043e+01
3.39000000000000e+00    	-3.37317184482522e+00 	 -5.87377016409120e-01   8.09009673227063e-01 	-1.00051423732438e+01	 8.51596817376339e-03	-1.59190816825646e-04		1.00549960942774e+01
3.42000000000000e+00    	-3.40302316648399e+00 	 -5.87380233125200e-01   8.09009198864610e-01 	-1.00089923408646e+01	 -1.08037419355605e-02	-1.59700323616504e-04		1.00588291776841e+01
3.45000000000000e+00    	-3.43287452592979e+00 	 -5.87440850207821e-01   8.09008713121235e-01 	-1.00117213598870e+01	 -2.95203330303659e-02	-1.67626682680691e-04		1.00615821850333e+01
3.48000000000000e+00    	-3.46272579751580e+00 	 -5.87552953005591e-01   8.09008189704422e-01 	-1.00128874538320e+01	 -4.49126138025180e-02	-1.84973100651893e-04		1.00627994285984e+01
3.51000000000000e+00    	-3.49257691423993e+00 	 -5.87702963208810e-01   8.09007603529419e-01 	-1.00122567055313e+01	 -5.46051507461388e-02	-2.08875232776367e-04		1.00622197403741e+01
3.54000000000000e+00    	-3.52242789059425e+00 	 -5.87871210737075e-01   8.09006944166490e-01 	-1.00098413364836e+01	 -5.69265593414841e-02	-2.32754931358887e-04		1.00598292365681e+01
3.57000000000000e+00    	-3.55227879962340e+00 	 -5.88034444822567e-01   8.09006222277507e-01 	-1.00059043213925e+01	 -5.11842262273204e-02	-2.49697720544126e-04		1.00558809249227e+01
3.60000000000000e+00    	-3.58212971569806e+00 	 -5.88168981150199e-01   8.09005464698512e-01 	-1.00009314341873e+01	 -3.78123737468046e-02	-2.56360886684083e-04		1.00508735636583e+01
3.63000000000000e+00    	-3.61198065502255e+00 	 -5.88254078608705e-01   8.09004699803435e-01 	-9.99557470740207e+00	 -1.83656362669196e-02	-2.55246095426170e-04		1.00454890917766e+01
3.66000000000000e+00    	-3.64183155011303e+00 	 -5.88275079142017e-01   8.09003940470036e-01 	-9.99057292720222e+00	 4.64963839629224e-03	-2.53875131543777e-04		1.00404964567165e+01
3.69000000000000e+00    	-3.67168227818544e+00 	 -5.88225841151853e-01   8.09003174114904e-01 	-9.98665609301152e+00	 2.80913105983624e-02	-2.61020227979282e-04		1.00366373407604e+01
3.72000000000000e+00    	-3.70153273349808e+00 	 -5.88110062398520e-01   8.09002366230830e-01 	-9.98444289995873e+00	 4.86067536488295e-02	-2.81843200066855e-04		1.00345135765752e+01
3.75000000000000e+00    	-3.73138290596178e+00 	 -5.87941225226394e-01   8.09001476781527e-01 	-9.98434349931297e+00	 6.31105856387957e-02	-3.14618114892001e-04		1.00344954111942e+01
3.78000000000000e+00    	-3.76123291943349e+00 	 -5.87741092781501e-01   8.09000481332348e-01 	-9.98648288166519e+00	 6.92462141138183e-02	-3.51072540386578e-04		1.00366645608595e+01
3.81000000000000e+00    	-3.79108300067408e+00 	 -5.87536910020662e-01   8.08999385255526e-01 	-9.99066099052403e+00	 6.57612822372186e-02	-3.80496527552123e-04		1.00407983606184e+01
3.84000000000000e+00    	-3.82093338660412e+00 	 -5.87357676320608e-01   8.08998222234129e-01 	-9.99636206222277e+00	 5.27371776410702e-02	-3.95613099730181e-04		1.00463941713165e+01
3.87000000000000e+00    	-3.85078421356729e+00 	 -5.87230015529948e-01   8.08997036521823e-01 	-1.00028172437333e+01	 3.16328841729638e-02	-3.97013866524556e-04		1.00527286648208e+01
3.90000000000000e+00    	-3.88063544666409e+00 	 -5.87174243975529e-01   8.08995857656237e-01 	-1.00091131156127e+01	 5.13029830556546e-03	-3.93513472188372e-04		1.00589448669303e+01
3.93000000000000e+00    	-3.91048688988333e+00 	 -5.87201215709363e-01   8.08994681310795e-01 	-1.00143279625613e+01	 -2.32027629185395e-02	-3.97884997028807e-04		1.00641593324160e+01
3.96000000000000e+00    	-3.94033827648683e+00 	 -5.87310415345648e-01   8.08993467557015e-01 	-1.00176712689657e+01	 -4.93888657638656e-02	-4.20011210120171e-04		1.00675804982892e+01
3.99000000000000e+00    	-3.97018939559804e+00 	 -5.87489595358700e-01   8.08992158882405e-01 	-1.00186021097684e+01	 -6.95930372213939e-02	-4.61099180714278e-04		1.00686261047522e+01
4.02000000000000e+00    	-4.00004018906570e+00 	 -5.87716046935525e-01   8.08990709446243e-01 	-1.00169083526990e+01	 -8.06753703438466e-02	-5.12292204586585e-04		1.00670234788737e+01
4.05000000000000e+00    	-4.02989076546947e+00 	 -5.87959380403539e-01   8.08989110135536e-01 	-1.00127380591036e+01	 -8.06671295993346e-02	-5.58819191706882e-04		1.00628738906089e+01
4.08000000000000e+00    	-4.05974132067695e+00 	 -5.88185494980542e-01   8.08987395069181e-01 	-1.00065834552414e+01	 -6.91012434099465e-02	-5.87824234726354e-04		1.00566638491146e+01
4.11000000000000e+00    	-4.08959200566872e+00 	 -5.88361252848114e-01   8.08985624305016e-01 	-9.99922353974238e+00	 -4.71446574854418e-02	-5.95803202187553e-04		1.00492136195550e+01
4.14000000000000e+00    	-4.11944281523275e+00 	 -5.88459251555662e-01   8.08983850336983e-01 	-9.99163317329750e+00	 -1.75039258421946e-02	-5.91427530276395e-04		1.00415656252870e+01
4.17000000000000e+00    	-4.14929356568781e+00 	 -5.88462027685709e-01   8.08982085804877e-01 	-9.98486607893874e+00	 1.58950668150296e-02	-5.91738080856343e-04		1.00348295260878e+01
4.20000000000000e+00    	-4.17914398482805e+00 	 -5.88365045374915e-01   8.08980290852226e-01 	-9.97991953343898e+00	 4.84198727487603e-02	-6.13254423055173e-04		1.00300119019907e+01
4.23000000000000e+00    	-4.20899387376431e+00 	 -5.88177945662354e-01   8.08978389176863e-01 	-9.97759196309872e+00	 7.53721406654125e-02	-6.62591187675383e-04		1.00278623235816e+01
