0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
1.83000000000000e+01    	-1.81749531133342e+01 	 4.49263279094747e-01   1.10588641210527e-02 	-1.00156033161994e+01	 -7.70365012904967e-01	8.24687290665535e-03		1.00948422499554e+01
1.83300000000000e+01    	-1.82047176106933e+01 	 4.46981684695134e-01   1.10830302825212e-02 	-9.97391021408250e+00	 -7.66884951814821e-01	8.18435143282411e-03		1.00532116495928e+01
1.83600000000000e+01    	-1.82344776325361e+01 	 4.44657805864611e-01   1.11089002395013e-02 	-9.93404510439759e+00	 -7.92140864387183e-01	9.31557416608771e-03		1.00156290898355e+01
1.83900000000000e+01    	-1.82642268670868e+01 	 4.42212213952740e-01   1.11399689492279e-02 	-9.90139827632047e+00	 -8.41838494779908e-01	1.15749980150747e-02		9.98731765081067e+00
1.84200000000000e+01    	-1.82939598478750e+01 	 4.39584287585188e-01   1.11793990727885e-02 	-9.88021306275813e+00	 -9.08371161092025e-01	1.47914797152285e-02		9.97215960159444e+00
1.84500000000000e+01    	-1.83236727381765e+01 	 4.36740916710286e-01   1.12295728463180e-02 	-9.87307777079740e+00	 -9.81992654326126e-01	1.86243301438216e-02		9.97207707085327e+00
1.84800000000000e+01    	-1.83533642968395e+01 	 4.33680754088723e-01   1.12915219520643e-02 	-9.88064283020299e+00	 -1.05230100340997e+00	2.25505437107113e-02		9.98673864015880e+00
1.85100000000000e+01    	-1.83830365842769e+01 	 4.30433210558226e-01   1.13644724448604e-02 	-9.90157719347899e+00	 -1.10977495201738e+00	2.59383412002594e-02		1.00136658702042e+01
1.85400000000000e+01    	-1.84126949552452e+01 	 4.27052593044725e-01   1.14457627990848e-02 	-9.93276665986285e+00	 -1.14709880585791e+00	2.81926802423697e-02		1.00487055891245e+01
1.85700000000000e+01    	-1.84423471668086e+01 	 4.23608819745124e-01   1.15312556388360e-02 	-9.96974210420275e+00	 -1.16007416821185e+00	2.89156249777928e-02		1.00867420812388e+01
1.86000000000000e+01    	-1.84720018262084e+01 	 4.20176644120292e-01   1.16161513058628e-02 	-1.00072978656836e+01	 -1.14801956048205e+00	2.80143578551207e-02		1.01224870604022e+01
1.86300000000000e+01    	-1.85016666741003e+01 	 4.16825223362360e-01   1.16959485794647e-02 	-1.00402241769713e+01	 -1.11365966664769e+00	2.57151222294156e-02		1.01512068565500e+01
1.86600000000000e+01    	-1.85313472175304e+01 	 4.13609396910756e-01   1.17672621906348e-02 	-1.00640472730433e+01	 -1.06257765749777e+00	2.24844217567867e-02		1.01692981243292e+01
1.86900000000000e+01    	-1.85610460327453e+01 	 4.10563486057510e-01   1.18282937257825e-02 	-1.00756606717458e+01	 -1.00234251982321e+00	1.88955958015341e-02		1.01746737315135e+01
1.87200000000000e+01    	-1.85907627823986e+01 	 4.07697978133276e-01   1.18789008434521e-02 	-1.00737463504740e+01	 -9.41438651381915e-01	1.54939283748092e-02		1.01669519685017e+01
1.87500000000000e+01    	-1.86204947632225e+01 	 4.04999167962347e-01   1.19203475366892e-02 	-1.00589212455957e+01	 -8.88128750413843e-01	1.27042146859775e-02		1.01474543950431e+01
1.87800000000000e+01    	-1.86502376915953e+01 	 4.02431647092947e-01   1.19548949985461e-02 	-1.00335932410949e+01	 -8.49379434737541e-01	1.07990259145119e-02		1.01190194866331e+01
1.88100000000000e+01    	-1.86799864583843e+01 	 3.99943373325430e-01   1.19853906249504e-02 	-1.00015604633379e+01	 -8.29972697932583e-01	9.91670290441442e-03		1.00856415126710e+01
1.88400000000000e+01    	-1.87097357077114e+01 	 3.97472845225192e-01   1.20149453892055e-02 	-9.96742798810604e+00	 -8.31912479462367e-01	1.00983112302759e-02		1.00519550858256e+01
1.88700000000000e+01    	-1.87394802518845e+01 	 3.94957618952826e-01   1.20466956889327e-02 	-9.93593940744509e+00	 -8.54209852779413e-01	1.13108997633793e-02		1.00226091571736e+01
1.89000000000000e+01    	-1.87692154467391e+01 	 3.92343080048049e-01   1.20835755916804e-02 	-9.91132397577361e+00	 -8.93088181757908e-01	1.34408545495444e-02		1.00016063764633e+01
1.89300000000000e+01    	-1.87989376539341e+01 	 3.89590142717985e-01   1.21280208386417e-02 	-9.89674585707605e+00	 -9.42590038781970e-01	1.62669372545263e-02		9.99171252358727e+00
1.89600000000000e+01    	-1.88286448019964e+01 	 3.86680555918559e-01   1.21815938036575e-02 	-9.89391781953038e+00	 -9.95497990391715e-01	1.94425389988458e-02		9.99404843298338e+00
1.89900000000000e+01    	-1.88583368968097e+01 	 3.83618857098881e-01   1.22446184256191e-02 	-9.90291609567676e+00	 -1.04441914592926e+00	2.25176537442494e-02		1.00079501195363e+01
1.90200000000000e+01    	-1.88880162396192e+01 	 3.80430685879658e-01   1.23159776950745e-02 	-9.92221061635276e+00	 -1.08285066610851e+00	2.50112145430283e-02		1.00311242959704e+01
1.90500000000000e+01    	-1.89176871645865e+01 	 3.77157938763387e-01   1.23932036655884e-02 	-9.94890418450399e+00	 -1.10605404514053e+00	2.65156130433806e-02		1.00600573110171e+01
1.90800000000000e+01    	-1.89473552868607e+01 	 3.73851840608799e-01   1.24728874055460e-02 	-9.97915176741255e+00	 -1.11161569524448e+00	2.67952828361016e-02		1.00905836024558e+01
1.91100000000000e+01    	-1.89770264503413e+01 	 3.70565254201846e-01   1.25513116302811e-02 	-1.00087065510894e+01	 -1.09964024067234e+00	2.58416273981931e-02		1.01185020271991e+01
1.91400000000000e+01    	-1.90067056722532e+01 	 3.67345447965796e-01   1.26251289154173e-02 	-1.00335176682871e+01	 -1.07258792776933e+00	2.38655723184003e-02		1.01401425644893e+01
1.91700000000000e+01    	-1.90363963568674e+01 	 3.64228229202595e-01   1.26919070262230e-02 	-1.00502929070452e+01	 -1.03481449707864e+00	2.12348485527622e-02		1.01528163324056e+01
1.92000000000000e+01    	-1.90660999274331e+01 	 3.61233988209239e-01   1.27504284704824e-02 	-1.00569432198474e+01	 -9.91898502067267e-01	1.83826255978838e-02		1.01551123817790e+01
1.92300000000000e+01    	-1.90958158751395e+01 	 3.58365893203327e-01   1.28007244801236e-02 	-1.00528446399762e+01	 -9.49852412871604e-01	1.57197700468562e-02		1.01470267602341e+01
1.92600000000000e+01    	-1.91255421101968e+01 	 3.55610255989783e-01   1.28439025280822e-02 	-1.00388831675931e+01	 -9.14315941450077e-01	1.35748571481140e-02		1.01299226635805e+01
1.92900000000000e+01    	-1.91552754552421e+01 	 3.52938927477178e-01   1.28818645749388e-02 	-1.00172830092427e+01	 -8.89826385743391e-01	1.21698594580322e-02		1.01063296002805e+01
1.93200000000000e+01    	-1.91850121447649e+01 	 3.50313434465476e-01   1.29170048720913e-02 	-9.99125164502834e+00	 -8.79251912467684e-01	1.16232657689303e-02		1.00795996180487e+01
1.93500000000000e+01    	-1.92147482612299e+01 	 3.47690399744687e-01   1.29519347435282e-02 	-9.96450092096867e+00	 -8.83458002430695e-01	1.19633778383055e-02		1.00534531265856e+01
1.93800000000000e+01    	-1.92444801104891e+01 	 3.45027595534353e-01   1.29892333231104e-02 	-9.94071789801919e+00	 -9.01252485092278e-01	1.31361961248326e-02		1.00314655424585e+01
1.94100000000000e+01    	-1.92742045774031e+01 	 3.42289809606833e-01   1.30311957863989e-02 	-9.92306120623142e+00	 -9.29619521620003e-01	1.50029422059093e-02		1.00165643434197e+01
1.94400000000000e+01    	-1.93039194864259e+01 	 3.39453633388796e-01   1.30795607300727e-02 	-9.91374955705531e+00	 -9.64209832022173e-01	1.73353861225875e-02		1.00106159348861e+01
1.94700000000000e+01    	-1.93336239327556e+01 	 3.36510389903737e-01   1.31352400080322e-02 	-9.91379228322233e+00	 -1.00001082706080e+00	1.98245313081125e-02		1.00141745591516e+01
1.95000000000000e+01    	-1.93633184898113e+01 	 3.33466730651375e-01   1.31981194635016e-02 	-9.92289110267864e+00	 -1.03208762743965e+00	2.21147259967911e-02		1.00264381396106e+01
1.95300000000000e+01    	-1.93930051862534e+01 	 3.30342880154861e-01   1.32670137482522e-02 	-9.93952035326711e+00	 -1.05627509568999e+00	2.38625011014519e-02		1.00454144439015e+01
1.95600000000000e+01    	-1.94226871998097e+01 	 3.27168959906959e-01   1.33398263523782e-02 	-9.96117095849926e+00	 -1.06971607505271e+00	2.48050147388670e-02		1.00682587687460e+01
1.95900000000000e+01    	-1.94523683107947e+01 	 3.23980140575443e-01   1.34139003209085e-02 	-9.98472250398522e+00	 -1.07117656380364e+00	2.48155845310133e-02		1.00917153410937e+01
1.96200000000000e+01    	-1.94820522437441e+01 	 3.20811479102605e-01   1.34864797238899e-02 	-1.00068903470949e+01	 -1.06111252364329e+00	2.39274795978817e-02		1.01125855611160e+01
1.96500000000000e+01    	-1.95117420584430e+01 	 3.17693212482088e-01   1.35551685661973e-02 	-1.00246839549123e+01	 -1.04150328514490e+00	2.23193555629783e-02		1.01281546020228e+01
1.96800000000000e+01    	-1.95414397224367e+01 	 3.14647079783990e-01   1.36182842097322e-02 	-1.00358114323128e+01	 -1.01549588758618e+00	2.02697148329007e-02		1.01365257294589e+01
1.97100000000000e+01    	-1.95711459280419e+01 	 3.11684014064430e-01   1.36750458231220e-02 	-1.00389742021783e+01	 -9.86921863438734e-01	1.80970463192022e-02		1.01368311271137e+01
1.97400000000000e+01    	-1.96008601424872e+01 	 3.08803342121970e-01   1.37255920296039e-02 	-1.00340133847825e+01	 -9.59755215452772e-01	1.61036965790773e-02		1.01293047149657e+01
1.97700000000000e+01    	-1.96305808280319e+01 	 3.05993469311555e-01   1.37708639393963e-02 	-1.00218922636578e+01	 -9.37580579087024e-01	1.45359187332536e-02		1.01152159235273e+01
1.98000000000000e+01    	-1.96603057516922e+01 	 3.03233897641422e-01   1.38124078768602e-02 	-1.00045233690909e+01	 -9.23135678288868e-01	1.35635743096602e-02		1.00966752593992e+01
1.98300000000000e+01    	-1.96900323176227e+01 	 3.00498308473586e-01   1.38521461538586e-02 	-9.98447042330548e+00	 -9.17982583632637e-01	1.32750490691934e-02		1.00763345460858e+01
1.98600000000000e+01    	-1.97197578845817e+01 	 2.97758325749517e-01   1.38921439060645e-02 	-9.96457165825133e+00	 -9.22347459164304e-01	1.36794236712440e-02		1.00570174651576e+01
1.98900000000000e+01    	-1.97494800577547e+01 	 2.94987471346004e-01   1.39343798186190e-02 	-9.94753984790990e+00	 -9.35147984688213e-01	1.47097659491685e-02		1.00413279578070e+01
1.99200000000000e+01    	-1.97791969540385e+01 	 2.92164761461993e-01   1.39805210725420e-02 	-9.93559503440130e+00	 -9.54202252986403e-01	1.62267855995989e-02		1.00312917381459e+01
1.99500000000000e+01    	-1.98089074293211e+01 	 2.89277411294108e-01   1.40317121128070e-02 	-9.93017888288785e+00	 -9.76585684820255e-01	1.80273340022388e-02		1.00280854219895e+01
1.99800000000000e+01    	-1.98386112356575e+01 	 2.86322240600087e-01   1.40884055893978e-02 	-9.93178641390509e+00	 -9.99078680814798e-01	1.98637563689068e-02		1.00318958403038e+01
2.00100000000000e+01    	-1.98683090641200e+01 	 2.83305595606044e-01   1.41502771362563e-02 	-9.93993364299245e+00	 -1.01863344887177e+00	2.14765875568389e-02		1.00419299028656e+01
2.00400000000000e+01    	-1.98980024402711e+01 	 2.80241872469326e-01   1.42162603559884e-02 	-9.95326068281622e+00	 -1.03278798013927e+00	2.26364039143602e-02		1.00565680845305e+01
2.00700000000000e+01    	-1.99276934738382e+01 	 2.77150970686204e-01   1.42847121631625e-02 	-9.96975143691792e+00	 -1.03996864525614e+00	2.31847490787074e-02		1.00736297345908e+01
2.01000000000000e+01    	-1.99573845069603e+01 	 2.74055158197771e-01   1.43536820949179e-02 	-9.98703547863231e+00	 -1.03964610990305e+00	2.30624360430719e-02		1.00907023324075e+01
2.01300000000000e+01    	-1.99870777356280e+01 	 2.70975867306329e-01   1.44212291323864e-02 	-1.00027272737000e+01	 -1.03233563799553e+00	2.23171164410071e-02		1.01054820684212e+01
2.01600000000000e+01    	-2.00167748833648e+01 	 2.67930877283892e-01   1.44857188603461e-02 	-1.00147541762784e+01	 -1.01945633931205e+00	2.10888654565608e-02		1.01160781520951e+01
2.01900000000000e+01    	-2.00464769854391e+01 	 2.64932216290299e-01   1.45460449354945e-02 	-1.00216280903655e+01	 -1.00308102325247e+00	1.95793108347594e-02		1.01212442155214e+01
2.02200000000000e+01    	-2.00761843075110e+01 	 2.61984974332428e-01   1.46017445238544e-02 	-1.00226255215408e+01	 -9.85618262384331e-01	1.80137288408176e-02		1.01205133367143e+01
2.02500000000000e+01    	-2.01058963891882e+01 	 2.59087088667801e-01   1.46530058864353e-02 	-1.00178550877045e+01	 -9.69471957650905e-01	1.66054971653864e-02		1.01142262273223e+01
2.02800000000000e+01    	-2.01356121810321e+01 	 2.56230053507370e-01   1.47005875546782e-02 	-1.00082080352012e+01	 -9.56722472671691e-01	1.55291534802527e-02		1.01034542172560e+01
2.03100000000000e+01    	-2.01653302365000e+01 	 2.53400415072162e-01   1.47456777756797e-02 	-9.99520351844048e+00	 -9.48868253633194e-01	1.49040014517784e-02		1.00898298532263e+01
2.03400000000000e+01    	-2.01950489251094e+01 	 2.50581836033365e-01   1.47897212896576e-02 	-9.98075424015041e+00	 -9.46658241636443e-01	1.47867747497695e-02		1.00753082174912e+01
2.03700000000000e+01    	-2.02247666430644e+01 	 2.47757450183890e-01   1.48342333721136e-02 	-9.96688786089580e+00	 -9.50033564440278e-01	1.51705747027258e-02		1.00618908536901e+01
2.04000000000000e+01    	-2.02544820058333e+01 	 2.44912187492252e-01   1.48806148577734e-02 	-9.95546426257235e+00	 -9.58182516729909e-01	1.59881582261685e-02		1.00513500605603e+01
2.04300000000000e+01    	-2.02841940098174e+01 	 2.42034746271565e-01   1.49299807743965e-02 	-9.94792782124443e+00	 -9.69697051967015e-01	1.71195507687805e-02		1.00449924533720e+01
2.04600000000000e+01    	-2.03139021481234e+01 	 2.39118936224312e-01   1.49830190653234e-02 	-9.94512755264109e+00	 -9.82804234573031e-01	1.84052894202405e-02		1.00434956542269e+01
2.04900000000000e+01    	-2.03436064633424e+01 	 2.36164215439831e-01   1.50399002599588e-02 	-9.94722730219719e+00	 -9.95635238159586e-01	1.96662034088013e-02		1.00468406620489e+01
2.05200000000000e+01    	-2.03733075237484e+01 	 2.33175380604796e-01   1.51002580136974e-02 	-9.95371464950246e+00	 -1.00649006125803e+00	2.07285026768503e-02		1.00543466837957e+01
2.05500000000000e+01    	-2.04030063208764e+01 	 2.30161512579613e-01   1.51632508370741e-02 	-9.96350289766846e+00	 -1.01405926385861e+00	2.14502284031652e-02		1.00647983732792e+01
2.05800000000000e+01    	-2.04327041031955e+01 	 2.27134395060383e-01   1.52276987449482e-02 	-9.97510756722171e+00	 -1.01757378476349e+00	2.17434285813396e-02		1.00766413135413e+01
2.06100000000000e+01    	-2.04624021759608e+01 	 2.24106687749672e-01   1.52922709850957e-02 	-9.98686913315267e+00	 -1.01686766357706e+00	2.15868228242501e-02		1.00882129695435e+01
2.06400000000000e+01    	-2.04921017048587e+01 	 2.21090140531805e-01   1.53556893771292e-02 	-9.99718867091339e+00	 -1.01235299569522e+00	2.10261412158974e-02		1.00979741536779e+01
2.06700000000000e+01    	-2.05218035580229e+01 	 2.18094091840534e-01   1.54169102312356e-02 	-1.00047431144755e+01	 -1.00491892970040e+00	2.01626863688137e-02		1.01047094651869e+01
2.07000000000000e+01    	-2.05515082093464e+01 	 2.15124422246514e-01   1.54752559258089e-02 	-1.00086515964560e+01	 -9.95775378698465e-01	1.91335722037694e-02		1.01076724065261e+01
2.07300000000000e+01    	-2.05812157107281e+01 	 2.12183052856240e-01   1.55304809869044e-02 	-1.00085727492225e+01	 -9.86266942302644e-01	1.80885333658052e-02		1.01066600889214e+01
2.07600000000000e+01    	-2.06109257271418e+01 	 2.09268001048695e-01   1.55827717289633e-02 	-1.00047234105726e+01	 -9.77683665072268e-01	1.71679518323680e-02		1.01020122059706e+01
2.07900000000000e+01    	-2.06406376195037e+01 	 2.06373939919038e-01   1.56326891688284e-02 	-9.99782032157807e+00	 -9.71093306722791e-01	1.64853032968566e-02		1.00945383826179e+01
2.08200000000000e+01    	-2.06703505569095e+01 	 2.03493154362523e-01   1.56810704334914e-02 	-9.98895667753077e+00	 -9.67215360678262e-01	1.61154277103660e-02		1.00853864956445e+01
2.08500000000000e+01    	-2.07000636405491e+01 	 2.00616746656879e-01   1.57289050302177e-02 	-9.97943358463266e+00	 -9.66350640851256e-01	1.60886364809098e-02		1.00758715293215e+01
2.08800000000000e+01    	-2.07297760242498e+01 	 1.97735919760359e-01   1.57772012576570e-02 	-9.97057166728458e+00	 -9.68372411210816e-01	1.63900483482141e-02		1.00672892643917e+01
2.09100000000000e+01    	-2.07594870192870e+01 	 1.94843161273085e-01   1.58268567835550e-02 	-9.96352968966360e+00	 -9.72776517404779e-01	1.69635773508398e-02		1.00607408172847e+01
2.09400000000000e+01    	-2.07891961731528e+01 	 1.91933169059698e-01   1.58785469028550e-02 	-9.95915494174928e+00	 -9.78779850350390e-01	1.77202243237495e-02		1.00569921525062e+01
2.09700000000000e+01    	-2.08189033139526e+01 	 1.89003401727298e-01   1.59326435887470e-02 	-9.95788462048834e+00	 -9.85449987434291e-01	1.85502626402321e-02		1.00563871198824e+01
2.10000000000000e+01    	-2.08486085551687e+01 	 1.86054198602885e-01   1.59891765736818e-02 	-9.95970934314730e+00	 -9.91845188854182e-01	1.93383469769356e-02		1.00588240391356e+01
2.10300000000000e+01    	-2.08783122604336e+01 	 1.83088483689735e-01   1.60478430173234e-02 	-9.96420051969642e+00	 -9.97143772826735e-01	1.99797014402784e-02		1.00637958489267e+01
2.10600000000000e+01    	-2.09080149742415e+01 	 1.80111132167153e-01   1.61080648632882e-02 	-9.97059407201223e+00	 -1.00074519138529e+00	2.03948338220676e-02		1.00704842503314e+01
2.10900000000000e+01    	-2.09377173305735e+01 	 1.77128123506591e-01   1.61690844268525e-02 	-9.97791535863919e+00	 -1.00233103328970e+00	2.05401385368807e-02		1.00778908657394e+01
2.11200000000000e+01    	-2.09674199552585e+01 	 1.74145624838955e-01   1.62300816683242e-02 	-9.98512524891251e+00	 -1.00188133781047e+00	2.04124659363007e-02		1.00849843391197e+01
2.11500000000000e+01    	-2.09971233782130e+01 	 1.71169141617272e-01   1.62902932050483e-02 	-9.99126565522558e+00	 -9.99648581479361e-01	2.00470427363483e-02		1.00908418164029e+01
2.11800000000000e+01    	-2.10268279685233e+01 	 1.68202845609162e-01   1.63491142365436e-02 	-9.99558444420800e+00	 -9.96097374516585e-01	1.95095651285991e-02		1.00947659202155e+01
2.12100000000000e+01    	-2.10565338998230e+01 	 1.65249151447605e-01   1.64061694410133e-02 	-9.99762396075459e+00	 -9.91821644434784e-01	1.88843791700916e-02		1.00963632885708e+01
2.12400000000000e+01    	-2.10862411473204e+01 	 1.62308570761828e-01   1.64613457376876e-02 	-9.99726353501764e+00	 -9.87452733174606e-01	1.82611357084955e-02		1.00955769799415e+01
2.12700000000000e+01    	-2.11159495126476e+01 	 1.59379833579895e-01   1.65147866270604e-02 	-9.99471329169655e+00	 -9.83571558493675e-01	1.77221560477146e-02		1.00926716417759e+01
2.13000000000000e+01    	-2.11456586692899e+01 	 1.56460234042739e-01   1.65668532187026e-02 	-9.99046336352238e+00	 -9.80636123491496e-01	1.73321781585482e-02		1.00881765363706e+01
2.13300000000000e+01    	-2.11753682198129e+01 	 1.53546133501765e-01   1.66180604976329e-02 	-9.98519837951881e+00	 -9.78932596984260e-01	1.71314542711961e-02		1.00827966950896e+01
2.13600000000000e+01    	-2.12050777560561e+01 	 1.50633539920909e-01   1.66689990509558e-02 	-9.97969119419830e+00	 -9.78554360503689e-01	1.71325622149157e-02		1.00773061128810e+01
2.13900000000000e+01    	-2.12347869143800e+01 	 1.47718678953276e-01   1.67202528873940e-02 	-9.97469181090973e+00	 -9.79409294106284e-01	1.73208647537611e-02		1.00724385974980e+01
2.14200000000000e+01    	-2.12644954195338e+01 	 1.44798479434049e-01   1.67723235614209e-02 	-9.97082715462136e+00	 -9.81251667425790e-01	1.76582666589736e-02		1.00687914268070e+01
2.14500000000000e+01    	-2.12942031125708e+01 	 1.41870913605378e-01   1.68255696851580e-02 	-9.96852488198883e+00	 -9.83731839403112e-01	1.80896833529024e-02		1.00667543871563e+01
2.14800000000000e+01    	-2.13239099604459e+01 	 1.38935157826239e-01   1.68801689433466e-02 	-9.96797019760485e+00	 -9.86455001804340e-01	1.85513802142916e-02		1.00664724449348e+01
2.15100000000000e+01    	-2.13536160474187e+01 	 1.35991568780422e-01   1.69361067851426e-02 	-9.96909935746235e+00	 -9.89039699259087e-01	1.89800825331321e-02		1.00678449416546e+01
2.15400000000000e+01    	-2.13833215509171e+01 	 1.33041498199773e-01   1.69931921968263e-02 	-9.97162803136995e+00	 -9.91167828322627e-01	1.93215834064047e-02		1.00705587026485e+01
2.15700000000000e+01    	-2.14130267066847e+01 	 1.30086990983426e-01   1.70510969094229e-02 	-9.97510782793560e+00	 -9.92619985364243e-01	1.95375997263225e-02		1.00741477223679e+01
2.16000000000000e+01    	-2.14427317693679e+01 	 1.27130423924724e-01   1.71094108874916e-02 	-9.97900077354080e+00	 -9.93292911391481e-01	1.96099009177730e-02		1.00780688524321e+01
2.16300000000000e+01    	-2.14724369749111e+01 	 1.24174143952818e-01   1.71677047711460e-02 	-9.98275981830811e+00	 -9.93198801977279e-01	1.95412234192840e-02		1.00817815543528e+01
2.16600000000000e+01    	-2.15021425101792e+01 	 1.21220157048113e-01   1.72255895510404e-02 	-9.98590361920455e+00	 -9.92448898535925e-01	1.93530658631524e-02		1.00848202983199e+01
2.16900000000000e+01    	-2.15318484934353e+01 	 1.18269904606258e-01   1.72827650999228e-02 	-9.98807570918333e+00	 -9.91225693686754e-01	1.90809852546795e-02		1.00868502929409e+01
2.17200000000000e+01    	-2.15615549671130e+01 	 1.15324146441051e-01   1.73390517895328e-02 	-9.98908125364164e+00	 -9.89749099044963e-01	1.87683634914325e-02		1.00877004229102e+01
2.17500000000000e+01    	-2.15912619022308e+01 	 1.12382952032560e-01   1.73944025997023e-02 	-9.98889834879746e+00	 -9.88242041128865e-01	1.84597350268902e-02		1.00873709813945e+01
2.17800000000000e+01    	-2.16209692121659e+01 	 1.09445786496831e-01   1.74488962170034e-02 	-9.98766463856032e+00	 -9.86900297555038e-01	1.81946799866923e-02		1.00860174586425e+01
2.18100000000000e+01    	-2.16506767724976e+01 	 1.06511666648481e-01   1.75027141530537e-02 	-9.98564338684072e+00	 -9.85870163025845e-01	1.80030577998159e-02		1.00839148120951e+01
2.18400000000000e+01    	-2.16803844432805e+01 	 1.03579356227987e-01   1.75561066520942e-02 	-9.98317562742668e+00	 -9.85235979428110e-01	1.79020606215045e-02		1.00814089306495e+01
2.18700000000000e+01    	-2.17100920903104e+01 	 1.00647568015108e-01   1.76093530542065e-02 	-9.98062635963879e+00	 -9.85017920960221e-01	1.78952642853929e-02		1.00788631837035e+01
2.19000000000000e+01    	-2.17397996025737e+01 	 9.77151437611045e-02   1.76627223877691e-02 	-9.97833286856491e+00	 -9.85178924237280e-01	1.79735829913548e-02		1.00766079311606e+01
2.19300000000000e+01    	-2.17695069039740e+01 	 9.47811897767623e-02   1.77164393744427e-02 	-9.97656219927819e+00	 -9.85638489967412e-01	1.81178087100487e-02		1.00748997416334e+01
2.19600000000000e+01    	-2.17992139584780e+01 	 9.18451553162633e-02   1.77706598539183e-02 	-9.97548283981108e+00	 -9.86290393103764e-01	1.83022463514052e-02		1.00738950559908e+01
2.19900000000000e+01    	-2.18289207688602e+01 	 8.89068510099415e-02   1.78254580226799e-02 	-9.97515312722639e+00	 -9.87021178680669e-01	1.84988518560671e-02		1.00736405001518e+01
2.20200000000000e+01    	-2.18586273701381e+01 	 8.59664138756292e-02   1.78808260398322e-02 	-9.97552621197254e+00	 -9.87726658049704e-01	1.86812555149639e-02		1.00740794192860e+01
2.20500000000000e+01    	-2.18883338194304e+01 	 8.30242324748319e-02   1.79366847489314e-02 	-9.97646902044651e+00	 -9.88324341336512e-01	1.88281150339137e-02		1.00750718914320e+01
2.20800000000000e+01    	-2.19180401842800e+01 	 8.00808496862981e-02   1.79929027785052e-02 	-9.97779089001398e+00	 -9.88760678570842e-01	1.89253862515350e-02		1.00764238147558e+01
2.21100000000000e+01    	-2.19477465314229e+01 	 7.71368611178771e-02   1.80493203460589e-02 	-9.97927662768029e+00	 -9.89012949236185e-01	1.89673000763926e-02		1.00779198440946e+01
2.21400000000000e+01    	-2.19774529176151e+01 	 7.41928247803510e-02   1.81057738207628e-02 	-9.98071871731026e+00	 -9.89086474315277e-01	1.89560541310885e-02		1.00793550140735e+01
2.21700000000000e+01    	-2.20071593835472e+01 	 7.12491931843159e-02   1.81621174803002e-02 	-9.98194417315300e+00	 -9.89008411997191e-01	1.89004249495100e-02		1.00805607156054e+01
2.22000000000000e+01    	-2.20368659512186e+01 	 6.83062735883496e-02   1.82182397857795e-02 	-9.98283289497903e+00	 -9.88819685776469e-01	1.88136473191988e-02		1.00814220690030e+01
2.22300000000000e+01    	-2.20665726245373e+01 	 6.53642167846128e-02   1.82740726775710e-02 	-9.98332604194244e+00	 -9.88566588914920e-01	1.87109731848368e-02		1.00818853822568e+01
2.22600000000000e+01    	-2.20962793924447e+01 	 6.24230303988003e-02   1.83295936295905e-02 	-9.98342461591048e+00	 -9.88293365664067e-01	1.86073127800793e-02		1.00819560141012e+01
2.22900000000000e+01    	-2.21259862336051e+01 	 5.94826097313777e-02   1.83848212869228e-02 	-9.98317987306065e+00	 -9.88036668996353e-01	1.85152889437341e-02		1.00816883334633e+01
2.23200000000000e+01    	-2.21556931216321e+01 	 5.65427778694431e-02   1.84398063096213e-02 	-9.98267817697440e+00	 -9.87822328510939e-01	1.84439237065883e-02		1.00811704040785e+01
2.23500000000000e+01    	-2.21854000299455e+01 	 5.36033270514409e-02   1.84946194814723e-02 	-9.98202336809369e+00	 -9.87664416449773e-01	1.83980482106960e-02		1.00805064361305e+01
2.23800000000000e+01    	-2.22151069355850e+01 	 5.06640547439939e-02   1.85493392086359e-02 	-9.98131964784010e+00	 -9.87566242313353e-01	1.83784047206973e-02		1.00797999365600e+01
2.24100000000000e+01    	-2.22448138216146e+01 	 4.77247901271542e-02   1.86040402747991e-02 	-9.98065744054127e+00	 -9.87522679776099e-01	1.83823102116399e-02		1.00791399383991e+01
2.24400000000000e+01    	-2.22745206780521e+01 	 4.47854091716871e-02   1.86587852217339e-02 	-9.98010384673214e+00	 -9.87523147197198e-01	1.84046863298886e-02		1.00785918406436e+01
2.24700000000000e+01    	-2.23042275015156e+01 	 4.18458387626691e-02   1.87136190961573e-02 	-9.97969831695412e+00	 -9.87554611781757e-01	1.84392356848025e-02		1.00781934201563e+01
2.25000000000000e+01    	-2.23339342939490e+01 	 3.89060520268994e-02   1.87685676619493e-02 	-9.97945323754125e+00	 -9.87604133291120e-01	1.84795582518161e-02		1.00779556626550e+01
2.25300000000000e+01    	-2.23636410608629e+01 	 3.59660579691634e-02   1.88236386265140e-02 	-9.97935838127493e+00	 -9.87660660473094e-01	1.85200469848699e-02		1.00778673475249e+01
2.25600000000000e+01    	-2.23933478095047e+01 	 3.30258886997139e-02   1.88788250489586e-02 	-9.97938773489757e+00	 -9.87715995298227e-01	1.85564667864065e-02		1.00779019043277e+01
2.25900000000000e+01    	-2.24230545472852e+01 	 3.00855870769317e-02   1.89341099240911e-02 	-9.97950710525074e+00	 -9.87765008056156e-01	1.85861917220535e-02		1.00780249663023e+01
