0.00000000000000e+00    	0.00000000000000e+00 	 2.93892626150000e+00  	4.04508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.81515853047508e-13 	 2.93892626150231e+00   4.04508497190000e+00 	3.05523045496225e-11	 3.76350965016223e-10	-4.25906885860997e-21		1.00000000000000e+00
6.00000000000000e-02    	6.04535640444071e-12 	 2.93892626156459e+00   4.04508497190000e+00 	5.09968863192359e-10	 5.04900310716907e-09	-1.17414105272359e-18		1.00000000000000e+00
9.00000000000000e-02    	4.69211031778059e-11 	 2.93892626191085e+00   4.04508497190000e+00 	2.62726002521773e-09	 2.00576005659030e-08	-2.89079351429599e-17		1.00000000000000e+00
1.20000000000000e-01    	1.98633534859599e-10 	 2.93892626286927e+00   4.04508497190000e+00 	8.25047549515217e-09	 4.46178021214909e-08	-2.46234081208491e-16		1.00000000000000e+00
1.50000000000000e-01    	5.98705677033149e-10 	 2.93892626451404e+00   4.04508497190000e+00 	1.95388784893222e-08	 6.08999921949751e-08	-1.06454099697054e-15		1.00000000000000e+00
1.80000000000000e-01    	1.44624976750058e-09 	 2.93892626600954e+00   4.04508497190000e+00 	3.83183040413862e-08	 2.46876934868331e-08	-2.40429342180152e-15		1.00000000000000e+00
2.10000000000000e-01    	2.98034500357533e-09 	 2.93892626470883e+00   4.04508497190000e+00 	6.52848549520676e-08	 -1.41386927105805e-07	-1.20389372087632e-16		1.00000000000001e+00
2.40000000000000e-01    	5.43307053112737e-09 	 2.93892625510733e+00   4.04508497190000e+00 	9.91287137735896e-08	 -5.50489839758272e-07	2.27012830170616e-14		1.00000000000016e+00
2.70000000000000e-01    	8.95642517481009e-09 	 2.93892622779482e+00   4.04508497190000e+00 	1.35689083103137e-07	 -1.34888998493618e-06	1.09528164975450e-13		1.00000000000092e+00
3.00000000000000e-01    	1.35258694200795e-08 	 2.93892616857859e+00   4.04508497190001e+00 	1.67261152965238e-07	 -2.70715394688023e-06	3.42886918195153e-13		1.00000000000368e+00
3.30000000000000e-01    	1.88268681044397e-08 	 2.93892605796574e+00   4.04508497190002e+00 	1.82175209125039e-07	 -4.80502678583867e-06	8.39515940474819e-13		1.00000000001156e+00
3.60000000000000e-01    	2.41342635025708e-08 	 2.93892587118928e+00   4.04508497190006e+00 	1.64755973911847e-07	 -7.81042796881728e-06	1.70240582360549e-12		1.00000000003051e+00
3.90000000000000e-01    	2.81972328615764e-08 	 2.93892557893977e+00   4.04508497190013e+00 	9.57472885899884e-08	 -1.18536448695342e-05	2.90049946595417e-12		1.00000000007026e+00
4.20000000000000e-01    	2.91446682126697e-08 	 2.93892514892274e+00   4.04508497190024e+00 	-4.67455483431798e-08	 -1.69984298147892e-05	4.05684598696955e-12		1.00000000014447e+00
4.50000000000000e-01    	2.44267927906019e-08 	 2.93892454830204e+00   4.04508497190036e+00 	-2.85784102036118e-07	 -2.32122487853544e-05	4.15484156929804e-12		1.00000000026945e+00
4.80000000000000e-01    	1.08085013294623e-08 	 2.93892374701561e+00   4.04508497190045e+00 	-6.43629873613318e-07	 -3.03383423265089e-05	1.21954449659568e-12		1.00000000046041e+00
5.10000000000000e-01    	-1.55718264945441e-08 	 2.93892272186610e+00   4.04508497190037e+00 	-1.13936393675369e-06	 -3.80725000981568e-05	-7.91199610655239e-12		1.00000000072541e+00
5.40000000000000e-01    	-5.90674456765658e-08 	 2.93892146120074e+00   4.04508497189988e+00 	-1.78622114243835e-06	 -4.59474874152030e-05	-2.75692523669380e-11		1.00000000105718e+00
5.70000000000000e-01    	-1.24306179472437e-07 	 2.93891996990874e+00   4.04508497189857e+00 	-2.58880809148498e-06	 -5.33278748216247e-05	-6.27991806126195e-11		1.00000000142528e+00
6.00000000000000e-01    	-2.15890643072085e-07 	 2.93891827438801e+00   4.04508497189590e+00 	-3.54040707930431e-06	 -5.94176039867714e-05	-1.18358755112667e-10		1.00000000177149e+00
6.30000000000000e-01    	-3.38021661324226e-07 	 2.93891642707161e+00   4.04508497189123e+00 	-4.62059032133318e-06	 -6.32819839992454e-05	-1.97140623837546e-10		1.00000000201298e+00
6.60000000000000e-01    	-4.94057685023623e-07 	 2.93891451006599e+00   4.04508497188385e+00 	-5.79337788416050e-06	 -6.38849759301823e-05	-2.98221313673788e-10		1.00000000205743e+00
6.90000000000000e-01    	-6.86029970997262e-07 	 2.93891263744179e+00   4.04508497187318e+00 	-7.00616746318383e-06	 -6.01416296286182e-05	-4.14966841682247e-10		1.00000000183305e+00
7.20000000000000e-01    	-9.14139867088381e-07 	 2.93891095573813e+00   4.04508497185893e+00 	-8.18964369767171e-06	 -5.09844376105285e-05	-5.33867068408047e-10		1.00000000133324e+00
7.50000000000000e-01    	-1.17627027506011e-06 	 2.93890964229598e+00   4.04508497184132e+00 	-9.25883891579948e-06	 -3.54412298949465e-05	-6.34918578748720e-10		1.00000000067090e+00
