0.00000000000000e+00    	0.00000000000000e+00 	 -9.18485099360000e-16  	-5.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.00222735905940e-13 	 -3.14950857915401e-12   -5.00000000000000e+00 	1.66452475119741e-11	 -5.22925868708238e-10	2.20787968417996e-21		1.00000000000000e+00
6.00000000000000e-02    	3.12393349748177e-12 	 -9.81421768046012e-11   -5.00000000000000e+00 	2.56670297666641e-10	 -8.06353419299247e-09	1.08007589663093e-18		1.00000000000000e+00
9.00000000000000e-02    	2.26938768219178e-11 	 -7.12949844542602e-10   -5.00000000000000e+00 	1.22010036611942e-09	 -3.83305603623937e-08	3.84727057424590e-17		1.00000000000000e+00
1.20000000000000e-01    	8.97188077907490e-11 	 -2.81859762250933e-09   -5.00000000000000e+00 	3.51615707377798e-09	 -1.10463140388844e-07	4.59383493318083e-16		1.00000000000001e+00
1.50000000000000e-01    	2.51313765912745e-10 	 -7.89523880374898e-09   -5.00000000000000e+00 	7.55851049490941e-09	 -2.37456723286461e-07	2.95859925659530e-15		1.00000000000003e+00
1.80000000000000e-01    	5.59504683311518e-10 	 -1.75772916054350e-08   -5.00000000000000e+00 	1.31966891771058e-08	 -4.14583512203575e-07	1.26516239805693e-14		1.00000000000009e+00
2.10000000000000e-01    	1.04854316209871e-09 	 -3.29407631456060e-08   -5.00000000000000e+00 	1.93344866922008e-08	 -6.07405001095034e-07	3.98916274424610e-14		1.00000000000018e+00
2.40000000000000e-01    	1.70128744994522e-09 	 -5.34471079731235e-08   -5.00000000000000e+00 	2.35923883373697e-08	 -7.41168066941080e-07	9.77448189371966e-14		1.00000000000027e+00
2.70000000000000e-01    	2.40684503521758e-09 	 -7.56125939054068e-08   -5.00000000000000e+00 	2.20720557037157e-08	 -6.93406435345053e-07	1.88781806138176e-13		1.00000000000024e+00
3.00000000000000e-01    	2.91336032474523e-09 	 -9.15250981567008e-08   -4.99999999999999e+00 	9.27645066012444e-09	 -2.91426782567355e-07	2.76288195708550e-13		1.00000000000004e+00
3.30000000000000e-01    	2.78130366793261e-09 	 -8.73763624939370e-08   -4.99999999999998e+00 	-2.17706682485017e-08	 6.83953366965802e-07	2.43403731092531e-13		1.00000000000023e+00
3.60000000000000e-01    	1.34371969202085e-09 	 -4.22121222833809e-08   -4.99999999999998e+00 	-7.91769279596865e-08	 2.48751425291623e-06	-1.39716876317562e-13		1.00000000000310e+00
3.90000000000000e-01    	-2.31951303964657e-09 	 7.28790145828557e-08   -4.99999999999999e+00 	-1.71595144086295e-07	 5.39127785972631e-06	-1.19881814693163e-12		1.00000000001455e+00
4.20000000000000e-01    	-9.38637900424632e-09 	 2.94917721087469e-07   -5.00000000000006e+00 	-3.07410505778517e-07	 9.65905295453170e-06	-3.22776532173436e-12		1.00000000004670e+00
4.50000000000000e-01    	-2.12700473060103e-08 	 6.68328595795676e-07   -5.00000000000019e+00 	-4.93736147095692e-07	 1.55149628830988e-05	-6.18578819523153e-12		1.00000000012048e+00
4.80000000000000e-01    	-3.95638828242351e-08 	 1.24322185044459e-06   -5.00000000000043e+00 	-7.35275018597101e-07	 2.31077404969135e-05	-9.18046787788719e-12		1.00000000026725e+00
5.10000000000000e-01    	-6.59512671143170e-08 	 2.07256988135183e-06   -5.00000000000072e+00 	-1.03312662013801e-06	 3.24732092609878e-05	-9.75918751252740e-12		1.00000000052779e+00
5.40000000000000e-01    	-1.02079965494556e-07 	 3.20826720507246e-06   -5.00000000000094e+00 	-1.38363359043240e-06	 4.34978830230959e-05	-3.12843265121896e-12		1.00000000094699e+00
5.70000000000000e-01    	-1.49403800051062e-07 	 4.69615585025055e-06   -5.00000000000076e+00 	-1.77737357628487e-06	 5.58869608525205e-05	1.84660761317550e-11		1.00000000156326e+00
6.00000000000000e-01    	-2.08997615793698e-07 	 6.57019917320888e-06   -4.99999999999958e+00 	-2.19840479321897e-06	 6.91401279261505e-05	6.58688308713892e-11		1.00000000239260e+00
6.30000000000000e-01    	-2.81354721109401e-07 	 8.84608846556494e-06   -4.99999999999642e+00 	-2.62386837333965e-06	 8.25384702376028e-05	1.52289715149095e-10		1.00000000340974e+00
6.60000000000000e-01    	-3.66178890740887e-07 	 1.15146612599209e-05   -4.99999999998991e+00 	-3.02403683166253e-06	 9.51454554200386e-05	2.91435171523543e-10		1.00000000453090e+00
6.90000000000000e-01    	-4.62185394061069e-07 	 1.45355903221659e-05   -4.99999999997829e+00 	-3.36287641804210e-06	 1.05824325325864e-04	4.94419444580200e-10		1.00000000560505e+00
7.20000000000000e-01    	-5.66927138660485e-07 	 1.78318606339043e-05   -4.99999999995956e+00 	-3.59916315379811e-06	 1.13273405811613e-04	7.65733640679611e-10		1.00000000642191e+00
7.50000000000000e-01    	-6.76662735481062e-07 	 2.12855816798034e-05   -4.99999999993172e+00 	-3.68815994636046e-06	 1.16079799458179e-04	1.09899962500247e-09		1.00000000674406e+00
7.80000000000000e-01    	-7.86282997250902e-07 	 2.47356787808360e-05   -4.99999999989320e+00 	-3.58382758202686e-06	 1.12790737079317e-04	1.47368790643633e-09		1.00000000636730e+00
8.10000000000000e-01    	-8.89311044582044e-07 	 2.79779664608804e-05   -4.99999999984324e+00 	-3.24150780269278e-06	 1.02000586504714e-04	1.85430100028650e-09		1.00000000520731e+00
8.40000000000000e-01    	-9.77988841933928e-07 	 3.07680273504653e-05   -4.99999999978235e+00 	-2.62098386501026e-06	 8.24502253153276e-05	2.19356723501229e-09		1.00000000340245e+00
8.70000000000000e-01    	-1.04345969138815e-06 	 3.28272026687626e-05   -4.99999999971255e+00 	-1.68979411372563e-06	 5.31342576866860e-05	2.44082530592383e-09		1.00000000141305e+00
